cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,MI,MO,MS,NC,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,VA,WA,WI,WV
-9,0.5426829268292683,0.644880174291939,0.3448275862068966,0.4176829268292683,0.7635467980295566,0.6439957492029755,0.47043010752688175,0.8728813559322034,0.45564516129032256,0.560853199498118,0.6620370370370371,0.7989623865110247,0.42755344418052255,,,0.8086021505376344,0.42124542124542125,0.5495689655172413,0.31716417910447764,0.26,0.5791457286432161,0.7518248175182481,0.6833333333333333,0.6022099447513812,0.8302158273381295,0.32608695652173914,0.45544554455445546,0.2871287128712871,0.7913486005089059,0.6588124410933082,0.5708884688090737,0.7034883720930233,0.6764705882352942,0.8617283950617284
-8,0.5869565217391305,0.6428571428571429,0.2911392405063291,0.42071197411003236,0.7358490566037735,0.6376470588235295,0.49647390691114246,0.8,0.45374449339207046,0.5667539267015707,0.6648936170212766,0.8463611859838275,0.4474393530997305,,0.5294117647058824,0.8031674208144797,0.4202020202020202,0.5476772616136919,0.4541284403669725,0.3382352941176471,0.6123680241327301,0.6772151898734177,0.6258278145695364,0.6888888888888889,0.8019125683060109,0.3103448275862069,0.4595744680851064,0.2962962962962963,0.728494623655914,0.6447124304267161,0.6272912423625254,0.78,0.6615384615384615,0.8737113402061856
-7,0.5310344827586206,0.6666666666666666,0.36363636363636365,0.4233576642335766,0.7549019607843137,0.6332958380202475,0.4891008174386921,0.9074074074074074,0.4957983193277311,0.5897079276773296,0.6781609195402298,0.8390804597701149,0.44146341463414634,0.5833333333333334,,0.7853535353535354,0.39775280898876403,0.4979035639412998,0.29767441860465116,0.35526315789473684,0.6248275862068966,0.757396449704142,0.6306729264475743,0.6,0.853125,0.425531914893617,0.4954545454545455,0.29411764705882354,0.7307692307692307,0.6444444444444445,0.6371490280777538,0.7602339181286549,0.7,0.9038961038961039
-6,0.5745454545454546,0.6247139588100686,0.3333333333333333,0.42258064516129035,0.7782608695652173,0.6044303797468354,0.4939919893190921,,0.4603174603174603,0.6002570694087404,0.7090909090909091,0.83875,0.3744493392070485,,0.5714285714285714,0.7677419354838709,0.4321223709369025,0.5261824324324325,0.3206751054852321,0.31958762886597936,0.5845959595959596,0.7336448598130841,0.6472491909385113,0.6020408163265306,0.8468085106382979,0.5135135135135135,0.3944954128440367,0.3473684210526316,0.7128205128205128,0.663575042158516,0.6099585062240664,0.7341772151898734,0.6060606060606061,0.891566265060241
-5,0.6123595505617978,0.6557017543859649,0.3815789473684211,0.4273255813953488,0.7854251012145749,0.6383838383838384,0.513262599469496,0.8473282442748091,0.41947565543071164,0.5630573248407643,0.6894977168949772,0.8431603773584906,0.4742857142857143,,0.6521739130434783,0.755056179775281,0.4150268336314848,0.5678793256433008,0.31601731601731603,0.5974025974025974,0.6029629629629629,0.7135922330097088,0.6496815286624203,0.5968586387434555,0.8417366946778712,0.2631578947368421,0.3938053097345133,0.34710743801652894,0.7005208333333334,0.665807560137457,0.7056179775280899,0.8385093167701864,0.6933333333333334,0.9046454767726161
-4,0.580078125,0.6206088992974239,0.36470588235294116,0.4222222222222222,0.7410714285714286,0.6383616383616384,0.48153214774281805,0.8307692307692308,0.49458483754512633,0.5801952580195258,0.7623318385650224,0.8423645320197044,0.4355179704016913,,0.7090909090909091,0.7677165354330708,0.44482758620689655,0.5484375,0.4308300395256917,0.5901639344262295,0.5766793409378961,0.75,0.6768707482993197,0.5965909090909091,0.8575899843505478,0.5306122448979592,0.4713656387665198,0.2857142857142857,0.7406417112299465,0.6313901345291479,0.5703275529865125,0.8115183246073299,0.6714285714285714,0.8756756756756757
-3,0.557919621749409,0.582901554404145,0.24285714285714285,0.44280442804428044,0.7854251012145749,0.6462925851703407,0.4765957446808511,0.825,0.45,0.6017587939698492,0.775,0.8101571946795647,0.4456066945606695,,0.6037735849056604,0.7840172786177105,0.4213381555153707,0.5366906474820143,0.3407079646017699,0.6792452830188679,0.5684357541899442,0.7512953367875648,0.6410614525139665,0.6271186440677966,0.8113475177304964,0.5510204081632653,0.4722222222222222,0.3508771929824561,0.7188208616780045,0.6453028972783144,0.6025917926565875,0.8047337278106509,0.5569620253164557,0.8862433862433863
-2,0.5693069306930693,0.5444126074498568,0.41025641025641024,0.41304347826086957,0.8026315789473685,0.6200787401574803,0.5020576131687243,0.8461538461538461,0.48014440433212996,0.5951807228915663,0.7985611510791367,0.7989886219974716,0.44212962962962965,0.6153846153846154,,0.7472766884531591,0.4165067178502879,0.5559515324305061,0.3877551020408163,0.6122448979591837,0.5983009708737864,0.7740585774058577,0.6299342105263158,0.5789473684210527,0.8426323319027181,0.3488372093023256,0.405982905982906,0.2900763358778626,0.7204819277108434,0.6634275618374559,0.6036036036036037,0.7375,0.703125,0.8807588075880759
-1,0.5808219178082191,0.5898617511520737,0.3793103448275862,0.3645833333333333,0.7389162561576355,0.6519607843137255,0.471004243281471,0.8571428571428571,0.4548736462093863,0.6161202185792349,0.7753623188405797,0.7760778859527121,0.417910447761194,0.6875,0.6981132075471698,0.7784679089026915,0.4433399602385686,0.5690814040328603,0.4327731092436975,0.5,0.589572192513369,0.765,0.6616314199395771,0.6114285714285714,0.8315068493150685,0.375,0.4088669950738916,0.2980769230769231,0.6758793969849246,0.6464285714285715,0.6443914081145584,0.8288770053475936,0.5217391304347826,0.8948863636363636
0,0.5885885885885885,0.5489690721649485,0.2835820895522388,0.4396887159533074,0.7355769230769231,0.648068669527897,0.49709302325581395,0.8426966292134831,0.45075757575757575,0.5374331550802139,0.7197231833910035,0.7868383404864091,0.4110898661567878,,0.6956521739130435,0.7962085308056872,0.4090909090909091,0.5513513513513514,0.3346456692913386,0.6067415730337079,0.5828804347826086,0.775,0.6267496111975117,0.6373626373626373,0.8140770252324038,0.30434782608695654,0.4378698224852071,0.2926829268292683,0.7062780269058296,0.6160541586073501,0.6707616707616708,0.7872340425531915,0.7307692307692307,0.8873994638069705
1,0.5495750708215298,0.5407608695652174,0.36904761904761907,0.4265232974910394,0.7567567567567568,0.6539717083786725,0.5006784260515604,0.7674418604651163,0.4486301369863014,0.5737514518002322,0.7254901960784313,0.7910628019323671,0.46693386773547096,,,0.8017057569296375,0.4166666666666667,0.5795860099928622,0.3505535055350554,0.6292134831460674,0.5979228486646885,0.7952380952380952,0.630057803468208,0.6712328767123288,0.8211678832116789,0.40476190476190477,0.45121951219512196,0.3208955223880597,0.6503667481662592,0.6556053811659193,0.6462264150943396,0.7525773195876289,0.5652173913043478,0.8863109048723898
2,0.606508875739645,0.4972067039106145,0.30666666666666664,0.4140625,0.7387387387387387,0.6383682469680264,0.5052631578947369,0.8023255813953488,0.5037878787878788,0.5832187070151307,0.7632398753894081,0.8037518037518038,0.5256166982922201,,0.5,0.8100436681222707,0.41851106639839036,0.5165609584214236,0.3175355450236967,0.6410256410256411,0.574468085106383,0.7142857142857143,0.6590257879656161,0.5803108808290155,0.8461538461538461,0.34615384615384615,0.32547169811320753,0.2916666666666667,0.7015945330296127,0.6193129062209842,0.6078431372549019,0.7619047619047619,0.6823529411764706,0.8742004264392325
3,0.5691823899371069,0.5602240896358543,0.3013698630136986,0.40225563909774437,0.7801047120418848,0.6098707403055229,0.4728682170542636,0.7553191489361702,0.4549019607843137,0.6080114449213162,0.7796610169491526,0.814873417721519,0.4206008583690987,0.6666666666666666,,0.7563805104408353,0.4387990762124711,0.522746071133168,0.3651452282157676,0.5760869565217391,0.6024096385542169,0.7287234042553191,0.642965204236006,0.6863905325443787,0.8264150943396227,0.3695652173913043,0.47191011235955055,0.39814814814814814,0.7042889390519187,0.6443478260869565,0.6099476439790575,0.6684210526315789,0.6883116883116883,0.8872340425531915
4,0.5119047619047619,0.5681818181818182,0.33766233766233766,0.39776951672862454,0.7630057803468208,0.6457345971563981,0.46771653543307085,0.7792207792207793,0.4389312977099237,0.6055776892430279,0.7283464566929134,0.804915514592934,0.4447004608294931,0.8125,,0.7643312101910829,0.4051724137931034,0.5601926163723917,0.3395348837209302,0.6111111111111112,0.546191247974068,,0.6357723577235772,0.5906432748538012,0.8524203069657615,0.34285714285714286,0.40119760479041916,0.37168141592920356,0.7016706443914081,0.6602316602316602,0.625,0.7580645161290323,0.6376811594202898,0.8810020876826722
5,0.5032258064516129,0.5211864406779662,0.2987012987012987,0.4128787878787879,0.7783018867924528,0.6214833759590793,0.5111821086261981,0.7934782608695652,0.5092936802973977,0.5874233128834356,0.6925925925925925,0.8293413173652695,0.42346938775510207,,,0.7787610619469026,0.3986784140969163,0.5391705069124424,0.4292682926829268,0.61875,0.589527027027027,0.7344632768361582,0.6178107606679035,0.6141732283464567,0.8056537102473498,0.3235294117647059,0.3770491803278688,0.3333333333333333,0.680327868852459,0.6302966101694916,0.5739644970414202,0.7722222222222223,0.5510204081632653,0.9
6,0.5729166666666666,0.525,0.38095238095238093,0.4,0.7804878048780488,0.656441717791411,0.5207956600361664,0.723404255319149,0.416,0.5777777777777777,0.732,0.8151571164510166,0.44054054054054054,,,0.7485714285714286,0.43316831683168316,0.5339892665474061,0.39896373056994816,0.6493506493506493,0.5854092526690391,0.6818181818181818,0.626746506986028,0.6086956521739131,0.825287356321839,0.36585365853658536,0.4407894736842105,0.3173076923076923,0.6766467065868264,0.6352509179926561,0.5828729281767956,0.7947368421052632,0.7457627118644068,0.8997214484679665
7,0.49240121580547114,0.475,0.2982456140350877,0.43388429752066116,0.802547770700637,0.6489746682750301,,0.8522727272727273,0.44,0.543509272467903,0.7932489451476793,0.788235294117647,0.42857142857142855,,0.5,0.7908045977011494,0.44097995545657015,0.5507575757575758,0.3745019920318725,0.5844155844155844,0.594855305466238,0.7549019607843137,0.6160267111853088,0.672,0.8306364617044228,0.34375,0.3905325443786982,0.25842696629213485,0.7071823204419889,0.6135552913198573,0.6495098039215687,0.7185929648241206,,0.8791773778920309
8,0.5773480662983426,0.5615942028985508,0.3333333333333333,0.3875,0.7531645569620253,0.6699266503667481,0.4960998439937597,0.8311688311688312,0.43014705882352944,0.5720221606648199,0.6956521739130435,0.8289473684210527,0.41019417475728154,,0.5849056603773585,0.7595628415300546,0.424,0.5350746268656716,0.4025974025974026,0.6554054054054054,0.6,0.7486631016042781,0.6195462478184991,0.5238095238095238,0.8154205607476636,0.18,0.38461538461538464,0.30434782608695654,0.7051597051597052,0.6575591985428051,0.6205882352941177,0.7336448598130841,0.7878787878787878,0.8867469879518072
9,0.59375,0.5555555555555556,0.27472527472527475,0.4160839160839161,0.7513513513513513,0.6270136307311028,0.4405940594059406,0.8316831683168316,0.4592833876221498,0.5680628272251309,0.7004830917874396,0.7626865671641792,0.4194312796208531,0.3333333333333333,0.5614035087719298,0.7468982630272953,0.3922413793103448,0.5428571428571428,0.42424242424242425,0.5875,0.6003110419906688,0.7425149700598802,0.6405594405594406,0.4827586206896552,0.8365180467091295,0.5,0.3333333333333333,0.22608695652173913,0.6933962264150944,0.6235521235521235,0.629156010230179,0.8484848484848485,0.6933333333333334,0.9066666666666666
10,0.5434173669467787,0.5700934579439252,0.2318840579710145,0.43478260869565216,0.8263473053892215,0.637910085054678,0.49198717948717946,0.7747747747747747,0.49230769230769234,0.5682492581602374,0.7889908256880734,0.7735470941883767,0.40326340326340326,,0.6119402985074627,0.7648648648648648,0.3665768194070081,0.5324580598103574,0.37282229965156793,0.56,0.5846905537459284,0.8427672955974843,0.6589147286821705,0.6514285714285715,0.8356756756756757,0.4,0.419811320754717,0.35353535353535354,0.6675392670157068,0.6349514563106796,0.6160714285714286,0.7253886010362695,0.5652173913043478,0.8633093525179856
11,0.6186440677966102,0.5176848874598071,0.29577464788732394,0.4263565891472868,0.7962962962962963,0.5925494761350407,0.4491017964071856,,0.43260188087774293,0.5684931506849316,0.6994219653179191,0.6573576799140709,0.42144638403990026,,0.5294117647058824,0.765661252900232,0.36054421768707484,0.5345080763582967,0.4564102564102564,0.6358695652173914,0.5881458966565349,0.7592592592592593,0.6601626016260163,0.5714285714285714,0.8026315789473685,0.3055555555555556,0.39473684210526316,0.2857142857142857,0.6983240223463687,0.6209279368213229,0.6618705035971223,0.7857142857142857,,0.894484412470024
12,0.693939393939394,0.577639751552795,0.2222222222222222,0.45517241379310347,0.7569444444444444,0.6317606444188723,0.5142857142857142,0.8222222222222222,0.48520710059171596,0.5469448584202683,0.6845238095238095,0.6869806094182825,0.42162162162162165,,0.4375,0.7663043478260869,0.405152224824356,0.5135135135135135,0.40562248995983935,0.5217391304347826,0.5791245791245792,0.8137931034482758,0.637329286798179,0.55,0.8191082802547771,0.4411764705882353,0.3563218390804598,0.1826086956521739,0.6805555555555556,0.6149843912591051,0.663768115942029,0.695906432748538,0.576271186440678,0.8706467661691543
13,0.5741324921135647,0.5276073619631901,0.34615384615384615,0.4591439688715953,0.832,0.6248431618569636,0.4737704918032787,0.8539325842696629,0.5084745762711864,0.5776636713735558,0.6611570247933884,0.649402390438247,0.36895674300254455,,,0.7553956834532374,0.3230769230769231,0.5222305953278071,0.3615023474178404,0.5172413793103449,0.5420420420420421,0.75,0.6238805970149254,0.6744186046511628,0.8257491675915649,0.38461538461538464,0.4666666666666667,0.27692307692307694,0.7084548104956269,0.6097023153252481,0.6720430107526881,0.7964071856287425,0.6779661016949152,0.8579387186629527
14,0.538659793814433,0.5365079365079365,0.2236842105263158,0.479020979020979,0.5945945945945946,0.6496551724137931,0.4787052810902896,0.8279569892473119,0.4980544747081712,0.5489614243323442,0.6875,0.6803394625176803,0.4409448818897638,,0.5961538461538461,0.7774936061381074,0.40053763440860213,0.5491990846681922,0.41397849462365593,0.5960264900662252,0.5523465703971119,0.8529411764705882,0.6207455429497569,0.5906432748538012,0.8031854379977247,0.4444444444444444,0.4519774011299435,0.3047619047619048,0.6601123595505618,0.615866388308977,0.6060606060606061,0.7376237623762376,0.6282051282051282,0.8699551569506726
15,0.54858934169279,0.5991902834008097,0.3918918918918919,0.4714828897338403,,0.645367412140575,0.49287169042769857,0.7096774193548387,0.4723127035830619,0.5703479576399395,0.6229508196721312,0.6435935198821797,0.4128686327077748,,,0.784741144414169,0.3787465940054496,0.5604562737642586,0.47085201793721976,0.575,0.5297397769516728,0.7421875,0.6173469387755102,0.6351351351351351,0.8067915690866511,0.3829787234042553,0.4107142857142857,0.29245283018867924,0.6897590361445783,0.632748538011696,0.6923076923076923,0.7602040816326531,,0.8864864864864865
16,0.6288659793814433,0.49458483754512633,0.4266666666666667,0.46938775510204084,,0.669921875,0.48329621380846327,,0.39552238805970147,0.5403624382207578,0.7029702970297029,0.6949152542372882,0.4408284023668639,,,0.7366771159874608,0.3761194029850746,0.5285016286644951,0.41317365269461076,0.9242424242424242,0.5607985480943739,,0.5684575389948007,0.6271186440677966,0.80375,0.5185185185185185,0.3515151515151515,0.3524590163934426,0.6238805970149254,0.6129458388375165,0.7155963302752294,0.7814207650273224,0.7105263157894737,0.8801261829652997
