cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,MI,MO,MS,NC,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,VA,WA,WI,WV
-9,0.018292682926829267,0.05664488017429194,0.6436781609195402,0.5060975609756098,0.1477832512315271,0.026567481402763018,0.006720430107526882,0.01694915254237288,0.04032258064516129,0.043914680050188205,0.037037037037037035,0.02204928664072633,0.019002375296912115,,,0.02795698924731183,0.027472527472527472,0.04202586206896552,0.1417910447761194,0.73,0.04773869346733668,0.0072992700729927005,0.025757575757575757,0.19889502762430938,0.060431654676258995,0.21739130434782608,0.0891089108910891,0.6435643564356436,0.010178117048346057,0.0706880301602262,0.011342155009451797,0.09302325581395349,0.04411764705882353,0.037037037037037035
-8,0.006211180124223602,0.04285714285714286,0.6835443037974683,0.5080906148867314,0.1792452830188679,0.023529411764705882,0.0014104372355430183,0.010526315789473684,0.06167400881057269,0.051047120418848166,0.0425531914893617,0.018867924528301886,0.013477088948787063,,0.11764705882352941,0.01583710407239819,0.026262626262626262,0.04156479217603912,0.09174311926605505,0.6323529411764706,0.0392156862745098,0.0189873417721519,0.039735099337748346,0.19444444444444445,0.0778688524590164,0.20689655172413793,0.07234042553191489,0.6666666666666666,0.016129032258064516,0.07699443413729128,0.014256619144602852,0.085,0.046153846153846156,0.028350515463917526
-7,0.010344827586206896,0.033816425120772944,0.5656565656565656,0.4744525547445255,0.18137254901960784,0.015748031496062992,0.010899182561307902,0.018518518518518517,0.037815126050420166,0.04450625869262865,0.05747126436781609,0.01867816091954023,0.012195121951219513,0.08333333333333333,,0.025252525252525252,0.024719101123595506,0.0429769392033543,0.1813953488372093,0.5921052631578947,0.030344827586206897,0.005917159763313609,0.028169014084507043,0.19230769230769232,0.0671875,0.14893617021276595,0.09545454545454546,0.6764705882352942,0.01098901098901099,0.08055555555555556,0.01511879049676026,0.07017543859649122,0.04285714285714286,0.012987012987012988
-6,0.01818181818181818,0.036613272311212815,0.6111111111111112,0.4838709677419355,0.15217391304347827,0.016877637130801686,0.006675567423230975,,0.06349206349206349,0.04627249357326478,0.07727272727272727,0.02,0.019823788546255508,,0.047619047619047616,0.023655913978494623,0.028680688336520075,0.04054054054054054,0.12658227848101267,0.6597938144329897,0.050505050505050504,0.004672897196261682,0.01779935275080906,0.24489795918367346,0.05673758865248227,0.10810810810810811,0.06880733944954129,0.6421052631578947,0.010256410256410256,0.06913996627318718,0.01037344398340249,0.06962025316455696,0.09090909090909091,0.012048192771084338
-5,0.0028089887640449437,0.04824561403508772,0.5394736842105263,0.48546511627906974,0.15384615384615385,0.01919191919191919,0.005305039787798408,0.05343511450381679,0.07865168539325842,0.049681528662420385,0.0410958904109589,0.014150943396226415,0.013333333333333334,,0.043478260869565216,0.02696629213483146,0.02146690518783542,0.029281277728482696,0.16017316017316016,0.37012987012987014,0.056296296296296296,0.03398058252427184,0.03662420382165605,0.193717277486911,0.0700280112044818,0.13157894736842105,0.09292035398230089,0.6115702479338843,0.015625,0.070446735395189,0.01348314606741573,0.055900621118012424,0.06666666666666667,0.03178484107579462
-4,0.0078125,0.03044496487119438,0.5764705882352941,0.4888888888888889,0.18303571428571427,0.025974025974025976,0.008207934336525308,0.038461538461538464,0.04693140794223827,0.05439330543933055,0.03139013452914798,0.013546798029556651,0.006342494714587738,,0.03636363636363636,0.031496062992125984,0.032758620689655175,0.0515625,0.11857707509881422,0.36065573770491804,0.03802281368821293,0.005,0.027210884353741496,0.2215909090909091,0.0594679186228482,0.12244897959183673,0.11013215859030837,0.6339285714285714,0.0053475935828877,0.07802690582959641,0.017341040462427744,0.06806282722513089,0.07142857142857142,0.02702702702702703
-3,0.026004728132387706,0.038860103626943004,0.6857142857142857,0.4981549815498155,0.14979757085020243,0.026052104208416832,0.011347517730496455,0.016666666666666666,0.09230769230769231,0.04648241206030151,0.03214285714285714,0.020556227327690448,0.029288702928870293,,0.018867924528301886,0.0367170626349892,0.023508137432188065,0.038129496402877695,0.10619469026548672,0.2893081761006289,0.055865921787709494,0.02072538860103627,0.027932960893854747,0.22598870056497175,0.06808510638297872,0.12244897959183673,0.09259259259259259,0.5964912280701754,0.02040816326530612,0.07726075504828797,0.012958963282937365,0.07100591715976332,0.06329113924050633,0.005291005291005291
-2,0.01485148514851485,0.05157593123209169,0.5384615384615384,0.5144927536231884,0.15350877192982457,0.014763779527559055,0.00411522633744856,0.03296703296703297,0.061371841155234655,0.04819277108433735,0.017985611510791366,0.029077117572692796,0.013888888888888888,0.07692307692307693,,0.0392156862745098,0.04030710172744722,0.040627227369921595,0.11428571428571428,0.3333333333333333,0.04854368932038835,0.02510460251046025,0.03125,0.28654970760233917,0.06294706723891273,0.20930232558139536,0.11965811965811966,0.6870229007633588,0.007228915662650603,0.0812720848056537,0.024774774774774775,0.09375,0.046875,0.024390243902439025
-1,0.0136986301369863,0.05069124423963134,0.6091954022988506,0.5659722222222222,0.13793103448275862,0.018627450980392157,0.004243281471004243,0.02197802197802198,0.04693140794223827,0.04234972677595628,0.018115942028985508,0.030598052851182198,0.01279317697228145,0.0625,0.018867924528301886,0.031055900621118012,0.03180914512922465,0.03136669156086632,0.12605042016806722,0.4479166666666667,0.0374331550802139,0.01,0.027190332326283987,0.24571428571428572,0.0589041095890411,0.225,0.06896551724137931,0.6634615384615384,0.005025125628140704,0.07857142857142857,0.01909307875894988,0.06417112299465241,0.028985507246376812,0.019886363636363636
0,0.02702702702702703,0.061855670103092786,0.6865671641791045,0.47470817120622566,0.17307692307692307,0.02145922746781116,0.011627906976744186,0.02247191011235955,0.07954545454545454,0.045454545454545456,0.020761245674740483,0.031473533619456366,0.015296367112810707,,0.021739130434782608,0.018957345971563982,0.015151515151515152,0.033204633204633204,0.13385826771653545,0.34269662921348315,0.057065217391304345,0.015,0.03265940902021773,0.1813186813186813,0.0650730411686587,0.17391304347826086,0.10059171597633136,0.6747967479674797,0.017937219730941704,0.08220502901353965,0.014742014742014743,0.0851063829787234,0.05128205128205128,0.0160857908847185
1,0.0056657223796034,0.06793478260869565,0.6071428571428571,0.4874551971326165,0.16216216216216217,0.01958650707290533,0.009497964721845319,0.03488372093023256,0.06506849315068493,0.05574912891986063,0.026143790849673203,0.020531400966183576,0.01002004008016032,,,0.029850746268656716,0.04,0.03640256959314775,0.12915129151291513,0.3202247191011236,0.03857566765578635,0.004761904761904762,0.024566473988439308,0.14383561643835616,0.08880778588807786,0.09523809523809523,0.08536585365853659,0.6268656716417911,0.009779951100244499,0.08520179372197309,0.01179245283018868,0.07216494845360824,0.07246376811594203,0.01160092807424594
2,0.005917159763313609,0.0893854748603352,0.6666666666666666,0.5078125,0.16666666666666666,0.019845644983461964,0.007518796992481203,0.08139534883720931,0.041666666666666664,0.06052269601100413,0.018691588785046728,0.025974025974025976,0.009487666034155597,,0.010869565217391304,0.026200873362445413,0.030181086519114688,0.04369274136715997,0.17535545023696683,0.3128205128205128,0.05851063829787234,0.023809523809523808,0.034383954154727794,0.25906735751295334,0.06627218934911243,0.17307692307692307,0.12264150943396226,0.6416666666666667,0.00683371298405467,0.08542246982358404,0.01715686274509804,0.10582010582010581,0.047058823529411764,0.021321961620469083
3,0.015723270440251572,0.058823529411764705,0.6438356164383562,0.5413533834586466,0.16230366492146597,0.022326674500587545,0.012403100775193798,0.02127659574468085,0.050980392156862744,0.03862660944206009,0.01694915254237288,0.011075949367088608,0.015021459227467811,0.05555555555555555,,0.04408352668213457,0.02771362586605081,0.03887510339123242,0.13278008298755187,0.3858695652173913,0.03765060240963856,0.010638297872340425,0.048411497730711045,0.17751479289940827,0.08553459119496855,0.10869565217391304,0.12921348314606743,0.5555555555555556,0.004514672686230248,0.09217391304347826,0.013089005235602094,0.14210526315789473,0.07792207792207792,0.031914893617021274
4,0.011904761904761904,0.022727272727272728,0.6103896103896104,0.5204460966542751,0.1676300578034682,0.022511848341232227,0.009448818897637795,0.012987012987012988,0.05725190839694656,0.03718459495351926,0.027559055118110236,0.021505376344086023,0.0069124423963133645,0.0625,,0.036093418259023353,0.03879310344827586,0.03451043338683788,0.13953488372093023,0.3492063492063492,0.04538087520259319,,0.026016260162601626,0.2046783625730994,0.06611570247933884,0.2857142857142857,0.0718562874251497,0.6194690265486725,0.00954653937947494,0.07335907335907337,0.021739130434782608,0.07526881720430108,0.057971014492753624,0.018789144050104383
5,0.00967741935483871,0.00847457627118644,0.6623376623376623,0.5416666666666666,0.14622641509433962,0.010230179028132993,0.012779552715654952,0.010869565217391304,0.048327137546468404,0.046012269938650305,0.040740740740740744,0.03592814371257485,0.015306122448979591,,,0.04129793510324484,0.05066079295154185,0.05069124423963134,0.12195121951219512,0.3,0.048986486486486486,0.022598870056497175,0.025974025974025976,0.1968503937007874,0.07656065959952886,0.11764705882352941,0.09289617486338798,0.6236559139784946,0.01639344262295082,0.09639830508474577,0.029585798816568046,0.08333333333333333,0.04081632653061224,0.005
6,0.013888888888888888,0.0125,0.5476190476190477,0.52,0.14634146341463414,0.014723926380368098,0.007233273056057866,0.06382978723404255,0.084,0.04126984126984127,0.04,0.027726432532347505,0.008108108108108109,,,0.04285714285714286,0.05198019801980198,0.04025044722719141,0.16062176165803108,0.3181818181818182,0.06405693950177936,0.025252525252525252,0.011976047904191617,0.2391304347826087,0.08275862068965517,0.12195121951219512,0.05921052631578947,0.6538461538461539,0.011976047904191617,0.1003671970624235,0.013812154696132596,0.10526315789473684,0.03389830508474576,0.005571030640668524
7,0.00303951367781155,0.03571428571428571,0.6491228070175439,0.47520661157024796,0.16560509554140126,0.018094089264173704,,0.022727272727272728,0.043333333333333335,0.047075606276747506,0.016877637130801686,0.020588235294117647,0.0069124423963133645,,0.027777777777777776,0.03908045977011494,0.0200445434298441,0.04015151515151515,0.1394422310756972,0.36363636363636365,0.03858520900321544,0.014705882352941176,0.028380634390651086,0.176,0.06903991370010787,0.3125,0.0650887573964497,0.6966292134831461,0.0027624309392265192,0.08204518430439953,0.01715686274509804,0.06030150753768844,,0.017994858611825194
8,0.013812154696132596,0.025362318840579712,0.5833333333333334,0.49166666666666664,0.1518987341772152,0.02444987775061125,0.0046801872074883,0.012987012987012988,0.04044117647058824,0.04986149584487535,0.043478260869565216,0.023026315789473683,0.014563106796116505,,0.018867924528301886,0.03278688524590164,0.024,0.041791044776119404,0.12121212121212122,0.2972972972972973,0.04144144144144144,0.016042780748663103,0.04013961605584642,0.2777777777777778,0.06425233644859812,0.2,0.08791208791208792,0.6413043478260869,0.004914004914004914,0.08196721311475409,0.008823529411764706,0.08878504672897196,0.015151515151515152,0.014457831325301205
9,0.022727272727272728,0.007407407407407408,0.6923076923076923,0.486013986013986,0.1891891891891892,0.028500619578686492,0.009900990099009901,0.009900990099009901,0.04234527687296417,0.0693717277486911,0.03864734299516908,0.022388059701492536,0.011848341232227487,0.08333333333333333,0.017543859649122806,0.022332506203473945,0.036637931034482756,0.039285714285714285,0.12121212121212122,0.35625,0.05909797822706065,0.017964071856287425,0.022377622377622378,0.27586206896551724,0.06475583864118896,0.16666666666666666,0.11282051282051282,0.7130434782608696,0.01179245283018868,0.08108108108108109,0.015345268542199489,0.050505050505050504,0.013333333333333334,0.013333333333333334
10,0.036414565826330535,0.03426791277258567,0.6956521739130435,0.5108695652173914,0.0718562874251497,0.03402187120291616,0.004807692307692308,0.009009009009009009,0.046153846153846156,0.04451038575667656,0.013761467889908258,0.028056112224448898,0.002331002331002331,,0.014925373134328358,0.024324324324324326,0.0431266846361186,0.037199124726477024,0.16376306620209058,0.3933333333333333,0.03420195439739414,0.012578616352201259,0.03875968992248062,0.18857142857142858,0.07243243243243243,0.16,0.12264150943396226,0.6161616161616161,0.010471204188481676,0.08640776699029126,0.005952380952380952,0.10362694300518134,0.021739130434782608,0.026378896882494004
11,0.01694915254237288,0.04180064308681672,0.6901408450704225,0.5077519379844961,0.14814814814814814,0.01979045401629802,0.004491017964071856,,0.06583072100313479,0.04246575342465753,0.023121387283236993,0.0397422126745435,0.007481296758104738,,0.014705882352941176,0.03248259860788863,0.04081632653061224,0.042584434654919234,0.09743589743589744,0.33695652173913043,0.0486322188449848,0.012345679012345678,0.04390243902439024,0.25925925925925924,0.07655502392344497,0.1111111111111111,0.07894736842105263,0.6722689075630253,0.0111731843575419,0.08983218163869694,0.019184652278177457,0.05357142857142857,,0.014388489208633094
12,0.006060606060606061,0.015527950310559006,0.6190476190476191,0.4827586206896552,0.14583333333333334,0.01611047180667434,0.011764705882352941,0.022222222222222223,0.05325443786982249,0.05663189269746647,0.023809523809523808,0.04155124653739612,0.013513513513513514,,0.015625,0.019021739130434784,0.02576112412177986,0.03982930298719772,0.1566265060240964,0.4472049689440994,0.04377104377104377,0.006896551724137931,0.030349013657056147,0.20625,0.07261146496815286,0.20588235294117646,0.06896551724137931,0.808695652173913,0.013888888888888888,0.08636836628511967,0.017391304347826087,0.10526315789473684,0.05084745762711865,0.024875621890547265
13,0.01892744479495268,0.024539877300613498,0.5384615384615384,0.4280155642023346,0.112,0.011292346298619825,0.013114754098360656,0.011235955056179775,0.04745762711864407,0.06033376123234917,0.04132231404958678,0.03851261620185923,0.005089058524173028,,,0.026378896882494004,0.038461538461538464,0.04370761115297664,0.15492957746478872,0.41379310344827586,0.052552552552552555,0.02702702702702703,0.028358208955223882,0.1744186046511628,0.06881243063263041,0.20512820512820512,0.03888888888888889,0.6846153846153846,0.0058309037900874635,0.07386990077177508,0.005376344086021506,0.0718562874251497,0.01694915254237288,0.03064066852367688
14,0.007731958762886598,0.006349206349206349,0.75,0.458041958041958,0.21621621621621623,0.022068965517241378,0.008517887563884156,0.03225806451612903,0.07392996108949416,0.05192878338278932,0.0234375,0.05374823196605375,0.013123359580052493,,0.038461538461538464,0.03836317135549872,0.01881720430107527,0.028985507246376812,0.10752688172043011,0.36423841059602646,0.06498194945848375,0.022058823529411766,0.04051863857374392,0.2046783625730994,0.06939704209328783,0.2222222222222222,0.0903954802259887,0.6571428571428571,0.016853932584269662,0.11795407098121086,0.015151515151515152,0.1188118811881188,0.0641025641025641,0.026905829596412557
15,0.012539184952978056,0.024291497975708502,0.5540540540540541,0.4372623574144487,,0.025559105431309903,0.008146639511201629,0.016129032258064516,0.04560260586319218,0.05143721633888049,0.04918032786885246,0.061855670103092786,0.0160857908847185,,,0.0326975476839237,0.0326975476839237,0.033460076045627375,0.12556053811659193,0.4,0.05018587360594796,0.015625,0.025510204081632654,0.20945945945945946,0.08782201405152225,0.2127659574468085,0.09523809523809523,0.6792452830188679,0.02108433734939759,0.10409356725146199,0.013986013986013986,0.11224489795918367,,0.013513513513513514
16,0.024054982817869417,0.021660649819494584,0.5466666666666666,0.4846938775510204,,0.025390625,0.011135857461024499,,0.07462686567164178,0.0757825370675453,0.019801980198019802,0.061016949152542375,0.011834319526627219,,,0.03761755485893417,0.020895522388059702,0.035830618892508145,0.10778443113772455,0.030303030303030304,0.06170598911070781,,0.03466204506065858,0.22033898305084745,0.0825,0.18518518518518517,0.08484848484848485,0.6229508196721312,0.023880597014925373,0.09114927344782034,0.0045871559633027525,0.04371584699453552,0.05263157894736842,0.028391167192429023
