cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,ME,MI,MO,MS,MT,NC,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,VA,WA,WI,WV,WY
-13,3.2593255684626796,3.256789407836305,6.892857142857143,4.753300629844961,16.107142857142858,5.496645467284765,5.555184529448608,2.564174107142857,2.6023839586339585,4.005523246877091,1.459604404577271,1.5634489596846277,3.4696896124862158,1.6031300160513644,0.0,1.669592413236481,0.980707645560613,2.234722380033077,0.6449579831932774,4.132708633826665,1.5814732142857142,4.766806722689076,9.150922658389199,38.232142857142854,1.117735608468888,1.2518688379191765,2.915566037735849,5.353324871615312,4.797991071428571,2.8757161506102187,6.965336134453781,5.38114540057596,4.0547813599215505,5.342932171512442,6.455882352941176,4.734188988095238,7.699499165275459,0.8950892857142857
-12,5.334078551206579,4.562593330014932,10.857142857142858,6.962530202355784,25.607142857142858,8.352760565009248,8.269390921109423,3.9375,3.0687530062530066,5.582023324664608,2.1879365515006017,1.564297277913004,4.980949116287737,2.447632423756019,0.0,1.8913438256658597,1.1460855485218646,3.4938531738474605,1.25,6.182669243070363,2.2232142857142856,7.5511204481792715,13.71742910647405,95.03571428571429,1.7048396808670783,1.9459530836020718,4.433928571428571,8.188253012048193,6.3814935064935066,4.145838938211819,10.821428571428571,7.231103166496425,6.115877447295895,6.557484858927441,9.571428571428571,6.955357142857143,7.699499165275459,1.0178571428571428
-11,5.623994517593133,4.723307615729219,12.357142857142858,6.825490159065741,25.428571428571427,8.335344598622694,8.534271873490376,4.098214285714286,3.541967291967292,5.119733835698288,2.155430744299673,1.5658845795003056,5.286216223130474,2.8047752808988764,0.0,2.0520581113801453,1.2015366763414135,3.3263928563871437,1.2678571428571428,6.513770433546553,2.8214285714285716,6.741596638655461,13.961476725521669,64.03571428571429,1.8751693511967484,2.1245245121735,4.1125,7.8281698221457265,6.7564935064935066,4.36541565778854,11.321428571428571,7.36681745221071,6.060367594702788,6.30153247797506,8.779107142857143,6.897321428571429,7.699499165275459,1.125
-10,5.264750820114142,4.627006595321055,11.25,7.2615020638276455,22.767857142857142,8.522844598622694,8.165224254442755,3.271185545224007,3.3053601491101494,5.003341801242231,2.0635172715935175,1.5523925160082421,4.671420304763127,2.019060995184591,0.0,2.0520581113801453,1.2024765259654737,3.697027777022064,1.3392857142857142,6.113472814498935,3.125,7.2296918767506995,13.640048154093098,67.26785714285714,1.8394550654824628,2.1535423693163573,4.134262166405024,7.579657917383821,5.935064935064935,4.050600842973725,10.678571428571429,7.484674595067853,5.951628766500206,6.17950866845125,7.638214285714286,8.0,7.699499165275459,1.2142857142857142
-9,5.806767626836831,4.904082198289515,12.071428571428571,7.661055635256217,23.464285714285715,8.792487455765551,8.869589333807836,3.4657121724429416,3.358931577681578,4.788312039337468,2.0492315573078033,1.5476306112463374,4.487746835375372,2.1619181380417336,0.0,2.1413438256658597,1.1930780297248722,3.6867103167046036,1.2142857142857142,6.500377576403697,2.642857142857143,6.753501400560223,13.556714820759764,68.03571428571429,1.773520999548397,2.079881655030643,4.231318681318681,7.0446720151281825,6.7564935064935066,4.435521477894359,11.357142857142858,7.84181745221071,6.181196914389671,5.953708175840413,8.254285714285714,7.133928571428571,7.699499165275459,1.3214285714285714
-8,5.3669123412212585,4.482134150942871,10.433673469387756,7.359928934575945,22.329375981161697,8.05967495576555,7.92512717394389,3.49975235101437,3.4106663942043407,4.709602430493931,2.1194483940424966,1.4626532869832987,4.160789672640147,2.3377423138659092,0.0,2.244022397094431,1.1996401940642922,3.368280611489184,1.1082589285714286,6.017856563190718,2.537627551020408,6.98381275587158,11.807802274972218,63.125,1.6514607109359105,2.049209620591868,4.156190706775239,6.529754015764693,6.172309833024118,3.6600112738127266,10.881696428571429,7.478120434942265,5.8298111688763345,5.072370392882402,7.542232142857143,7.158242984693878,7.699499165275459,1.1084183673469388
-7,3.665113511769479,3.570827108526602,8.78061224489796,6.3761941054170075,15.545624018838305,6.476736651092695,7.36670163199702,2.647073779585799,2.7197844524853454,5.591887901646694,1.620749027511605,3.449494757348368,3.6093601993356743,1.4662303988146683,0.0,2.564297064164649,2.2364920153214847,4.553748724192908,0.6595982142857143,5.136892573655467,2.033801020408163,6.776141225721057,8.209862585915957,48.017857142857146,1.2477024119001576,2.263434478910258,2.6552912700682216,4.668345472084064,5.655612244897959,3.3793956259528293,8.725446428571429,5.828594689820613,4.921937384952086,6.46619973873768,5.662767857142858,5.521524234693878,26.98891008824231,0.9298469387755102
-6,5.779411764705882,5.062950937950938,11.392857142857142,8.523947951273533,25.125,9.06784800151305,10.80368526259232,3.76928360101437,4.206379268879269,8.949404761904763,2.5506393898255197,6.1682539682539685,5.478624827215179,2.9107142857142856,1.1785714285714286,3.6964285714285716,3.655889724310777,6.885714285714286,1.4285714285714286,8.309027777777779,2.6785714285714284,16.607142857142858,14.857142857142858,62.857142857142854,2.159340659340659,4.540178571428571,4.95,7.814037499203162,6.964285714285714,4.801587301587301,13.446428571428571,9.114285714285714,5.63924310973129,9.563115763546799,8.557857142857143,7.767857142857143,99.10714285714286,1.0535714285714286
-5,6.016806722689076,5.285714285714286,12.607142857142858,8.944841020422416,25.839285714285715,9.307291666666666,11.968253968253968,3.554997886728656,7.151785714285714,8.87797619047619,2.811224489795918,5.873015873015873,5.359951556380128,2.857142857142857,7.035714285714286,3.7857142857142856,3.470802005012531,6.783643892339544,1.4285714285714286,8.090913992408558,2.5892857142857144,16.535714285714285,15.035714285714286,67.94642857142857,2.010989010989011,4.405319940476191,4.7178571428571425,9.410714285714286,6.946428571428571,5.015873015873016,11.232142857142858,8.920357142857142,5.785477952847476,9.01549671592775,8.790000000000001,7.178571428571429,88.72462406015038,1.6071428571428572
-4,6.189075630252101,5.69031675170068,11.821428571428571,8.556815744315745,23.517857142857142,9.771428571428572,11.632936507936508,4.554311073541842,7.455357142857143,9.05952380952381,2.6546201814058956,5.756340892521393,5.515589569160999,2.642857142857143,7.142857142857143,3.125,3.7798245614035086,6.504451345755694,1.25,7.768439440993789,2.517857142857143,16.857142857142858,12.976190476190476,68.875,1.5741758241758241,4.7250000000000005,4.607142857142857,9.291666666666666,7.589285714285714,5.198412698412699,12.767857142857142,8.585714285714285,5.873373779346185,9.547824302134647,9.713214285714287,7.553571428571429,74.08082706766916,1.3392857142857142
-3,5.726890756302521,4.764243197278911,11.321428571428571,8.622291934791935,21.821428571428573,14.601785714285715,11.067460317460318,4.214285714285714,6.4375,8.703869047619047,2.5277391259534117,5.588562351072279,5.3188775510204085,3.1785714285714284,6.178571428571429,2.6607142857142856,3.5714285714285716,7.480952380952381,1.0892857142857142,7.7929283126294004,3.0714285714285716,16.776190476190475,12.904761904761905,62.785714285714285,2.098901098901099,4.414859693877551,4.207142857142857,8.886904761904763,7.678571428571429,5.111111111111111,12.089285714285714,8.8,5.604470975344049,9.833333333333334,13.357142857142858,7.642857142857143,88.71428571428571,1.3928571428571428
-2,5.600840336134453,4.514030612244898,11.321428571428571,8.28300622050622,20.714285714285715,8.973763736263736,11.005952380952381,3.9285714285714284,6.125,8.1875,2.381480622552051,5.338888888888889,4.89030612244898,2.5,6.107142857142857,2.7857142857142856,3.481203007518797,6.257142857142857,0.9642857142857143,7.413690476190476,2.857142857142857,14.702380952380953,11.023809523809524,63.035714285714285,1.6085164835164836,4.1498724489795915,3.592857142857143,8.81547619047619,7.053571428571429,4.722222222222222,10.910714285714286,8.563928571428571,5.402320201401647,9.175595238095237,12.660714285714286,7.348214285714286,89.64285714285714,1.0535714285714286
-1,5.226890756302521,4.5688775510204085,11.142857142857142,8.635908868051725,21.035714285714285,8.831730769230768,10.464285714285714,4.017857142857143,6.633928571428571,8.047619047619047,2.4569794328830477,5.1496031746031745,5.159438775510204,2.642857142857143,6.357142857142857,2.8214285714285716,3.43796992481203,6.423809523809524,0.9821428571428571,7.104166666666667,2.5357142857142856,16.11904761904762,11.273809523809524,59.285714285714285,1.5874894336432797,3.9069940476190474,3.657142857142857,8.80241935483871,6.785714285714286,5.0476190476190474,11.285714285714286,7.948928571428571,5.532786661944589,9.550595238095237,12.910714285714286,6.776785714285714,84.89285714285714,1.2142857142857142
