cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,MI,MO,MS,MT,NC,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,VA,WA,WI,WV
-12,52,55,4,54,44,227,348,8,124,127,35,199,40,1,1,99,35,1,156,11,1,44,27,136,39,46,6,88,62,54,87,99,10,13,32
-11,39,33,5,43,48,233,326,5,105,138,43,198,76,0,3,81,29,1,89,15,0,74,38,160,43,54,2,96,57,51,75,93,6,16,13
-10,42,45,4,40,39,513,295,8,123,107,39,177,52,1,2,115,25,1,73,15,1,55,15,200,29,37,2,100,81,46,99,106,9,10,37
-9,29,55,1,32,37,233,312,9,111,92,47,167,38,1,2,102,46,1,109,15,3,77,21,214,22,41,2,72,56,45,89,69,4,17,28
-8,33,41,4,48,26,209,302,11,123,114,38,160,50,2,6,101,36,1,101,7,2,58,20,188,28,36,5,85,52,38,72,69,8,12,21
-7,34,46,3,32,13,205,314,8,150,95,28,173,44,2,4,85,33,1,67,16,1,75,19,144,22,38,2,63,41,54,104,65,9,13,24
-6,30,48,8,38,44,272,351,18,141,116,33,199,43,1,3,98,45,3,79,15,3,63,28,187,18,58,4,80,80,49,97,76,12,16,18
-5,43,58,3,28,42,244,309,11,153,156,40,195,29,0,7,100,51,2,83,16,15,89,27,165,27,43,4,80,62,62,105,83,13,16,19
-4,37,49,4,47,34,306,288,12,180,138,36,265,50,0,7,119,33,0,96,15,17,80,36,137,21,46,2,113,78,67,108,83,8,11,19
-3,39,36,7,47,26,291,289,8,146,150,37,228,40,2,4,98,60,2,121,13,21,77,33,269,28,37,5,117,67,81,114,68,12,12,24
-2,49,45,2,35,34,293,309,12,198,135,32,215,53,1,3,91,46,0,111,16,27,108,23,172,23,49,2,93,62,58,123,95,14,14,21
-1,40,40,6,42,53,293,335,9,162,147,39,171,50,0,2,97,42,1,129,16,11,88,30,204,32,48,3,90,63,56,143,121,11,13,34
0,50,51,4,19,39,274,339,13,185,161,37,202,48,2,5,83,40,0,114,16,19,94,26,187,34,51,8,74,52,51,117,74,12,14,25
1,43,37,6,36,44,297,339,5,175,178,38,185,58,1,5,104,47,0,115,11,21,105,28,183,42,38,12,58,66,65,132,116,15,15,34
2,31,31,5,45,39,304,325,3,194,150,21,173,57,0,15,122,47,0,124,12,16,116,12,173,32,41,3,74,31,52,124,100,10,13,29
3,39,41,5,44,44,242,311,15,164,135,38,178,62,0,3,84,52,1,114,12,15,81,25,209,34,39,8,59,67,54,157,92,15,12,32
4,24,50,4,33,26,211,311,8,155,122,28,200,33,3,3,86,46,0,115,9,25,106,23,163,30,45,5,59,68,57,122,90,19,17,23
5,45,45,8,21,38,190,326,9,146,94,24,180,57,1,4,92,46,1,91,7,19,115,24,157,33,30,3,62,48,46,93,93,17,11,28
6,29,44,6,27,26,206,255,8,143,95,31,158,43,1,3,77,41,0,97,11,18,105,14,144,24,39,4,50,45,54,142,79,17,7,20
7,40,35,2,27,40,232,373,7,194,134,29,213,40,2,8,97,54,0,128,10,18,116,26,178,26,46,3,100,83,55,143,98,16,13,32
8,43,46,2,39,50,221,375,5,156,122,32,223,61,0,9,88,51,1,113,8,22,105,19,178,30,47,11,87,49,55,145,108,26,11,40
9,47,40,3,8,32,228,367,4,200,113,29,225,55,1,9,117,46,0,133,9,28,93,13,194,18,58,4,88,75,65,178,130,23,13,42
10,41,47,4,13,32,211,359,9,179,109,41,137,57,0,4,78,28,1,112,13,26,123,7,192,35,43,7,95,67,53,161,104,24,18,24
11,52,49,3,17,44,252,338,6,170,117,32,155,45,1,11,100,35,0,116,15,26,120,7,178,29,31,8,120,52,56,138,114,11,16,36
12,62,57,6,15,30,292,343,9,189,125,31,205,60,1,6,105,36,0,119,13,28,109,7,151,30,34,7,141,43,54,173,120,9,17,42
13,29,40,5,17,36,248,379,4,185,127,23,190,36,1,6,124,43,0,142,18,22,121,5,193,39,37,9,116,55,73,155,96,15,12,34
14,56,55,9,17,8,264,365,8,174,122,29,182,50,0,2,113,50,1,117,17,37,141,9,190,37,57,8,105,66,73,157,109,21,22,33
15,30,49,4,20,3,303,371,11,185,121,10,167,53,0,3,97,52,2,118,25,22,96,5,189,34,54,13,109,48,73,152,139,20,11,28
16,51,59,9,19,5,248,343,9,166,127,31,166,59,0,2,107,53,1,93,16,24,159,8,180,40,50,9,106,61,68,157,127,14,16,38
17,33,52,15,11,8,268,335,3,198,114,23,179,43,0,5,74,63,1,114,13,15,123,5,143,28,38,11,117,57,63,167,123,14,14,36
18,29,49,10,14,5,231,342,9,160,99,20,157,48,0,6,95,56,0,119,12,15,148,4,164,35,34,9,126,45,66,114,116,12,10,35
19,44,43,11,12,13,241,252,7,151,67,31,146,35,0,6,89,36,0,119,12,21,133,7,142,21,48,8,108,47,51,128,102,14,16,28
20,37,36,12,20,36,202,316,6,168,127,16,205,41,0,1,109,43,0,101,21,21,153,6,133,25,48,4,109,56,64,125,144,20,22,28
21,40,49,14,15,20,177,381,3,221,132,28,239,42,0,4,69,39,0,105,13,23,142,7,143,36,47,6,133,56,69,148,116,20,2,38
