cycle,AL,AR,AZ,CA,CO,FL,GA,IA,ID,IL,IN,KS,KY,LA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WY
-19,0.16379743721387927,0.1486936475409836,0.1453463981781134,0.15871837183718374,0.12290026326571178,0.183599846865153,0.14717983289411862,0.08885371746643424,0.15653291069327377,0.11008443093549478,0.145659777928308,0.11384135827032764,0.18091179653679654,0.25227586590530365,0.21585871585871585,,0.15763627053949633,0.07507731740382986,0.12867959843457547,0.1632798080472499,0.11631487973512512,0.12474567154879942,0.07274554654467318,0.157826278659612,0.1690221762610594,0.14732529949921255,0.07984346001775194,0.22086374925930127,0.11781537176274018,0.12348682450508294,0.0949623486798208,0.23547493071302597,0.12293841848168459,0.08044194920270652,0.176543726324107,0.12421440196463084,0.21340101697244554,0.18233819843726964,0.09210916211493578,0.1254283282486625,0.1594730738566355
-18,0.12369340319763536,0.1176788089192877,0.11334704269486878,0.126984126984127,0.09371470595960392,0.15294049932114184,0.1201668406269945,0.06766860345592451,0.14559150595618928,0.09012542517006802,0.13319878372269559,0.09584119991608978,0.19103054493042854,0.189198619834458,0.1444902604120481,,0.13148066244041476,0.06089360036728457,0.09875265189274851,0.1304718501984127,0.08740026502015845,0.09613901955179016,0.05569064505234718,0.1291599025974026,0.12018854888270696,0.09851928374655647,0.08487305769914466,0.1678922111480251,0.11102905457744168,0.11031746031746033,0.07854724924617397,0.22907442546911236,0.08664915551036548,0.0696181698485846,0.15896988615497612,0.10930774019009314,0.1965934988605014,0.1720969089390142,0.06926670890085523,0.1050834597875569,0.11992945326278659
-17,0.1267965146702688,0.11943879292385297,0.11732666922978341,0.12110021470604604,0.10540178435492219,0.15127442766550192,0.12115509938090582,0.07654151404151405,0.16328775734716328,0.09027960478236721,0.11963767585887403,0.09077444791730505,0.13387890113194578,0.21894330312273824,0.193986568986569,,0.1272783035401332,0.0564035807910581,0.11195958646616541,0.11311864195219372,0.10135424540186444,0.1008117862865943,0.08869429181929182,0.12675540917615843,0.10272018860454235,0.11278020494610357,0.0827500048610706,0.18560538250387876,0.09984009078716599,0.10399980583466821,0.0769756372758443,0.25854700854700857,0.09318574213311055,0.07645134484100687,0.15908133164770333,0.10479569020590691,0.16761749524585712,0.16852229011088482,0.07497505375016716,0.11378103678694519,0.10988118444258795
-16,0.1244048096345426,0.11040793168863829,0.12207145398180617,0.1219382808388044,0.11149202886317694,0.15514982081709178,0.11884163246945201,0.06937592782916524,0.13798251226274258,0.09672227099795143,0.12869013908152258,0.10107293312269616,0.15811887442182693,0.21888563785796986,0.19302398989898992,,0.13280461510230296,0.05555733185545182,0.111577964519141,0.13161307688543042,0.08899526888944878,0.10278805749884529,0.07320384294068505,0.11694156247228873,0.09499158981497594,0.10655957551315857,0.08031674939248229,0.18206790546196105,0.09560067681895093,0.11078584439240176,0.0787083457936801,0.20341298912727485,0.09707067645540064,0.07618634259259259,0.1586739981722291,0.10605789935021627,0.16328288421311676,0.1744589992859889,0.0666412858712459,0.10469624300559552,0.11995515695067265
-15,0.13321202606916893,0.12038572373393802,0.12992081550102028,0.13279911952270745,0.18233026663259222,0.16202197944754862,0.12342005820266691,0.06607699702234414,0.14956471162144921,0.09477124183006537,0.13238566859736775,0.08729644707623982,0.17435784205490543,0.22558479532163742,0.16966116089732325,,0.13328042328042328,0.05376408885382654,0.12527461965178227,0.12032799389778795,0.1100872733435011,0.10803158472691402,0.05670762928827445,0.12987474009838226,0.11464959028135922,0.10235056485056486,0.08458093803477922,0.18915596831466813,0.1119544372819482,0.10016609792668424,0.08211859494173815,0.22211759782381252,0.09037351537351537,0.0922994915532229,0.15243726524747145,0.11301537566902715,0.21367822849304333,0.1786213311615726,0.06532672785640625,0.1258117557668792,0.12946428571428573
-14,0.20516394530731447,0.19456323221524344,0.18763762730525738,0.18478527306598685,0.21064747189491564,0.23477684990402525,0.19125810354479297,0.10176233075883016,0.18864128752708137,0.11688926335060018,0.3054040591518105,0.15570639149680005,0.3891676778673682,0.2905764253549362,0.29390260845403077,,0.22692380479265725,0.0909955380001463,0.260958485958486,0.28713884077616286,0.14496345947958852,0.16280511806355843,0.17446673034065582,0.20825984714873605,0.17597714864229672,0.189400221116639,0.13854708872090102,0.28801335348954393,0.15693697283655442,0.1486780279121958,0.1336335678763637,0.3333616106775252,0.18742663196039402,0.12516886187098952,0.2640584642033218,0.1616651619325416,0.2469818913480885,0.33200917967681814,0.10514090332149631,0.1661955497571936,0.1310374149659864
-13,0.1386881141345427,0.11004306203824148,0.17742961964660078,0.16882771691397402,0.13413969903469797,0.22676580259831788,0.1905520147697376,0.06785809561920006,0.13014389556445632,0.10131605384769941,0.15540652751555836,0.1040076950320358,0.1612363213448695,0.2691326530612245,0.1971151423532376,,0.13002170262649304,0.07507075581125597,0.09786904761904762,0.11436577554998607,0.11172584063012274,0.1555986273512964,0.05915352143968007,0.13626250114689423,0.32775072150072154,0.11017390827298662,0.10136095583856777,0.23588200712383717,0.1328219770292941,0.12520097547289932,0.08191281152832362,0.33110011681440255,0.09541493365022777,0.08177042831221505,0.18168287651046272,0.1486198529255939,0.22520019378188139,0.17618937998772252,0.10190570947497321,0.1783956100901301,0.13602400309717383
-12,0.1277500089576839,0.11536063413386834,0.12599812947228178,0.11926190836340586,0.10168848022973272,0.1660181596804609,0.1316401027035706,0.06763538748832866,0.12160665208368387,0.1790490437981258,0.13374761504489718,0.19172052939365958,0.15809475397733116,0.22647444913267697,0.1954592766068176,0.28126433617763097,0.13444050491620296,0.06174497530570742,0.11266328456240962,0.1122050452619173,0.08842683874051503,0.10601065912164567,0.05750112700785347,0.11744678932178933,0.12308382962249075,0.09684859770281183,0.09389854627724226,0.16800138858962388,0.09787762538475465,0.1102411778843642,0.0822390397862096,0.2164611482793301,0.13379500481247653,0.10370556673373575,0.158687816211756,0.12451160163715,0.16089609814709416,0.17383769688392695,0.0752730364266562,0.10264426642931315,0.10173464603844351
-11,0.12569710135529472,0.11686821219715957,0.14295661096452653,0.13418298478208612,0.1081171626188992,0.16375117334294742,0.12049093564818666,0.0800969193492558,0.1175280154409011,0.0814454476874859,0.1342823963668789,0.11153267277060078,0.16229188609863812,0.24663043669892984,0.18783496166371771,0.15829837980097047,0.1163811867925792,0.054945770295619645,0.11108368564508916,0.10921570188181136,0.07989006238033475,0.10373234742554704,0.060352622061482813,0.13208948296667597,0.1254675113186951,0.0962578351576387,0.09249829338942087,0.1853873332278648,0.0979809585707709,0.10387637536075035,0.07616811099824004,0.20653081096119072,0.1001115688293855,0.07649822768114746,0.16553047160523796,0.12342159837709855,0.1448567105181891,0.19984941813300022,0.07419703463539931,0.11396608170801718,0.11502805145046524
-10,0.13202703992481976,0.1203445707926467,0.14497593909358616,0.1356264287253182,0.10123375049765453,0.12529269940437454,0.12567807476082454,0.071563964709126,0.11124121779859485,0.0869712765379812,0.13488200020136884,0.11276455026455026,0.16018395496761853,0.21423943104366575,0.17327224552881432,0.14141229141229142,0.1301923041053476,0.06055101802208081,0.09831387299845885,0.12230714473043348,0.07952588442784521,0.1120381092746605,0.08325724586786533,0.12682262827611665,0.13214749837556855,0.0966251796619531,0.09537723344979121,0.18708833848521605,0.09911903557578823,0.08924124000045909,0.07973940090728411,0.19367576594715238,0.0910721805415904,0.07878946450375021,0.17545868127263478,0.12706029953736375,0.1662157287157287,0.1962162842464715,0.07795961968132818,0.10230166004684794,0.2568793283078997
