cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,ME,MI,MO,MS,MT,NC,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,VA,WA,WI,WV,WY
-13,0.35311932162325865,0.3236658932714617,0.05045871559633028,0.13296616837136113,0.0889132821075741,0.35113748763600394,0.4641080312722104,0.21575342465753425,0.49916805324459235,0.4270246860112603,0.19637883008356546,0.18114406779661016,0.5257648953301127,,,,0.21227621483375958,0.5495608531994981,0.03125,0.32414743368928695,,0.30939226519337015,0.029498525073746312,0.3878132118451025,0.22096317280453256,0.3588850174216028,0.16216216216216217,0.12162905888827738,0.5075757575757576,0.5034013605442177,0.031630170316301706,0.309375,0.2580267166627607,0.4388753056234719,0.14285714285714285,0.23972602739726026,,
-12,0.3614864864864865,0.32585949177877427,0.03934426229508197,0.15027624309392265,0.07587253414264036,0.33499773036768044,0.46195800381783475,0.1492204899777283,0.4472511144130758,0.4355329949238579,0.2049571020019066,0.21316165951359084,0.5186020293122886,,,,0.2074235807860262,0.5326370757180157,,0.30788611740992694,0.08461538461538462,0.3283582089552239,0.011214953271028037,0.4044247787610619,0.21638655462184875,0.3498233215547703,0.1377245508982036,0.11937377690802348,0.4682274247491639,0.46954813359528486,0.04455445544554455,0.31975099037917376,0.25231776040719867,0.4329411764705882,0.15808823529411764,0.24261275272161742,,
-11,0.35102533172496986,0.33555370524562866,0.043333333333333335,0.1643265730629225,0.0836591086786552,0.3340168603326498,0.4775967413441955,0.1592505854800937,0.4414668547249647,0.42388059701492536,0.21523809523809523,0.2112676056338028,0.5276038702333523,,,0.4838709677419355,0.19574468085106383,0.5551219512195122,,0.3075204765450484,0.10714285714285714,0.31679389312977096,0.017241379310344827,0.39626352015732547,0.2806652806652807,0.34335260115606936,0.15177478580171358,0.12195121951219512,0.45977011494252873,0.5118934348239772,0.025796661608497723,0.29064919594997024,0.26357827476038337,0.43643586833144155,0.1913978494623656,0.26625386996904027,,0.02564102564102564
-10,0.36145574855252277,0.32857542681220264,0.045454545454545456,0.1557128412537917,0.0958904109589041,0.3550525834476452,0.4838533114395183,0.13243243243243244,0.4491758241758242,0.3940630797773655,0.20468431771894094,0.21311475409836064,0.4968632371392723,,,0.5092592592592593,0.20743639921722112,0.5690866510538641,0.027777777777777776,0.30528134254689043,0.09550561797752809,0.3250517598343685,0.016985138004246284,0.4187116564417178,0.226457399103139,0.33555555555555555,0.15418502202643172,0.11650902837489252,0.5103244837758112,0.46732673267326735,0.029513888888888888,0.29866989117291415,0.25345877144438295,0.4505363528009535,0.1728395061728395,0.2596439169139466,,
-9,0.37115384615384617,0.329288472145615,0.04777070063694268,0.14577114427860696,0.08733974358974358,0.33777583570024033,0.47870967741935483,0.14496314496314497,0.43776824034334766,0.3918717375093214,0.21475875118259224,0.25471698113207547,0.5299043062200957,,,0.4918032786885246,0.23890063424947147,0.5596546310832025,,0.3027935606060606,0.13924050632911392,0.3319755600814664,0.03305785123966942,0.4037325038880249,0.2413793103448276,0.336969696969697,0.13963480128893663,0.11420481359131666,0.4444444444444444,0.47927927927927927,0.039334341906202726,0.2998859749144812,0.2670393076090876,0.40685944855413586,0.17422434367541767,0.24360902255639097,,0.041666666666666664
-8,0.3814664867296446,0.33300557194362507,0.053156146179401995,0.16540035067212155,0.0793507664562669,0.3407979407979408,0.4895165987186954,0.13043478260869565,0.46364883401920437,0.4177685950413223,0.20713577799801783,0.2756183745583039,0.5354927636113026,,,,0.182648401826484,0.5695652173913044,0.019230769230769232,0.2950593430858405,0.10344827586206896,0.35429769392033544,0.0182648401826484,0.391877820201319,0.23877068557919623,0.35811648079306074,0.1514041514041514,0.12933406714364337,0.4911242603550296,0.47158403869407495,0.039783001808318265,0.2925392670157068,0.25869741100323623,0.3825726141078838,0.19662921348314608,0.21694915254237288,,
-7,0.36363636363636365,0.30087014725568945,0.047021943573667714,0.14681724845995894,0.09737417943107221,0.34523809523809523,0.4567441860465116,0.14763231197771587,0.4885245901639344,0.30159547092125577,0.18407445708376421,0.14367361294293501,0.5387567152724482,0.5185185185185185,,0.2608695652173913,0.20844212358572672,0.520778364116095,,0.4118713185319438,0.07207207207207207,0.6125827814569537,0.03125,0.407108239095315,0.25260960334029225,0.1969872537659328,0.14862914862914864,0.11503347534996956,0.4426751592356688,0.4813953488372093,0.027573529411764705,0.23682938617689706,0.25990584542958023,0.3372148288973384,0.1861198738170347,0.25,0.12517740562021004,
-6,0.3666026871401152,0.31450341565948503,0.06948640483383686,0.13721233174120712,0.07755406413124534,0.2910019144862795,0.41440357511172227,0.1941747572815534,0.4746268656716418,0.3173265386123089,0.261687264911338,0.14436471084845925,0.5224550898203593,0.34408602150537637,0.060085836909871244,0.2590909090909091,0.18756756756756757,0.5284640171858217,0.058823529411764705,0.3698090926982877,0.09154929577464789,0.5427215189873418,0.017241379310344827,0.41147540983606556,0.24306688417618272,0.23636363636363636,0.149895178197065,0.10396767083027186,0.4255874673629243,0.49466192170818507,0.04217687074829932,0.2741652021089631,0.2599675266101389,0.32998661311914324,0.1471264367816092,0.26604068857589985,0.1209556993529119,0.022222222222222223
-5,0.3515456506110712,0.31746031746031744,0.06325301204819277,0.0861611094718206,0.08644688644688645,0.3044782087165134,0.4477148080438757,0.16414141414141414,0.49278579356270813,0.31635651322233105,0.24932065217391305,0.13802416488983654,0.5256988277727682,0.4158415841584158,0.06735751295336788,0.28342245989304815,0.17488532110091742,0.5128755364806867,0.015873015873015872,0.37592085876657544,0.09032258064516129,0.5366515837104072,0.013008130081300813,0.3942080378250591,0.26103646833013433,0.23933901918976547,0.14412416851441243,0.10942354159475319,0.48364485981308414,0.4823123382226057,0.02830188679245283,0.2650093808630394,0.25,0.3371212121212121,0.17579908675799086,0.25333333333333335,0.12012779552715655,
-4,0.35772938236344165,0.31548856548856546,0.0625,0.07076799356654603,0.08375634517766498,0.32204351939451276,0.434044233807267,0.15817223198594024,0.47112676056338026,0.32460414129110843,0.2287157287157287,0.12974868497954412,0.5098335854765507,0.32978723404255317,0.047619047619047616,0.25874125874125875,0.21302372539121656,0.4907442387608614,0.031746031746031744,0.3713710836447255,0.10059171597633136,0.5507246376811594,0.011009174311926606,0.4104381443298969,0.24196597353497165,0.22320499479708636,0.14268292682926828,0.11486719558468438,0.4470284237726098,0.49519650655021835,0.042028985507246375,0.2727710843373494,0.24512435140454464,0.40130151843817785,0.15319148936170213,0.2043343653250774,0.11289398280802292,0.03636363636363636
-3,0.37216699801192843,0.3077370564281559,0.06405693950177936,0.0759493670886076,0.08374792703150911,0.24696761285482055,0.43229915759194576,0.1475054229934924,0.4837244511733535,0.3286890436985434,0.27129337539432175,0.15005310271582462,0.5158898305084746,0.3411764705882353,0.05747126436781609,0.23809523809523808,0.19168975069252078,0.5345250613389415,0.03773584905660377,0.38071365378944266,0.08163265306122448,0.5570866141732284,0.01967799642218247,0.3905383360522023,0.2629757785467128,0.21862578080636003,0.15393654524089306,0.11802575107296137,0.43360433604336046,0.532516493873704,0.046875,0.2652642380708055,0.2373803715518859,0.36355283307810105,0.15937940761636107,0.218475073313783,0.10312981015905592,0.02040816326530612
-2,0.377304383449406,0.3144048764837985,0.06542056074766354,0.08632478632478632,0.08695652173913043,0.3088879159369527,0.44708333333333333,0.16377171215880892,0.48616305160807777,0.3351635781285747,0.2589073634204275,0.15243702976774615,0.5343108504398827,0.38372093023255816,0.07246376811594203,0.22033898305084745,0.20032397408207345,0.5495423796259451,,0.3811976819059884,0.09803921568627451,0.5343434343434343,0.017467248908296942,0.40121786197564274,0.2663755458515284,0.23949579831932774,0.15451895043731778,0.12577924459112577,0.4668769716088328,0.48091603053435117,0.037096774193548385,0.2575107296137339,0.2569610182975338,0.39678658749563395,0.1760355029585799,0.24363057324840764,0.1117861482381531,
-1,0.37124463519313305,0.3369497830130192,0.06293706293706294,0.0779467680608365,0.08148804251550044,0.3195921985815603,0.43175675675675673,0.14216867469879518,0.486231884057971,0.3339604891815616,0.25252525252525254,0.14307561597281224,0.5241066364152014,0.375,0.08284023668639054,0.23255813953488372,0.23616438356164385,0.5619009584664537,,0.4094132817537073,0.07857142857142857,0.5254237288135594,0.019693654266958426,0.3875886524822695,0.28958333333333336,0.24886584575502269,0.14285714285714285,0.11684482123110947,0.49101796407185627,0.49356617647058826,0.029462738301559793,0.2953898690950484,0.2531307739683843,0.36688548504741064,0.16805555555555557,0.22765598650927488,0.1179273377010125,0.0425531914893617
0,0.3705253370525337,0.3370309951060359,0.08974358974358974,0.083447959651536,0.08446455505279035,0.3139784946236559,0.4517506404782237,0.15294117647058825,0.5076495132127955,0.32251184834123225,0.2480252764612954,0.14190181047137498,0.537934968625214,0.3010752688172043,0.05263157894736842,0.21641791044776118,0.21766029246344207,0.5416326530612245,0.01639344262295082,0.38173162749181794,0.09090909090909091,0.5523091423185674,0.010362694300518135,0.40751262626262624,0.24024024024024024,0.24066390041493776,0.16589147286821707,0.09814126394052045,0.41348973607038125,0.4647058823529412,0.03492063492063492,0.2873134328358209,0.25076982294072364,0.39533310787960774,0.16715976331360946,0.23509933774834438,0.11068458093410109,
1,0.3902122130792551,0.34673510122611917,0.05014749262536873,0.06863679694947569,0.07572209211553474,0.32081038552321006,0.44324755635348095,0.1607843137254902,0.49840865690642905,0.3362869198312236,0.23304231027535258,0.14381990249498136,0.5406811731315042,0.38,0.08609271523178808,0.34156378600823045,0.2082051282051282,0.5424099017109574,0.03571428571428571,0.3853864415721446,0.06622516556291391,0.5441176470588235,0.01335559265442404,0.4213896894012168,0.2707482993197279,0.24533799533799533,0.171939477303989,0.12391449565798263,0.47774480712166173,0.48672566371681414,0.03215434083601286,0.2770605759682224,0.24881641241451868,0.3558872305140962,0.1645077720207254,0.20485584218512898,0.1046865489957395,
2,0.42147293700088734,0.34705882352941175,0.06442577030812324,0.06718597857838364,0.07966616084977238,0.33200304066894715,0.4438897763578275,0.13052208835341367,0.5061425061425061,0.3400588482555696,0.23461798512508453,0.1474992935857587,0.5201771653543307,0.4883720930232558,0.0650887573964497,0.38162544169611307,0.2173484475110892,0.550580997949419,0.015151515151515152,0.3733267228557263,0.0736196319018405,0.5148423005565863,0.029616724738675958,0.4159869494290375,0.2565217391304348,0.2300390843104411,0.16243654822335024,0.0736556710347944,0.4746666666666667,0.4537968892955169,0.04597701149425287,0.2829682610639249,0.2612519399896534,0.3884297520661157,0.13803230543318648,0.24311926605504589,0.10250696378830083,
3,0.34981458590852904,0.32919988190138766,0.04854368932038835,0.06910994764397906,0.09203980099502487,0.31928749281746793,0.460446247464503,0.12582781456953643,0.48982035928143713,0.3331859385363697,0.2395973154362416,0.14925811664463054,0.5283864541832669,0.6428571428571429,0.03783783783783784,0.3941908713692946,0.23116279069767443,0.5487125956854558,,0.3953778888194878,0.0967741935483871,0.48430066603235017,0.030434782608695653,0.4007467330429372,0.25285714285714284,0.25,0.1590612777053455,0.11707480711170748,0.472,0.4776604386677498,0.049707602339181284,0.2754069511658601,0.2515166420724709,0.38534510958456003,0.17297979797979798,0.2886435331230284,0.12722063037249284,0.02564102564102564
4,0.3662431941923775,0.3905367231638418,0.06228373702422145,0.0693222969477496,0.08048780487804878,0.3230377906976744,0.44787721746063386,0.16463414634146342,0.5170421721548238,0.3364045864045864,0.23989396951623593,0.14487380578924855,0.5338685398896137,,0.07389162561576355,0.3474576271186441,0.2463436928702011,0.5418803418803418,,0.4008913001356326,0.0915032679738562,0.5217391304347826,0.03865979381443299,0.40067546822229044,0.26136363636363635,0.24403341288782815,0.14421768707482993,0.10906464427591188,0.4228571428571429,0.4827586206896552,0.041237113402061855,0.28060097216084845,0.24626489843881147,0.3792884371029225,0.15532734274711169,0.23777403035413153,0.11149584487534626,
5,0.37037037037037035,0.41732851985559566,0.06774193548387097,0.07118967988533206,0.08490566037735849,0.30561177552897884,0.4526457055214724,0.189010989010989,0.5066592674805771,0.3110836423568191,0.20751988430947216,0.14463293360631763,0.5407228915662651,0.3424657534246575,0.04945054945054945,0.32682926829268294,0.22580645161290322,0.5397099447513812,0.014492753623188406,0.39111281363723427,0.13450292397660818,0.5195167286245354,0.028639618138424822,0.3947521865889213,0.25280898876404495,0.23353293413173654,0.1390728476821192,0.10878066121578386,0.44173441734417346,0.48161434977578477,0.033527696793002916,0.3068131868131868,0.24046299315291816,0.3393939393939394,0.1450381679389313,0.23100303951367782,0.119536598209584,
6,0.35889328063241105,0.4030692139054181,0.032490974729241874,0.06634146341463415,0.08009516256938938,0.3153930933137399,0.43882330897507965,0.14285714285714285,0.5110987791342952,0.3395750052598359,0.23554735547355474,0.14839375184202772,0.5279736718382698,0.28888888888888886,0.09944751381215469,0.3416370106761566,0.2403888643393725,0.5474726775956285,,0.37562919463087246,0.0718954248366013,0.5038961038961038,0.032,0.3767144163364828,0.24780058651026393,0.23583815028901733,0.14150943396226415,0.10462633451957296,0.4270557029177719,0.5416417016177352,0.034782608695652174,0.2983005366726297,0.25180581219553166,0.3512476007677543,0.14351320321469574,0.28222523744911804,0.12171428571428572,
7,0.3814236771983251,0.4033584647018506,0.0594059405940594,0.07217521154803384,0.08413998510796723,0.31416179521025833,0.4293606945540647,0.177319587628866,0.5114628820960698,0.3463675653426631,0.24147157190635452,0.14379671150971599,0.5301435406698565,0.2846153846153846,0.06086956521739131,0.3177570093457944,0.222010481181515,0.5404284727021423,0.0375,0.3882113821138211,0.10752688172043011,0.5253164556962026,0.03200692041522491,0.39465674670273926,0.2198100407055631,0.22727272727272727,0.15139442231075698,0.10614345448697331,0.42671009771986973,0.5140425531914894,0.04384724186704385,0.2793791574279379,0.24810344827586206,0.33885252214093187,0.15486194477791115,0.250733137829912,0.11527541169789893,
8,0.36360253070338666,0.39697076435364564,0.06875,0.06009013520280421,0.08002936857562408,0.3066348973607038,0.44938884644766997,0.1657250470809793,0.48755066589461493,0.3362365809195868,0.25213675213675213,0.14891683078321466,0.4922779922779923,0.32673267326732675,,0.43951612903225806,0.2252173913043478,0.5493991989319092,,0.3812339838359945,0.07692307692307693,0.4750219106047327,0.030402629416598194,0.39782539174928044,0.2565982404692082,0.23728813559322035,0.17829457364341086,0.10775997486647816,0.49333333333333335,0.5077760497667185,0.0409711684370258,0.2917192097519966,0.24001293870289503,0.37583366025892506,0.15296803652968036,0.2353870458135861,0.12035123966942149,
9,0.3768885259289506,0.42126415783704785,0.05985915492957746,0.058823529411764705,0.07765314926660914,0.31070597362296354,0.4331759392321905,0.1447661469933185,0.4883720930232558,0.31968641114982577,0.27234927234927236,0.15866922584772872,0.5406399411548364,0.41739130434782606,,0.3628571428571429,0.22402088772845952,0.5624774936982355,0.03125,0.41151255358236377,0.05673758865248227,0.5423572744014733,0.032314410480349345,0.40104712041884816,0.25069252077562326,0.21988114532685035,0.16260162601626016,0.10547945205479452,0.4513715710723192,0.5132398753894081,0.046052631578947366,0.2974043114826221,0.25318026683214395,0.3808608762490392,0.1474820143884892,0.24921135646687698,0.1072961373390558,0.0392156862745098
10,0.3832258064516129,0.437160751565762,0.04513888888888889,0.06620762711864407,0.07937877480586712,0.3118801434901878,0.44932920536635707,0.15384615384615385,0.4880046811000585,0.34083388484447386,0.2615708274894811,0.16042780748663102,0.5356404958677686,0.35772357723577236,,,0.20815450643776823,0.5370506236243581,0.015384615384615385,0.3972186006084311,0.109375,0.5197685631629702,0.02358490566037736,0.3930257900472212,0.24639769452449567,0.2476303317535545,0.14407988587731813,0.10885989010989011,0.4394366197183099,0.526457399103139,0.04375,0.2983501374885426,0.24596568710718533,0.37447346251053076,0.15563298490127758,0.2596599690880989,0.1087669948429442,
11,0.3890386343216532,0.4282190429205723,0.0429042904290429,0.06566820276497695,0.0712166172106825,0.3111559139784946,0.46191179573749735,0.14218009478672985,0.4776409591704472,0.32731893265565437,0.24115523465703972,0.1596667823672336,0.5587703435804702,0.3333333333333333,,0.37142857142857144,0.2116875372689326,0.5410216718266254,,0.3912175648702595,0.06451612903225806,0.5396039603960396,0.038267875125881166,0.41054251635244327,0.24838709677419354,0.23066926575698504,0.14696969696969697,0.1148014440433213,0.44554455445544555,0.5110732538330494,0.03754266211604096,0.2935866983372922,0.244220730797912,0.37290322580645163,0.16104868913857678,0.25486381322957197,0.1061293984108967,
12,0.38587464920486436,0.45288603848051306,0.04923076923076923,0.0662291169451074,0.0791304347826087,0.3131608548931384,0.4578203374373005,0.17155756207674944,0.47634271099744246,0.3341797866937532,0.24672489082969432,0.15933098591549297,0.5384615384615384,,,0.4067796610169492,0.2186761229314421,0.5765124555160143,0.04,0.4081860881234623,0.11965811965811966,0.5021645021645021,0.02694610778443114,0.39398998330550916,0.2537313432835821,0.2471671388101983,0.16556291390728478,0.10398613518197573,0.4948805460750853,0.5290957923008057,0.03441682600382409,0.30595050026329645,0.25177619893428066,0.3911272068809416,0.1548974943052392,0.24951267056530213,0.12010178117048347,0.03125
13,0.36715431807456345,0.4491525423728814,0.07636363636363637,0.0617678381256656,0.08174386920980926,0.30042250389148323,0.45375139977603585,0.16397228637413394,0.48498122653316644,0.34806342604626983,0.23980815347721823,0.16492494774843244,0.5360888340530536,0.32653061224489793,,0.44649446494464945,0.20705092333519864,0.5494223363286265,,0.3875901245357221,0.09271523178807947,0.51010101010101,0.04202483285577841,0.4053621448579432,0.20972644376899696,0.25293711126468554,0.14177693761814744,0.1172077922077922,0.39867109634551495,0.5623836126629422,0.040453074433656956,0.29858356940509917,0.2594831179658191,0.3739763421292084,0.1662921348314607,0.21550094517958412,0.11503928170594838,
14,0.3718761656098471,0.4464521815777876,0.05442176870748299,0.06600314300680984,0.08456486042692939,0.31227580709445996,0.46345811051693403,0.1496437054631829,0.47878063359234907,0.3418883918059807,0.20114122681883023,0.16680280999836627,0.541890440386681,,,0.4444444444444444,0.2119205298013245,0.5491689750692521,,0.3955978584176086,0.05228758169934641,0.5046816479400749,0.027548209366391185,0.39544025157232704,0.2516778523489933,0.2535211267605634,0.17208413001912046,0.11643127798828798,0.48484848484848486,0.5452282157676348,0.03776978417266187,0.2916045702930949,0.24976240258505988,0.35023236163920574,0.17559863169897377,0.24858757062146894,0.10787757150025087,
15,0.36313291139240506,0.4502970297029703,0.05190311418685121,0.057889344262295084,0.09066901408450705,0.29602143887858173,0.4571150097465887,0.17105263157894737,0.4882191780821918,0.3393782383419689,0.23766816143497757,0.16564600448095593,0.5599553820412716,0.2897196261682243,,0.36678200692041524,0.19720846465556055,0.5282505105513955,0.015384615384615385,0.3947217441193345,0.1111111111111111,0.5127952755905512,0.04766355140186916,0.3921800947867299,0.2206896551724138,0.24081401921989826,0.17293233082706766,0.11092931937172774,0.4588235294117647,0.5196671709531013,0.039316239316239315,0.29207920792079206,0.2535977535977536,0.3720657276995305,0.144912641315519,0.24919093851132687,0.10761154855643044,
16,0.3799688230709275,0.45551753635585973,0.05714285714285714,0.061658031088082904,0.07611798287345385,0.3023452355799704,0.4569412741232621,0.1506276150627615,0.48925043579314353,0.3470798569725864,0.22945830797321973,0.16918576304241834,0.5395268320830929,,,0.3954983922829582,0.2077727952167414,0.5711199135758013,,0.4029145332808192,0.09859154929577464,0.4931756141947225,0.029668411867364748,0.4087903539478802,0.2148936170212766,0.2296595499134449,0.1776765375854214,0.11618925008046346,0.44516129032258067,0.529277566539924,0.04530201342281879,0.2951866404715128,0.25787915723489463,0.35242121445042274,0.167853509664293,0.29411764705882354,0.10751708428246014,
