cycle,AL,AR,AZ,CA,CO,FL,GA,IA,ID,IL,IN,KS,KY,LA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WV,WY
-13,0.019901265041653814,0.013916500994035786,0.0,0.022321428571428572,0.0,0.018279356248758195,0.017063492063492065,0.0,0.0,0.011904761904761904,0.017363851617995266,0.00753968253968254,0.07952380952380952,0.020056298381421533,0.0,,0.0,0.0,0.011688311688311689,0.032,0.0,0.014418296320848525,0.0,0.038461538461538464,0.0,0.014705882352941176,0.004291845493562232,0.0,0.005050505050505051,0.0,0.011235955056179775,0.0,0.02962962962962963,0.0,0.07382179675994109,0.008604632329122125,0.0,0.03295855379188713,0.0,0.0,,0.0
-12,0.022642747757602274,0.01800327332242226,0.023809523809523808,0.0025,0.008,0.009719504240052185,0.0148107786804042,0.0,0.0,0.0,0.00899422268907563,0.0,0.008695652173913044,0.02277432712215321,0.0,,0.0,0.0,0.010869565217391304,0.005263157894736842,0.0,0.0088339222614841,0.0,0.0,0.01639344262295082,0.0,0.006896551724137931,0.01282051282051282,0.0,0.0038910505836575876,0.007936507936507936,0.045454545454545456,0.018518518518518517,0.0,0.09213685474189676,0.0023679932141089984,0.0,0.038452380952380946,0.0,0.0,,0.03571428571428571
-11,0.009722222222222222,0.005255255255255256,0.0,0.013571428571428573,0.006756756756756757,0.013801559356136821,0.015714285714285715,0.0,0.0,0.008403361344537815,0.015904572564612324,0.006535947712418301,0.02857142857142857,0.05318916557448668,0.0,,0.0,0.0026041666666666665,0.0,0.020525451559934318,0.0,0.013385038779084313,0.0,0.0,0.0,0.0,0.0020491803278688526,0.0,0.0011677695601401323,0.011401743796109993,0.01652892561983471,0.05263157894736842,0.008,0.0,0.02968460111317254,0.006215380651809868,0.0,0.020246478873239437,0.0,0.0,,0.0
-10,0.013154948499776085,0.008594071634417456,0.0,0.005361930294906166,0.0,0.01085260320612853,0.013229308005427409,0.0,0.0,0.005519480519480519,0.01479591836734694,0.0,0.05454545454545454,0.021098538425271096,0.0,,0.0,0.0,0.013513513513513514,0.004201680672268907,0.0,0.010194921774814056,0.02631578947368421,0.0,0.016129032258064516,0.0070921985815602835,0.0053468604332327935,0.003676470588235294,0.0,0.009817871371656232,0.03278688524590164,0.08333333333333333,0.010101010101010102,0.0,0.059573206876111444,0.0044436368441918865,0.0,0.01591117216117216,0.013157894736842105,0.006756756756756757,,0.0
-9,0.013272200772200772,0.014692934184459607,0.0,0.013368983957219251,0.0,0.016332152695789057,0.019869574077847972,0.006666666666666667,0.0,0.0,0.014056224899598393,0.007142857142857143,0.03409090909090909,0.048859934853420196,0.0,,0.0,0.0,0.016581632653061222,0.009174311926605505,0.0,0.011022927689594356,0.0,0.0,0.0,0.0,0.006134969325153374,0.015873015873015872,0.0013008514664143802,0.004266750948166877,0.021756978653530375,0.08571428571428572,0.02957142857142857,0.0,0.055142857142857146,0.002406159769008662,0.01639344262295082,0.034085213032581455,0.0,0.0,,0.0
-8,0.007915731737721267,0.01642710472279261,0.0,0.01961038961038961,0.021052631578947368,0.01010689990281827,0.0077468487394957986,0.0,0.0,0.009900990099009901,0.01678478179783663,0.009174311926605505,0.04,0.048214285714285716,0.0,,0.0,0.0,0.0,0.013333333333333334,0.0,0.004878048780487805,0.0,0.0,0.025,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.13636363636363635,0.01910828025477707,0.0,0.054563492063492064,0.00701050541814873,0.0,0.012672811059907835,0.0,0.0,,0.0
-7,0.015723270440251572,0.006344845630559917,0.018867924528301886,0.018063583815028903,0.010073260073260074,0.013919213973799126,0.0217353198948291,0.0,0.0,0.010526315789473684,0.030844155844155844,0.007874015748031496,0.041598405417212755,0.006440281030444965,0.0,,0.0,0.0,0.0,0.010819165378670788,0.0,0.012653736991485335,0.0,0.058823529411764705,0.05223880597014925,0.008264462809917356,0.005988023952095809,0.016233766233766236,0.0036231884057971015,0.004366812227074236,0.0,0.0,0.029761904761904764,0.0,0.04556307202546757,0.006167302085669432,0.0,0.014017122712774888,0.0,0.014925373134328358,0.03551751279024006,0.0
-6,0.020903507033881514,0.003340184994861254,0.0,0.007476635514018692,0.018404907975460124,0.019461993071122886,0.01644271570014144,0.0,0.0,0.0223463687150838,0.017176150121065378,0.019827147941026944,0.012692976734072624,0.013089005235602094,0.0,0.08823529411764706,0.0,0.0,0.0027247956403269754,0.007858420649118323,0.0,0.010416666666666666,0.005988023952095809,0.0,0.006666666666666667,0.0,0.002145922746781116,0.011235955056179775,0.0047694753577106515,0.006688963210702341,0.0,0.0,0.011029411764705883,0.002053388090349076,0.04730299199325748,0.004791886359406985,0.0,0.016178266178266176,0.0,0.0,0.011450381679389313,0.0
-5,0.012626262626262626,0.008368200836820083,0.0,0.008385744234800839,0.0053475935828877,0.01682905225863596,0.004829931972789116,0.0,0.0,0.00966183574879227,0.011940619621342512,0.0,0.01679337342562124,0.012924441725298256,0.0,0.09090909090909091,0.0,0.0,0.0,0.0022862086010874937,0.0,0.003284072249589491,0.007352941176470588,0.0,0.0,0.006493506493506494,0.0,0.0,0.003436426116838488,0.0,0.0,0.044444444444444446,0.017794922847187655,0.0,0.01839464882943144,0.004541426672574214,0.0,0.019121078558465128,0.0,0.008064516129032258,0.006060606060606061,0.0
-4,0.015573342613537497,0.008436047686401294,0.0,0.012121212121212121,0.006329113924050633,0.010493212106115332,0.016762452107279693,0.008064516129032258,0.0,0.0,0.011197306791569087,0.0,0.01504848628192999,0.013623978201634877,0.0,0.0,0.0,0.0027397260273972603,0.004181184668989547,0.009671302149178256,0.0,0.014813311688311688,0.0,0.0,0.027586206896551724,0.006060606060606061,0.0,0.022070626003210275,0.0,0.0,0.015267175572519083,0.027777777777777776,0.01107011070110701,0.0,0.05782312925170068,0.007671957671957672,0.012987012987012988,0.03125,0.0037313432835820895,0.0,0.01924500370096225,0.0
