cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MI,MN,MO,MS,MT,NC,ND,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WY
-12,0.0,0.0,0.058823529411764705,0.0,0.007874015748031496,0.014423076923076924,0.01910828025477707,0.052083333333333336,0.0,0.029045643153526972,0.0,0.0,0.011764705882352941,0.1,0.008064516129032258,0.04,0.07142857142857142,0.20833333333333334,0.16129032258064516,0.14285714285714285,0.0,0.0,0.028089887640449437,0.08108108108108109,0.018018018018018018,0.0,0.072992700729927,0.0,0.0,0.18811881188118812,0.04371584699453552,0.017316017316017316,0.0,0.26973684210526316,0.028169014084507043,0.07692307692307693,0.06666666666666667
-11,0.0,0.0,0.02564102564102564,0.005681818181818182,0.0,0.012711864406779662,0.01,0.08928571428571429,0.0,0.014084507042253521,0.038461538461538464,0.08695652173913043,0.0,0.05555555555555555,0.007462686567164179,0.045454545454545456,0.1,0.10714285714285714,0.2088888888888889,0.14285714285714285,0.1111111111111111,0.0,0.014652014652014652,0.029411764705882353,0.03305785123966942,0.0,0.07857142857142857,0.0,0.01282051282051282,0.17757009345794392,0.07096774193548387,0.008639308855291577,0.0,0.31736526946107785,0.025396825396825397,0.07692307692307693,0.21428571428571427
-10,0.0,0.0,0.05,0.0273224043715847,0.006711409395973154,0.004739336492890996,0.020942408376963352,0.13253012048192772,0.0,0.0,0.058823529411764705,0.0,0.017241379310344827,0.07692307692307693,0.02112676056338028,0.08,0.037037037037037035,0.14814814814814814,0.16455696202531644,0.0,0.0,0.0,0.005988023952095809,0.03333333333333333,0.02962962962962963,0.0,0.04929577464788732,0.0,0.0,0.08536585365853659,0.057692307692307696,0.0074211502782931356,0.0,0.19879518072289157,0.036303630363036306,0.05970149253731343,0.0
-9,0.0,0.0,0.06896551724137931,0.0,0.0,0.004201680672268907,0.013392857142857142,0.1,0.0,0.00847457627118644,0.06896551724137931,0.0,0.012195121951219513,0.037037037037037035,0.007575757575757576,0.15789473684210525,0.0,0.15151515151515152,0.12345679012345678,0.0,0.0,0.0,0.019801980198019802,0.041666666666666664,0.04424778761061947,0.0273972602739726,0.0859375,0.0,0.0,0.12244897959183673,0.040229885057471264,0.01383399209486166,0.0,0.2985781990521327,0.010752688172043012,0.04918032786885246,0.045454545454545456
-8,0.0,0.0,0.0,0.007194244604316547,0.0,0.0045871559633027525,0.02631578947368421,0.017857142857142856,0.0,0.022598870056497175,0.07407407407407407,0.0,0.0,0.047619047619047616,0.038834951456310676,0.1111111111111111,0.0,0.125,0.12571428571428572,0.0,0.0,0.0,0.021551724137931036,0.058823529411764705,0.011627906976744186,0.0,0.07446808510638298,0.0,0.013888888888888888,0.02631578947368421,0.047244094488188976,0.0025906735751295338,0.3333333333333333,0.006944444444444444,0.028455284552845527,0.06,0.0
-7,0.0,0.0,0.0,0.0,0.0,0.011976047904191617,0.006172839506172839,0.0,0.038461538461538464,0.03048780487804878,0.0,0.0,0.0,0.10526315789473684,0.01282051282051282,0.08333333333333333,0.0,0.037037037037037035,0.15469613259668508,0.0,0.0,0.0,0.02027027027027027,0.09523809523809523,0.020618556701030927,0.018518518518518517,0.0707070707070707,0.0,0.014925373134328358,0.07142857142857142,0.05660377358490566,0.013054830287206266,0.0,0.013333333333333334,0.0379746835443038,0.0,0.0
-6,0.0,0.0,0.13333333333333333,0.026455026455026454,0.007751937984496124,0.017241379310344827,0.02030456852791878,0.01818181818181818,0.0967741935483871,0.0228310502283105,0.0,0.0,0.0,0.041666666666666664,0.008403361344537815,0.15384615384615385,0.029411764705882353,0.03571428571428571,0.15668202764976957,0.0,0.0,0.0,0.0040650406504065045,0.10526315789473684,0.035211267605633804,0.02247191011235955,0.08275862068965517,0.0,0.01639344262295082,0.054945054945054944,0.05555555555555555,0.0074487895716946,0.0,0.03669724770642202,0.02531645569620253,0.04918032786885246,0.05555555555555555
-5,0.0,0.0,0.045454545454545456,0.0051813471502590676,0.00684931506849315,0.024793388429752067,0.020491803278688523,0.0425531914893617,0.0,0.014336917562724014,0.0,0.0,0.0,0.0,0.01935483870967742,0.10714285714285714,0.0,0.06976744186046512,0.08085106382978724,0.0,0.0,0.09090909090909091,0.016181229773462782,0.05357142857142857,0.06666666666666667,0.011494252873563218,0.06321839080459771,0.0,0.0,0.14606741573033707,0.06914893617021277,0.006122448979591836,0.0,0.1390728476821192,0.03418803418803419,0.028985507246376812,0.0
-4,0.03409090909090909,0.0,0.0,0.020134228187919462,0.0,0.011152416356877323,0.023474178403755867,0.020833333333333332,0.07142857142857142,0.02711864406779661,0.0,0.0,0.0,0.043478260869565216,0.024,0.13636363636363635,0.0,0.07894736842105263,0.07236842105263158,0.0,0.0,0.0,0.021352313167259787,0.03333333333333333,0.017857142857142856,0.013333333333333334,0.09774436090225563,0.0,0.0,0.12345679012345678,0.06097560975609756,0.006048387096774193,0.0,0.1736842105263158,0.022284122562674095,0.07246376811594203,0.0
-3,0.0,0.0,0.0,0.006578947368421052,0.013245033112582781,0.012949640287769784,0.008583690987124463,0.0,0.09090909090909091,0.008333333333333333,0.0,0.0,0.014705882352941176,0.041666666666666664,0.016129032258064516,0.20833333333333334,0.045454545454545456,0.022222222222222223,0.11851851851851852,0.0,0.0,0.0,0.012779552715654952,0.0,0.08653846153846154,0.022988505747126436,0.07751937984496124,0.0,0.0,0.14634146341463414,0.046052631578947366,0.011389521640091117,0.0,0.1317365269461078,0.03485254691689008,0.08695652173913043,0.0
