cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MI,MO,MS,MT,NC,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,VA,WA,WI
-12,0.03481012658227848,0.02882882882882883,0.10526315789473684,0.06296296296296296,0.03608247422680412,0.03526448362720403,0.028925619834710745,0.0,0.0423728813559322,0.07412587412587412,0.048484848484848485,0.011904761904761904,0.04899135446685879,0.041666666666666664,0.09345794392523364,0.04132231404958678,0.0,0.07434402332361516,0.017857142857142856,0.0,0.08244178728760226,0.05737704918032787,0.06310679611650485,0.0,0.11144578313253012,0.0,0.04065040650406504,0.20279720279720279,0.07627118644067797,0.0275049115913556,0.03361344537815126,0.1,0.036585365853658534
-11,0.02214022140221402,0.01901743264659271,0.041666666666666664,0.03787878787878788,0.030120481927710843,0.046094750320102434,0.033268101761252444,0.1111111111111111,0.09333333333333334,0.07632600258732213,0.01818181818181818,0.012195121951219513,0.018867924528301886,0.05,0.10891089108910891,0.017857142857142856,0.0,0.06205923836389281,0.0,0.0,0.07424071991001124,0.04477611940298507,0.07725321888412018,0.02158273381294964,0.11951588502269289,0.0,0.01694915254237288,0.12,0.055710306406685235,0.034623217922606926,0.029850746268656716,0.08,0.024691358024691357
-10,0.05179282868525897,0.0210016155088853,0.05454545454545454,0.07612456747404844,0.04950495049504951,0.0422360248447205,0.017316017316017316,0.0,0.04132231404958678,0.07869249394673124,0.07236842105263158,0.02702702702702703,0.043209876543209874,0.03571428571428571,0.075,0.043795620437956206,0.0,0.05748663101604278,0.06976744186046512,0.0,0.08802456499488229,0.09482758620689655,0.035555555555555556,0.037267080745341616,0.10301109350237718,0.0,0.02112676056338028,0.19791666666666666,0.08607594936708861,0.027083333333333334,0.028037383177570093,0.10465116279069768,0.05333333333333334
-9,0.04854368932038835,0.02689075630252101,0.016129032258064516,0.04263565891472868,0.05555555555555555,0.04681404421326398,0.015841584158415842,0.0,0.10852713178294573,0.07091346153846154,0.029585798816568046,0.03614457831325301,0.042483660130718956,0.08,0.07207207207207207,0.022556390977443608,0.0,0.04742547425474255,0.09803921568627451,0.0,0.06694129763130793,0.1,0.08333333333333333,0.006493506493506494,0.10561056105610561,0.0,0.02564102564102564,0.14814814814814814,0.09016393442622951,0.02178649237472767,0.05405405405405406,0.1,0.0594059405940594
-8,0.03292181069958848,0.027196652719665274,0.03571428571428571,0.056338028169014086,0.06179775280898876,0.04152823920265781,0.02359882005899705,0.0,0.08490566037735849,0.0859504132231405,0.06369426751592357,0.019230769230769232,0.03571428571428571,0.06666666666666667,0.0821917808219178,0.008403361344537815,0.0,0.0512396694214876,0.07272727272727272,0.0,0.06402048655569782,0.04395604395604396,0.09340659340659341,0.05405405405405406,0.10462776659959759,0.0,0.010869565217391304,0.2235294117647059,0.06640625,0.02072538860103627,0.07272727272727272,0.057692307692307696,0.041666666666666664
-7,0.02962962962962963,0.02185792349726776,0.09259259259259259,0.060498220640569395,0.06832298136645963,0.06474820143884892,0.017777777777777778,0.0,0.08045977011494253,0.07329842931937172,0.059602649006622516,0.0851063829787234,0.03461538461538462,0.0,0.07692307692307693,0.038834951456310676,0.0,0.046251993620414676,0.03333333333333333,0.0,0.06524633821571238,0.08928571428571429,0.03940886699507389,0.03680981595092025,0.09888059701492537,0.0,0.032,0.25225225225225223,0.058823529411764705,0.01943198804185351,0.024193548387096774,0.0625,0.03389830508474576
-6,0.04710144927536232,0.037037037037037035,0.07352941176470588,0.0641025641025641,0.07346938775510205,0.056626506024096385,0.030685920577617327,0.09090909090909091,0.07878787878787878,0.0764904386951631,0.08955223880597014,0.02247191011235955,0.040123456790123455,0.024390243902439025,0.1,0.0,0.0,0.041168658698539175,0.06493506493506493,0.0,0.08505997818974918,0.0979020979020979,0.1036036036036036,0.04142011834319527,0.10445468509984639,0.0,0.03424657534246575,0.26143790849673204,0.06067961165048544,0.026804123711340205,0.046153846153846156,0.0875,0.0
-5,0.04430379746835443,0.018335684062059238,0.04411764705882353,0.06896551724137931,0.04455445544554455,0.06313131313131314,0.02456140350877193,0.0,0.0410958904109589,0.06960556844547564,0.04519774011299435,0.03488372093023256,0.03614457831325301,0.0,0.05426356589147287,0.034722222222222224,0.0,0.038356164383561646,0.034482758620689655,0.0,0.09171597633136094,0.07563025210084033,0.05309734513274336,0.03592814371257485,0.10248901903367497,0.0,0.014388489208633094,0.17857142857142858,0.04904632152588556,0.017475728155339806,0.05555555555555555,0.10869565217391304,0.04950495049504951
-4,0.03459119496855346,0.026438569206842923,0.046153846153846156,0.10407239819004525,0.06060606060606061,0.03803680981595092,0.03300970873786408,0.0,0.036036036036036036,0.07566204287515763,0.06629834254143646,0.04285714285714286,0.05102040816326531,0.0,0.061224489795918366,0.03278688524590164,0.0,0.06147540983606557,0.0,0.0,0.06586169045005488,0.028037383177570093,0.07772020725388601,0.055900621118012424,0.1334355828220859,0.0,0.03007518796992481,0.1702127659574468,0.041666666666666664,0.025,0.043478260869565216,0.15384615384615385,0.06382978723404255
-3,0.02922077922077922,0.03828483920367534,0.05555555555555555,0.04854368932038835,0.09777777777777778,0.0299860529986053,0.014141414141414142,0.0,0.08130081300813008,0.07487309644670051,0.06282722513089005,0.011764705882352941,0.046357615894039736,0.08333333333333333,0.07627118644067797,0.08,0.0,0.0513347022587269,0.01694915254237288,0.0,0.07390817469204927,0.0916030534351145,0.06896551724137931,0.027777777777777776,0.12996941896024464,0.0,0.029197080291970802,0.174496644295302,0.04657534246575343,0.024943310657596373,0.01652892561983471,0.11864406779661017,0.06172839506172839
-2,0.04516129032258064,0.027463651050080775,0.05555555555555555,0.03827751196172249,0.06878306878306878,0.047106325706594884,0.018556701030927835,0.0,0.07692307692307693,0.0741687979539642,0.09523809523809523,0.013513513513513514,0.034482758620689655,0.0,0.13402061855670103,0.09395973154362416,0.0,0.061274509803921566,0.04,0.0,0.08664259927797834,0.09090909090909091,0.08743169398907104,0.02127659574468085,0.11864406779661017,0.0,0.029411764705882353,0.24761904761904763,0.042105263157894736,0.024213075060532687,0.02830188679245283,0.07058823529411765,0.07692307692307693
-1,0.021671826625386997,0.0256797583081571,0.037037037037037035,0.07142857142857142,0.065,0.05007153075822604,0.019955654101995565,0.07142857142857142,0.042735042735042736,0.05829015544041451,0.03048780487804878,0.0,0.04779411764705882,0.0,0.057971014492753624,0.10852713178294573,0.0,0.07643312101910828,0.05,0.0,0.06356968215158924,0.05084745762711865,0.05421686746987952,0.01680672268907563,0.10281923714759536,0.0,0.037037037037037035,0.15702479338842976,0.047058823529411764,0.0375,0.0196078431372549,0.10185185185185185,0.047619047619047616
0,0.017605633802816902,0.02617801047120419,0.0784313725490196,0.04216867469879518,0.07582938388625593,0.04497354497354497,0.03375527426160337,0.0,0.07207207207207207,0.07246376811594203,0.04697986577181208,0.046875,0.04666666666666667,0.0,0.10526315789473684,0.08620689655172414,0.0,0.05793991416309013,0.014705882352941176,0.0,0.07865168539325842,0.0979020979020979,0.08163265306122448,0.08088235294117647,0.1199400299850075,0.0,0.030303030303030304,0.28,0.049132947976878616,0.02553191489361702,0.10434782608695652,0.07920792079207921,0.020833333333333332
1,0.026402640264026403,0.025396825396825397,0.02857142857142857,0.05263157894736842,0.06276150627615062,0.04878048780487805,0.01904761904761905,0.0,0.09090909090909091,0.07932379713914174,0.010810810810810811,0.0273972602739726,0.03225806451612903,0.07407407407407407,0.06976744186046512,0.13259668508287292,0.0,0.05,0.046153846153846156,0.0,0.07142857142857142,0.07236842105263158,0.10294117647058823,0.06201550387596899,0.12347560975609756,0.0,0.02857142857142857,0.2116788321167883,0.049723756906077346,0.050314465408805034,0.06557377049180328,0.11711711711711711,0.047619047619047616
2,0.011968085106382979,0.015698587127158554,0.030303030303030304,0.07236842105263158,0.08673469387755102,0.04370860927152318,0.025440313111545987,0.0,0.05660377358490566,0.10074626865671642,0.05421686746987952,0.0125,0.05573770491803279,0.05084745762711865,0.08208955223880597,0.09523809523809523,0.0,0.0683111954459203,0.06382978723404255,0.06060606060606061,0.07710280373831775,0.06666666666666667,0.05027932960893855,0.03164556962025317,0.11333333333333333,0.0,0.04411764705882353,0.2595419847328244,0.03667481662591687,0.030852994555353903,0.03333333333333333,0.13636363636363635,0.0379746835443038
3,0.029411764705882353,0.02572347266881029,0.06779661016949153,0.08904109589041095,0.053811659192825115,0.04768041237113402,0.026422764227642278,0.0,0.11904761904761904,0.10306748466257669,0.03684210526315789,0.038461538461538464,0.036303630363036306,0.01818181818181818,0.09565217391304348,0.08235294117647059,0.0,0.07001321003963012,0.015384615384615385,0.08661417322834646,0.09243697478991597,0.06936416184971098,0.061224489795918366,0.024390243902439025,0.1265474552957359,0.0,0.04929577464788732,0.21656050955414013,0.033783783783783786,0.028513238289205704,0.0763888888888889,0.11764705882352941,0.021739130434782608
4,0.03899721448467967,0.01824817518248175,0.10344827586206896,0.08695652173913043,0.09004739336492891,0.06257378984651712,0.022388059701492536,0.0,0.11510791366906475,0.08779931584948689,0.05232558139534884,0.0,0.06609195402298851,0.10256410256410256,0.06,0.11320754716981132,0.0,0.05653710247349823,0.02127659574468085,0.06862745098039216,0.0638063806380638,0.09340659340659341,0.07614213197969544,0.03571428571428571,0.1332378223495702,0.0,0.031007751937984496,0.21311475409836064,0.04524886877828054,0.02301255230125523,0.07627118644067797,0.1415929203539823,0.013333333333333334
5,0.03064066852367688,0.026168224299065422,0.08928571428571429,0.09090909090909091,0.04591836734693878,0.055757575757575756,0.03300970873786408,0.0,0.07913669064748201,0.07502930832356389,0.08187134502923976,0.06578947368421052,0.05144694533762058,0.05555555555555555,0.0851063829787234,0.1574074074074074,0.0,0.07412060301507538,0.0547945205479452,0.06666666666666667,0.07231404958677685,0.06936416184971098,0.07906976744186046,0.025,0.11857142857142858,0.0,0.02564102564102564,0.20588235294117646,0.020930232558139535,0.052980132450331126,0.05982905982905983,0.13333333333333333,0.01020408163265306
6,0.020833333333333332,0.028428093645484948,0.0,0.08275862068965517,0.030612244897959183,0.05521472392638037,0.014705882352941176,0.0,0.07751937984496124,0.08442982456140351,0.0663265306122449,0.0,0.044444444444444446,0.03278688524590164,0.03968253968253968,0.1797752808988764,0.0,0.04814814814814815,0.030927835051546393,0.02830188679245283,0.06583072100313479,0.10429447852760736,0.1076923076923077,0.018633540372670808,0.11890243902439024,0.0,0.036036036036036036,0.2647058823529412,0.028888888888888888,0.09896907216494845,0.047244094488188976,0.1322314049586777,0.04950495049504951
