cycle,AL,AR,AZ,CA,CO,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,MI,MN,MO,MS,MT,NC,ND,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WV,WY
-12,0.02391913877254318,0.018598542619894933,0.010104820138171999,0.013459092835947435,0.011461278341371473,0.02469571719353633,0.021564082447756937,0.004425056490082852,0.008032128514056224,0.06123755854800937,0.020113516531232556,0.040499052844731855,0.02327850698037507,0.05629993342210386,0.12789384528514963,0.025801195002715913,0.009845288326300985,0.00161274437386123,0.01092531253339032,0.018169678372542335,0.019615319437383493,0.014503700699584305,0.003929273084479371,0.002824858757062147,0.030796183721715636,0.008544171093094773,0.007319978682717326,0.015056022408963586,0.0035919699762385912,0.012697092148007289,0.00799237170596394,0.033527696793002916,0.031529878138305684,0.007545271629778673,0.036117783950153894,0.012798381893951282,0.014584519066590779,0.016862107335444663,0.006264655846245804,0.006901493437924272,0.03360650905017393,0.020139634801288938
-11,0.02205037098965409,0.022343459591104276,0.021355105857209646,0.01587518195050946,0.012550230039019276,0.061569109613558895,0.020087055801341517,0.004860031104199067,0.0,0.010848755583918315,0.015474575176067713,0.00927674440562742,0.024405917706888578,0.060476990348210954,0.0906483075157774,0.018264530146659425,0.008225429845043515,0.0012399941069586996,0.01612478263160668,0.018674233420489662,0.010562770562770564,0.013812706801980858,0.002795450163871216,0.02027027027027027,0.025169185130249374,0.007004195406385551,0.0050791873300271954,0.014178927384907452,0.011693518101246808,0.007484008528784648,0.0051492819349962205,0.03571428571428571,0.022785787847579814,0.003606462781304097,0.042135268708409536,0.017556858952360154,0.008107248834251802,0.02859028873191139,0.005556498133695283,0.008884932272029045,0.05310439560439561,0.0
-10,0.025551972215331183,0.016515657987332864,0.014622373651334468,0.018305468189593336,0.008645663588629369,0.017307873201015896,0.03236098127531798,0.006307534947153086,0.0,0.014099966227625802,0.018696289169272483,0.014416315049226441,0.022472970168122722,0.05187482558287033,0.031818181818181815,0.012053571428571429,0.009617740749816223,0.005164146071560309,0.012140949474028452,0.019866881807180315,0.011890028288543141,0.018206029615425588,0.0034134909313226,0.012432188065099459,0.030837636259323006,0.009400370317618574,0.006736176194939081,0.021862894705951402,0.004100805249030719,0.007604811296086465,0.01878282712948162,0.036396000605968794,0.020419212622785985,0.004395604395604396,0.04125486672656484,0.016285714285714285,0.014510999204876755,0.03276777619479342,0.00436501678419357,0.0038727878943318798,0.028116620221883378,0.2097902097902098
-9,0.021917658223227974,0.01873984683221165,0.011466933533483445,0.017380765566328532,0.011883994766681203,0.02668819497936047,0.023591281574723327,0.0015026296018031556,0.009855871131835524,0.020212078802885135,0.017487606312821213,0.01809794180269695,0.024988541936512364,0.07785898538263113,0.07804232804232805,0.017696845344960247,0.00859106529209622,0.002297970126388357,0.01835847031576569,0.013862304970709357,0.013865041208791208,0.014755597133927241,0.003052995391705069,0.006329113924050633,0.024735700731905664,0.011492398164084911,0.004840336134453782,0.03074223319901209,0.0042085160560192385,0.011082918422060512,0.008484238765928907,0.05431893687707641,0.018111128477649265,0.007109204105670537,0.03464628649813835,0.013659162584714488,0.012184403962927453,0.022036474164133738,0.004294456783705874,0.0054827605352284715,0.022442448364888123,0.029411764705882353
-8,0.02501449835685289,0.016401590457256462,0.010377129936202859,0.036960203217612196,0.009027411702688457,0.022886372568284536,0.02122865275142315,0.003051438535309503,0.014234875444839857,0.005454841511072514,0.01831343725335438,0.01225114854517611,0.022106066710490042,0.054123026210856504,0.04531151667715544,0.02613240418118467,0.009900990099009901,0.002614619254904178,0.016421539903902497,0.014701387615379912,0.01703296703296703,0.01610153325225934,0.006097560975609756,0.0,0.02803645730136715,0.00773175226344043,0.004845656855707107,0.022703616965912048,0.002971071149335418,0.010759901255769025,0.007866889445836814,0.04109323512308587,0.02036029643645538,0.0054287424125844235,0.04124098557692308,0.014759496648241797,0.007121598639455782,0.023579091151385928,0.005435563430870169,0.005132319990310665,0.023893360160965795,0.003931847968545216
-7,0.022839905192846368,0.01773088023088023,0.0073669793309537645,0.017671957671957672,0.008641082928111447,0.025637860082304526,0.0181168747586562,0.0018814675446848542,0.0004320276497695852,0.007077140835102618,0.021487688274302166,0.02040816326530612,0.02028370462222602,0.051078940180278615,0.05807905686546463,0.015745777268823362,0.011944181646168402,0.0033003300330033004,0.024147499866588398,0.012130903921948696,0.01064653503677894,0.0158355795148248,0.0035026269702276708,0.0064516129032258064,0.025002485336514564,0.0,0.005384936075597554,0.02107670654468684,0.004177237337065873,0.012227509129135776,0.007487070170533967,0.025843503230437905,0.019530634745629234,0.0059673932624752304,0.037507654623392526,0.015814558058925475,0.0112,0.01577160381147092,0.004418011894647409,0.004069511658600968,0.022874542509149817,0.0
-6,0.02690455961483999,0.022087771233252968,0.014534305601590984,0.02360069992007086,0.011621315192743764,0.03410549796193472,0.030709872148979186,0.005053100376841384,0.03371694883013126,0.012413793103448275,0.024994397270848377,0.010835193452380952,0.022151961366425207,0.04590227540113645,0.054340396445659606,0.014430014430014428,0.023923444976076555,0.003676470588235294,0.012157488693801543,0.02459192439862543,0.008224886679339086,0.018352215160725802,0.002613240418118467,0.011811023622047244,0.03749543295579101,0.013064763477645394,0.005797101449275362,0.015416025565155641,0.005476190476190476,0.014163774505205892,0.00794949731119944,0.03614771151178918,0.02329192546583851,0.0028425241614553724,0.037909137401977495,0.02007021524058412,0.002967359050445104,0.023655323819978046,0.005751524982294213,0.005508380508380508,0.030812965625408445,0.0
-5,0.029331182962847816,0.01690485737197846,0.008440413202317964,0.015279882444781191,0.014416915847928235,0.029210852740264505,0.0244294570474828,0.007799671592775041,0.00882936507936508,0.011098553345388788,0.018986938920997024,0.01545462945851044,0.02680327293159152,0.05854300279559283,0.04432397959183674,0.021813515825491875,0.00535475234270415,0.0020408163265306124,0.013611155548445582,0.01823793490460157,0.012852199703410776,0.01488891862955032,0.0031645569620253164,0.006243114212265884,0.031258887098303156,0.01081969246031746,0.007442629729170974,0.025829081632653062,0.0067100891764294455,0.011669896071868944,0.007692176055855978,0.030587204206836107,0.01933348378846009,0.007883685920291579,0.048579555949610255,0.012439041881812966,0.022203947368421052,0.024547494390426326,0.009501913973136425,0.005729841845994296,0.03118785975928833,0.0
-4,0.10203671253339462,0.0169562943159363,0.010106877323420074,0.01723047739487828,0.010678741423007974,0.028472234414227776,0.05674975881837638,0.0050335570469798654,0.007780082987551867,0.011589549612948627,0.014856355765446676,0.012440592675426337,0.02012175117559144,0.04752775343266141,0.037162162162162164,0.021695594125500667,0.02361111111111111,0.0024157241682222466,0.01773390920614056,0.01991447934595525,0.006942215088282504,0.017813434865379386,0.001447178002894356,0.009009009009009009,0.0314356655138778,0.010865283613445378,0.004867557165496944,0.024384041591320075,0.005834539583565305,0.01482976482976483,0.011224763437152816,0.04201680672268908,0.01747263752772015,0.002565564424173318,0.03884228486119504,0.012764881830054345,0.011682658137882019,0.024878607294598027,0.0062878029676689436,0.006927199058946542,0.02515203243358583,0.008620689655172414
-3,0.031202022093240966,0.015103838892385148,0.010567333729608348,0.01885258593991948,0.00995992456388496,0.023688089872409647,0.025511583881727216,0.0007662835249042146,0.011904761904761904,0.011333684765419082,0.015104695637141561,0.016190171720862255,0.019098620282385785,0.05042946077513574,0.071843853820598,0.016178839957035448,0.031007751937984496,0.0043004587155963305,0.011716876139307303,0.02238729244846553,0.011712970573730068,0.018251360991177024,0.0028108465608465607,0.013333333333333334,0.03259184975841006,0.010090107002064952,0.005173763572619899,0.019984419942473634,0.010625737898465172,0.013051202623906705,0.006989613485441853,0.0439671327663255,0.02308784813634474,0.0025439772816912517,0.042189155021013426,0.014477269269601536,0.007116004296455425,0.02090365581555009,0.004856923582940467,0.008357582729918116,0.018972439773966492,0.0
