cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,ME,MI,MO,MS,MT,NC,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,VA,WA,WI,WV,WY
-13,38.228305183459526,37.30839002267574,35.84403669724771,37.24867374005305,37.225382932166305,37.68821791926485,36.05492558469171,36.77133105802048,35.84375,36.49830220713073,36.40526315789474,36.81086519114688,36.666666666666664,37.310344827586206,,36.984848484848484,37.93939393939394,36.17559153175591,35.53125,37.190345771995894,36.81,38.84573002754821,35.55294117647059,36.36508728179551,37.67590027700831,36.04302925989673,37.33501683501684,36.825474254742545,36.55849056603773,36.91228070175438,34.51338199513382,37.68895800933126,35.53923166472643,37.07560975609756,37.15425531914894,36.530337078651684,,35.206896551724135
-12,37.96501220504475,37.42518994739918,35.746753246753244,37.67396367023754,37.70105421686747,37.951109099139885,35.852214072262974,37.4400871459695,35.091580502215656,36.22786885245902,36.86141304347826,37.0822454308094,36.50588895120583,36.886792452830186,,35.71232876712329,38.33548387096774,36.29664660361135,37.067567567567565,37.066800100075056,33.45384615384615,37.742553191489364,36.61194029850746,36.13332043343653,36.47942386831276,36.86395348837209,37.84587813620072,37.170825335892516,36.986666666666665,37.01450676982592,33.886547811993516,38.21604938271605,34.97727682596934,37.02057613168724,36.95204262877442,36.55368098159509,,36.973684210526315
-11,37.949668357393676,37.150718351856874,36.86513157894737,37.370370370370374,37.034910783553144,37.64115375880082,35.63915693245302,36.617511520737324,35.53333333333333,36.28002947678703,37.173598553345386,36.48076923076923,37.17091114883984,36.84507042253521,,34.614583333333336,38.62208067940552,35.925961538461536,35.01587301587302,37.482318271119844,34.36470588235294,37.868821292775664,36.41873804971319,36.27353201534376,37.13757700205339,35.40820980615735,38.02189781021898,37.549278350515465,36.29512893982808,36.26459510357815,34.25753012048193,38.16952155936208,34.894995610184374,36.79887005649717,36.28151260504202,36.13394216133942,,38.46153846153846
-10,38.061624649859944,37.029102667744546,37.09281437125748,37.25930735930736,37.193081255028154,37.52994762013209,35.781897491821155,36.53947368421053,35.2103825136612,36.33615923332105,37.33110687022901,37.45379310344828,36.81222707423581,36.86440677966102,,38.009009009009006,37.501937984496124,36.164860681114554,39.648648648648646,37.482572410407464,34.608938547486034,37.91942148760331,36.116279069767444,35.81046288688031,36.81578947368421,37.0,37.49508196721312,37.067311737484225,35.99410029498525,36.736532810969635,35.49826989619377,37.5981981981982,35.19020646811621,36.295481569560046,36.98540145985402,37.198838896952104,,37.577777777777776
-9,38.12102376599634,37.55951742627346,36.65723270440252,37.57172995780591,37.02472089314195,37.7990847679233,36.034190231362466,36.78102189781022,35.48510638297872,36.373565346168085,36.73028673835125,36.97514619883041,36.892857142857146,36.92,,36.216,37.516806722689076,36.40405616224649,36.21666666666667,37.34887535145267,36.20754716981132,38.65987780040733,36.459958932238195,36.04857063558146,37.62925851703407,35.772619047619045,37.92667375132837,37.104656523743664,36.800569800569804,36.86790780141844,34.23723723723724,37.78317334839074,35.33416458852868,36.3765100671141,36.808411214953274,36.86329866270431,,35.083333333333336
-8,38.374945817078455,37.15501905972046,36.980327868852456,37.30911750365675,37.04851752021563,37.656666666666666,35.59634358676727,36.763803680981596,35.624829467939975,36.49321824907521,36.749766573295986,37.31270358306189,36.407000686341796,37.1875,,35.76146788990825,37.297052154195015,36.22020725388601,36.38461538461539,37.36346206518762,35.168067226890756,38.482180293501045,35.57403189066059,35.95287141073658,37.33021077283372,36.21219512195122,37.824817518248175,37.03092783505155,35.967455621301774,37.114285714285714,34.79602888086642,38.44970798182998,35.29895666131621,37.464905037159376,37.97796143250689,36.55966386554622,,37.5
-7,38.02952202436739,37.25948952879581,37.05625,37.70807453416149,37.68409586056645,38.28513622875641,36.363821138211385,37.37119113573407,36.11755233494364,37.04057724957555,36.68677042801556,38.757874697127036,36.797400611620795,36.84444444444444,,36.34272300469483,38.1,36.536112934996716,37.191489361702125,36.36533273381295,34.8125,35.78228476821192,36.6,36.6615494466262,36.67628865979381,37.853206147323796,38.22603719599428,36.81547619047619,36.0859872611465,38.11269035532995,34.955963302752295,38.28995215311005,35.95232558139535,38.01756051257713,38.092592592592595,37.98995983935743,38.29804144195288,36.351351351351354
-6,37.795598657217454,37.744452945677125,37.55357142857143,37.678651685393255,37.12044609665428,38.70752619879327,36.839608306601384,37.2326139088729,35.65777777777778,37.01822765173551,37.33316088980859,38.165152766308836,37.13588850174216,36.43010752688172,37.489626556016596,37.80168776371308,37.335449735449735,36.304856433888695,36.411764705882355,37.2555057493666,35.351724137931036,36.650592885375495,36.94695787831513,36.47308367466355,37.056,37.15100836202656,38.38848167539267,37.809404163675524,37.070496083550914,36.78624078624079,35.2972972972973,38.38876795820636,35.59214285714286,37.31886477462437,37.60633484162896,36.95524691358025,38.351243781094524,38.391304347826086
-5,38.08632596685083,37.724268415741676,37.51343283582089,37.52771019194377,37.480671043034285,38.35529458598726,36.53137325206167,36.79601990049751,35.75151181968114,36.942121564072785,37.09662775616083,38.49965417070134,37.072392086330936,37.26732673267327,39.77386934673367,37.6530612244898,36.985827664399096,36.369897053603125,38.71875,37.07756463719767,36.03846153846154,36.88256549232159,37.508856682769725,36.854292465213966,37.05084745762712,37.06119326874044,38.08489525909592,37.83775613033255,36.773892773892776,36.88546603475513,34.40909090909091,38.54354913833256,35.296546813812746,37.719050894085285,36.163716814159294,37.13673805601318,38.70926517571885,39.48529411764706
-4,38.32298136645963,37.27592311583207,37.034602076124564,36.922201138519924,37.42207245155855,38.655996987384675,36.31416957026713,36.78782608695652,35.77148846960168,37.09883487344315,37.54594962559565,38.60770225607128,37.528377699648416,37.702127659574465,38.17171717171717,37.096774193548384,37.66450970632155,36.65155488947171,36.49230769230769,37.13172119487909,36.28823529411765,36.22944896115628,37.51094890510949,37.000567214974474,36.808630393996246,37.37100737100737,38.49333333333333,37.62895622895623,36.84496124031008,36.65060240963855,34.83380681818182,37.990507831039395,35.42799081109737,37.33441558441559,37.06267409470752,37.77693474962064,38.93008595988539,37.03636363636364
-3,38.213822069492174,37.320338983050846,35.996466431095406,36.93441358024691,36.86738056013179,37.406487835308795,36.2243216080402,35.81720430107527,35.77402402402402,37.0257429886982,36.7856093979442,38.77693112206783,36.87171398527865,36.752941176470586,35.48876404494382,36.20610687022901,38.033590308370044,36.43372657876475,34.833333333333336,36.805168408826944,35.395973154362416,36.9746835443038,37.06428571428572,36.622955607476634,37.479729729729726,37.50620615218565,38.18501170960187,37.80579811386657,36.6,36.200677392040646,35.65501519756839,38.2544348707552,35.279681422485645,38.15424557116677,37.25584594222833,36.764028776978414,38.772820512820516,40.86274509803921
-2,37.80598189689099,36.58692283854974,37.29192546583851,36.86639344262295,37.39577594123049,38.19515389652914,35.88110316649642,36.7359413202934,35.97769516728624,37.007697532261716,37.706497386109035,38.601092018628556,36.45449241540257,37.616279069767444,38.770833333333336,38.10236220472441,37.66612903225806,35.97992125984252,38.75,36.54611959287532,36.63870967741936,36.546827794561935,36.52267818574514,36.87175618587809,36.104925053533194,37.09194097616345,37.96075581395349,37.4956927494616,36.02208201892744,36.909486510008705,34.6,38.260615711252655,35.350344827586206,37.52924791086351,37.474892395982785,37.540752351097176,38.26427703523694,35.10526315789474
-1,37.972071696540226,37.050556725850136,37.05882352941177,37.59123875834059,37.201762114537445,37.97506619593998,36.18807743070831,37.89523809523809,35.72458543619322,36.785514018691586,37.150520416333066,38.58220664329828,36.894707207207205,35.382716049382715,35.62643678160919,36.89051094890511,37.99292709466812,36.83901665344964,35.4,36.72917991099809,36.12056737588652,36.66890380313199,36.68409586056645,36.59890815671162,37.4560327198364,37.61576354679803,37.75966850828729,37.69952881478797,36.84477611940299,37.915481171548116,36.13949579831933,38.10635903207653,35.37307380373074,37.74028332727933,37.09324324324324,37.66611295681063,38.62738095238095,38.361702127659576
0,38.26237623762376,36.997135582431575,37.405750798722046,37.165277777777774,37.79548872180451,38.46597777344512,36.1015069066555,35.883720930232556,35.87560469937802,37.1840131270511,37.35077376565955,38.57623353958432,36.80440927077445,36.956989247311824,38.27683615819209,37.02173913043478,37.3515625,36.54722334819619,36.73770491803279,36.63817914831131,36.382165605095544,36.37523452157598,37.130808950086056,36.62041512652829,37.271916790490344,37.583193277310926,37.426584234930445,37.89393389030149,36.76744186046512,37.119856887298745,34.66924265842349,38.14218009478673,35.6487462006079,37.87693863789616,37.246808510638296,37.699186991869915,38.63979526551503,40.355555555555554
1,38.105725031341414,37.31648715824358,37.619883040935676,36.97342908438061,37.516731517509726,38.42901960784314,36.315666406858924,36.524177949709866,35.3953341740227,37.15530936454849,36.91974522292993,38.63401187446989,36.52137153593236,36.81,36.94838709677419,38.34387351778656,37.59090909090909,36.43657390675822,40.17857142857143,36.91527632950991,34.9741935483871,36.44830741079598,37.3141447368421,36.809853068280034,37.40161725067385,37.58919803600654,38.15731874145007,37.86522734707229,36.56379821958457,37.060144346431436,35.22116903633491,38.165119687347335,35.19464594127807,38.2099173553719,37.3937106918239,37.83582089552239,38.48265368228849,38.276595744680854
2,37.98632528367762,37.6875,36.46814404432133,37.203371198241115,36.78549848942598,38.36689419795222,36.41694449892136,37.29783037475345,35.518248175182485,37.001040366208905,37.679611650485434,38.76165947375748,37.28655544651619,33.627906976744185,37.443820224719104,35.76079734219269,37.67497556207233,36.15179175118323,38.484848484848484,37.150159744408946,34.12883435582822,36.69500924214418,36.56234096692112,36.67287002035476,36.67285714285714,37.496369294605806,38.07692307692308,37.68890852850199,37.48,37.53994953742641,35.29365079365079,37.873893805309734,35.33248472505092,37.86670598643468,37.05049088359046,36.75525525525526,38.863509749303624,37.71052631578947
3,38.4761316872428,37.42371428571428,36.70287539936102,37.689049980923315,37.08429752066116,38.23040152963671,36.509152407481096,36.721739130434784,35.9827380952381,37.08256679807271,37.25112976113622,38.573140794223825,36.92478970806531,35.76190476190476,37.48186528497409,36.99212598425197,38.09216589861751,36.42119658119658,37.88732394366197,36.892953089481296,34.74015748031496,37.34404536862004,36.57419898819562,37.046234772978956,37.96892655367232,37.78966041561075,38.517555266579976,37.71751968503937,36.67553191489362,36.58612975391499,34.85201149425287,38.39887152777778,35.49975864843122,37.81044045676998,37.68478260869565,38.013953488372096,38.78739255014327,37.64102564102564
4,38.49764407393983,37.550224370037974,36.261168384879724,37.2738139708629,37.54223652453741,38.5025389916576,36.131758735116144,37.06483300589391,35.48737083811711,36.95671611461085,37.58687258687259,38.68208661417323,36.32385229540918,39.73913043478261,37.97549019607843,37.24180327868852,37.7419208010924,36.440615590498496,40.0,36.923623104970254,35.438709677419354,37.174193548387095,36.56625514403292,36.99916387959866,37.41782729805014,37.829905503057255,38.31664411366712,37.768288414420724,36.49287749287749,36.85141903171953,35.76945244956772,37.661578717836896,36.02885883905013,37.80925221799747,37.01230012300123,38.55683690280066,38.91620498614959,36.52
