cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,ME,MI,MO,MS,MT,NC,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,VA,WA,WI,WY
-9,0.13399778516057587,0.11382799325463744,0.19230769230769232,0.17097306212204508,0.24704890387858347,0.12243374393430384,0.10181874708534121,0.1826086956521739,0.1552567237163814,0.15017605633802816,0.15567765567765568,0.15933659114467644,0.13095835423983943,0.15079365079365079,0.19753086419753085,0.15333333333333332,0.163566388710712,0.09886547811993517,0.21311475409836064,0.21702746952883392,0.21153846153846154,0.06958393113342898,0.21226874391431352,0.21523915461624027,0.12848297213622292,0.17473684210526316,0.10163551401869159,0.2840945902170392,0.07692307692307693,0.11937857726901063,0.40879478827361565,0.17494780793319414,0.11932437341082455,0.1536427732079906,0.22131147540983606,0.22461170848267623,0.13924050632911392
-8,0.12023346303501946,0.11611519607843138,0.24920127795527156,0.1471030850263356,0.23764093668690373,0.1406539173349784,0.11218909860645616,0.18886198547215496,0.19816272965879264,0.14921365554276947,0.14772727272727273,0.1724137931034483,0.110752688172043,0.16964285714285715,0.2125,0.14925373134328357,0.150730411686587,0.09505541346973571,0.1276595744680851,0.20703848528503807,0.2569444444444444,0.06501547987616099,0.19958202716823406,0.21867881548974943,0.14583333333333334,0.16009557945041816,0.12247324613555291,0.2878581173260573,0.11176470588235295,0.12755519215044972,0.4146341463414634,0.15441176470588236,0.11965973534971644,0.17356432467115818,0.2656875834445928,0.24435590969455512,0.13414634146341464
-7,0.10956443646160755,0.10875576036866359,0.20454545454545456,0.18546845124282982,0.22727272727272727,0.13916581892166835,0.10659722222222222,0.21227621483375958,0.19550281074328546,0.14345073209339138,0.17401129943502824,0.1734970499122947,0.11648936170212766,0.10526315789473684,0.24550898203592814,0.1386861313868613,0.15046604527296936,0.09796839729119639,0.1111111111111111,0.2101855848079413,0.18055555555555555,0.06210691823899371,0.22549019607843138,0.20344827586206896,0.1669449081803005,0.17706576728499157,0.11910994764397906,0.27341337907375646,0.09230769230769231,0.1165644171779141,0.4197324414715719,0.14430613185799906,0.11704785700557371,0.1565604659129839,0.2671641791044776,0.21008403361344538,0.1891891891891892
-6,0.11520928305014505,0.15263157894736842,0.23148148148148148,0.19614299153339604,0.2313697657913414,0.1295825771324864,0.10691003911342895,0.19238476953907815,0.18594791035735916,0.15328322784810128,0.16624895572263992,0.1774814814814815,0.109284332688588,0.12781954887218044,0.20710059171597633,0.1695906432748538,0.2083854818523154,0.10781318201658664,0.16883116883116883,0.20093964582580412,0.23699421965317918,0.056081573197378005,0.2116443745082612,0.20948509485094852,0.15261044176706828,0.1765375854214123,0.12155963302752294,0.2956036745406824,0.14739884393063585,0.13513513513513514,0.44227886056971516,0.12936904221516116,0.10860972675717477,0.172746457642448,0.2891246684350133,0.2329268292682927,0.15217391304347827
-5,0.13037974683544304,0.1661078153211246,0.19047619047619047,0.1850569025235032,0.24316546762589927,0.12722323049001816,0.10804059328649493,0.17943548387096775,0.18932305998899285,0.1581059390048154,0.16323165704863973,0.17233686558839934,0.121875,0.14583333333333334,0.19428571428571428,0.125,0.16587395957193818,0.10772659732540862,0.18333333333333332,0.20198265179677818,0.2323943661971831,0.06259541984732825,0.2141623488773748,0.20514285714285715,0.18206521739130435,0.17698658410732715,0.11823204419889503,0.29139748384903097,0.10025706940874037,0.1327503974562798,0.4276629570747218,0.11175560711523588,0.11787455860097529,0.14901834567106534,0.25229960578186594,0.20360551431601273,0.16666666666666666
-4,0.08852802514405447,0.15075120957473898,0.19435736677115986,0.2039323273891175,0.23953488372093024,0.13873775843307942,0.1113373003445036,0.2,0.19530823786142934,0.16515706301792252,0.16150627615062763,0.17390697024724122,0.11825434068512436,0.058823529411764705,0.21787709497206703,0.1346153846153846,0.17034521788341822,0.09938837920489296,0.20634920634920634,0.20427381383556684,0.2328767123287671,0.06950354609929078,0.23881856540084387,0.22395273899033297,0.16462585034013605,0.16074270557029177,0.10206297502714441,0.2937720329024677,0.14213197969543148,0.11803519061583578,0.43098159509202455,0.11700934579439252,0.1226461437694449,0.12559745087626129,0.24525916561314792,0.2337992376111817,0.11594202898550725
-3,0.1381044487427466,0.16631578947368422,0.19504643962848298,0.1870177031320926,0.24847560975609756,0.13343826512766702,0.12278419255163442,0.19881889763779528,0.20020746887966806,0.1606384785192732,0.1902834008097166,0.18538938662991042,0.14203284509542832,0.16129032258064516,0.17,0.15488215488215487,0.1505488761108207,0.10846846846846847,0.23076923076923078,0.222040072859745,0.18705035971223022,0.07085463842220599,0.24811399832355407,0.2558731955844891,0.1875,0.16658452439625432,0.12138728323699421,0.29490874159462055,0.10900473933649289,0.12142358688066993,0.4453900709219858,0.10876451953537487,0.12661584355319855,0.1415876777251185,0.23975155279503105,0.19772727272727272,0.13513513513513514
-2,0.13248011068834314,0.09531772575250837,0.20136518771331058,0.19137466307277629,0.2372055239642567,0.13519056571526236,0.11176917236142749,0.21666666666666667,0.2017017017017017,0.15357081983978182,0.17431972789115646,0.18106995884773663,0.15618955512572533,0.1568627450980392,0.185,0.19900497512437812,0.18346111719605696,0.10707737440410708,0.1625,0.21432379598365026,0.22981366459627328,0.0644709180098108,0.19576719576719576,0.20204285002491282,0.17418546365914786,0.15546218487394958,0.10352941176470588,0.3001930501930502,0.13819095477386933,0.1257647858599592,0.43722943722943725,0.11079545454545454,0.13305546649567168,0.14345991561181434,0.22992700729927007,0.22710163111668757,0.14285714285714285
-1,0.1263001485884101,0.22644098810612992,0.21981424148606812,0.1826012058570198,0.2342814371257485,0.12822690217391305,0.10702686743430764,0.21084337349397592,0.20611835506519557,0.15827461763189551,0.16946308724832215,0.17790729947266168,0.15656565656565657,0.14285714285714285,0.06698564593301436,0.17275747508305647,0.16043613707165108,0.10173787110789283,0.1839080459770115,0.20836273817925194,0.2681564245810056,0.06060606060606061,0.21101629169899147,0.20223189983669027,0.18013245033112582,0.16390145801910508,0.10442678774120318,0.298017549561261,0.11928934010152284,0.11707065497679216,0.4234620886981402,0.1166728008833272,0.13401241445169504,0.13031735313977041,0.25802615933412604,0.21535181236673773,0.1590909090909091
0,0.1302504816955684,0.09877216916780354,0.19784172661870503,0.18921348314606742,0.22289613343442002,0.1275064267352185,0.107115055270123,0.22007722007722008,0.20544554455445543,0.15797733217088056,0.16818558409279205,0.16756272401433692,0.15944467816575517,0.2074074074074074,0.022857142857142857,0.1336405529953917,0.16766109785202865,0.09225239616613419,0.20238095238095238,0.1946458449525934,0.1891891891891892,0.0648508430609598,0.2271186440677966,0.19012693935119887,0.1684931506849315,0.1633879781420765,0.11273957158962795,0.3053027925949168,0.1384180790960452,0.12409200968523003,0.39775910364145656,0.10725777618877369,0.13845122360040227,0.1343230823612584,0.2447163515016685,0.19546436285097193,0.16666666666666666
