cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,ME,MI,MO,MS,MT,NC,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WY
-19,0.12283567461613852,0.08955223880597014,0.1630170316301703,0.16052733617681272,0.20707395498392284,0.10926932767537462,0.08503336510962822,0.14193548387096774,0.12292358803986711,0.1042535446205171,0.17566539923954372,0.10777777777777778,0.09359605911330049,0.144,,0.1388888888888889,0.15695067264573992,0.07885714285714286,0.1518987341772152,0.17280886003437082,0.2073170731707317,0.138353765323993,0.15562174236783322,0.18584729981378026,0.1203104786545925,0.12606837606837606,0.10338517840805124,0.19892131979695432,0.07371007371007371,0.12548113933795227,0.34433285509325684,0.13796133567662566,0.10229106163278477,0.1830799735624587,0.12001733102253033,0.1388888888888889,0.1773981603153745,0.14563106796116504
-18,0.11728395061728394,0.09251587959127312,0.1601123595505618,0.14790996784565916,0.1782178217821782,0.10878477306002929,0.09376401973979363,0.12633832976445397,0.12162162162162163,0.11251885369532429,0.1737619461337967,0.1345496009122007,0.09227467811158799,0.10227272727272728,,0.18823529411764706,0.1609375,0.07216494845360824,0.208955223880597,0.1895610395282813,0.20134228187919462,0.09722222222222222,0.16623150565709313,0.18613683896026292,0.13392857142857142,0.12988505747126436,0.0988909426987061,0.20710536939846588,0.07692307692307693,0.12298558100084818,0.34328358208955223,0.13064361191162344,0.0979679497769701,0.19305856832971802,0.10925373134328359,0.1128747795414462,0.16323529411764706,0.08108108108108109
-17,0.11617933723196881,0.07977528089887641,0.13142857142857142,0.1465811965811966,0.15817901234567902,0.10523105078542017,0.08824853669518234,0.10972568578553615,0.11233885819521179,0.14028128380815003,0.17551755175517553,0.13060686015831136,0.10869565217391304,0.1827956989247312,,0.15555555555555556,0.16724137931034483,0.07481296758104738,0.10526315789473684,0.1754424778761062,0.1951219512195122,0.12753036437246965,0.16341030195381884,0.18138888888888888,0.11494252873563218,0.12400455062571103,0.10177865612648221,0.21027667984189724,0.07103825136612021,0.0993322203672788,0.3392,0.13229974160206717,0.10723581467985424,0.1620817843866171,0.10083565459610028,0.23273657289002558,0.19054054054054054,0.05555555555555555
-16,0.124956369982548,0.09405940594059406,0.1794871794871795,0.1656781336496639,0.186401833460657,0.11126681614349776,0.09563318777292576,0.15037593984962405,0.1103448275862069,0.1341886269070735,0.17937219730941703,0.12667478684531058,0.0968320382546324,0.14285714285714285,,0.10714285714285714,0.1393939393939394,0.06483300589390963,0.14942528735632185,0.17118252467968914,0.1781609195402299,0.11673151750972763,0.15806988352745424,0.16835106382978723,0.14421553090332806,0.1354625550660793,0.09873188405797101,0.20780805205368036,0.09115281501340483,0.12293729372937294,0.35285053929121724,0.15555555555555556,0.10843579234972678,0.17388218594748048,0.0885264997087944,0.2097560975609756,0.19367588932806323,0.09615384615384616
-15,0.11917280056081318,0.09137343927355278,0.12771739130434784,0.15352868345026827,0.17823343848580442,0.10748140586262214,0.09436801375752364,0.16578947368421051,0.15063520871143377,0.14256339958875944,0.16176470588235295,0.11715481171548117,0.10240274599542334,0.18055555555555555,,0.11267605633802817,0.12166666666666667,0.07351351351351351,0.12280701754385964,0.17788771778877177,0.19594594594594594,0.1425661914460285,0.19739478957915832,0.16908085330524097,0.12058823529411765,0.12878787878787878,0.0971843778383288,0.22590909090909092,0.08443271767810026,0.10746513535684987,0.3465045592705167,0.14202049780380674,0.10900473933649289,0.1708507670850767,0.115003808073115,0.15935334872979215,0.165075034106412,0.0875
-14,0.1136978884677856,0.08604744672295939,0.1488673139158576,0.12806539509536785,0.18575063613231552,0.10134566862910008,0.09817158931082982,0.16334661354581673,0.11342592592592593,0.10348319157553665,0.1797631862217438,0.08023627861186315,0.09896729776247848,0.04310344827586207,,0.06172839506172839,0.10454545454545454,0.06069802731411229,0.1951219512195122,0.17560240963855422,0.22826086956521738,0.13968253968253969,0.1879432624113475,0.16411740388590326,0.10891089108910891,0.13108108108108107,0.11505681818181818,0.24322493224932248,0.0764525993883792,0.09100998890122086,0.36980306345733044,0.11613272311212815,0.07784296028880866,0.20652173913043478,0.0705603320486214,0.2342007434944238,0.14807692307692308,0.18604651162790697
-13,0.12370421561852107,0.09170785282811642,0.1342925659472422,0.12447698744769875,0.16142857142857142,0.1014407179971658,0.09203296703296704,0.15938864628820962,0.14862681744749595,0.1258308157099698,0.16591251885369532,0.14167502507522567,0.06695827725437416,0.11333333333333333,,0.08955223880597014,0.15920651068158698,0.07441305212892957,0.09090909090909091,0.1761876127480457,0.16326530612244897,0.11311475409836065,0.18546365914786966,0.1868629671574179,0.125,0.13572854291417166,0.11790017211703958,0.23462712603576102,0.0893371757925072,0.10673352435530085,0.34419263456090654,0.125,0.09808695652173913,0.17211597779148674,0.11424819435325016,0.2296983758700696,0.16963064295485636,0.13253012048192772
-12,0.12344466273739359,0.08957905544147844,0.17010309278350516,0.1387504791107704,0.17295813315030886,0.10350382601691502,0.08937233573423489,0.14950980392156862,0.06864064602960969,0.12480571961454771,0.12534818941504178,0.13918462736951442,0.08608655188459749,0.11290322580645161,0.11271676300578035,0.08490566037735849,0.16135662898252826,0.08326756116811365,0.14864864864864866,0.17564077091198094,0.176056338028169,0.12956810631229235,0.19036144578313252,0.1963457867466594,0.11248285322359397,0.13846153846153847,0.09814814814814815,0.24874742116121426,0.10329670329670329,0.11624441132637854,0.367624810892587,0.1379857256145916,0.10034904013961606,0.18629407850964738,0.12080315997366689,0.21123595505617979,0.18872870249017037,0.14423076923076922
-11,0.11754799595823509,0.08335603377826205,0.11597938144329897,0.15584415584415584,0.17394578313253012,0.10977130977130978,0.08289992119779353,0.1550695825049702,0.106,0.11542820139226162,0.1487279843444227,0.1351996815709168,0.08771929824561403,0.14173228346456693,0.15025906735751296,0.09947643979057591,0.15730337078651685,0.07462686567164178,0.1506849315068493,0.16893247158457766,0.21428571428571427,0.11151736745886655,0.1766304347826087,0.1752881265076387,0.11874105865522175,0.14494163424124515,0.1005859375,0.23099133782483156,0.11267605633802817,0.1047008547008547,0.34330708661417325,0.12854825628548255,0.09309144218435038,0.16821192052980133,0.11344827586206896,0.19495412844036697,0.1878698224852071,0.09803921568627451
-10,0.10730513806361412,0.07797537619699042,0.12536443148688048,0.13876889848812096,0.1894238358326756,0.07532288277629892,0.08703013884185574,0.16468253968253968,0.10902696365767878,0.10602605863192183,0.13797722705961152,0.13455446908139373,0.08514755684567005,0.12096774193548387,0.13846153846153847,0.07377049180327869,0.1655773420479303,0.07592446892210858,0.10606060606060606,0.1769521410579345,0.14545454545454545,0.13453815261044177,0.19425837320574163,0.1782040589380039,0.1083086053412463,0.11857707509881422,0.08483033932135728,0.23211229031153716,0.07571801566579635,0.10480349344978165,0.3649932157394844,0.12478777589134125,0.09012512681772067,0.18053596614950634,0.10681075647147524,0.18531073446327684,0.1874180865006553,0.11206896551724138
-9,0.10868787987129067,0.08919078558771412,0.15337423312883436,0.14183617372182517,0.1973018549747049,0.09841875681570338,0.07831916285153695,0.14782608695652175,0.12111111111111111,0.12040643522438611,0.15447154471544716,0.1297884505431675,0.09969167523124357,0.1349206349206349,0.18518518518518517,0.12666666666666668,0.1388888888888889,0.0806320907617504,0.09836065573770492,0.18636084374360024,0.16666666666666666,0.13690476190476192,0.18500486854917234,0.17532647957766045,0.09597523219814241,0.13510520487264674,0.07593457943925233,0.24522189828312277,0.0641025641025641,0.09452363090772693,0.34364820846905536,0.155741127348643,0.09321726514327167,0.17269076305220885,0.11839012925969447,0.1830601092896175,0.1977715877437326,0.12658227848101267
-8,0.10183767228177641,0.09157392686804451,0.1783625730994152,0.12302483069977427,0.19601040763226366,0.1169172383593636,0.0827894194434902,0.15254237288135594,0.12738095238095237,0.11918819188191881,0.13065693430656936,0.14213041467550486,0.09331860850358918,0.16071428571428573,0.175,0.13432835820895522,0.13314285714285715,0.07885763000852515,0.10638297872340426,0.18445692883895132,0.2152777777777778,0.1254980079681275,0.1703239289446186,0.18122767132185774,0.1201923076923077,0.12262958280657396,0.093935790725327,0.24624829467939974,0.08529411764705883,0.11119402985074626,0.35823170731707316,0.12821691176470587,0.09597581711694692,0.18219461697722567,0.14404876483798523,0.22296395193591456,0.2015625,0.10975609756097561
-7,0.0859375,0.09210105532459226,0.16246498599439776,0.14961759082217974,0.1936026936026936,0.11433623102991013,0.08034782608695652,0.16624040920716113,0.1146067415730337,0.11455756422454805,0.12092283214001591,0.14373558800922367,0.0978021978021978,0.10526315789473684,0.20359281437125748,0.12408759124087591,0.1215059897318882,0.07716606498194946,0.09523809523809523,0.18447082096933728,0.1388888888888889,0.11594202898550725,0.1906318082788671,0.16953528399311532,0.13856427378964942,0.14367160775370583,0.09816753926701571,0.22847341337907376,0.07435897435897436,0.09669621273166801,0.36454849498327757,0.11848778238819732,0.08374477781997722,0.18745158791634392,0.13018156903048989,0.22238805970149253,0.19439868204283361,0.14864864864864866
-6,0.09227722772277228,0.13475997686524002,0.16363636363636364,0.15945437441204138,0.1880766501064585,0.10427461139896373,0.08449092989050498,0.1683366733466934,0.13178294573643412,0.12100586122140292,0.10780669144981413,0.14970575570546865,0.08839779005524862,0.07518796992481203,0.1952662721893491,0.14035087719298245,0.17754010695187167,0.0793720017444396,0.09090909090909091,0.17295403009688723,0.18497109826589594,0.10220440881763528,0.1809598741148702,0.16644113667117727,0.12315930388219545,0.14728682170542637,0.10321100917431193,0.25,0.1329479768786127,0.11922503725782414,0.39280359820089955,0.1112119836586473,0.08729184925503944,0.19489247311827956,0.14109134760325595,0.23872679045092837,0.18207282913165265,0.11956521739130435
-5,0.11478676763650857,0.15091828586638276,0.1383495145631068,0.15239980207817913,0.20647482014388488,0.10361884925800573,0.08605341246290801,0.14516129032258066,0.13932806324110672,0.12734225621414913,0.11536050156739812,0.14179808599541718,0.1006896551724138,0.09375,0.14285714285714285,0.10472972972972973,0.1515768056968464,0.08469539375928678,0.16666666666666666,0.1811007689194658,0.16901408450704225,0.12688172043010754,0.17875647668393782,0.16804329250925662,0.1480978260869565,0.13123644251626898,0.08729281767955802,0.240734444066644,0.08483290488431877,0.11348563006632277,0.383147853736089,0.09706109822119102,0.09267204393341343,0.18426501035196688,0.1258448664306405,0.2076215505913272,0.1783132530120482,0.15625
-4,0.06911613566289826,0.13778484366719662,0.14210526315789473,0.17192501143118427,0.20155038759689922,0.1124643690075149,0.08925775133103664,0.16288659793814433,0.12192622950819672,0.1343612334801762,0.14285714285714285,0.14537325565641512,0.09126026074360212,0.058823529411764705,0.19553072625698323,0.10384615384615385,0.1536217792902285,0.07874617737003058,0.15873015873015872,0.18237958007410457,0.1917808219178082,0.1324376199616123,0.20253164556962025,0.18624565159218626,0.13877551020408163,0.1291005291005291,0.08686210640608034,0.2502937720329025,0.11928934010152284,0.1016949152542373,0.3696319018404908,0.09644859813084113,0.09669850846321434,0.20619946091644206,0.1046202867764206,0.20733249051833122,0.18352601156069365,0.10144927536231885
-3,0.11202283267927221,0.15439364905557076,0.14322916666666666,0.15478892419428053,0.20045731707317074,0.10421313506815366,0.09595056106684013,0.16929133858267717,0.14285714285714285,0.13328988104937264,0.16554673182651192,0.15608324439701174,0.10495229441163108,0.12903225806451613,0.17,0.11784511784511785,0.13345438039037677,0.08570399711919337,0.16666666666666666,0.19692307692307692,0.1510791366906475,0.13948919449901767,0.21374685666387258,0.22357263990955342,0.15416666666666667,0.13211382113821138,0.09942196531791908,0.2510406660262568,0.08767772511848342,0.10340398201669879,0.3872340425531915,0.08799718409010912,0.09751210552679913,0.20052770448548812,0.11640995260663507,0.2124223602484472,0.16321243523316062,0.10810810810810811
-2,0.10481212920237311,0.08064984044096316,0.12894736842105264,0.1509433962264151,0.20714865962632006,0.10401188707280833,0.0894457099468489,0.18333333333333332,0.13169845594913715,0.1245708680725846,0.1715151515151515,0.15324246179264767,0.11446977205153618,0.12745098039215685,0.185,0.15422885572139303,0.1586925627664614,0.08944281524926687,0.1375,0.1845657868224864,0.18633540372670807,0.1286549707602339,0.1655328798185941,0.170519512801392,0.14786967418546365,0.12955465587044535,0.07882352941176471,0.26576576576576577,0.11055276381909548,0.10958046336881654,0.40115440115440115,0.09623579545454546,0.1003693592420106,0.2315369261477046,0.11194029850746269,0.1897810218978102,0.17963224893917965,0.0989010989010989
-1,0.1094759511844939,0.21558013650270652,0.15364583333333334,0.14599483204134367,0.19535928143712575,0.10471268610803494,0.08635961027457928,0.1746987951807229,0.12740604949587533,0.1257415952537904,0.16577896138482023,0.14944847995695454,0.1384548611111111,0.09523809523809523,0.06698564593301436,0.15282392026578073,0.14808126410835215,0.08689355539464157,0.13793103448275862,0.1777649102489867,0.22346368715083798,0.10836501901140684,0.18541505042668735,0.1629106706489275,0.15496688741721854,0.14240506329113925,0.08853575482406356,0.262918427039324,0.09898477157360407,0.10052656773575874,0.3776824034334764,0.09827015090172984,0.106604680987496,0.22040549378678875,0.10735989196488858,0.2211652794292509,0.18115942028985507,0.1590909090909091
0,0.11212231525300327,0.08564946114577425,0.1592356687898089,0.15640449438202247,0.18726307808946172,0.10068027210884353,0.08531838704655145,0.1833976833976834,0.1537777777777778,0.12708018154311648,0.1632775119617225,0.13973356501592818,0.14310344827586208,0.1925925925925926,0.022857142857142857,0.0967741935483871,0.14627930682976553,0.07707667731629393,0.17857142857142858,0.16670152687722234,0.18243243243243243,0.12695652173913044,0.19576271186440677,0.1579391891891892,0.14931506849315068,0.12205567451820129,0.08455467869222097,0.2654534044556009,0.11864406779661017,0.10454545454545454,0.36834733893557425,0.08652127279227743,0.1187949332420404,0.20392390011890607,0.11170024743725698,0.20689655172413793,0.1734820322180917,0.13095238095238096
1,0.10427528675703858,0.08012457531143828,0.1447721179624665,0.16762240846934273,0.17663617171006332,0.0940192283680859,0.08117805352070563,0.1709090909090909,0.1328125,0.11985076946992072,0.16107784431137726,0.12966832071036824,0.10080816673755849,0.12,0.0,0.15079365079365079,0.14567590260285473,0.08602867622540847,0.125,0.17266759498706982,0.18848167539267016,0.11387900355871886,0.17871326449563146,0.1605902777777778,0.12362301101591187,0.13109756097560976,0.09564293304994687,0.254985754985755,0.12082262210796915,0.10974106041923551,0.38722826086956524,0.08235687981252092,0.09928848641655887,0.21107692307692308,0.11262135922330097,0.22099447513812154,0.18205128205128204,0.08333333333333333
2,0.1206405693950178,0.1535965386695511,0.11019283746556474,0.16257526632700325,0.19065561416729465,0.09364921855618953,0.07981927710843373,0.17118997912317327,0.13358778625954199,0.11680957773823006,0.13940856970428486,0.132401198459124,0.0596964586846543,0.14049586776859505,,0.14092140921409213,0.143646408839779,0.061255167230364525,0.1267605633802817,0.16877462160481027,0.17391304347826086,0.10547667342799188,0.1746268656716418,0.14935622317596567,0.13545816733067728,0.12874251497005987,0.08087431693989071,0.2533414337788578,0.07674943566591422,0.10414333706606943,0.38599348534201955,0.0875886524822695,0.09320797536067434,0.1998762376237624,0.1086880056278579,0.21975582685904552,0.15868673050615595,0.09876543209876543
3,0.11489850631941785,0.060548465924518055,0.1791530944625407,0.15502478593961244,0.17584223500410848,0.09429824561403509,0.08246414602346806,0.15904572564612326,0.12629594721960416,0.11728825374695016,0.1579296615792966,0.13103655784564466,0.08711433756805807,0.15151515151515152,,0.14046822742474915,0.13386613386613386,0.0741897696212417,0.14864864864864866,0.1709099481376709,0.20134228187919462,0.1294559099437148,0.177109440267335,0.14008277618592804,0.11518324607329843,0.12392241379310345,0.08888888888888889,0.25550387596899227,0.07731958762886598,0.09950859950859951,0.3584070796460177,0.07678311499272197,0.08014429109159348,0.17509727626459143,0.11847826086956521,0.21478060046189376,0.1619718309859155,0.09
4,0.09739524348810873,0.08192930294020483,0.1589041095890411,0.15366651097617937,0.22656960873521384,0.10240320427236316,0.08320469280642173,0.1547085201793722,0.13358070500927643,0.11709310589907605,0.16195372750642673,0.1371308016877637,0.0796875,0.13114754098360656,,0.14227642276422764,0.1200817577925396,0.07514910536779323,0.1323529411764706,0.17252533965926245,0.1796875,0.08547008547008547,0.1676963812886143,0.15425709515859767,0.154557463672391,0.13378684807256236,0.09929078014184398,0.2605339337407527,0.0886426592797784,0.10462130937098844,0.3434650455927052,0.08173598553345389,0.0869641912153819,0.23449131513647642,0.11741472172351886,0.23433874709976799,0.17222222222222222,0.15151515151515152
5,0.09901768172888016,0.08506429277942631,0.16434540389972144,0.16850974196945762,0.21078037007240547,0.09785975781470009,0.08559804719283971,0.14285714285714285,0.1511500547645126,0.12369569341680896,0.15228070175438596,0.13287478505549477,0.08101714961561206,0.14166666666666666,,0.1575091575091575,0.14687168610816542,0.0766884531590414,0.16393442622950818,0.17560975609756097,0.1732283464566929,0.1400862068965517,0.19925512104283055,0.1481999300943726,0.1358695652173913,0.11725955204216074,0.05865921787709497,0.26697277795998686,0.09511568123393316,0.11619047619047619,0.3570127504553734,0.0819000819000819,0.09389580093312597,0.2072192513368984,0.1257979722117912,0.2363238512035011,0.14715189873417722,0.10666666666666667
6,0.10830324909747292,0.08853575482406356,0.1260053619302949,0.18245967741935484,0.21255605381165918,0.11153956012567838,0.0976657329598506,0.17040358744394618,0.1350806451612903,0.11991701244813278,0.16095380029806258,0.14043583535108958,0.09925558312655088,0.15053763440860216,,0.16929133858267717,0.14109673444239063,0.08743961352657005,0.03333333333333333,0.19487307117969138,0.26356589147286824,0.13064133016627077,0.17204301075268819,0.1485038788326561,0.11739130434782609,0.11624834874504623,0.060196560196560195,0.2841198979591837,0.0933852140077821,0.11535836177474403,0.335016835016835,0.08547794117647059,0.09321305841924399,0.22386953298739806,0.11757105943152454,0.22070534698521047,0.1784452296819788,0.11290322580645161
