cycle,AL,AR,AZ,CA,CO,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,MI,MN,MO,MS,MT,NC,ND,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WV,WY
-12,0.35843373493975905,0.24151857835218093,0.3965311004784689,0.4089810712847362,0.3513749454386731,0.33679294239750907,0.31592967501331914,0.4701492537313433,0.36538461538461536,0.3729641693811075,0.3864997278170931,0.41638513513513514,0.3111931119311193,0.2927776796750839,0.0,0.31019522776572667,0.4144385026737968,0.4037871033776868,0.23772609819121446,0.26040268456375837,0.35185185185185186,0.445979020979021,0.42727272727272725,0.5214285714285715,0.37936507936507935,0.46285408872260825,0.42287548572393985,0.46,0.3802105263157895,0.3076463560334528,0.4827708703374778,0.33810375670840787,0.3668091168091168,0.5547493403693932,0.3982242683327853,0.28885606433612343,0.2893401015228426,0.31402439024390244,0.4619289340101523,0.47063142437591776,0.0,0.28421052631578947
-11,0.3623900672529746,0.2337496813663013,0.39571589627959414,0.41697645600991323,0.3356612832824094,0.3377003964833649,0.31006549465701483,0.47244805781391147,0.3368200836820084,0.3978494623655914,0.4102411431973802,0.38398018166804293,0.3289156626506024,0.29265164009529043,0.0,0.28227571115973743,0.4176904176904177,0.3839622641509434,0.23699421965317918,0.27323943661971833,0.2959770114942529,0.4302760463045414,0.49783549783549785,0.43548387096774194,0.34051724137931033,0.46353901070882203,0.4060849886849384,0.4313011828935396,0.3966173361522199,0.30807453416149067,0.4749910039582584,0.34951456310679613,0.3678321678321678,0.5539877300613497,0.3711169861202908,0.293015873015873,0.2929061784897025,0.31711632021229547,0.47304389312977096,0.481981981981982,0.0,0.42857142857142855
-10,0.3675121424716676,0.2150179395181958,0.41002277904328016,0.4047890535917902,0.31092436974789917,0.3230382474411923,0.3212088309808179,0.48372093023255813,0.34,0.3730886850152905,0.4244935543278085,0.413884007029877,0.3143631436314363,0.3039541759053954,0.0,0.3115124153498871,0.4058679706601467,0.4007525870178739,0.21855828220858894,0.26954492415402564,0.28,0.4069602272727273,0.4711111111111111,0.4692556634304207,0.38810641627543035,0.47816938453445557,0.40036857866850956,0.4075829383886256,0.36695652173913046,0.2984326018808777,0.49943160287987876,0.3415435139573071,0.37097927090779126,0.5869918699186992,0.3816300129366106,0.28494208494208495,0.3028720626631854,0.31300619342544067,0.4879191321499014,0.45809248554913296,0.0,0.3333333333333333
-9,0.34917301128905226,0.23208279430789133,0.4047751249305941,0.39624924379915305,0.30035810205908686,0.3229111464405582,0.3214672930972172,0.4723756906077348,0.32166301969365424,0.3866231647634584,0.4166926191217689,0.39322033898305087,0.33001422475106684,0.3007059721427209,0.0,0.33548387096774196,0.41755888650963596,0.4215732454074423,0.21363258520365752,0.2413793103448276,0.2972972972972973,0.4129273504273504,0.4947916666666667,0.4631578947368421,0.4226475279106858,0.46536224219989425,0.39489671931956255,0.44498539435248297,0.39022181982797643,0.29519295870006773,0.5225040916530278,0.33166666666666667,0.3585790884718499,0.6063708759954494,0.38957157090667555,0.2862435567010309,0.31645569620253167,0.2894043226146547,0.4764638346727899,0.4703675918979745,0.0,0.3277310924369748
-8,0.3326460481099656,0.22939068100358423,0.4008810572687225,0.3848174415550302,0.3333333333333333,0.30837004405286345,0.3120669056152927,0.4663625997719498,0.32051282051282054,0.3843283582089552,0.4091981132075472,0.34717784877529284,0.30710172744721687,0.29270680372001956,0.0,0.3269230769230769,0.41761363636363635,0.3732119635890767,0.21492204899777284,0.24608150470219436,0.25462962962962965,0.41629066729992875,0.4909090909090909,0.4270833333333333,0.3995943204868154,0.4618380062305296,0.36730769230769234,0.3900889453621347,0.3543260741612713,0.28209934395501407,0.5123209169054441,0.2835249042145594,0.39063992359121297,0.6106194690265486,0.3591779542269967,0.2736514522821577,0.2689873417721519,0.23384831460674158,0.4574818721160185,0.48188405797101447,0.0,0.38461538461538464
-7,0.34358330718544083,0.2396640826873385,0.4138996138996139,0.40042174320524837,0.31815626756604837,0.33756294058408864,0.3245248029670839,0.5005055611729019,0.27294685990338163,0.4049586776859504,0.38605604921394393,0.34285714285714286,0.30666108085462923,0.3093994778067885,0.0,0.32323232323232326,0.40889526542324245,0.39556198745779064,0.3293158454448777,0.28426927101499827,0.27882037533512066,0.41077767021619876,0.504302925989673,0.4268774703557312,0.14013118664281454,0.5020188425302826,0.4271261460638634,0.40145985401459855,0.3627172756296559,0.2905634758995248,0.5344827586206896,0.3088709677419355,0.3379970544918999,0.6157697121401752,0.40776978417266185,0.28768515829218705,0.2514450867052023,0.3228613882402887,0.47698519515477794,0.4723926380368098,0.2182410423452769,0.4367816091954023
-6,0.33674743942043467,0.23341836734693877,0.4043157296990346,0.4019159911569639,0.3167202572347267,0.3267527208301696,0.3342786246012052,0.4987593052109181,0.2759295499021526,0.3128698224852071,0.3997355663287792,0.3625673689367957,0.36684964520016067,0.2986966613104803,0.31118314424635335,0.3191489361702128,0.41136671177266576,0.3952380952380952,0.31452859350850076,0.26830249396621075,0.35901926444833626,0.42695544212994896,0.5881226053639846,0.48135593220338985,0.1864310148232611,0.472852912142152,0.4006560449859419,0.4390613171839515,0.3921300516560316,0.2797055730809674,0.5304618872201757,0.3271794871794872,0.35081279496591505,0.5324418028727093,0.37890231621349446,0.29680998613037446,0.24511930585683298,0.3727490996398559,0.48803580650714407,0.4635854341736695,0.28965241709948064,0.296
-5,0.3369883040935672,0.22651383005232992,0.4013277006638503,0.4099703677880425,0.3137407551576489,0.34661234344348874,0.3210252506027154,0.49701619778346123,0.22614107883817428,0.35304347826086957,0.388639976875271,0.3313106796116505,0.36057755994171414,0.30229120473022913,0.31716417910447764,0.32194244604316546,0.4154727793696275,0.39392894101414283,0.3194656488549618,0.27819237147595355,0.3473053892215569,0.41903964265773314,0.5465116279069767,0.42138364779874216,0.19047619047619047,0.4898363906792266,0.40290846877673225,0.4304897314375987,0.3920228825679326,0.29264118653736454,0.5172320217096337,0.3396414342629482,0.3386752136752137,0.5892070484581498,0.3932885906040268,0.2988752008569898,0.2407079646017699,0.36699569729182485,0.4908066920655955,0.48692060578246904,0.3189600507292327,0.2949640287769784
-4,0.33032104637336507,0.27380281690140845,0.3811816192560175,0.41440758293838864,0.33697938578039544,0.34024153869091994,0.31315296008572197,0.500374531835206,0.18604651162790697,0.35803757828810023,0.39788519637462233,0.32681940700808626,0.35904363096042147,0.30802868637397235,0.3063063063063063,0.31272727272727274,0.40667678300455234,0.41264849755415794,0.29715370018975334,0.2698961937716263,0.3253012048192771,0.43904913755616753,0.5464632454923717,0.4473684210526316,0.19788425637834475,0.5037209302325582,0.39186345569324293,0.43986254295532645,0.38375682735692235,0.2581568402976531,0.5089089577739809,0.35758196721311475,0.3522668056279312,0.5911812738160044,0.3726159977227441,0.29547565344301446,0.28715728715728717,0.35444509006391633,0.4750083305564812,0.4543987086359968,0.35194585448392557,0.24516129032258063
-3,0.3279118572927597,0.24261456152593627,0.401219512195122,0.4092664092664093,0.34475374732334046,0.24448705656759348,0.3113270331425529,0.47906602254428343,0.19823788546255505,0.3756038647342995,0.38563745650110726,0.3389458272327965,0.3336670480549199,0.29234818574920096,0.3521739130434783,0.33153153153153153,0.4305555555555556,0.39731800766283526,0.30303030303030304,0.2854877081681205,0.3130434782608696,0.41789519778134576,0.535031847133758,0.45674740484429066,0.1646981627296588,0.49865951742627346,0.3810316139767055,0.4022526146419952,0.39951226509826426,0.27116637063351096,0.5210918114143921,0.3310734463276836,0.3478497550353838,0.5730994152046783,0.3624064478986759,0.29836734693877554,0.270935960591133,0.37902504472271914,0.4749124854142357,0.4517133956386293,0.3463414634146341,0.3412698412698413
