cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,ME,MI,MO,MS,MT,NC,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,VA,WA,WI,WV,WY
-19,0.9675774134790528,0.9768145161290323,0.9971098265895953,0.8520757758968158,0.9933422103861518,0.9959661153691004,0.9970272124399726,0.9935483870967742,0.9947437582128777,0.9729646697388633,0.9440894568690096,0.9029585798816568,0.9960238568588469,,,,0.9845261121856866,0.9925864909390445,1.0,0.9930389384381119,1.0,0.99644128113879,0.9982486865148862,0.8687214611872146,0.9793103448275862,0.9881720430107527,0.9954802259887006,0.9838974696023661,0.9948586118251928,0.9858657243816255,0.9913669064748202,0.9944834503510531,0.993309918046496,0.9982502187226596,0.9754901960784313,0.9844851904090268,,
-18,0.9652479500195236,0.9780189959294436,0.9863945578231292,0.8297771455666193,0.9929577464788732,0.9973148355336764,0.9970469798657718,0.974304068522484,0.9874651810584958,0.9754152823920266,0.9505946935041171,0.9271604938271605,0.9934640522875817,,,,0.9979550102249489,0.9840283939662822,,0.9926524614254225,0.9932885906040269,1.0,0.9981447124304267,0.8964252978918423,0.9821428571428571,0.9838523644752019,0.9988826815642458,0.9808265871325096,0.9969135802469136,0.9923371647509579,0.9867109634551495,0.9922865013774105,0.9902397260273973,0.9951573849878934,0.9752212389380531,0.989010989010989,,
-17,0.969735182849937,0.9671905155776124,0.9832214765100671,0.8565754633715799,0.9960443037974683,0.9964680951259712,0.9954702904343192,0.985,0.9885714285714285,0.9941611521992993,0.9373831775700935,0.9170243204577968,0.9949874686716792,,,0.9887640449438202,0.9934354485776805,0.987353206865402,0.9565217391304348,0.9906871381827335,0.9878048780487805,0.9958932238193019,0.9958592132505176,0.8981271282633371,0.9804347826086957,0.9896313364055299,0.9890643985419199,0.9799414960300877,1.0,0.9886578449905482,0.9936,0.9924385633270322,0.9900054515718699,0.9977426636568849,0.9871794871794872,0.9722627737226277,,1.0
-16,0.9573529411764706,0.9701853344077357,0.9945205479452055,0.8479966955803387,0.9968379446640316,0.9967256057629339,0.9966030833551084,0.9799498746867168,0.99581589958159,0.9944279346210996,0.9553903345724907,0.9242819843342036,0.9939686369119421,,,,0.9903100775193798,0.9932885906040269,0.975,0.9931523022432114,1.0,0.9980314960629921,0.994,0.8903960933260987,0.9808102345415778,0.9754464285714286,0.9934569247546347,0.9751924721984602,1.0,0.9855907780979827,0.9984544049459042,0.9886557005104935,0.9900373599003736,0.998234255444379,0.9780487804878049,0.984149855907781,,
-15,0.9587513935340022,0.9674614305750351,0.9903846153846154,0.8498074454428755,0.9958982772764561,0.9966688874083944,0.9971532091097308,0.9894459102902374,0.9902777777777778,0.9926686217008798,0.9328621908127208,0.9443609022556391,0.9965831435079726,,,0.971830985915493,0.9937629937629938,0.9915708812260536,,0.9895548371051978,0.9864864864864865,1.0,0.9959432048681541,0.9011254019292605,0.9921104536489151,0.9825708061002179,0.9903329752953813,0.9820909970958374,1.0,0.9820754716981132,0.9924012158054711,0.9930394431554525,0.9892119217407205,0.9969278033794163,0.9767981438515081,0.9937205651491365,,1.0
-14,0.9526760563380282,0.975523095144098,0.9855072463768116,0.837037037037037,0.996,0.9964017010140661,0.9737008871989861,0.9920318725099602,0.9871175523349437,0.9933259176863182,0.9433333333333334,0.9834381820516113,0.9965034965034965,1.0,,,0.9942734430923408,0.9962877030162413,1.0,0.9928926794598436,0.9782608695652174,1.0,0.9947229551451188,0.8848278793030174,0.9881656804733728,0.9863201094391245,0.9948542024013722,0.9864479315263909,1.0,0.8962868117797695,1.0,0.9894409937888199,0.9884782608695653,0.9978507829290758,0.9739776951672863,0.9807692307692307,,
-13,0.9629903774981495,0.9746023601847101,0.9912280701754386,0.8691860465116279,0.9955089820359282,0.9963768115942029,0.9829465541490858,0.9912663755458515,0.9852744310575636,0.9877518767285658,0.9522342064714946,0.9794601711652403,0.9966009517335146,1.0,,0.9601990049751243,0.98005698005698,0.9910104279036318,0.96875,0.9919232710752145,0.9795918367346939,1.0,0.9952904238618524,0.8883453237410072,0.9859154929577465,0.9157103284527107,0.9969727547931383,0.9772001823985408,1.0,0.9261363636363636,0.9929178470254958,0.9887152777777778,0.9902378416755414,0.9993319973279893,0.9883720930232558,0.9903069466882067,0.9997774810858923,
-12,0.9698367636621718,0.9701053663317815,0.9882005899705014,0.8848080133555927,0.9964183381088825,0.9959364610269671,0.9816669495841114,0.9852941176470589,0.9927536231884058,0.9901563404748118,0.9635391346621293,0.9736338797814208,0.9973178363880196,1.0,0.9652173913043478,0.9241706161137441,0.9949181253529079,0.9930143206426825,0.9848484848484849,0.9897354915120411,0.9859154929577465,0.9991728701406121,0.9935794542536116,0.893652561247216,0.9785714285714285,0.9539939332659252,0.9956379498364231,0.9751088985687617,1.0,0.9139515455304928,0.9984848484848485,0.9927634554500226,0.9899683210137276,0.9966386554621849,0.9774266365688488,0.9849624060150376,1.0,0.9846153846153847
-11,0.9621506897771489,0.9697420634920635,0.990909090909091,0.941651376146789,0.996875,0.9946871310507674,0.9815858699736941,0.9880715705765407,0.9942965779467681,0.9860862651560326,0.9519230769230769,0.9775816169258792,0.9971250598945856,1.0,0.9738219895287958,0.9368421052631579,0.9816849816849816,0.9914529914529915,,0.9903465346534653,0.9940476190476191,0.9972602739726028,0.9914675767918089,0.8751369112814896,0.9874326750448833,0.9485861182519281,0.9943374858437146,0.9753544902093181,0.9974747474747475,0.9233807266982622,0.9826771653543307,0.9911256422232602,0.9850419554906968,0.9985885673959068,0.9722863741339491,0.9870759289176091,1.0,0.9827586206896551
-10,0.9632167327803822,0.9730113636363636,0.9964788732394366,0.9446366782006921,0.9933444259567388,0.9965269163979161,0.9747576736672051,0.9900596421471173,0.9872944693572496,0.9906466043106954,0.9355742296918768,0.9863736263736264,0.9925074925074925,1.0,0.9639175257731959,0.9421487603305785,0.9941675503711559,0.9928341096381226,0.9682539682539683,0.9857482185273159,0.9939393939393939,0.9949647532729103,0.9982078853046595,0.887845146598349,0.9797421731123389,0.9526184538653366,0.9975961538461539,0.9743589743589743,1.0,0.8952145214521452,0.9823369565217391,0.9877029021151008,0.9886765746638358,0.9976875642343268,0.9785067873303167,0.9752906976744186,0.9995126705653021,1.0
