cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,MI,MO,MS,NC,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,VA,WA,WI,WV
-2,0.38443396226415094,0.2693877551020408,0.06976744186046512,0.12831858407079647,,0.3141122913505311,0.4238178633975482,0.19047619047619047,0.37662337662337664,0.3066104078762307,0.3125,0.12118126272912423,0.37668161434977576,,,0.24202127659574468,0.46693386773547096,0.3316708229426434,,0.6415094339622641,,0.3212996389891697,,0.27794561933534745,0.12244897959183673,0.125,0.4166666666666667,0.4624277456647399,0.0410958904109589,0.28484848484848485,0.2891566265060241,0.28418230563002683,0.11764705882352941,0.308411214953271,0.11711711711711711
-1,0.3701657458563536,0.3293515358361775,0.05555555555555555,0.10344827586206896,0.03636363636363636,0.2892086330935252,0.4555765595463138,,0.3869047619047619,0.25604551920341395,0.2872340425531915,0.13824419778002017,0.4017857142857143,,,0.2962962962962963,0.48582230623818523,0.35340314136125656,,0.594059405940594,0.043478260869565216,0.33559322033898303,,0.2571428571428571,0.08839779005524862,0.06818181818181818,0.4782608695652174,0.4869109947643979,0.014184397163120567,0.2752808988764045,0.2704761904761905,0.22712933753943218,0.10714285714285714,0.18085106382978725,0.13432835820895522
0,0.378125,0.30724070450097846,0.02127659574468085,0.075,0.05,0.3114973262032086,0.422360248447205,,0.37423312883435583,0.2694610778443114,0.25,0.13833157338965152,0.44878048780487806,,,0.28878281622911695,0.45701357466063347,0.35258964143426297,,0.6078431372549019,,0.3495440729483283,,0.1774193548387097,0.13513513513513514,0.043859649122807015,0.5238095238095238,0.4143646408839779,0.013888888888888888,0.27058823529411763,0.27337488869100623,0.2697201017811705,0.1111111111111111,0.23655913978494625,0.12608695652173912
1,0.3929471032745592,0.30132450331125826,0.044444444444444446,0.12121212121212122,0.029850746268656716,0.3059163059163059,0.4208754208754209,,0.36809815950920244,0.31005917159763313,0.2890995260663507,0.11233108108108109,,,,0.248,0.46466431095406363,0.3644859813084112,,0.6014492753623188,0.04,0.3277027027027027,0.3978494623655914,0.2804878048780488,0.1513157894736842,0.06504065040650407,0.68,0.4558139534883721,0.028368794326241134,0.25252525252525254,0.26804915514592936,0.23956043956043957,0.043478260869565216,0.21875,0.15354330708661418
2,0.3905579399141631,0.3194675540765391,0.03508771929824561,0.116751269035533,0.017241379310344827,0.3381770145310436,0.4716981132075472,0.0784313725490196,0.39487179487179486,0.2773006134969325,0.3521739130434783,0.12310286677908938,0.458041958041958,,,0.2804878048780488,0.5288135593220339,0.33153153153153153,,0.46875,,0.3848314606741573,0.23170731707317074,0.2861356932153392,0.16393442622950818,0.047619047619047616,0.5526315789473685,0.4696969696969697,0.02962962962962963,0.27319587628865977,0.2775229357798165,0.24324324324324326,0.0975609756097561,0.21238938053097345,0.1446280991735537
3,0.2997601918465228,0.2613065326633166,0.02631578947368421,0.14215686274509803,0.09836065573770492,0.3152909336941813,0.44991511035653653,0.13793103448275862,0.4268292682926829,0.2892561983471074,0.34545454545454546,0.13756613756613756,0.40604026845637586,,,0.29199372056514916,0.5016393442622951,0.3705426356589147,,0.48148148148148145,0.08695652173913043,0.3446327683615819,0.2727272727272727,0.2508038585209003,0.13291139240506328,0.05737704918032787,0.3448275862068966,0.44019138755980863,0.046357615894039736,0.23222748815165878,0.2589763177998472,0.22278481012658227,0.04,0.2909090909090909,0.1553784860557769
4,0.30851063829787234,0.36384439359267734,0.02564102564102564,0.06806282722513089,0.041666666666666664,0.2937420178799489,0.4319852941176471,0.13559322033898305,0.4158415841584158,0.2880299251870324,0.32669322709163345,0.12736660929432014,,,0.25806451612903225,0.3489827856025039,0.5163398692810458,0.37059724349157736,,0.47619047619047616,0.0784313725490196,0.353099730458221,0.3287671232876712,0.2391304347826087,0.1118421052631579,0.050505050505050504,0.52,0.44,0.020689655172413793,0.2205128205128205,0.26810477657935283,0.23702031602708803,0.09523809523809523,0.22448979591836735,0.10222222222222223
5,0.3165938864628821,0.4401041666666667,0.11627906976744186,0.13756613756613756,0.109375,0.28378378378378377,0.38857142857142857,,0.3395348837209302,0.24869791666666666,0.24550898203592814,0.1147695202257761,0.44805194805194803,,,0.31443298969072164,0.5081081081081081,0.37300435413642963,,0.5206611570247934,0.0425531914893617,0.3035230352303523,0.36363636363636365,0.18397626112759644,0.1388888888888889,0.06363636363636363,0.5,0.45132743362831856,0.02142857142857143,0.32242990654205606,0.24547600314712825,0.21525885558583105,,0.24752475247524752,0.17928286852589642
6,0.2531328320802005,0.4080808080808081,0.0425531914893617,0.08290155440414508,0.06451612903225806,0.31733333333333336,0.4459016393442623,0.10526315789473684,0.397196261682243,0.2570281124497992,0.3106796116504854,0.1264069264069264,,0.5,,0.3115727002967359,0.5196998123827392,0.30906148867313915,,0.4897959183673469,0.05454545454545454,0.31402439024390244,,0.27,0.08917197452229299,0.07692307692307693,0.5806451612903226,0.5259259259259259,0.04316546762589928,,0.2974628171478565,0.2297979797979798,0.0625,0.30612244897959184,0.16379310344827586
7,0.308252427184466,0.3684210526315789,,0.13402061855670103,0.16216216216216217,0.30479896238651105,0.42357274401473294,0.10638297872340426,0.35294117647058826,0.30038022813688214,0.30434782608695654,0.1268939393939394,0.4174454828660436,,0.25,0.274582560296846,0.4657534246575342,0.3432343234323432,,0.5353535353535354,0.023255813953488372,0.34810126582278483,0.27586206896551724,0.2325,0.19875776397515527,0.0673076923076923,0.6666666666666666,0.5106382978723404,0.04142011834319527,0.23113207547169812,0.25385312783318226,0.2880886426592798,0.08571428571428572,0.25806451612903225,0.16216216216216217
8,0.38253638253638256,0.36674816625916873,0.06818181818181818,0.09313725490196079,0.029411764705882353,0.3106796116504854,0.44482173174872663,0.2,0.40816326530612246,0.27524038461538464,0.3620689655172414,0.11606313834726091,,,,0.30700179533213645,0.47619047619047616,0.3300970873786408,0.25,0.4434782608695652,,0.2913907284768212,,0.27728613569321536,0.1830065359477124,0.08053691275167785,0.6486486486486487,0.48854961832061067,0.0390625,0.2328767123287671,0.25203252032520324,0.24362606232294617,0.08823529411764706,0.20430107526881722,0.15384615384615385
9,0.3548387096774194,0.39800995024875624,0.02857142857142857,0.10144927536231885,0.09433962264150944,0.28,0.4316831683168317,0.2,0.4215686274509804,0.2637215528781794,0.3333333333333333,0.12333965844402277,0.4584717607973422,,,0.2700534759358289,0.474468085106383,0.3592592592592593,,0.6306306306306306,0.022727272727272728,0.3422818791946309,0.2876712328767123,0.2670299727520436,0.1223021582733813,0.06993006993006994,0.5116279069767442,0.5047619047619047,0.07751937984496124,0.2803738317757009,0.26904376012965964,0.23822714681440443,0.1724137931034483,0.3300970873786408,0.14015151515151514
10,0.2853333333333333,0.4444444444444444,0.034482758620689655,0.08602150537634409,0.041666666666666664,0.2961832061068702,0.4437627811860941,,0.3165137614678899,0.30362116991643456,0.40512820512820513,0.13026819923371646,0.48314606741573035,0.4,,0.2650918635170604,0.45750452079566006,0.3810375670840787,,0.5904761904761905,,0.3136645962732919,0.25555555555555554,0.21052631578947367,0.1286549707602339,0.06944444444444445,0.4166666666666667,0.5495495495495496,0.0625,0.2571428571428571,0.2530434782608696,0.270516717325228,,0.24545454545454545,0.15140845070422534
11,0.3524804177545692,0.43333333333333335,0.02564102564102564,0.1568627450980392,0.02702702702702703,0.2939068100358423,0.4555084745762712,0.07017543859649122,0.398876404494382,0.26143790849673204,0.3089887640449438,0.11700975081256772,0.515695067264574,,0.46153846153846156,0.2787878787878788,0.45841784989858014,0.34223706176961605,,0.5865384615384616,0.0425531914893617,0.3282442748091603,0.323943661971831,0.2602739726027397,0.15217391304347827,0.0782608695652174,0.6428571428571429,0.5603448275862069,0.0423728813559322,0.30612244897959184,0.28957169459962756,0.2326283987915408,0.16666666666666666,0.2926829268292683,0.135678391959799
12,0.30978260869565216,0.37543859649122807,,0.12258064516129032,0.06818181818181818,0.3046471600688468,0.43237250554323725,0.11290322580645161,0.37988826815642457,0.24042879019908117,0.35638297872340424,0.1252676659528908,,,0.47368421052631576,0.23780487804878048,0.510752688172043,0.3712374581939799,,0.5125,0.08571428571428572,0.27102803738317754,0.2898550724637681,0.2875,0.10294117647058823,0.06766917293233082,0.631578947368421,0.41379310344827586,0.06097560975609756,0.2611464968152866,0.2521419828641371,0.25259515570934254,0.12195121951219512,0.2236842105263158,0.12757201646090535
13,0.2995049504950495,0.4316546762589928,,0.09090909090909091,0.06521739130434782,0.25245901639344265,0.43248945147679324,0.20512820512820512,0.38427947598253276,0.31636363636363635,0.23353293413173654,0.1341614906832298,0.4056603773584906,,,0.23548387096774193,0.522248243559719,0.3323442136498516,,0.6666666666666666,0.09090909090909091,0.3201581027667984,0.19047619047619047,0.28174603174603174,0.11504424778761062,0.04285714285714286,0.47058823529411764,0.5304347826086957,0.016,0.2647058823529412,0.29771784232365145,0.24761904761904763,,0.11688311688311688,0.13333333333333333
14,0.300796812749004,0.4427710843373494,,0.06341463414634146,0.08333333333333333,0.2948328267477204,0.475,,0.3613861386138614,0.27636849132176233,0.30538922155688625,0.1336842105263158,0.4679245283018868,,,0.2608695652173913,0.45472837022132795,0.35789473684210527,,0.6,0.1724137931034483,0.31679389312977096,,0.22695035460992907,0.14423076923076922,0.09615384615384616,0.68,0.5109489051094891,0.03278688524590164,0.3023255813953488,0.2518248175182482,0.225,0.13636363636363635,0.18823529411764706,0.15789473684210525
15,0.3696581196581197,0.42488262910798125,0.02040816326530612,0.09047619047619047,0.07142857142857142,0.2850539291217257,0.45229681978798586,0.20967741935483872,0.3755274261603376,0.28983833718244806,0.3736842105263158,0.13883677298311445,0.47101449275362317,,,0.1634920634920635,0.49917898193760263,0.34375,,0.5350877192982456,0.06666666666666667,0.3516483516483517,,0.2237960339943343,0.13580246913580246,0.08125,0.5588235294117647,0.46564885496183206,0.042735042735042736,0.26666666666666666,0.24646128226477934,0.21971830985915494,0.12962962962962962,0.28431372549019607,0.10784313725490197
16,0.36425339366515835,0.43714285714285717,0.08571428571428572,0.1024390243902439,0.043478260869565216,0.2791411042944785,0.431858407079646,,0.38461538461538464,0.30583756345177665,0.39631336405529954,0.13405405405405404,0.43462897526501765,,,0.18867924528301888,0.4815533980582524,0.3562231759656652,0.3333333333333333,0.48031496062992124,0.030303030303030304,0.3333333333333333,0.3220338983050847,0.2219020172910663,0.21052631578947367,0.0903954802259887,0.3888888888888889,0.44029850746268656,0.06666666666666667,0.2840909090909091,0.29224137931034483,0.19491525423728814,0.14285714285714285,0.3246753246753247,0.14
17,0.3722943722943723,0.4005235602094241,0.06521739130434782,0.09389671361502347,0.08064516129032258,0.2952815829528158,0.4397705544933078,,0.4075829383886256,0.32081911262798635,0.3229166666666667,0.13430851063829788,0.490272373540856,,0.43478260869565216,0.20507399577167018,0.46630727762803237,0.346045197740113,,0.5566037735849056,0.021739130434782608,0.35106382978723405,,0.2554517133956386,0.14772727272727273,0.1340782122905028,0.4166666666666667,0.5684931506849316,0.043859649122807015,0.29936305732484075,0.28262748487467587,0.20376175548589343,0.11428571428571428,0.2077922077922078,0.100418410041841
18,0.29018789144050106,0.46518105849582175,0.1,0.09170305676855896,0.05405405405405406,0.28236914600550966,0.4079861111111111,0.09302325581395349,0.3924050632911392,0.3150887573964497,0.39361702127659576,0.1136890951276102,0.45454545454545453,,0.5227272727272727,0.19507186858316222,0.497787610619469,0.34097421203438394,,0.4752475247524752,,0.34210526315789475,,0.23920265780730898,0.16666666666666666,0.08296943231441048,0.5,0.5488721804511278,0.056074766355140186,0.3013698630136986,0.2811418685121107,,0.045454545454545456,0.21212121212121213,0.10652920962199312
19,0.35523114355231145,0.4777227722772277,0.06060606060606061,0.10526315789473684,0.10526315789473684,0.3353566009104704,0.42857142857142855,,0.36548223350253806,0.2857142857142857,0.45180722891566266,0.12471395881006865,0.4583333333333333,,,0.18106995884773663,0.5432372505543237,0.35864978902953587,,0.5333333333333333,0.05,0.30604982206405695,,0.24838709677419354,0.0871559633027523,0.042328042328042326,0.5,0.524390243902439,0.02586206896551724,0.2222222222222222,0.29206049149338376,0.2534722222222222,0.03571428571428571,0.23943661971830985,0.1259259259259259
20,0.3047404063205418,0.4392059553349876,0.030303030303030304,0.09767441860465116,0.21052631578947367,0.2755267423014587,0.44297520661157025,0.14035087719298245,0.35609756097560974,0.30973451327433627,0.41496598639455784,0.1480484522207268,0.4541832669322709,,,0.1623246492985972,0.44468085106382976,0.375,,0.512396694214876,0.06382978723404255,0.31851851851851853,,0.2754098360655738,0.12871287128712872,0.0821256038647343,0.41379310344827586,0.5273972602739726,0.06153846153846154,0.2564102564102564,0.25,0.24842767295597484,0.15555555555555556,0.2261904761904762,0.13215859030837004
21,0.41975308641975306,0.4461942257217848,0.0967741935483871,0.06074766355140187,,0.2881944444444444,0.5125,,0.34502923976608185,0.29365079365079366,0.423841059602649,0.15803814713896458,0.44019138755980863,,,0.1868583162217659,0.4725274725274725,0.34236804564907275,,0.6346153846153846,0.07894736842105263,0.3612167300380228,,0.24375,0.13245033112582782,0.06666666666666667,0.5483870967741935,0.4782608695652174,0.021505376344086023,0.3463687150837989,0.2730964467005076,0.20463320463320464,0.10638297872340426,0.21686746987951808,0.14615384615384616
22,0.3415233415233415,0.3953488372093023,,0.07281553398058252,,0.27972027972027974,0.46466809421841543,0.21951219512195122,0.3627450980392157,0.3091684434968017,0.35507246376811596,0.10273972602739725,,,,0.20941176470588235,0.5529411764705883,0.4059097978227061,,0.5945945945945946,0.03333333333333333,0.2972972972972973,0.2926829268292683,0.2364341085271318,0.17073170731707318,0.04390243902439024,0.5454545454545454,0.504424778761062,0.01680672268907563,,0.2743972445464983,0.2163265306122449,0.17307692307692307,0.25316455696202533,0.15384615384615385
