cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,MI,MO,MS,NC,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,VA,WA,WI,WV
-3,0.6038647342995169,0.7134935304990758,0.34210526315789475,0.3891402714932127,0.7222222222222222,0.7208029197080292,0.5582191780821918,,0.6048387096774194,0.6741889985895627,0.6222222222222222,0.867704280155642,0.5877862595419847,,,0.7242424242424242,0.4791666666666667,0.6510067114093959,,0.3,,0.6254416961130742,,0.7159420289855073,0.6374269005847953,0.8333333333333334,0.46153846153846156,0.4595959595959596,0.4,0.7368421052631579,0.6948228882833788,0.7905405405405406,0.6153846153846154,0.7952755905511811,0.856
-2,0.5872641509433962,0.7020408163265306,0.23255813953488372,0.336283185840708,,0.6676783004552352,0.5726795096322241,0.7857142857142857,0.5324675324675324,0.6526019690576652,0.65625,0.8655804480651731,0.6143497757847534,,,0.699468085106383,0.5070140280561122,0.6134663341645885,,0.29245283018867924,,0.6353790613718412,,0.6978851963746223,0.6054421768707483,0.75,0.4583333333333333,0.5317919075144508,0.363013698630137,0.6787878787878788,0.6376274328081557,0.707774798927614,0.7647058823529411,0.6542056074766355,0.8648648648648649
-1,0.6022099447513812,0.6416382252559727,0.3611111111111111,0.3850574712643678,0.8181818181818182,0.6863309352517986,0.5406427221172023,,0.5476190476190477,0.716927453769559,0.6914893617021277,0.8526740665993946,0.59375,,,0.6342592592592593,0.4914933837429111,0.6073298429319371,,0.36633663366336633,0.6086956521739131,0.6135593220338983,,0.7142857142857143,0.6298342541436464,0.8068181818181818,0.34782608695652173,0.4869109947643979,0.3829787234042553,0.7134831460674157,0.6419047619047619,0.7570977917981072,0.6785714285714286,0.7659574468085106,0.8557213930348259
0,0.5875,0.675146771037182,0.3404255319148936,0.365,0.7833333333333333,0.6590909090909091,0.5714285714285714,,0.5521472392638037,0.6991017964071856,0.7388888888888889,0.8542766631467793,0.5414634146341464,,,0.6634844868735084,0.5180995475113123,0.6155378486055777,,0.28431372549019607,,0.6109422492401215,,0.8032258064516129,0.6036036036036037,0.8508771929824561,0.3333333333333333,0.5524861878453039,0.4097222222222222,0.7235294117647059,0.6562778272484416,0.72264631043257,0.7777777777777778,0.6666666666666666,0.8565217391304348
1,0.5667506297229219,0.6605960264900662,0.4222222222222222,0.37575757575757573,0.7761194029850746,0.6652236652236653,0.5740740740740741,,0.5705521472392638,0.6627218934911243,0.6682464454976303,0.870777027027027,,,,0.7173333333333334,0.5035335689045937,0.5981308411214953,,0.2753623188405797,0.64,0.6418918918918919,0.5806451612903226,0.698170731707317,0.5526315789473685,0.8373983739837398,0.24,0.5162790697674419,0.3191489361702128,0.7272727272727273,0.6436251920122887,0.7516483516483516,0.8695652173913043,0.71875,0.84251968503937
2,0.5965665236051502,0.6455906821963394,0.19298245614035087,0.350253807106599,0.8103448275862069,0.6486129458388376,0.5231560891938251,0.9019607843137255,0.5230769230769231,0.6920245398773006,0.6,0.8642495784148398,0.5384615384615384,,,0.6178861788617886,0.4457627118644068,0.6342342342342342,,0.4296875,,0.5589887640449438,0.7439024390243902,0.696165191740413,0.5792349726775956,0.8452380952380952,0.2894736842105263,0.4898989898989899,0.32592592592592595,0.7164948453608248,0.6483180428134556,0.7432432432432432,0.8048780487804879,0.7256637168141593,0.8512396694214877
3,0.6666666666666666,0.7169179229480737,0.18421052631578946,0.3431372549019608,0.7540983606557377,0.6725304465493911,0.5483870967741935,0.8448275862068966,0.4695121951219512,0.6763085399449036,0.6363636363636364,0.8518518518518519,0.587248322147651,,,0.6153846153846154,0.4672131147540984,0.6093023255813953,,0.42592592592592593,0.7391304347826086,0.6073446327683616,0.7045454545454546,0.7266881028938906,0.6012658227848101,0.8688524590163934,0.5862068965517241,0.5167464114832536,0.40397350993377484,0.7440758293838863,0.6608097784568373,0.7569620253164557,0.84,0.6454545454545455,0.8247011952191236
4,0.6574468085106383,0.6109839816933639,0.3076923076923077,0.4031413612565445,0.8055555555555556,0.6922094508301405,0.5661764705882353,0.8135593220338984,0.5346534653465347,0.6795511221945137,0.6254980079681275,0.8657487091222031,,,0.7096774193548387,0.5696400625978091,0.46568627450980393,0.6125574272588055,,0.38095238095238093,0.7450980392156863,0.628032345013477,0.6438356164383562,0.7453416149068323,0.5460526315789473,0.8383838383838383,0.36,0.5314285714285715,0.4413793103448276,0.7743589743589744,0.6463790446841294,0.7426636568848759,0.8571428571428571,0.7142857142857143,0.8844444444444445
5,0.6572052401746725,0.53125,0.27906976744186046,0.4126984126984127,0.59375,0.7,0.6,,0.5534883720930233,0.7057291666666666,0.7485029940119761,0.8711194731890874,0.5454545454545454,,,0.5790378006872853,0.46846846846846846,0.5805515239477503,,0.371900826446281,0.6808510638297872,0.6449864498644986,0.6060606060606061,0.7804154302670623,0.5347222222222222,0.7909090909090909,0.34615384615384615,0.4778761061946903,0.35714285714285715,0.6588785046728972,0.6640440597954367,0.771117166212534,,0.7029702970297029,0.8047808764940239
6,0.731829573934837,0.5575757575757576,0.3617021276595745,0.41450777202072536,0.7258064516129032,0.6666666666666666,0.5524590163934426,0.8596491228070176,0.5327102803738317,0.7175368139223561,0.6747572815533981,0.8571428571428571,,0.4375,,0.5771513353115727,0.4652908067542214,0.6504854368932039,,0.40816326530612246,0.6363636363636364,0.6341463414634146,,0.7066666666666667,0.6815286624203821,0.8021978021978022,0.25806451612903225,0.37777777777777777,0.33093525179856115,,0.6141732283464567,0.76010101010101,0.65625,0.6428571428571429,0.8103448275862069
7,0.6650485436893204,0.6040100250626567,,0.3865979381443299,0.6216216216216216,0.6796368352788587,0.569060773480663,0.851063829787234,0.5882352941176471,0.6717363751584284,0.6739130434782609,0.8598484848484849,0.5794392523364486,,0.7,0.62708719851577,0.5154109589041096,0.6204620462046204,,0.32323232323232326,0.7209302325581395,0.6170886075949367,0.7126436781609196,0.7225,0.4720496894409938,0.8269230769230769,0.20833333333333334,0.39361702127659576,0.35502958579881655,0.7594339622641509,0.6618313689936537,0.6980609418282548,0.8571428571428571,0.6774193548387096,0.8185328185328186
8,0.6008316008316008,0.6112469437652812,0.25,0.4068627450980392,0.6617647058823529,0.6768377253814147,0.5534804753820034,0.78,0.5153061224489796,0.6971153846153846,0.603448275862069,0.8709377901578459,,,,0.6104129263913824,0.5026455026455027,0.6326860841423948,0.5,0.4260869565217391,,0.6490066225165563,,0.6932153392330384,0.6013071895424836,0.7449664429530202,0.13513513513513514,0.4351145038167939,0.40625,0.7442922374429224,0.6601626016260163,0.7478753541076487,0.7647058823529411,0.7741935483870968,0.8307692307692308
9,0.6048387096774194,0.5746268656716418,0.4,0.3719806763285024,0.5660377358490566,0.7057142857142857,0.5584158415841585,0.775,0.5294117647058824,0.6961178045515395,0.65625,0.8624288425047438,0.5382059800664452,,,0.6925133689839572,0.48936170212765956,0.6111111111111112,,0.2972972972972973,0.8409090909090909,0.6040268456375839,0.6986301369863014,0.7138964577656676,0.5251798561151079,0.8251748251748252,0.37209302325581395,0.4,0.2868217054263566,0.7102803738317757,0.646677471636953,0.7506925207756233,0.6896551724137931,0.6213592233009708,0.8522727272727273
10,0.6773333333333333,0.5308641975308642,0.3103448275862069,0.34408602150537637,0.8333333333333334,0.6900763358778625,0.5501022494887525,,0.6100917431192661,0.6615598885793872,0.5384615384615384,0.8591954022988506,0.5056179775280899,0.5333333333333333,,0.6876640419947506,0.5226039783001808,0.5867620751341681,,0.34285714285714286,,0.6490683229813664,0.7222222222222222,0.7708978328173375,0.52046783625731,0.8125,0.20833333333333334,0.38738738738738737,0.3611111111111111,0.7085714285714285,0.6426086956521739,0.723404255319149,,0.6636363636363637,0.8309859154929577
11,0.6370757180156658,0.5533333333333333,0.3076923076923077,0.32679738562091504,0.6486486486486487,0.6971326164874552,0.5423728813559322,0.8421052631578947,0.5337078651685393,0.6911764705882353,0.6573033707865169,0.8689057421451788,0.47533632286995514,,0.5128205128205128,0.6818181818181818,0.49290060851926976,0.6210350584307178,,0.33653846153846156,0.8297872340425532,0.6374045801526718,0.6619718309859155,0.7123287671232876,0.5,0.7913043478260869,0.21428571428571427,0.3706896551724138,0.3813559322033898,0.6785714285714286,0.6294227188081937,0.7552870090634441,0.6666666666666666,0.6463414634146342,0.8592964824120602
12,0.657608695652174,0.6175438596491228,,0.4,0.7272727272727273,0.6764199655765921,0.5631929046563193,0.8548387096774194,0.5810055865921788,0.7105666156202144,0.6063829787234043,0.867237687366167,,,0.5,0.7042682926829268,0.4543010752688172,0.5936454849498328,,0.3375,0.7142857142857143,0.6682242990654206,0.6956521739130435,0.7,0.5882352941176471,0.8045112781954887,0.3157894736842105,0.5172413793103449,0.3780487804878049,0.732484076433121,0.6597307221542228,0.740484429065744,0.7560975609756098,0.6973684210526315,0.8600823045267489
13,0.6905940594059405,0.5539568345323741,,0.39037433155080214,0.7608695652173914,0.7311475409836066,0.5590717299578059,0.7692307692307693,0.5545851528384279,0.66,0.7125748502994012,0.8546583850931677,0.589622641509434,,,0.7258064516129032,0.4519906323185012,0.642433234421365,,0.24509803921568626,0.6136363636363636,0.6403162055335968,0.7777777777777778,0.7142857142857143,0.5575221238938053,0.8357142857142857,0.29411764705882354,0.43478260869565216,0.336,0.7176470588235294,0.5985477178423236,0.7206349206349206,,0.7792207792207793,0.8523809523809524
14,0.6752988047808764,0.5271084337349398,,0.43414634146341463,0.7083333333333334,0.6702127659574468,0.5214285714285715,,0.594059405940594,0.6809078771695594,0.6407185628742516,0.8578947368421053,0.5283018867924528,,,0.5733695652173914,0.5251509054325956,0.6,,0.2962962962962963,0.6206896551724138,0.6335877862595419,,0.7411347517730497,0.5192307692307693,0.8141025641025641,0.24,0.45255474452554745,0.3114754098360656,0.6918604651162791,0.6651459854014599,0.7611111111111111,0.7954545454545454,0.7176470588235294,0.8195488721804511
15,0.6068376068376068,0.5563380281690141,0.32653061224489793,0.3761904761904762,0.7380952380952381,0.6902927580893683,0.5406360424028268,0.7741935483870968,0.5569620253164557,0.6755196304849884,0.5947368421052631,0.8452157598499062,0.5181159420289855,,,0.5063492063492063,0.4663382594417077,0.6363636363636364,,0.35964912280701755,0.6888888888888889,0.5934065934065934,,0.7535410764872521,0.41975308641975306,0.83125,0.20588235294117646,0.46564885496183206,0.37606837606837606,0.7128205128205128,0.649458784346378,0.7633802816901408,0.7962962962962963,0.6274509803921569,0.8725490196078431
16,0.6176470588235294,0.5457142857142857,0.17142857142857143,0.4,0.7391304347826086,0.6978527607361963,0.5575221238938053,,0.5721153846153846,0.6560913705583756,0.576036866359447,0.8583783783783784,0.5618374558303887,,,0.6163522012578616,0.49514563106796117,0.6123032904148784,0.5555555555555556,0.4409448818897638,0.8181818181818182,0.632183908045977,0.6610169491525424,0.7579250720461095,0.5614035087719298,0.8305084745762712,0.5,0.4552238805970149,0.41904761904761906,0.6988636363636364,0.6232758620689656,0.7909604519774012,0.8285714285714286,0.5454545454545454,0.848
17,0.5995670995670995,0.5837696335078534,0.1956521739130435,0.431924882629108,0.6935483870967742,0.6727549467275494,0.5583173996175909,,0.5402843601895735,0.6416382252559727,0.6614583333333334,0.848404255319149,0.49416342412451364,,0.5434782608695652,0.5116279069767442,0.5040431266846361,0.632768361581921,,0.3584905660377358,0.6956521739130435,0.6099290780141844,,0.7071651090342679,0.6420454545454546,0.770949720670391,0.375,0.4041095890410959,0.40350877192982454,0.6942675159235668,0.6162489196197062,0.7711598746081505,0.7428571428571429,0.6753246753246753,0.8828451882845189
18,0.6868475991649269,0.5236768802228412,0.23333333333333334,0.4497816593886463,0.8108108108108109,0.6639118457300276,0.5815972222222222,0.8372093023255814,0.5443037974683544,0.6331360946745562,0.5797872340425532,0.8723897911832946,0.541958041958042,,0.45454545454545453,0.5482546201232033,0.4668141592920354,0.6346704871060171,,0.42574257425742573,,0.6151315789473685,,0.7475083056478405,0.5092592592592593,0.7816593886462883,0.38461538461538464,0.39849624060150374,0.29906542056074764,0.684931506849315,0.6029411764705882,,0.7727272727272727,0.7070707070707071,0.865979381443299
19,0.6277372262773723,0.504950495049505,0.3939393939393939,0.4449760765550239,0.7894736842105263,0.6039453717754173,0.5666131621187801,,0.6040609137055838,0.653968253968254,0.536144578313253,0.8558352402745996,0.5324074074074074,,,0.5576131687242798,0.41685144124168516,0.6146272855133614,,0.35833333333333334,0.85,0.6298932384341637,,0.7096774193548387,0.6788990825688074,0.873015873015873,0.35714285714285715,0.45121951219512196,0.3448275862068966,0.7703703703703704,0.6134215500945179,0.7291666666666666,0.8571428571428571,0.647887323943662,0.8555555555555555
20,0.6681715575620768,0.5533498759305211,0.18181818181818182,0.4883720930232558,0.6842105263157895,0.706645056726094,0.5504132231404959,0.8245614035087719,0.5902439024390244,0.6489675516224189,0.5374149659863946,0.8384925975773889,0.5418326693227091,,,0.5891783567134269,0.5063829787234042,0.5970588235294118,,0.34710743801652894,0.723404255319149,0.6370370370370371,,0.7049180327868853,0.6435643564356436,0.855072463768116,0.5517241379310345,0.4246575342465753,0.3076923076923077,0.7243589743589743,0.6274131274131274,0.7358490566037735,0.6666666666666666,0.7142857142857143,0.8546255506607929
21,0.562962962962963,0.5328083989501312,0.3548387096774194,0.5093457943925234,,0.6701388888888888,0.47708333333333336,,0.5906432748538012,0.6555555555555556,0.5629139072847682,0.8256130790190735,0.5502392344497608,,,0.5605749486652978,0.4945054945054945,0.6205420827389444,,0.3076923076923077,0.6842105263157895,0.6159695817490495,,0.74375,0.5960264900662252,0.8666666666666667,0.3225806451612903,0.4434782608695652,0.3655913978494624,0.6256983240223464,0.5939086294416244,0.7915057915057915,0.7872340425531915,0.6867469879518072,0.8346153846153846
22,0.6167076167076168,0.584717607973422,,0.44660194174757284,,0.7016317016317016,0.5246252676659529,0.7317073170731707,0.5980392156862745,0.6460554371002132,0.6304347826086957,0.8715753424657534,,,,0.508235294117647,0.4088235294117647,0.5598755832037325,,0.3333333333333333,0.7666666666666667,0.6563706563706564,0.6097560975609756,0.7441860465116279,0.5284552845528455,0.8682926829268293,0.18181818181818182,0.39823008849557523,0.31092436974789917,,0.6153846153846154,0.7795918367346939,0.7307692307692307,0.6835443037974683,0.8269230769230769
