cycle,AL,AR,AZ,CA,CO,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,MI,MN,MO,MS,MT,NC,ND,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WV,WY
-12,0.033664942300039795,0.026828913383535234,0.023232822540781017,0.0211353711790393,0.019859748323077776,0.037199351971087945,0.028300670448684888,0.00625,0.01037344398340249,0.07878366510538641,0.030017782188863387,0.057051628598459254,0.039992583665523315,0.08496055942702284,0.18271221532091095,0.0408745247148289,0.01833433795459112,0.004351517724474633,0.011159647805610538,0.02444727891156463,0.026944585663446874,0.022421499733143568,0.009823182711198428,0.01207482993197279,0.043608578183046275,0.01735043332401454,0.01010219756105207,0.025452488687782805,0.007589144125775904,0.02250070535126493,0.01276005547850208,0.06978080931943594,0.03984363529584496,0.013108060125458634,0.05027359781121751,0.02195945945945946,0.07017543859649122,0.03648463579560045,0.008764770794059497,0.011504564884690484,0.05154472024055185,0.022556390977443608
-11,0.031510791366906474,0.037995686079309775,0.0336798194624906,0.02517415263048451,0.022581678411274824,0.03774388355528027,0.027050218267852977,0.0086902893025342,0.006564551422319475,0.015589388276050687,0.024816394219379295,0.021457865442827847,0.03955964304541005,0.0866895345708905,0.12550200803212852,0.03646116241173275,0.016079388664827,0.0019036894036894036,0.015354119070017472,0.02657726514730406,0.020735930735930736,0.02062166350955743,0.003952569169960474,0.040229885057471264,0.041716881431352555,0.01192846476569722,0.00943848984162534,0.03013763644992881,0.018871969812471415,0.015929383116883116,0.01030801209372638,0.06150121065375303,0.027456966308665585,0.007707526172615613,0.06119270137961727,0.026612541765137315,0.016,0.0448786091488924,0.009561781957438557,0.013648293963254593,0.0903021978021978,0.007692307692307693
-10,0.03768902593562558,0.03196243621100945,0.024215137503042106,0.025237267560558403,0.017668537630514815,0.022423844260190597,0.02945931305334078,0.008270375457875458,0.0045303533675626695,0.018124507486209612,0.029263519275764798,0.02765220012055455,0.036814766991430915,0.07887543429388923,0.05373376623376623,0.029464285714285714,0.018071551090419018,0.00804948313845111,0.008911788399570355,0.03269944341372913,0.016531117397454033,0.024917495667038627,0.007766990291262136,0.0446927374301676,0.04728437559762861,0.015364620424440964,0.009514325880305262,0.04023359549242869,0.008812221772561716,0.013024602026049204,0.011693255982596084,0.06456518165378924,0.02519529739345657,0.011636577708006279,0.05824054951961929,0.02908864921214065,0.02671957671957672,0.039715705572945244,0.007659507264687303,0.009806847159676632,0.04436353120563647,0.22127872127872128
-9,0.03241610451712065,0.027808465097010286,0.01959803185722625,0.02633385641428011,0.020746370942620395,0.03691859125063385,0.030194054500412883,0.0030589245465278522,0.020471740097908322,0.024706642265044675,0.028590758175285398,0.029757680219000306,0.040446211393414144,0.10915588920271542,0.11390358612580834,0.03590664272890485,0.018593519882179676,0.005420284919688972,0.017964500429430288,0.017033734779426442,0.02695741758241758,0.02024307791371539,0.005285073670723895,0.00962360992301112,0.03433631517122978,0.016100114744693056,0.007638655462184874,0.044780969712725854,0.008736559139784945,0.018462958689129935,0.01368041936943732,0.07583056478405314,0.022780556423882464,0.01304055190980986,0.04769730126975054,0.026897679456734574,0.0376249265138154,0.03156768325307651,0.006609154596232131,0.009135525070955535,0.038349827882960416,0.029411764705882353
-8,0.03691335335514814,0.026632522407170293,0.016958733747880157,0.024650542311930864,0.017890089615181865,0.035738848496757715,0.031056897152391957,0.0034873583260680036,0.02681992337164751,0.011642422926617456,0.02914117995264404,0.017693064974841393,0.0361018318377328,0.07647129731322493,0.09188168659534299,0.04006968641114983,0.014733616218764733,0.004724960625328122,0.019100782258676997,0.022768511410426406,0.02357142857142857,0.021900697813172845,0.01279317697228145,0.010526315789473684,0.04160887656033287,0.015964265683839435,0.008954547171949975,0.03376268540202966,0.007248966826761979,0.01874765654293213,0.012013616751771365,0.06852103120759837,0.023671554714601074,0.007010344532786184,0.059973687792042825,0.028693931398416885,0.027830864787386524,0.03424095486758672,0.0087248322147651,0.009053193542162476,0.045444542253521125,0.019331585845347315
-7,0.03563893911995178,0.02571391291380853,0.014588694280733793,0.02680777830077665,0.017873570771454853,0.03599059376837155,0.028448925744440256,0.0029901894906598577,0.011246200607902735,0.01170255788090183,0.03318896828252712,0.03317818355412341,0.03423871461361897,0.06591021825396826,0.09882108183079057,0.03242198683080446,0.018744087038789024,0.0037361229718189583,0.0356489945155393,0.029396728016359917,0.0260840108401084,0.02483231054659626,0.007371007371007371,0.013867781155015198,0.04389104284720151,0.006427453610552201,0.007782101167315175,0.0324771287825475,0.006861823112588574,0.022350881917328667,0.00995755147379696,0.05953876525484566,0.025889903921877462,0.010561160151324085,0.053063204583256335,0.024994530737256618,0.04033466533466533,0.026361506140917902,0.006435006435006435,0.007893678353556345,0.0376042479150417,0.009126984126984126
-6,0.036839687643546164,0.025103642789180373,0.020896864492923606,0.02677897574123989,0.02042308151330708,0.033434318196014744,0.029887331211834525,0.006252141144227475,0.04622408217614609,0.017216748768472907,0.03522871585447845,0.020137040323375727,0.03784328905549669,0.06613054143590522,0.0710868079289132,0.03888888888888889,0.026999316473000683,0.006026231832683446,0.017755969243221367,0.03803731025677401,0.016522883462494517,0.019801537636331128,0.002145922746781116,0.020618556701030927,0.05827548410668615,0.026055798041760055,0.009491957318044274,0.028198603385015977,0.009322792362768496,0.02080561267690819,0.01098098022094833,0.051187586685159506,0.030033328283593397,0.00665962803540973,0.047638304755742475,0.031948979591836735,0.025650466372115856,0.035663033450644074,0.008782857142857143,0.01083895570548548,0.04594170696640962,0.0
-5,0.04215122516414196,0.027540295397438255,0.018408462286013307,0.025342730256806334,0.024607920912918777,0.03677422723475355,0.029574792450328933,0.010618500273672688,0.019642857142857142,0.015619349005424953,0.029788425796267535,0.024785861967116275,0.03987122574719682,0.07892145230185096,0.06377551020408163,0.0374251497005988,0.010518263530311723,0.004366746698679471,0.0190765735667513,0.03279066904659322,0.024756961608172683,0.02122975310583425,0.0038402457757296467,0.032907049282595136,0.04453028723101716,0.015547495039682538,0.011103645510302528,0.03655496289424861,0.00863929684023142,0.021553124661540128,0.011394181358210135,0.05219106047326906,0.0275144813059505,0.012320735282465732,0.06671715780776645,0.022272574357350642,0.05646258503401361,0.03336228938569462,0.011002276333034421,0.012306764609143733,0.0499738356881214,0.009523809523809525
-4,0.1365772581384686,0.030683883908982638,0.02262693156732892,0.026566512938057493,0.017710329480126106,0.033696734575328825,0.029031476997578694,0.00587248322147651,0.012875536480686695,0.015504046446164672,0.029681965761511216,0.018253417872003172,0.03204111656699593,0.06652323580034424,0.05501930501930503,0.04319092122830441,0.03005952380952381,0.004340962904498816,0.025496525688023196,0.03175301810865191,0.015529695024077046,0.02733665030897855,0.004032258064516129,0.017945109078114006,0.04309656823623304,0.02022058823529412,0.007398363465830072,0.0373248191681736,0.009973373466080111,0.02321428571428571,0.020155804257186747,0.07012605042016806,0.023320695328707345,0.0057827007655970025,0.053046494188226476,0.024810964083175804,0.029488859764089125,0.03478520286396181,0.009111807036247335,0.012846740638002774,0.04172890216579537,0.008620689655172414
-3,0.046187987390077984,0.026811874174957336,0.0241608118657299,0.029266987693953986,0.01801921263554927,0.0324816132384683,0.03260360266555602,0.001539645881447267,0.020202020202020204,0.01366192233350905,0.028091708624154547,0.022510231923601638,0.036331592935366516,0.07522155264090748,0.098421926910299,0.05075187969924812,0.033038021410114436,0.0061278043716477305,0.01655869540935999,0.024534939184354877,0.02905638665132336,0.02604474222121281,0.002232142857142857,0.0223463687150838,0.03963442428662595,0.018897440710844128,0.00887538718131999,0.03125,0.014855235102682078,0.023478565588132227,0.008641160949868073,0.08347080171560542,0.034380629070250794,0.006034550761221109,0.057832080200501255,0.021705374021064,0.028519417475728157,0.034252537529152846,0.008518030296259888,0.016448564158487822,0.03454942004560325,0.00980392156862745
