AL,AR,AZ,CA,CO,FL,GA,IA,ID,IL,IN,KS,KY,LA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WY
0.25716519020323086,0.18976109215017065,0.30021141649048627,0.28819212808539024,0.26820546163849157,0.24145962732919254,0.21571354076134192,0.3291592128801431,0.29411764705882354,0.24910179640718563,0.2533566841798015,0.32716650438169426,0.18886380737396538,0.18137847642079807,0.25,0.3018867924528302,0.29961089494163423,0.2922794117647059,0.24399494310998734,0.1708595387840671,0.32142857142857145,0.3261375661375661,0.40492957746478875,0.3620689655172414,0.2612994350282486,0.36766121270452357,0.312464210727238,0.2508108108108108,0.310719131614654,0.23475258918296893,0.38875132649451716,0.22403560830860533,0.2488,0.4538087520259319,0.30839002267573695,0.21510015408320493,0.31728045325779036,0.23533834586466165,0.36470588235294116,0.36450079239302696,0.2608695652173913
0.26777609682299547,0.18562874251497005,0.27101200686106347,0.2922815945716709,0.2585662211421628,0.23036649214659685,0.22376521116678597,0.34893048128342247,0.2894736842105263,0.25870178739416744,0.2649023638232271,0.34556126192223036,0.2304093567251462,0.1859952793076318,0.25,0.24742268041237114,0.2736,0.3130885122410546,0.30469644902634596,0.2051063829787234,0.35,0.34616689280868385,0.38860103626943004,0.3819444444444444,0.2579505300353357,0.37592867756315007,0.301840490797546,0.3299161230195713,0.296114336757481,0.22701949860724233,0.39253135689851765,0.23300970873786409,0.27167630057803466,0.46881028938906755,0.30950956937799046,0.21075445173383317,0.3463976945244957,0.2620817843866171,0.3699908925318761,0.3442622950819672,0.2543352601156069
0.2591254752851711,0.17585620597522467,0.25365141187926,0.3020353587876987,0.2527759634225996,0.2321861802497978,0.21498288756496386,0.35038363171355497,0.29079159935379645,0.2689144736842105,0.2835933568193256,0.31484149855907784,0.2363013698630137,0.19699401721873633,0.22992125984251968,0.2825112107623318,0.26556016597510373,0.2915520628683694,0.29157894736842105,0.23851030110935023,0.2875536480686695,0.34722657474146035,0.3958333333333333,0.36259541984732824,0.23969319271332695,0.35038363171355497,0.3057052592454934,0.2988871224165342,0.297427652733119,0.23608204269568858,0.388699973842532,0.24724061810154527,0.2521840419336051,0.4471007121057986,0.2886625569552399,0.21666148585638795,0.34699714013346045,0.24801776086267047,0.357324965679545,0.34262125902992774,0.2679425837320574
0.26874506708760854,0.17584059775840596,0.27796610169491526,0.2844929245283019,0.24160919540229886,0.23084622383985443,0.23109073749494405,0.3476842791911285,0.2601054481546573,0.23950233281493002,0.2960455037919827,0.3526818515797208,0.24059293044469784,0.19761577258138469,0.23198594024604569,0.28865979381443296,0.29465449804432853,0.3137254901960784,0.26576139670223087,0.20373134328358208,0.30793650793650795,0.3284009546539379,0.39119804400978,0.36015325670498083,0.25848849945235486,0.3518331651530441,0.29784146562670055,0.28922815945716707,0.29462738301559793,0.22598353156450138,0.39915966386554624,0.256198347107438,0.2703170028818444,0.46373626373626375,0.3047174986286341,0.21309598167811783,0.34748010610079577,0.23964912280701756,0.3827377465338801,0.33647305075876505,0.25
0.25773951273126944,0.18610484073238023,0.2606915377616015,0.2943904263275991,0.21908362989323843,0.22840383931745467,0.22479633401221996,0.3565941101152369,0.32149532710280376,0.2625607779578606,0.29349550502379695,0.3284518828451883,0.2109181141439206,0.2000301704631166,0.23076923076923078,0.2920353982300885,0.30445246690734057,0.3151515151515151,0.2782340862422998,0.20477815699658702,0.30952380952380953,0.3448916408668731,0.4251781472684085,0.36127744510978044,0.29912663755458513,0.3554119547657512,0.2905861456483126,0.3149920255183413,0.3020325203252033,0.2393538913362702,0.4166179052077238,0.2516629711751663,0.25244831338411317,0.5082604470359572,0.3013513513513513,0.2125039139964513,0.3352685050798258,0.22848553175497932,0.36322381557451444,0.35514485514485516,0.25523012552301255
0.2437466737626397,0.18391994478951001,0.2891666666666667,0.2866511529511318,0.22777340676632574,0.23607427055702918,0.22204585537918872,0.35701438848920863,0.2539325842696629,0.2502744237102086,0.25830195138651146,0.3121131741821397,0.17880794701986755,0.1996438904963276,0.19708029197080293,0.26153846153846155,0.24771838331160365,0.29747207524985303,0.2589928057553957,0.20054078413699863,0.27741935483870966,0.3486539724228496,0.38336713995943206,0.32463768115942027,0.26435045317220546,0.3696969696969697,0.2997229916897507,0.2761394101876676,0.2868421052631579,0.2540214477211796,0.434251968503937,0.21685082872928177,0.2534775888717156,0.5224089635854342,0.2893734856351679,0.20159774436090225,0.32082551594746717,0.18570427470217238,0.37114014251781474,0.33487756452680345,0.27647058823529413
0.24594348222424794,0.18418491484184915,0.27178030303030304,0.2862105825761625,0.22036474164133737,0.22651111807077984,0.22879312152668554,0.35501653803748623,0.23011844331641285,0.28794992175273865,0.26626858396295394,0.2955665024630542,0.2743031951053705,0.1863648685280564,0.22965116279069767,0.3649122807017544,0.26869806094182824,0.2983703703703704,0.27619429947812124,0.1931302657161374,0.28554778554778554,0.3386495751974959,0.43316831683168316,0.3480083857442348,0.24457034938621341,0.3688394276629571,0.3029801324503311,0.31331953071083507,0.2963940193491645,0.23067583974099554,0.40967908902691513,0.21420047732696898,0.23809523809523808,0.5008710801393729,0.296936861846218,0.20416202791812965,0.32160577356788456,0.26802547770700635,0.36488661302121433,0.37040588047299455,0.26406926406926406
0.24652294853963838,0.17910112359550562,0.26572403705509506,0.29207920792079206,0.23967935871743487,0.24016510824698845,0.22924901185770752,0.3507050889025138,0.24203821656050956,0.2492836676217765,0.2731971153846154,0.2795765877957659,0.277343319748871,0.1965458178703968,0.24324324324324326,0.2924187725631769,0.27056672760511885,0.311837723281865,0.29265493496557,0.1968721251149954,0.2703296703296703,0.3463749824709017,0.4470868014268728,0.3552123552123552,0.2671353251318102,0.36108676599474143,0.30654205607476637,0.3061778682959946,0.3028190360715368,0.24315352697095435,0.4212899431484023,0.24475524475524477,0.26269881990764493,0.4527736131934033,0.28935891844744877,0.21347667498560186,0.3309828118113706,0.2622654307031427,0.3741648106904232,0.365229582895198,0.24253731343283583
0.2343807763401109,0.17158176943699732,0.27384615384615385,0.28692050342520314,0.2489337822671156,0.2410337552742616,0.2146103158373097,0.36752136752136755,0.17443868739205526,0.2722351121423047,0.2646830530401035,0.2725225225225225,0.2745600745833819,0.19479048697621745,0.1816816816816817,0.2926829268292683,0.2784313725490196,0.30710172744721687,0.2899612236105127,0.18364818829358934,0.28728606356968217,0.3252722613709161,0.42764578833693306,0.3837953091684435,0.2628398791540785,0.3654084158415842,0.3056768558951965,0.3213728549141966,0.303890306122449,0.23160173160173161,0.41621621621621624,0.2531433361274099,0.26499508357915436,0.5040474905558554,0.2940421160760144,0.20404687969548232,0.31365313653136534,0.25817317218149394,0.36211868265290637,0.34319970026227054,0.27111111111111114
0.2380860876249039,0.22011338427409416,0.2722260509993108,0.28227989173698453,0.2773188576823224,0.19324006095027013,0.21240291833372557,0.3654851830331203,0.16065573770491803,0.2749110320284697,0.2561544441565172,0.2506350550381033,0.2668902136115251,0.2017584451642758,0.24619640387275243,0.2827868852459016,0.2782122905027933,0.30847235852142624,0.3040169133192389,0.18726039516366855,0.22569027611044418,0.33154041535933065,0.4183082271147161,0.36324786324786323,0.24524524524524524,0.3696808510638298,0.2947934037428201,0.29393939393939394,0.29469086021505375,0.232427366447985,0.4183135704874835,0.2446535500427716,0.23915289256198347,0.4919396775871035,0.2933206560494414,0.21102016370533042,0.31170731707317073,0.2798863405723564,0.37778111846061335,0.3647615580633418,0.19112627986348124
