AL,AR,AZ,CA,CO,FL,GA,IA,ID,IL,IN,KS,KY,LA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WY
0.21912454403335072,0.16484641638225256,0.25863284002818887,0.25283522348232157,0.23309492847854357,0.2080745341614907,0.17938466886841647,0.2889087656529517,0.2710084033613445,0.20958083832335328,0.2174547577349679,0.308666017526777,0.14145974416854779,0.1531640467553406,0.21169354838709678,0.27044025157232704,0.2723735408560311,0.25919117647058826,0.1934260429835651,0.14779874213836477,0.28781512605042014,0.28804232804232804,0.35563380281690143,0.30689655172413793,0.23163841807909605,0.3233878729547642,0.2792517656041229,0.21621621621621623,0.276797829036635,0.20310701956271576,0.3473646975592501,0.18100890207715134,0.22,0.41166936790923825,0.2705971277399849,0.18039099526066352,0.2776203966005666,0.2026315789473684,0.3277310924369748,0.3193343898573692,0.2111801242236025
0.22952236870542467,0.1628172226974622,0.23956546598056033,0.2583545377438507,0.22430133657351153,0.1985577398004544,0.19355762347888333,0.3088235294117647,0.2744360902255639,0.22107243650047037,0.22918807810894143,0.31548055759354365,0.2128654970760234,0.15877261998426437,0.22262773722627738,0.22164948453608246,0.2528,0.2810734463276836,0.2611683848797251,0.18212765957446808,0.33166666666666667,0.3136024423337856,0.35751295336787564,0.3333333333333333,0.2308598351001178,0.33060921248142644,0.26952965235173826,0.29263746505125815,0.26619026351049574,0.20612813370473537,0.34891676168757124,0.20388349514563106,0.2350674373795761,0.42508038585209,0.26973684210526316,0.18203363051574314,0.30662824207492795,0.23308550185873605,0.334471766848816,0.3050351288056206,0.20809248554913296
0.22433460076045628,0.15666747631770706,0.22590068159688412,0.26370524439162085,0.22947964293490095,0.201994788390691,0.18291291671948282,0.3126598465473146,0.2649434571890145,0.24835526315789475,0.24559637644690488,0.2881844380403458,0.22031963470319635,0.17043630526776593,0.1968503937007874,0.22869955156950672,0.2351313969571231,0.2530451866404715,0.26631578947368423,0.2004754358161648,0.2603719599427754,0.3111877154497023,0.3587962962962963,0.32061068702290074,0.21476510067114093,0.3248081841432225,0.27299758409217617,0.25357710651828297,0.2620578778135048,0.20594390958560066,0.34658645043159825,0.20860927152317882,0.22073383808969133,0.40233977619532046,0.2594478692039668,0.18577547564498456,0.29933269780743565,0.2182048842372344,0.32575014708766425,0.3028895768833849,0.23444976076555024
0.23875295974743488,0.15541718555417186,0.2430992736077482,0.2446933962264151,0.20896551724137932,0.20072793448589626,0.19671026021302412,0.31441617742987604,0.2460456942003515,0.20295489891135304,0.2551462621885157,0.3203526818515797,0.22006841505131128,0.16857710530337766,0.18804920913884007,0.26288659793814434,0.2620599739243807,0.27647058823529413,0.2318137730358875,0.1761194029850746,0.2904761904761905,0.292442322991249,0.3422982885085575,0.3045977011494253,0.21905805038335158,0.3218970736629667,0.2614687216681777,0.2561492790500424,0.2569324090121317,0.19167429094236046,0.3565826330532213,0.2243211334120425,0.24092219020172911,0.4183150183150183,0.2696105320899616,0.17938931297709923,0.30238726790450926,0.21157894736842106,0.34915055653192734,0.30664573521716376,0.2324561403508772
0.2209195823410881,0.16403310759969902,0.2083712465878071,0.2583395661929693,0.18905693950177935,0.19418769996445076,0.18839103869653767,0.3079385403329065,0.3102803738317757,0.22447325769854132,0.25383395029085143,0.2859135285913529,0.17990074441687345,0.16880374113742647,0.21036106750392464,0.26548672566371684,0.2647412755716005,0.2784090909090909,0.2351129363449692,0.17747440273037543,0.29464285714285715,0.30386996904024766,0.39429928741092635,0.3033932135728543,0.26200873362445415,0.308562197092084,0.25466169419286094,0.2799043062200957,0.26747967479674795,0.19872736172295644,0.3812170860152136,0.20620842572062084,0.21436343852013057,0.467444120505345,0.2632432432432432,0.18102397399431125,0.2941461054668602,0.20593761743705374,0.32292612089308403,0.3091908091908092,0.21338912133891214
0.2099521021820117,0.15907522429261559,0.23166666666666666,0.24793738100275015,0.2006294256490952,0.20086809741982156,0.18447971781305114,0.31564748201438847,0.23370786516853934,0.21624588364434688,0.21704895583704212,0.27320954907161804,0.147260686333534,0.1647006454484754,0.17153284671532848,0.23076923076923078,0.21251629726205998,0.26337448559670784,0.2263420033204206,0.1554754393871113,0.25806451612903225,0.30553731669949663,0.3306288032454361,0.2579710144927536,0.22507552870090636,0.32171717171717173,0.2659279778393352,0.23056300268096513,0.24894736842105264,0.21715817694369974,0.39803149606299215,0.17679558011049723,0.21483771251931993,0.47619047619047616,0.2481827622014538,0.1707871985439102,0.28142589118198874,0.14879701004438214,0.3355106888361045,0.29119788219722037,0.25882352941176473
0.2154968094804011,0.16326034063260342,0.22111742424242425,0.2530732228754677,0.18958966565349544,0.18986846226119636,0.192093949879417,0.3263506063947078,0.20642978003384094,0.24882629107981222,0.22422617596880332,0.26785714285714285,0.2404260140493995,0.15451341827053403,0.21511627906976744,0.30526315789473685,0.22807017543859648,0.26162962962962966,0.24167001204335609,0.16558651976668826,0.2529137529137529,0.30615590997167985,0.4034653465346535,0.32914046121593293,0.21152030217186024,0.3329093799682035,0.2643487858719647,0.2732919254658385,0.26092055115801815,0.197895588830433,0.3765527950310559,0.1724343675417661,0.2132725430597771,0.4564459930313589,0.2575536570118775,0.165196540207245,0.2728912945421741,0.22929936305732485,0.3250914411119239,0.3231064237775647,0.22943722943722944
0.21470792767732963,0.15820224719101122,0.22086786933203315,0.257686294945284,0.21042084168336672,0.20419509729593127,0.19335541074671508,0.31759656652360513,0.2213375796178344,0.22277936962750716,0.23377403846153846,0.2559153175591532,0.2441898887542681,0.16842706251784184,0.21052631578947367,0.2490974729241877,0.23491773308957953,0.2764153799576143,0.25822494261667944,0.16651333946642136,0.25384615384615383,0.31285934651521524,0.4114149821640904,0.3166023166023166,0.22495606326889278,0.3210633946830266,0.2711979609175871,0.26137135098438563,0.2703849651409518,0.208298755186722,0.3885512644579494,0.2066822066822067,0.2288353001539251,0.4126686656671664,0.25599651112080246,0.18583221347667497,0.2873512560599383,0.22699525209134072,0.335467706013363,0.32457062740974413,0.21641791044776118
0.199815157116451,0.15622715086522057,0.232,0.25155328978811536,0.22042648709315377,0.20622362869198313,0.1764371733696887,0.31225071225071227,0.15716753022452504,0.23511214230471772,0.22677878395860285,0.24924924924924924,0.24251252767742687,0.1668014884322925,0.15915915915915915,0.26422764227642276,0.23921568627450981,0.26903390914907227,0.2563550193881947,0.15267884794053888,0.26894865525672373,0.29276105060858426,0.40280777537796975,0.3326226012793177,0.22860020140986909,0.32116336633663367,0.2651018922852984,0.27301092043681746,0.2710459183673469,0.20562770562770563,0.3772972972972973,0.21207041072925398,0.22812192723697147,0.4657312466270912,0.26219825372367744,0.17299412915851273,0.26891143911439114,0.22448979591836735,0.3250872666565488,0.30648182840014987,0.24
0.21137586471944658,0.20458466847424206,0.2370778773259821,0.24852730456933608,0.24758083549681378,0.16553539271367226,0.17804189220993175,0.3282975014526438,0.14098360655737704,0.24288256227758007,0.21715470329100803,0.2260795935647756,0.23261301539990065,0.16828628721271016,0.20055325034578148,0.26639344262295084,0.25139664804469275,0.272489368662087,0.27019027484143765,0.16189914479504572,0.20408163265306123,0.2965785148662782,0.3719582850521437,0.3141025641025641,0.2122122122122122,0.32313829787234044,0.2638502871965907,0.2553030303030303,0.26411290322580644,0.20899718837863168,0.3805445761967501,0.21214713430282292,0.20506198347107438,0.45085803432137284,0.2609935821250297,0.1834697544420044,0.2751219512195122,0.2494418510249645,0.33944678292242936,0.3207135056425191,0.16723549488054607
