AL,AR,AZ,CA,CO,FL,GA,IA,ID,IL,IN,KS,KY,LA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WY
0.2722772277227723,0.19897610921501707,0.3143058491895701,0.307760729375139,0.28543563068920674,0.2545289855072464,0.23153137493481663,0.3488372093023256,0.29831932773109243,0.25988023952095807,0.27408056042031526,0.33787731256085685,0.2039127163280662,0.19609028617492946,0.25806451612903225,0.3270440251572327,0.3093385214007782,0.3125,0.26422250316055623,0.1928721174004193,0.33403361344537813,0.34010582010582013,0.4295774647887324,0.3793103448275862,0.2711864406779661,0.383060635226179,0.32716167207482344,0.2627027027027027,0.324966078697422,0.2474108170310702,0.4064379200565971,0.24925816023738873,0.2624,0.4740680713128039,0.3250188964474679,0.22449922958397533,0.3378186968838527,0.25,0.37703081232492996,0.37797147385103014,0.2670807453416149
0.2848497946833802,0.19703450242372397,0.2835906232132647,0.3112807463952502,0.269501822600243,0.24360367479996048,0.23865425912670007,0.3689839572192513,0.3007518796992481,0.27469426152398874,0.2800616649537513,0.35803374908290536,0.24444444444444444,0.1963808025177026,0.26094890510948904,0.25773195876288657,0.2976,0.3290960451977401,0.31844215349369986,0.21872340425531914,0.3566666666666667,0.35956580732700133,0.40414507772020725,0.3912037037037037,0.2673733804475854,0.38298662704309067,0.3149284253578732,0.34109972041006525,0.30951317552478785,0.24001857010213556,0.40621436716077536,0.24410540915395285,0.28516377649325625,0.4797427652733119,0.3250598086124402,0.22164948453608246,0.36138328530259367,0.2717472118959108,0.3859289617486339,0.35362997658079626,0.2658959537572254
0.2716730038022814,0.18654359970852563,0.27312560856864654,0.3195661863021839,0.2647507075985195,0.24773115284392128,0.22956014704018254,0.36764705882352944,0.30048465266558966,0.28125,0.3014594866633115,0.32780979827089335,0.25,0.2086677367576244,0.24251968503937008,0.28699551569506726,0.28077455048409405,0.3068762278978389,0.3031578947368421,0.2551505546751189,0.2989985693848355,0.36336571607646506,0.41435185185185186,0.383587786259542,0.25119846596356665,0.3698849104859335,0.31982902806169855,0.31717011128775835,0.3147106109324759,0.2503139388865634,0.4051791786555061,0.26269315673289184,0.2708211997670355,0.4633774160732452,0.3052800857678906,0.23013159258107968,0.3622497616777884,0.25848398350777035,0.37321043341831733,0.3627450980392157,0.27751196172248804
0.2863062352012628,0.18804483188044832,0.29588377723970943,0.2993808962264151,0.2574712643678161,0.24531392174704278,0.24538223001213427,0.36268754076973253,0.26537785588752194,0.25972006220839816,0.3101300108342362,0.3614988978692138,0.2508551881413911,0.2121351062203882,0.2390158172231986,0.30927835051546393,0.3050847457627119,0.3290196078431373,0.28612997090203685,0.21567164179104478,0.32222222222222224,0.345266507557677,0.42053789731051344,0.3831417624521073,0.27163198247535597,0.3713420787083754,0.3119898421911845,0.3070398642917727,0.31369150779896016,0.24199451052150045,0.4117647058823529,0.27744982290436837,0.28414985590778097,0.4879120879120879,0.31760833790455295,0.2246512596293983,0.3623342175066313,0.2512280701754386,0.3985549697324741,0.3579277864992151,0.2675438596491228
0.27074555779446785,0.1963882618510158,0.2775250227479527,0.3138369483919222,0.23176156583629892,0.2436900106647707,0.23918024439918534,0.3681177976952625,0.3383177570093458,0.2771474878444084,0.3101533580116341,0.3389121338912134,0.23325062034739455,0.21134409413184493,0.24489795918367346,0.30973451327433627,0.31889290012033694,0.3321969696969697,0.2915811088295688,0.21843003412969283,0.31845238095238093,0.356656346749226,0.44418052256532065,0.37325349301397204,0.31768558951965065,0.372859450726979,0.3044404973357016,0.3365231259968102,0.31341463414634146,0.2525697503671072,0.43358689291983615,0.270509977827051,0.2687704026115343,0.5208940719144801,0.31594594594594594,0.22461120968583656,0.35462022254475084,0.24126268320180383,0.3804683245598112,0.3761238761238761,0.2803347280334728
0.261841405002661,0.19289164941338854,0.31,0.30040194626613076,0.24114870180959874,0.2518688208343381,0.23774250440917108,0.3723021582733813,0.2651685393258427,0.2667398463227223,0.2767887709688463,0.3209549071618037,0.19048765803732692,0.2138882706432228,0.21715328467153286,0.28717948717948716,0.26988265971316816,0.3221634332745444,0.27614831211953517,0.22577737719693555,0.2817204301075269,0.3624425476034143,0.4056795131845842,0.3507246376811594,0.2854984894259819,0.3888888888888889,0.310803324099723,0.2949061662198391,0.3021052631578947,0.2680965147453083,0.44763779527559056,0.23480662983425415,0.27125193199381764,0.542016806722689,0.3063343717549325,0.21522556390977443,0.3442776735459662,0.2013548236393366,0.38836104513064135,0.3487756452680344,0.3
0.25907019143117593,0.19075425790754258,0.2859848484848485,0.301309460181721,0.2336626139817629,0.24240526150955213,0.24431162839467338,0.3743109151047409,0.23519458544839256,0.30359937402190923,0.283694857421399,0.3041871921182266,0.28721957851801494,0.200731905665492,0.24709302325581395,0.37543859649122807,0.2880886426592798,0.31437037037037036,0.2902448815736652,0.20836033700583279,0.2937062937062937,0.35087196303472945,0.45173267326732675,0.35639412997903563,0.25967894239848915,0.3847376788553259,0.3164091243561442,0.33195307108350586,0.3142773380240399,0.24726831242411978,0.4226190476190476,0.2309069212410501,0.25177304964539005,0.5156794425087108,0.3115232340070848,0.21632268562130685,0.33874605322507895,0.2817834394904459,0.37820043891733723,0.38606583573026526,0.2813852813852814
0.25956189151599446,0.1856179775280899,0.2818137493905412,0.3052371026576342,0.25130260521042086,0.25549658832448824,0.2462343766691593,0.3678724708767627,0.2515923566878981,0.2636103151862464,0.28858173076923077,0.29140722291407223,0.2915519330322723,0.21039109334855838,0.2631578947368421,0.3104693140794224,0.28153564899451555,0.32546170148349984,0.3091048201989288,0.21036491873658386,0.2802197802197802,0.3627822184826813,0.46135552913198574,0.3803088803088803,0.2820738137082601,0.3800759567630733,0.31843670348343245,0.32382892057026474,0.3173688996665656,0.2560165975103734,0.4430503822779847,0.2641802641802642,0.27706516162134426,0.46664167916041976,0.303968600087222,0.22480322518717605,0.34684883208461875,0.27696133845806015,0.3885022271714922,0.38275499474237645,0.2537313432835821
0.24787430683918668,0.1771874238362174,0.2947692307692308,0.3009399394615262,0.26083052749719415,0.25606540084388185,0.2308566234946603,0.38746438746438744,0.18134715025906736,0.2853828306264501,0.28305304010349286,0.2747747747747748,0.28656333760633956,0.21177802944507362,0.1921921921921922,0.3048780487804878,0.29901960784313725,0.3218170185540627,0.3076260232658337,0.2000619386807061,0.2921760391198044,0.3366431774503523,0.4503239740820734,0.40298507462686567,0.27794561933534745,0.3818069306930693,0.3160480349344978,0.3408736349453978,0.319515306122449,0.24588744588744588,0.43545945945945946,0.27242246437552387,0.27876106194690264,0.5234754452239612,0.30868002054442734,0.21696884703996794,0.33025830258302585,0.2730334852387557,0.37850963727424497,0.3619333083551892,0.28444444444444444
0.24865488086087625,0.2280009859502095,0.2894555478980014,0.29883776468715173,0.29124380457871135,0.20723091840975205,0.2275829606966345,0.3852411388727484,0.1737704918032787,0.28825622775800713,0.27247991707696295,0.26248941574936496,0.2791852955787382,0.21656640444238778,0.2669432918395574,0.29098360655737704,0.2927374301675978,0.3231926725547923,0.3226215644820296,0.19964612208787968,0.23169267707082833,0.3470790378006873,0.44495944380069524,0.38675213675213677,0.25625625625625625,0.3882978723404255,0.30906058921623125,0.3151515151515151,0.3064516129032258,0.24695407685098406,0.43522178304787,0.2617621899059025,0.25413223140495866,0.5059802392095684,0.30948419301164726,0.22449590736673986,0.3307317073170732,0.2938908057641567,0.39311485267588697,0.3880597014925373,0.20477815699658702
0.23801583993330555,0.1804823953423898,0.30536451169188444,0.30815657872046903,0.2767264684197592,0.24768911526127146,0.2248586181460536,0.39079754601226996,0.29518072289156627,0.28264604810996563,0.2952630049404243,0.2622658340767172,0.28584656084656085,0.22613145690068767,0.27358490566037735,0.31417624521072796,0.2834467120181406,0.3004791238877481,0.3119560238204306,0.19390048154093098,0.24557260920897284,0.34241373617302295,0.44941176470588234,0.3991507430997877,0.24861878453038674,0.41437007874015747,0.31266846361185985,0.3017163504968383,0.3151821132347638,0.25239107332624866,0.43003646308113036,0.27049180327868855,0.25326519023282223,0.5204194260485652,0.2933629410313348,0.22373645240905676,0.33450175262894344,0.29309556470050296,0.3869496855345912,0.4002408671216379,0.2169811320754717
0.2315240083507307,0.17619825708061002,0.3017521090201168,0.2947033605310469,0.2685230024213075,0.2546889507892293,0.24047186932849365,0.3763239875389408,0.2808988764044944,0.3053061224489796,0.2907558222603229,0.22788203753351208,0.286634460547504,0.2231088413661028,0.2503987240829346,0.2928870292887029,0.34443288241415193,0.31739707835325365,0.2726890756302521,0.21546425105143965,0.34341637010676157,0.3384237317886607,0.4448315911730546,0.35698447893569846,0.27789473684210525,0.3751233958538993,0.29181835600689787,0.3395225464190981,0.2750737463126844,0.24922918807810895,0.42976136875281407,0.24193548387096775,0.24237881059470265,0.5252580119500272,0.30801248699271594,0.21744994294013903,0.35581278309008557,0.30995177553704517,0.38653023824068417,0.39385245901639343,0.28110599078341014
0.23281549265801235,0.16212338593974174,0.292447777182646,0.30007251631617116,0.28216807105442954,0.2497910747116831,0.2211409804160078,0.3838120104438642,0.2667525773195876,0.2915309446254072,0.27619478365747024,0.2080876158382477,0.29126840609661586,0.22504420511171838,0.22496147919876733,0.3422222222222222,0.29810901001112344,0.31352673890248167,0.2992831541218638,0.19625850340136056,0.3230429988974642,0.3287565566183277,0.450828729281768,0.36899563318777295,0.24949899799599198,0.41211484593837533,0.3032211624977506,0.31215250198570293,0.2783018867924528,0.2367915465898175,0.42602769839525173,0.2533003300330033,0.2688728024819028,0.5382528486163863,0.27328529490258874,0.20626605033384696,0.36262626262626263,0.3122937293729373,0.40290898185635027,0.3888888888888889,0.2849740932642487
