AL,AR,AZ,CA,CO,FL,GA,IA,ID,IL,IN,KS,KY,LA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WY
0.01615424700364773,0.016723549488054608,0.021141649048625793,0.023793640204580833,0.017230169050715213,0.015010351966873706,0.015991656527029375,0.03577817531305903,0.0273109243697479,0.022754491017964073,0.021015761821366025,0.02629016553067186,0.009781790820165538,0.0177347843611447,0.02620967741935484,0.018867924528301886,0.029182879377431907,0.024509803921568627,0.01643489254108723,0.014675052410901468,0.03361344537815126,0.033862433862433865,0.05985915492957746,0.03793103448275862,0.026836158192090395,0.032723772858517804,0.03454857797289559,0.024864864864864864,0.03595658073270014,0.012658227848101266,0.03855677396533427,0.008902077151335312,0.024,0.06969205834683954,0.030234315948601664,0.014662322274881517,0.026203966005665724,0.03984962406015038,0.042296918767507005,0.030110935023771792,0.012422360248447204
0.020531661984006917,0.017393783860849728,0.020011435105774727,0.028159457167090753,0.020656136087484813,0.016793440679640424,0.01732283464566929,0.045454545454545456,0.039473684210526314,0.03386641580432737,0.02158273381294964,0.0425531914893617,0.03625730994152047,0.023131392604248624,0.02737226277372263,0.030927835051546393,0.0224,0.03248587570621469,0.04009163802978236,0.01446808510638298,0.035,0.04511533242876527,0.046632124352331605,0.034722222222222224,0.02120141342756184,0.04977711738484398,0.02801635991820041,0.027958993476234855,0.03260384100044663,0.01903435468895079,0.043614595210946405,0.013869625520110958,0.026332691072575465,0.09067524115755626,0.03319377990430622,0.020765150660196366,0.043227665706051875,0.0657992565055762,0.04326047358834244,0.03571428571428571,0.017341040462427744
0.015779467680608367,0.0162739859120719,0.02629016553067186,0.033575991680285244,0.023731765730459396,0.01617395992452152,0.018760299150716187,0.04859335038363171,0.027463651050080775,0.03700657894736842,0.024408656265727226,0.027377521613832854,0.033105022831050226,0.02363928206624836,0.03464566929133858,0.013452914798206279,0.029045643153526972,0.0243614931237721,0.022105263157894735,0.02377179080824089,0.04005722460658083,0.04700720777185835,0.05092592592592592,0.04580152671755725,0.01821668264621285,0.04283887468030691,0.03177847983646163,0.02702702702702703,0.0317524115755627,0.01590623691921306,0.04760659168192519,0.013245033112582781,0.032615026208503206,0.07171922685656154,0.03430715625837577,0.022113756350234087,0.028598665395614873,0.06152870282270853,0.04255736418905668,0.03611971104231166,0.023923444976076555
0.022099447513812154,0.0161892901618929,0.022276029055690073,0.028744103773584904,0.02482758620689655,0.019017288444040038,0.020628286369151948,0.0502283105022831,0.028119507908611598,0.028771384136858476,0.027356446370530876,0.04481998530492285,0.037628278221208664,0.024300779458963778,0.0351493848857645,0.02577319587628866,0.04041720990873533,0.03176470588235294,0.03297769156159069,0.022388059701492536,0.03968253968253968,0.043914081145584725,0.06356968215158924,0.038314176245210725,0.01533406352683461,0.03901782711066263,0.03245693563009973,0.022900763358778626,0.036395147313691506,0.01646843549862763,0.0484593837535014,0.011806375442739079,0.03112391930835735,0.063003663003663,0.042238069116840374,0.020289272800321414,0.035543766578249335,0.04912280701754386,0.05194297988674087,0.040293040293040296,0.021929824561403508
0.013921963729620809,0.015299724103335842,0.017743403093721567,0.0243829468960359,0.016236654804270462,0.013597582651972983,0.01285641547861507,0.03713188220230474,0.029906542056074768,0.022690437601296597,0.018244315177154944,0.03207810320781032,0.026054590570719603,0.017197163976467037,0.018838304552590265,0.017699115044247787,0.02286401925391095,0.02537878787878788,0.017453798767967144,0.019795221843003412,0.03125,0.03529411764705882,0.06175771971496437,0.041916167664670656,0.021834061135371178,0.035541195476575124,0.026993429231042445,0.0215311004784689,0.025203252032520326,0.016152716593245228,0.03978935049736688,0.015521064301552107,0.022850924918389554,0.07191448007774538,0.027567567567567567,0.015847216578626575,0.028543783260764392,0.05486659150695227,0.03430749682337993,0.03146853146853147,0.02092050209205021
0.014635444385311336,0.008971704623878536,0.014166666666666666,0.012058387983922149,0.012981904012588513,0.009886665059078852,0.009700176366843033,0.03327338129496403,0.0,0.01756311745334797,0.012838069154399178,0.021220159151193633,0.007585791691751957,0.015802359225461828,0.02737226277372263,0.015384615384615385,0.01564537157757497,0.01352145796590241,0.01162147205312673,0.009013068949977467,0.01935483870967742,0.02757715036112935,0.02231237322515213,0.02608695652173913,0.01661631419939577,0.023737373737373738,0.016066481994459834,0.010723860589812333,0.015263157894736841,0.00871313672922252,0.02874015748031496,0.013812154696132596,0.019319938176197836,0.06022408963585434,0.01903772931810315,0.013195813741847414,0.006566604127579738,0.00817565989254847,0.022862232779097387,0.02183984116479153,0.011764705882352941
0.027529626253418413,0.01824817518248175,0.017045454545454544,0.03113308391234634,0.020516717325227963,0.0137018477920451,0.021075810003145644,0.041345093715545754,0.028764805414551606,0.03834115805946792,0.024494272483548622,0.02832512315270936,0.036143213233627916,0.0172133369476823,0.02616279069767442,0.042105263157894736,0.024007386888273315,0.03111111111111111,0.03492573263749498,0.01458198314970836,0.02564102564102564,0.045610374124310626,0.06064356435643564,0.029350104821802937,0.030217186024551465,0.044197138314785375,0.03421633554083885,0.03243616287094548,0.0316622691292876,0.023067583974099554,0.049689440993788817,0.010143198090692125,0.02127659574468085,0.0897212543554007,0.03375703271514899,0.020553224287060034,0.02706359945872801,0.019363057324840765,0.039648866130212145,0.03036113774368808,0.012987012987012988
0.02086230876216968,0.019325842696629212,0.017552413456850317,0.03178738926524231,0.022845691382765532,0.017268974812568443,0.01933554107467151,0.04782342121397915,0.03503184713375796,0.027220630372492838,0.02716346153846154,0.041718555417185554,0.02918823658993281,0.01784184984299172,0.02844950213371266,0.02888086642599278,0.021937842778793418,0.03390856796851347,0.028691660290742157,0.01962588163140141,0.04065934065934066,0.04263076707334175,0.059453032104637336,0.03667953667953668,0.0210896309314587,0.044989775051124746,0.03449447748513169,0.029192124915139173,0.03213094877235526,0.024896265560165973,0.05195059792197608,0.02097902097902098,0.03181118522319138,0.06784107946026986,0.035106846925425206,0.021021309272413132,0.027765535478184222,0.020348179968347275,0.040228285077951,0.033298282509638975,0.018656716417910446
0.01922365988909427,0.015598342676090666,0.016615384615384615,0.03170304285486698,0.02244668911335578,0.018459915611814346,0.017609634174051352,0.044444444444444446,0.02936096718480138,0.028615622583139984,0.022897800776196638,0.02027027027027027,0.02960027968768209,0.01682575635010516,0.016516516516516516,0.024390243902439025,0.025490196078431372,0.023352527191298784,0.03619129685480396,0.01672344379064726,0.040342298288508556,0.043401665598975014,0.04535637149028078,0.019189765458422176,0.023162134944612285,0.040222772277227724,0.0274745269286754,0.033541341653666144,0.03093112244897959,0.021645021645021644,0.05427027027027027,0.01760268231349539,0.029498525073746312,0.08472746896923908,0.03184386235233693,0.018199608610567516,0.0253690036900369,0.03744798890429958,0.043709212323569585,0.04271262645185463,0.035555555555555556
0.01614142966948501,0.014296278037959083,0.015851137146795313,0.028976277662792548,0.03870663205097947,0.01336750242415847,0.016474464579901153,0.0453224869262057,0.018032786885245903,0.03825622775800712,0.023062969681264575,0.027095681625740897,0.027074018877297566,0.02298318679623631,0.022130013831258646,0.03278688524590164,0.02905027932960894,0.027150801439319593,0.040169133192389,0.015629607785314067,0.03481392557022809,0.04482294935006723,0.04287369640787949,0.03205128205128205,0.016016016016016016,0.045545212765957445,0.031313692792292014,0.030303030303030304,0.028225806451612902,0.021087160262417994,0.05687307861220905,0.01454234388366125,0.0253099173553719,0.08580343213728549,0.04753981459472308,0.018167298862048313,0.03121951219512195,0.05378526486705906,0.041040288634996994,0.03785948307244266,0.020477815699658702
