AL,AR,AZ,CA,CO,FL,GA,IA,ID,IL,IN,KS,KY,LA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WY
0.046638874413757164,0.04641638225255973,0.06694855532064835,0.06826773404491883,0.06664499349804942,0.04917184265010352,0.039457674256909436,0.09391771019677997,0.06722689075630252,0.06826347305389222,0.05137186223000584,0.0934761441090555,0.02784048156508653,0.04030632809351068,0.04435483870967742,0.05660377358490566,0.0622568093385214,0.058823529411764705,0.05436156763590392,0.03459119496855346,0.09453781512605042,0.08296296296296296,0.1443661971830986,0.09655172413793103,0.0748587570621469,0.09287776708373437,0.08856652032830693,0.05189189189189189,0.08548168249660787,0.05178365937859609,0.11637778563848603,0.040059347181008904,0.0584,0.17341977309562398,0.07974300831443688,0.05005924170616114,0.08002832861189801,0.07593984962406015,0.10588235294117647,0.08557844690966719,0.049689440993788817
0.05619191700886103,0.04961505560307956,0.062321326472269865,0.07514843087362172,0.06439854191980558,0.049194902696829,0.04753042233357194,0.10227272727272728,0.09586466165413533,0.07714016933207903,0.05935251798561151,0.10271460014673514,0.07368421052631578,0.04720692368214005,0.060218978102189784,0.07731958762886598,0.0624,0.08097928436911488,0.08247422680412371,0.05361702127659575,0.10166666666666667,0.10295115332428766,0.12435233160621761,0.09259259259259259,0.061248527679623084,0.11552748885586925,0.08650306748466258,0.08294501397949673,0.07682000893255918,0.05153203342618384,0.11516533637400228,0.04022191400832178,0.06872190109184328,0.2032154340836013,0.08253588516746412,0.054282812323665504,0.09510086455331412,0.1066914498141264,0.11953551912568305,0.09484777517564402,0.046242774566473986
0.053231939163498096,0.047364585863492834,0.0730282375851996,0.08275144852176497,0.0637927280644459,0.05031898643184473,0.04588667765242743,0.1118925831202046,0.0791599353796446,0.08141447368421052,0.06794162053346754,0.07997118155619597,0.07876712328767123,0.05399095286735736,0.06299212598425197,0.03587443946188341,0.08575380359612725,0.068762278978389,0.07789473684210527,0.06497622820919176,0.09298998569384835,0.11548104042619868,0.13425925925925927,0.12213740458015267,0.05177372962607862,0.10965473145780051,0.08715852072105557,0.06677265500794913,0.07877813504823152,0.0493930514859774,0.12372482343709129,0.03421633554083885,0.0762958648806057,0.1368260427263479,0.08603591530420798,0.05329216057376233,0.08388941849380362,0.09927053599746273,0.11708178074132183,0.09545923632610939,0.06220095693779904
0.05169692186266772,0.04009962640099626,0.06731234866828087,0.0667747641509434,0.05540229885057471,0.049681528662420385,0.04826749359579345,0.10893672537508153,0.07205623901581722,0.05287713841368585,0.06690140845070422,0.09551800146950772,0.07525655644241733,0.04722604309949564,0.0632688927943761,0.061855670103092786,0.08213820078226858,0.0803921568627451,0.06692531522793405,0.05223880597014925,0.08888888888888889,0.09626093874303898,0.14425427872860636,0.09386973180076628,0.060240963855421686,0.10023545240497814,0.07923844061650046,0.06191687871077184,0.07755632582322357,0.043458371454711806,0.11484593837535013,0.04250295159386069,0.06570605187319885,0.12527472527472527,0.08721886999451453,0.04570108477300121,0.08010610079575597,0.08350877192982456,0.11853153680921695,0.10204081632653061,0.06140350877192982
0.04194907492214691,0.04640080260847755,0.04549590536851683,0.06447270007479432,0.043816725978647685,0.04230359047280483,0.04136965376782077,0.10307298335467349,0.07850467289719626,0.05915721231766612,0.058699101004759384,0.08716875871687588,0.060794044665012405,0.04073012520742193,0.05180533751962323,0.0752212389380531,0.05896510228640193,0.06401515151515151,0.0513347022587269,0.050511945392491465,0.08035714285714286,0.09086687306501548,0.1330166270783848,0.07984031936127745,0.0611353711790393,0.09951534733441034,0.07121292843189486,0.0645933014354067,0.06341463414634146,0.04356338717572198,0.1056173200702165,0.037694013303769404,0.05984766050054407,0.18658892128279883,0.0718918918918919,0.0557700121901666,0.05757135945815191,0.08079669297256671,0.08640406607369759,0.08091908091908091,0.04602510460251046
0.04896221394358701,0.04278812974465148,0.0475,0.06367675058176434,0.04760031471282455,0.043646009163250545,0.0417989417989418,0.10161870503597123,0.04943820224719101,0.050493962678375415,0.04484765491270113,0.08841732979664015,0.031788079470198675,0.04473625639884264,0.04744525547445255,0.10256410256410256,0.04432855280312908,0.06055261610817166,0.04316546762589928,0.03064443442992339,0.08602150537634409,0.08842197417377982,0.0872210953346856,0.08695652173913043,0.07250755287009064,0.0893939393939394,0.06980609418282549,0.05361930294906166,0.06315789473684211,0.05227882037533512,0.12480314960629921,0.04143646408839779,0.05564142194744977,0.19747899159663865,0.06645898234683281,0.04231760958592447,0.07223264540337711,0.02592852137351086,0.10273159144893111,0.0800794176042356,0.06470588235294118
0.06964448495897903,0.049148418491484186,0.06013257575757576,0.07536076964190272,0.054901215805471124,0.043532727842154714,0.04938659955960994,0.11080485115766263,0.07106598984771574,0.08215962441314555,0.06312454301730441,0.0960591133004926,0.08361658735554045,0.038221740309026836,0.05813953488372093,0.07017543859649122,0.06925207756232687,0.07111111111111111,0.07868325973504617,0.03953337653920933,0.07459207459207459,0.11015054404531227,0.16212871287128713,0.09853249475890985,0.06515580736543909,0.11796502384737678,0.08940397350993377,0.08143547273982056,0.07681031955438287,0.05180089032780251,0.1281055900621118,0.030429594272076373,0.06433637284701114,0.20905923344947736,0.07689101896228381,0.04821443864006166,0.07442489851150202,0.0535031847133758,0.1057790782735918,0.08085650367529562,0.04329004329004329
0.06258692628650904,0.04808988764044944,0.046318868844466114,0.07621156852527358,0.061923847695390784,0.048942801785864715,0.04828543958978741,0.11158798283261803,0.0875796178343949,0.06160458452722063,0.065625,0.10149439601494396,0.07699085802401145,0.04596060519554668,0.05263157894736842,0.05776173285198556,0.06398537477148081,0.07962458371177718,0.0864575363427697,0.046304814474087706,0.10659340659340659,0.10433319310054691,0.16409036860879905,0.0945945945945946,0.058875219683655534,0.12182296231375986,0.08717077315208156,0.08078750848608282,0.07941800545619884,0.06099585062240664,0.13311115467555382,0.04428904428904429,0.07131862493586455,0.16529235382308846,0.07893589184474488,0.05720867728930697,0.0740414279418246,0.05607054035722361,0.11344654788418708,0.0935856992639327,0.0708955223880597
0.05083179297597042,0.04265171825493541,0.06092307692307692,0.08093038075513781,0.06576879910213243,0.04940225035161744,0.04158145875937287,0.1150997150997151,0.06390328151986183,0.07037896365042537,0.05912031047865459,0.07582582582582582,0.0744668453560191,0.042064390875262904,0.04054054054054054,0.06097560975609756,0.0696078431372549,0.07229686500319897,0.08444635932787592,0.040879529266026636,0.11491442542787286,0.0952914798206278,0.15550755939524838,0.08102345415778252,0.04833836858006042,0.11107673267326733,0.07860262008733625,0.07254290171606864,0.07557397959183673,0.047619047619047616,0.13318918918918918,0.04526404023470243,0.056538839724680434,0.19751753912574205,0.07627118644067797,0.05039138943248532,0.07564575645756458,0.0697444026154151,0.1121566246774928,0.10153615586361933,0.08444444444444445
0.047847809377402,0.04387478432339167,0.051688490696071676,0.07578411081038051,0.080245456691055,0.037816872142956086,0.041303836196752174,0.09877977919814061,0.04262295081967213,0.07651245551601424,0.054547810313552735,0.07874682472480948,0.07290114257327372,0.051365108745950946,0.05394190871369295,0.07377049180327869,0.07374301675977654,0.07294733398756952,0.08964059196617336,0.042465349454438216,0.07683073229291716,0.1004034065441506,0.1332560834298957,0.08547008547008547,0.05405405405405406,0.10172872340425532,0.07689457105799519,0.07651515151515151,0.07090053763440861,0.05060918462980318,0.13482652613087395,0.04362703165098375,0.059400826446280995,0.20280811232449297,0.0941288328975517,0.04971052106208824,0.08634146341463414,0.08828901968743658,0.10688514732411306,0.09537677466326902,0.05460750853242321
