cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,MI,MO,MS,MT,NC,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,VA,WA,WI,WV
-12,374,666,47,151,43,667,544,13,181,808,261,1197,378,0,23,299,407,0,530,24,8,295,69,486,187,109,3,196,150,226,482,324,5,86,255
-11,412,706,51,252,51,599,550,22,161,852,143,1116,328,6,22,266,439,1,410,24,6,315,81,695,156,108,10,192,142,204,436,334,4,75,94
-10,350,624,42,215,49,890,535,23,125,717,180,1110,274,2,16,273,442,1,406,19,1,299,71,571,152,74,1,209,184,216,475,310,39,95,256
-9,351,574,36,220,38,591,598,26,124,710,159,1018,273,1,10,261,431,0,365,15,9,288,71,548,164,120,8,192,136,157,505,321,27,85,263
-8,346,567,43,203,39,550,514,25,135,649,169,1012,213,2,13,331,452,0,346,20,5,252,58,549,175,91,6,185,154,183,443,260,35,86,192
-7,256,585,37,176,42,522,464,13,138,645,144,983,211,2,12,358,357,0,341,27,6,282,78,516,135,91,6,154,131,177,415,251,20,69,238
-6,316,562,49,199,48,602,490,19,132,728,200,1039,228,1,10,302,384,0,406,17,2,318,97,500,138,120,1,202,147,180,554,373,26,78,192
-5,326,655,47,163,45,614,583,28,156,768,186,1157,282,4,29,382,466,2,463,39,23,312,82,511,166,111,6,212,133,188,557,400,36,101,282
-4,458,598,50,210,38,631,532,22,164,728,198,1151,229,3,34,390,481,2,460,29,23,331,84,405,171,95,8,207,140,197,532,348,31,100,249
-3,409,575,42,193,51,602,487,34,162,719,219,1129,292,1,32,626,495,1,569,24,34,340,80,546,148,121,8,188,146,209,522,334,20,85,241
-2,429,418,35,189,43,626,480,29,162,741,209,1102,235,1,35,478,424,3,564,28,27,367,98,495,135,91,7,149,151,203,539,328,29,77,224
-1,399,529,54,193,39,596,509,20,207,724,150,1111,330,0,31,529,479,3,607,21,30,307,77,525,154,109,8,121,138,193,506,340,30,82,247
0,353,476,35,196,45,615,516,30,185,688,184,1075,298,3,29,514,401,0,523,26,30,287,83,530,162,92,11,128,148,202,468,316,30,81,227
1,397,462,41,208,39,588,513,17,210,803,223,1128,300,1,16,431,477,2,552,27,24,282,86,606,178,140,8,90,160,236,505,330,36,78,284
2,418,434,36,193,32,558,494,22,155,791,167,1102,314,4,37,403,366,1,536,16,17,283,85,576,128,141,15,135,114,199,602,317,36,81,243
3,328,467,32,208,21,490,430,24,181,648,174,1044,260,2,38,277,443,0,455,17,17,304,73,530,157,138,5,110,147,209,586,286,30,96,294
4,374,369,38,180,32,495,467,35,204,652,175,1024,243,2,30,266,441,1,535,15,35,265,87,513,160,135,7,106,128,209,533,309,24,95,263
5,305,345,39,132,22,415,433,31,131,627,164,976,224,1,39,235,394,0,574,19,24,228,75,469,136,116,3,115,103,198,469,280,48,67,215
6,354,304,42,182,30,472,358,24,184,552,149,810,189,3,34,215,320,0,531,15,19,198,59,381,119,129,4,102,105,124,419,235,32,51,193
7,411,417,38,203,36,507,507,22,202,654,174,941,249,1,38,279,404,2,611,18,25,233,69,456,123,158,15,122,126,195,452,340,41,70,268
8,439,398,35,208,34,493,511,17,188,753,138,1030,266,0,42,487,421,2,634,24,22,263,68,514,85,169,16,142,106,174,492,375,45,94,296
9,447,451,43,213,27,547,529,32,202,807,187,1021,283,3,49,392,494,0,606,22,32,245,63,730,72,168,14,127,126,191,490,287,53,85,302
10,439,497,38,196,38,509,537,25,191,617,210,715,301,3,53,307,319,1,664,23,23,244,60,703,136,166,9,150,102,173,506,286,29,75,240
11,456,463,46,215,43,548,548,19,198,661,172,1041,288,2,51,485,445,1,631,19,33,307,56,623,108,219,14,132,109,174,507,333,29,101,266
12,459,497,32,251,24,611,567,18,196,667,175,949,244,3,36,449,441,2,637,23,24,271,68,833,138,201,27,109,111,154,462,260,24,74,318
13,431,503,28,196,32,552,596,22,159,644,170,896,245,4,21,409,435,2,669,50,43,246,68,719,135,204,36,129,134,155,546,318,37,85,236
14,426,520,48,246,5,498,604,23,183,671,132,890,266,1,21,423,443,2,662,36,26,294,62,716,149,217,34,136,117,196,437,276,46,82,303
15,412,429,28,241,2,502,496,18,170,600,144,819,241,0,33,382,455,0,659,44,29,263,65,712,136,246,27,128,120,147,460,279,60,88,236
16,411,417,35,207,3,452,483,21,175,569,176,830,240,0,30,389,419,0,629,24,22,238,57,768,118,223,28,134,112,171,469,273,30,59,272
17,342,405,42,202,4,395,456,29,153,570,151,756,240,0,37,373,359,0,625,38,34,254,62,767,117,225,21,134,132,158,434,283,29,72,272
18,335,327,47,161,5,425,457,14,148,453,140,706,187,0,29,427,334,2,587,22,33,231,42,700,116,213,22,142,98,158,352,427,25,65,225
19,312,306,27,162,11,388,411,15,174,462,130,650,159,0,28,295,349,2,574,30,21,220,48,632,113,198,18,134,116,130,361,233,38,73,232
20,316,318,44,183,16,408,493,20,175,428,107,426,206,0,39,361,325,1,546,39,22,244,48,597,113,236,23,136,84,140,381,249,37,87,172
21,331,343,30,178,21,329,498,20,175,549,123,607,220,0,39,347,358,1,592,27,21,218,57,573,133,223,19,138,83,133,430,208,36,52,248
