cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,MI,MN,MO,MS,MT,NC,ND,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WV,WY
-12,0.010638297872340425,0.0,0.0,0.010869565217391304,0.017543859649122806,0.021739130434782608,0.00995732574679943,0.037037037037037035,0.0,0.005555555555555556,0.0,0.08018867924528301,0.010526315789473684,0.0,0.0,0.023255813953488372,0.0196078431372549,0.0,0.18604651162790697,0.025,0.03571428571428571,0.038461538461538464,0.0,0.016129032258064516,0.027777777777777776,0.02912621359223301,0.02040816326530612,0.014925373134328358,0.0,0.025974025974025976,0.09411764705882353,0.029411764705882353,0.024271844660194174,0.0,0.023668639053254437,0.04225352112676056,0.0,0.0,0.0
-11,0.028985507246376812,0.0,0.0,0.028169014084507043,0.015625,0.036923076923076927,0.011283497884344146,0.045454545454545456,0.05309734513274336,0.021052631578947368,0.044444444444444446,0.09615384615384616,0.0759493670886076,0.0,0.0,0.060240963855421686,0.0449438202247191,0.0,0.10909090909090909,0.021897810218978103,0.0,0.02127659574468085,0.045454545454545456,0.010752688172043012,0.0,0.01809954751131222,0.018867924528301886,0.058823529411764705,0.0,0.024242424242424242,0.08974358974358974,0.02702702702702703,0.0,0.0,0.075,0.017391304347826087,0.0,0.07692307692307693,0.0
-10,0.0,0.0,0.0,0.013333333333333334,0.019230769230769232,0.017770597738287562,0.009873060648801129,0.041666666666666664,0.03076923076923077,0.012195121951219513,0.05,0.06593406593406594,0.025423728813559324,0.0,0.0,0.022727272727272728,0.024390243902439025,0.07692307692307693,0.20833333333333334,0.04716981132075472,0.038461538461538464,0.018518518518518517,0.0,0.013888888888888888,0.09090909090909091,0.015384615384615385,0.0,0.125,0.0,0.013157894736842105,0.03125,0.046153846153846156,0.022857142857142857,0.0,0.10396039603960396,0.023668639053254437,0.0,0.0,0.1111111111111111
-9,0.017241379310344827,0.0,0.0,0.018867924528301886,0.0,0.032679738562091505,0.009575923392612859,0.125,0.04424778761061947,0.016666666666666666,0.019230769230769232,0.1111111111111111,0.0297029702970297,0.0,0.0,0.040268456375838924,0.03773584905660377,0.0,0.19642857142857142,0.047619047619047616,0.0,0.06382978723404255,0.0,0.0,0.06666666666666667,0.03717472118959108,0.034482758620689655,0.10344827586206896,0.0,0.014598540145985401,0.07317073170731707,0.01694915254237288,0.01639344262295082,0.0,0.11666666666666667,0.06578947368421052,0.0,0.03571428571428571,0.0
-8,0.0,0.0,0.0,0.0136986301369863,0.0,0.025,0.015015015015015015,0.09523809523809523,0.023255813953488372,0.024390243902439025,0.024390243902439025,0.07100591715976332,0.017241379310344827,0.0,0.0,0.07777777777777778,0.009523809523809525,0.02631578947368421,0.21875,0.028985507246376812,0.043478260869565216,0.0,0.0,0.0,0.0,0.03765690376569038,0.0,0.03333333333333333,0.0,0.0189873417721519,0.04918032786885246,0.017857142857142856,0.02666666666666667,0.0,0.0945273631840796,0.043478260869565216,0.045454545454545456,0.0,0.0
-7,0.0,0.0,0.0,0.0,0.05263157894736842,0.03424657534246575,0.016566265060240965,0.10526315789473684,0.033112582781456956,0.007633587786259542,0.06451612903225806,0.09836065573770492,0.018018018018018018,0.0,0.0,0.05555555555555555,0.044444444444444446,0.02857142857142857,0.15217391304347827,0.034482758620689655,0.0,0.02564102564102564,0.0,0.0,0.07692307692307693,0.010582010582010581,0.03333333333333333,0.0625,0.0,0.024691358024691357,0.1509433962264151,0.0,0.015151515151515152,0.0,0.08860759493670886,0.04316546762589928,0.0,0.0,0.16666666666666666
-6,0.0,0.0,0.0,0.03333333333333333,0.04,0.02531645569620253,0.016581632653061226,0.09090909090909091,0.046357615894039736,0.016666666666666666,0.029411764705882353,0.04784688995215311,0.017857142857142856,0.0,0.0,0.060240963855421686,0.0,0.022222222222222223,0.25,0.01694915254237288,0.045454545454545456,0.0,0.0,0.0,0.0,0.004166666666666667,0.04,0.06666666666666667,0.0,0.024844720496894408,0.08411214953271028,0.03333333333333333,0.035175879396984924,0.0,0.1111111111111111,0.028409090909090908,0.07407407407407407,0.0,0.0
-5,0.023529411764705882,0.03225806451612903,0.0,0.0,0.0196078431372549,0.027548209366391185,0.012328767123287671,0.11363636363636363,0.0625,0.015,0.07142857142857142,0.06862745098039216,0.020202020202020204,0.0,0.0,0.05806451612903226,0.04716981132075472,0.0196078431372549,0.125,0.03773584905660377,0.09523809523809523,0.05555555555555555,0.02127659574468085,0.0196078431372549,0.0967741935483871,0.02242152466367713,0.02702702702702703,0.03333333333333333,0.0,0.023391812865497075,0.13157894736842105,0.02531645569620253,0.010050251256281407,0.0,0.1141552511415525,0.06896551724137931,0.0,0.0,0.0
-4,0.013888888888888888,0.0,0.0,0.03225806451612903,0.0,0.03051643192488263,0.010113780025284451,0.1346153846153846,0.046875,0.021505376344086023,0.05128205128205128,0.08273381294964029,0.008064516129032258,0.0,0.0,0.05921052631578947,0.02247191011235955,0.02702702702702703,0.22535211267605634,0.031007751937984496,0.0,0.021739130434782608,0.0,0.04040404040404041,0.05,0.03608247422680412,0.03225806451612903,0.03125,0.0,0.0049261083743842365,0.09278350515463918,0.011235955056179775,0.005,0.0,0.11483253588516747,0.016666666666666666,0.0,0.0,0.0
-3,0.0,0.0,0.2857142857142857,0.0,0.0,0.015267175572519083,0.020895522388059702,0.17543859649122806,0.039473684210526314,0.02403846153846154,0.02631578947368421,0.08264462809917356,0.012195121951219513,0.0,0.0,0.025157232704402517,0.021897810218978103,0.0,0.1,0.013986013986013986,0.09090909090909091,0.0196078431372549,0.0,0.011111111111111112,0.0,0.024024024024024024,0.0,0.015873015873015872,0.0,0.02608695652173913,0.10638297872340426,0.042105263157894736,0.014563106796116505,0.0,0.08522727272727272,0.028735632183908046,0.0,0.041666666666666664,0.0
-2,0.02127659574468085,0.0,0.0,0.0,0.044444444444444446,0.03694581280788178,0.014144271570014143,0.08333333333333333,0.039603960396039604,0.025906735751295335,0.0,0.04524886877828054,0.0,0.0,0.0,0.06716417910447761,0.046153846153846156,0.0196078431372549,0.16883116883116883,0.030864197530864196,0.07692307692307693,0.020833333333333332,0.0,0.015625,0.03125,0.025210084033613446,0.0,0.04918032786885246,0.0,0.005,0.08333333333333333,0.013888888888888888,0.01818181818181818,0.0,0.06395348837209303,0.05263157894736842,0.0,0.09523809523809523,0.0
-1,0.0,0.0,0.0,0.012987012987012988,0.014084507042253521,0.02278481012658228,0.017127799736495388,0.09615384615384616,0.017964071856287425,0.01904761904761905,0.04878048780487805,0.05945945945945946,0.0,0.0,0.0,0.048484848484848485,0.05263157894736842,0.0,0.1,0.04430379746835443,0.09090909090909091,0.0,0.020833333333333332,0.039603960396039604,0.05128205128205128,0.014705882352941176,0.025,0.03333333333333333,0.0,0.03278688524590164,0.10975609756097561,0.02666666666666667,0.016597510373443983,0.0,0.07784431137724551,0.05113636363636364,0.0,0.058823529411764705,0.1111111111111111
0,0.023529411764705882,0.0,0.0,0.0,0.0,0.017948717948717947,0.01092896174863388,0.1346153846153846,0.04712041884816754,0.02727272727272727,0.05263157894736842,0.0995260663507109,0.044444444444444446,0.0,0.0,0.0440251572327044,0.01680672268907563,0.0,0.3181818181818182,0.029411764705882353,0.041666666666666664,0.03636363636363636,0.0,0.009259259259259259,0.034482758620689655,0.01532567049808429,0.0,0.03125,0.0,0.010752688172043012,0.1111111111111111,0.02857142857142857,0.02304147465437788,0.0,0.11278195488721804,0.05333333333333334,0.0,0.08,0.0
1,0.0,0.0625,0.0,0.0,0.014492753623188406,0.02278481012658228,0.006954102920723227,0.12280701754385964,0.005405405405405406,0.0163265306122449,0.0,0.08376963350785341,0.02158273381294964,0.0,0.0,0.01875,0.02054794520547945,0.0,0.2962962962962963,0.03954802259887006,0.14285714285714285,0.022222222222222223,0.0,0.0,0.0,0.036585365853658534,0.020833333333333332,0.07407407407407407,0.0,0.02127659574468085,0.12244897959183673,0.039473684210526314,0.013824884792626729,0.0,0.11458333333333333,0.022099447513812154,0.0,0.029411764705882353,0.0
2,0.0,0.05,0.0,0.029411764705882353,0.0,0.03125,0.004207573632538569,0.025,0.04081632653061224,0.005376344086021506,0.043478260869565216,0.12087912087912088,0.031746031746031744,0.0,0.0,0.03763440860215054,0.018633540372670808,0.0,0.1,0.039735099337748346,0.03571428571428571,0.0,0.022727272727272728,0.046511627906976744,0.06666666666666667,0.009302325581395349,0.02702702702702703,0.01639344262295082,0.0,0.01948051948051948,0.022222222222222223,0.0136986301369863,0.014018691588785047,0.0,0.1165644171779141,0.055865921787709494,0.0,0.06896551724137931,0.0
3,0.0,0.0,0.0,0.0,0.03125,0.011428571428571429,0.008995502248875561,0.06666666666666667,0.02976190476190476,0.0058823529411764705,0.0,0.10270270270270271,0.02666666666666667,0.0,0.0,0.019736842105263157,0.035398230088495575,0.057692307692307696,0.05454545454545454,0.012987012987012988,0.034482758620689655,0.034482758620689655,0.0,0.010101010101010102,0.0,0.01937984496124031,0.07692307692307693,0.03571428571428571,0.07142857142857142,0.009259259259259259,0.125,0.038461538461538464,0.011406844106463879,0.2,0.0975609756097561,0.03414634146341464,0.0,0.0,0.0
