cycle,AL,AR,AZ,CA,CO,FL,GA,IA,ID,IL,IN,KS,KY,LA,MD,MI,MN,MO,MS,MT,NC,ND,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WY
-19,0.6746383799421408,0.6087632875291678,0.6348461137193532,0.6245554352868409,0.6269714285714286,0.6597158987433983,0.6315520327282025,0.5203883495145631,0.6792738275340393,0.5795356835769562,0.6269029198901922,0.6204081632653061,0.7159090909090909,0.6809712027103332,0.7282282282282282,0.6774193548387096,0.5112359550561798,0.6987315010570825,0.5621890547263682,0.593558282208589,0.6500370096225019,0.5103092783505154,0.701098901098901,0.6608066184074457,0.5938242280285035,0.42958357432041644,0.7347100873709294,0.6967172954434101,0.705442459493145,0.5902600713921469,0.7678369195922989,0.42161520190023755,0.5261044176706827,0.6492761540562688,0.5373627545037842,0.6592554291623578,0.7303337306317044,0.5989055533036076,0.6125625347415231,0.6210045662100456
-18,0.5754393484783541,0.506186417376959,0.5201361315938741,0.5386556136240764,0.5546894644204174,0.556191049568533,0.552654109589041,0.43728343728343727,0.6295585412667947,0.4604651162790698,0.5819451907576572,0.5171875,0.6507566938300349,0.5848623853211009,0.5977653631284916,0.5773993808049536,0.4195933456561922,0.619625137816979,0.47400881057268723,0.5186500888099467,0.5582584170632822,0.42091836734693877,0.5752212389380531,0.5979381443298969,0.4920462762111352,0.48904949627682875,0.6586046511627907,0.6600422832980972,0.6692949907235621,0.5498584460522177,0.70125,0.31797235023041476,0.4542462146148782,0.5952309985096871,0.43227069959743225,0.5602512849800114,0.6990976853668105,0.5062528948587309,0.5160714285714286,0.6081871345029239
-17,0.5763169743358847,0.5041251778093884,0.5067264573991032,0.5595935239407509,0.5502884374216203,0.5703092352695361,0.55190386564355,0.45197319434102756,0.6396039603960396,0.5112781954887218,0.5788018433179724,0.5528255528255528,0.5899864682002707,0.6042955326460481,0.6208791208791209,0.5772870662460567,0.424945295404814,0.6011904761904762,0.42095416276894293,0.5095238095238095,0.5497372712447908,0.4147727272727273,0.6100917431192661,0.5532879818594104,0.5204656402553511,0.4690301548492258,0.6475563909774437,0.62482235907153,0.6531762295081968,0.5404589371980676,0.6730506155950753,0.343042071197411,0.4552683896620278,0.5751408891671885,0.423343003793796,0.5941690962099125,0.6835982939123691,0.5044613710554952,0.5241176470588236,0.5964912280701754
-16,0.563945875163684,0.49117399831885683,0.5214692188308329,0.5286350882983991,0.5248439450686642,0.5458207452165156,0.5536108048511577,0.44363636363636366,0.6679462571976967,0.4792746113989637,0.5731189320388349,0.5415657788539144,0.6007702182284981,0.5917377487874227,0.634469696969697,0.5606936416184971,0.4165942658557776,0.5874285714285714,0.4676425269645609,0.4708994708994709,0.56146408839779,0.4713896457765668,0.5765957446808511,0.5474452554744526,0.4736462093862816,0.45277269957343086,0.6615532118887824,0.6123701605288008,0.668034889687019,0.5191815856777494,0.6125,0.3433889602053915,0.44479166666666664,0.5736762481089259,0.42497504713319284,0.5725101921956901,0.6385591485878018,0.4738631534211645,0.5189655172413793,0.5605381165919282
-15,0.5195769576957696,0.47136953955135774,0.4803975704030922,0.5202404101113665,0.6291016675632061,0.5271510309834827,0.5302920238268197,0.4050632911392405,0.6099290780141844,0.44103992571959144,0.5484370164035902,0.4794979079497908,0.6306027820710973,0.5832748948106592,0.5904059040590406,0.5155555555555555,0.3967756381549485,0.5949685534591195,0.45336577453365773,0.4893238434163701,0.5216981132075472,0.3757062146892655,0.5710843373493976,0.5306859205776173,0.4617196702002356,0.40988184747583245,0.6347992351816444,0.6001984126984127,0.6680376028202115,0.5068637803590285,0.6295336787564767,0.31494547787042976,0.4845005740528129,0.5309079201545396,0.40870501016381683,0.5606500290191526,0.6141019533111005,0.44894829097283084,0.5416178194607268,0.46875
-14,0.6904588492352512,0.6160799238820172,0.6178521617852162,0.6347992351816444,0.6896345116836429,0.7134941329856584,0.6178384050367262,0.5377358490566038,0.7576601671309192,0.6071987480438185,0.8442668648950009,0.6329113924050633,0.9437993497445425,0.7362285048090935,0.8161925601750547,0.7704918032786885,0.5397676496872207,0.874195435927443,0.7953443258971872,0.5718475073313783,0.6604046242774566,0.7426470588235294,0.6926070038910506,0.621867881548975,0.6375266524520256,0.5835584716325743,0.75,0.7652482269503547,0.7202543142597638,0.6502936465563267,0.7979094076655052,0.5649606299212598,0.6063829787234043,0.7396825396825397,0.58898891966759,0.5592233009708738,0.8881082487639864,0.4860921112631099,0.6434176111595467,0.6285714285714286
-13,0.5891118617126962,0.5013419216317767,0.6557459677419355,0.5690186298958486,0.646019456025412,0.6245045956657391,0.6230992034757422,0.42347247428917123,0.611214953271028,0.5063829787234042,0.582201713909031,0.5078929306794784,0.6260335459484999,0.6886642599277978,0.6603174603174603,0.5528942115768463,0.4328644501278772,0.5613733905579399,0.4926315789473684,0.464735516372796,0.5686754858729381,0.4430379746835443,0.5572033898305084,0.5938775510204082,0.5032192477126398,0.5119838872104733,0.7145969498910676,0.6863923100030039,0.7386018237082067,0.5407750144592249,0.793048128342246,0.3787210584343991,0.5081652257444764,0.6063908843200396,0.5170480238762775,0.6758494031221304,0.7331832254432874,0.5782945736434109,0.6495956873315364,0.6439024390243903
-12,0.5905987907158182,0.4895281352510724,0.577922077922078,0.5031645569620253,0.5382201300156916,0.5828380386329867,0.5410298841623674,0.43137254901960786,0.5971731448763251,0.4904153354632588,0.5527867095391211,0.49356223175965663,0.6003424238718357,0.6283327979441053,0.6327868852459017,0.56153050672182,0.4040885860306644,0.5928819444444444,0.48687350835322196,0.4178168130489335,0.5644113452701632,0.4200298953662182,0.5241935483870968,0.5700293829578844,0.48201913559881227,0.4945179584120983,0.6372549019607843,0.6090442591404747,0.6788389513108615,0.5421143102707349,0.6572948328267477,0.3832472748135399,0.49295774647887325,0.5942475603492553,0.4454400637196336,0.5910224438902744,0.7294577976523198,0.4921441774491682,0.5438938743659774,0.48523206751054854
-11,0.582468985153549,0.5009330845107971,0.5680661577608143,0.5460921843687375,0.542507204610951,0.5812784063436804,0.5612000383398831,0.450721908349027,0.6025408348457351,0.4388429752066116,0.5476025017373176,0.5177133655394525,0.6054633902956218,0.67157712305026,0.6672051696284329,0.5274261603375527,0.4255464480874317,0.5847266154541346,0.47174626321545754,0.4280155642023346,0.558259325044405,0.4809688581314879,0.5969827586206896,0.5838574423480084,0.5081967213114754,0.4899536321483771,0.6337209302325582,0.6484575835475579,0.6815668202764977,0.5133538170645238,0.6844660194174758,0.3713355048859935,0.463935372186959,0.574468085106383,0.46355446355446356,0.6042490118577075,0.7341508560851457,0.500646830530401,0.5669642857142857,0.5172413793103449
-10,0.5776203375703272,0.4752,0.5762834417932032,0.531665500349895,0.5139720558882236,0.4538619275461381,0.5587124975163918,0.4167186525265128,0.6284153005464481,0.3828413284132841,0.5635312367790156,0.5353982300884956,0.6069296651959513,0.6257349235679489,0.6537867078825348,0.5734430082256169,0.4067431850789096,0.5660027790643817,0.5335968379446641,0.4392156862745098,0.5933486993743826,0.4699074074074074,0.6278586278586279,0.6262740656851642,0.5181058495821727,0.47898989898989897,0.6524239934264585,0.6302608695652174,0.6740890688259109,0.49938011405901317,0.6699507389162561,0.3563283922462942,0.4532967032967033,0.5978196817913966,0.4701262550949399,0.6019978969505784,0.7260777111927315,0.4971475142624287,0.53550178500595,0.6177606177606177
