cycle,AL,AR,AZ,CA,CO,FL,GA,IA,ID,IL,IN,KS,KY,LA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WY
-19,0.2682882292702027,0.24031773333837372,0.2506194574856547,0.266114156058463,0.21262686648899273,0.2900833102397118,0.2500933550363845,0.17722491909385113,0.2685730494921115,0.22714451634312263,0.2396208420977575,0.21813046647230322,0.2902901785714286,0.36896779462773255,0.354743135993136,,0.2828864683703393,0.14745379283788987,0.24053344910903052,0.25891818936877076,0.1986744084136722,0.21889806040864673,0.12761228945726763,0.2809065934065934,0.2545520017727877,0.23799238201412115,0.15097449644978989,0.3616248723476682,0.22336412353687773,0.20724443218298558,0.17265564361289268,0.36146052418702473,0.18002947913131997,0.15114539791820342,0.27433591298891447,0.2109649824112568,0.2722983453981386,0.2960360459973463,0.1722405425584868,0.22211838425129088,0.2973744292237443
-18,0.21224977517236784,0.19231270554263255,0.19279231828863141,0.21865354938271606,0.16792165707982035,0.2364186581790006,0.20409586267795224,0.13212181962181963,0.251525226213326,0.16917293233082709,0.2168189145620634,0.16974748883928573,0.29663853317811406,0.28205623448986283,0.24600957701516363,,0.22492812914639537,0.11584511853521896,0.2059970074027406,0.19222552480029725,0.1658525754884547,0.1712607967565662,0.09996200607902735,0.23044405815423516,0.19218417607592866,0.16587957497048406,0.1614919607597317,0.26743355481727576,0.21487162816015484,0.1795112781954887,0.14982398873527905,0.3383147321428572,0.13220046082949308,0.1246061788770808,0.24186042508262948,0.16392589023423534,0.2071877294607163,0.2740873179041353,0.12745720353869247,0.18792234736218139,0.21334586466165412
-17,0.2124418420217828,0.1948381294964029,0.19374099135169762,0.208978659742177,0.1879991582821125,0.23449786341757875,0.20226384436344472,0.14325603659185193,0.2732319660537482,0.16921326397919376,0.2005294053105113,0.17367936117936117,0.21653295959791224,0.3147919734904271,0.3040947148090005,,0.21851059035601622,0.1115295386224023,0.18737244897959182,0.17578636959370905,0.17276077097505668,0.17734977735204266,0.14800824175824176,0.23570609436435125,0.15932742144476839,0.18699129211802024,0.1522920673777467,0.2954904001074114,0.18896119342123147,0.16751993228484052,0.14291568076505964,0.33614666796951337,0.14707582061950994,0.13383981823345642,0.238710128367208,0.15409805687505979,0.20938150770512287,0.2589831248181554,0.13571428571428573,0.19156626506024096,0.20593149540517963
-16,0.21147839557863005,0.18449661417965246,0.20546799940876503,0.20836138120169534,0.20837634890334644,0.23579971104452055,0.19934126623867887,0.13600649350649352,0.2575918563202632,0.17652349167822468,0.2121510922330097,0.18528046811945117,0.2458738309187603,0.3164377136164822,0.30629396645021645,,0.23638779933938892,0.10799836128783497,0.18837755102040815,0.20451292027602408,0.16392668178382463,0.1790739690213102,0.1293468045112782,0.2036854103343465,0.1542326431181486,0.17450703815728247,0.14814532520325202,0.2879228872757157,0.18248351909745822,0.17992202469661486,0.14702292996991925,0.28795758928571424,0.1473844672657253,0.137109375,0.23545696824886275,0.15404731538839336,0.21412971129045677,0.26484877039050914,0.12205163620909477,0.17728599221789884,0.22193305573350416
-15,0.219207763671875,0.19868777056277057,0.21472450106492072,0.22446921159156102,0.35714019507624156,0.24747047695482688,0.21106926337861245,0.1333701201999787,0.27826325565687265,0.17597402597402598,0.22157282132908873,0.1677525403466826,0.2807877014793553,0.3311400761637521,0.26831839746968894,,0.22896825396825396,0.10566163850013204,0.21859838274932614,0.19317346938775512,0.1824161159125572,0.18499663072776282,0.10215053763440861,0.24614888123924267,0.17787304452466907,0.17203185328185328,0.15612716496744872,0.30828325594099976,0.20810952618099032,0.17001366914844115,0.1524561814877777,0.319034511472983,0.1430805003207184,0.16929432507790718,0.22792667399011338,0.1697229292290873,0.2511711300887157,0.2836887395803392,0.1207313446851133,0.2078864216141002,0.22995721726190477
-14,0.33800768927444796,0.3182992371705964,0.32562512452679815,0.3130974850475537,0.3996981205570163,0.3710064145512295,0.3310385454033903,0.20064016172506738,0.36112216474333464,0.26623198621553884,0.4810049849638319,0.261784892322867,0.5814359296273509,0.4404146021568056,0.46741169115348546,,0.3880136257185437,0.17899149973642595,0.41571341250436605,0.4370105053091347,0.24950251361541684,0.27830563583815027,0.3177701596397871,0.360686492495831,0.2739383338756915,0.3165200781805259,0.2518994760066189,0.4478103741496599,0.2971702905913432,0.266003050704818,0.24348011736883596,0.45265057242409157,0.2912946428571429,0.2306231003039514,0.4041827619507484,0.3121197318955283,0.3292649098474341,0.4988215137632047,0.18750814279200054,0.29295426452410384,0.2624362244897959
-13,0.23494145328939026,0.19251015338511887,0.29461585541474655,0.23783487401557138,0.25141303003123744,0.300238804926722,0.2953315392967734,0.1361107510154697,0.24978304405874502,0.18271574841540714,0.2520160906860414,0.1743859692126679,0.26436943620178044,0.39150206291903045,0.32089002267573696,,0.23452202737382377,0.14359876686831083,0.1847865699074661,0.19358523600751582,0.1835192515293271,0.1973895266092718,0.11900133303710286,0.22941468253968256,0.21741982507288632,0.18885094360324775,0.18912730414746542,0.359840232389252,0.240663142513323,0.2103646693211615,0.15581940432785643,0.4616405653170359,0.15424180973381635,0.1598394400988061,0.27341085638499435,0.24222696675667646,0.30066082906992,0.2939966456195738,0.18458748615725362,0.2952808711791659,0.26681184668989544
-12,0.2219616954813967,0.19260830624907666,0.21484616573902288,0.2021372905191609,0.18445132774779893,0.2626713029610184,0.2240034271284271,0.13434511735728774,0.23963591620393743,0.2736594351207532,0.2253967984970561,0.27328562021823655,0.25263056364210307,0.3335063787802304,0.3193940281030445,0.44826073492981006,0.234755872359285,0.11750047634925927,0.207650536597905,0.1888999379372602,0.15253629682738842,0.18896428005523236,0.10945174033739057,0.2190803382663848,0.19639359171680426,0.16753443974400695,0.1751547799286255,0.2804150506356389,0.19676668806161746,0.1889283363114831,0.15450488976432375,0.32620495006513245,0.16960699942627652,0.18636451059296957,0.24438391635724058,0.1921671086607579,0.22580156750979694,0.2937853801399481,0.14185886787630972,0.18516208388582595,0.19077757685352623
-11,0.22040244907011375,0.19121146539229897,0.24909691930207198,0.22688810468291176,0.1905485477653525,0.2611403032393477,0.20678157707550046,0.15561945117029863,0.22836725434275343,0.15106635071090047,0.22514692585895119,0.19032366071428572,0.26028928616188923,0.3651522654122308,0.31365393491807064,0.25439489267209475,0.20060088908981313,0.1101220478110599,0.20700100133511348,0.18426274018379282,0.13685843987400406,0.18793770616594774,0.12138336347197105,0.22879720853858784,0.19429469901168014,0.17188815604827393,0.17317111080408953,0.3018954674893213,0.19440406976744187,0.18108893060064934,0.14328511230670832,0.3148116042533518,0.16069489685124863,0.141831877009315,0.2499165554072096,0.19380959615690702,0.23201492800677584,0.32370816372682043,0.13938195878602855,0.20464597709587434,0.20012315270935963
-10,0.23055591911524115,0.19400639396190997,0.24340848052887099,0.22460073119107177,0.18139020875525783,0.20122868036721403,0.211689897280608,0.14000534711701274,0.20574746291959406,0.1673725941989699,0.22455032675746656,0.19458333333333333,0.2620731230448384,0.32403230064073335,0.29758224773680725,0.2326923076923077,0.22991858317945274,0.11379675370501059,0.1911243007231546,0.20200980667640778,0.15133053221288514,0.19995207911943177,0.15747471554993678,0.23647672552166935,0.2121420482122634,0.16845308704739312,0.1779224394758916,0.3074818053762179,0.1978834363473233,0.16131468856523085,0.14922144461378037,0.2940051020408163,0.15312449095943967,0.14625686813186814,0.26975397324234535,0.20489951419611355,0.21686288868859846,0.32292775276299635,0.149291530083536,0.18534602556976096,0.35855626034197463
