cycle,AL,AR,AZ,CA,CO,FL,GA,IA,ID,IL,IN,KS,KY,LA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WY
-19,0.5026204029999096,0.44147166672967153,0.4643416051866756,0.47256600660066006,0.43117264795005655,0.5146390466953028,0.4748994638069705,0.3769995376791493,0.4965420358763778,0.43989547038327526,0.44748475881493105,0.44518950437317784,0.5089691558441559,0.5528404049366782,0.5837623337623338,,0.5194805194805194,0.352506096778334,0.4924116581093325,0.4416528239202658,0.4232581069237511,0.4693356317949152,0.2916406737367436,0.5338304552590267,0.4356995124833801,0.42028985507246375,0.32498913200985363,0.5791728128900488,0.48163164574813144,0.4053471107544141,0.3848809183381674,0.594402200291215,0.3348744485917883,0.35519629538562414,0.4768458481489228,0.40715275556976865,0.47784015364160143,0.5364551083591331,0.40046872407499584,0.4269040447504303,0.5371819960861056
-18,0.4226926023382074,0.3685930857463704,0.37533425168138723,0.40374917328042326,0.3616243794815223,0.4296539098464016,0.4055857078245138,0.30828630828630826,0.4580477104469427,0.3353296030774611,0.3975109388193751,0.3673549107142857,0.5,0.44915601442150116,0.45836658685820697,,0.43365767359575413,0.28685864589738336,0.4318396597889432,0.3377298903956901,0.3655798020806902,0.3842952834227292,0.23282674772036474,0.43678887484197215,0.35477008672884963,0.3257526564344746,0.34945621513195013,0.47986710963455154,0.46638744405467525,0.35333333333333333,0.3571172555043523,0.5338392857142857,0.25096398006207093,0.2979168625975736,0.4368688027910393,0.3238027884421095,0.39271436730031817,0.5025699013157895,0.3208217559324199,0.36567871962062837,0.4592731829573935
-17,0.4190194212399986,0.36548818088386437,0.365210602178091,0.39663353808029944,0.3708354539404142,0.4288335371955966,0.39751767599139254,0.31366344005956814,0.47892503536067893,0.3492940739364666,0.3892582839587448,0.3776471276471276,0.4119466460467814,0.478614383897889,0.484236002093145,,0.42198062190175756,0.28961900405175794,0.40034013605442176,0.3292454596517506,0.3467687074829932,0.3889996375498369,0.2759271978021978,0.45076998689384007,0.3053126012309686,0.3546292417260159,0.33299090750131144,0.4829484425349087,0.4258359385619138,0.34286260375709915,0.34057971014492755,0.5182235684971663,0.277831715210356,0.2948026128940642,0.4207794417971409,0.3135181879044856,0.4039983340274886,0.48421588594704684,0.33152494947924765,0.36838783706253586,0.44089390142021717
-16,0.40481493887121084,0.3511258872481031,0.368616510235755,0.37520568436798807,0.3760469827418287,0.4202735139432485,0.38270324017033047,0.3128571428571429,0.47621332602138744,0.33685852981969483,0.38673500346740636,0.38066413005880323,0.4322391344214194,0.46551662324625354,0.5076433982683982,,0.42857142857142855,0.2769423558897243,0.39424489795918366,0.3688885626192923,0.33163265306122447,0.38392857142857145,0.2949561403508772,0.40182370820668695,0.3120758656690447,0.3103042112610517,0.31802409988385594,0.47325708807012734,0.4104254451542748,0.34349052586757506,0.3356113779091245,0.46754464285714287,0.27530717036493674,0.30085565476190473,0.4144878922942609,0.30465073908015017,0.3965180131458524,0.4500432525951557,0.301947362030235,0.34677598665925513,0.4533952594490711
-15,0.375732421875,0.3406709956709957,0.3454090084404828,0.37377020614963946,0.5228298832949996,0.4016362564287352,0.3700485459020877,0.27941176470588236,0.45466058763931105,0.30440630797773655,0.37143520360790555,0.32286312014345486,0.4440273791123868,0.46141704665029815,0.4353584607274644,,0.39481481481481484,0.24250726168471087,0.4039982030548068,0.32922448979591834,0.33407473309608543,0.35512803234501344,0.23271889400921658,0.421170395869191,0.3119305483926423,0.2989060489060489,0.2949576219137698,0.46380770281343897,0.39248363688104726,0.3194799906933457,0.3183803271000645,0.4696983715766099,0.2477778795931458,0.32507790716745943,0.36667998202426727,0.29921764233614045,0.39308515048503445,0.44572793906294916,0.2750954676349067,0.35827342300556586,0.3802083333333333
-14,0.580821879224876,0.5180478502080443,0.5238095238095238,0.5284096480047064,0.6289317362936995,0.6111566043822427,0.5679468242245199,0.4213274932614555,0.6277357739753283,0.4667136591478697,0.718674649833383,0.49819168173598555,0.8232992999318223,0.6421909480784443,0.7266333229134104,,0.6466893761975729,0.3922641012124407,0.7008382815228782,0.6863280367497553,0.4626099706744868,0.5323183319570604,0.6060171919770774,0.5976931628682601,0.43548649528148387,0.5132669983416253,0.46452013237727524,0.6495890022675738,0.5951534241007925,0.48222175468125394,0.49312428834194627,0.6590965654554505,0.48586895388076495,0.4679584599797366,0.6276470993998758,0.4987880886426593,0.48890429958391124,0.7690166975881262,0.3747475734479838,0.5104626523044323,0.5637755102040817
-13,0.44086703004183037,0.36896218603367376,0.49551771313364057,0.4229901949785726,0.5033170445056134,0.5043248636762295,0.4999095162133541,0.3114467202488981,0.4698931909212283,0.36628473915163334,0.4312056602696997,0.36604078831257963,0.4639550657058075,0.5671325425477051,0.528344671201814,,0.42493584260051326,0.31842717543043275,0.39154202053492204,0.3610003985651654,0.3433339330694494,0.4079641165628427,0.2995445456565208,0.43212632275132273,0.37940962099125364,0.35444096993636165,0.3818764400921659,0.5655410312273057,0.4889762764311501,0.4061862678450034,0.3590842369430371,0.6709320091673032,0.2999488108363522,0.356388088376561,0.4586112163698371,0.4116752154420599,0.5173160173160174,0.5322119179163378,0.4010409745293466,0.5058726291978424,0.5168989547038327
-12,0.44178548232456005,0.36365231201063675,0.40454931972789115,0.3682702449314426,0.3785235018460664,0.4631813306235357,0.42277604083159637,0.3091857432628224,0.4685133770822817,0.4588006549324601,0.40117078555934305,0.471231029725323,0.43831328259268354,0.5055355421963196,0.5108899297423888,0.6746490503715937,0.4318954055251884,0.2831300909827085,0.4302744039586145,0.3559580230196344,0.3101362251299516,0.3994669171740951,0.26355968396327145,0.42728782845061913,0.35137120470127325,0.32209296019091005,0.36404374391694605,0.4671407024348201,0.42297817715019254,0.35455656917144734,0.360373902826733,0.5257544507164568,0.3103434144742234,0.36628595100011835,0.4338772718389682,0.3496719938586084,0.410438190238689,0.5286186020913594,0.33245485135020014,0.3684137064693977,0.3857745629897529
-11,0.43278522320438484,0.3653883818402601,0.43070701563067976,0.40679897995981656,0.38218961108354643,0.46190060324962207,0.40126584116016084,0.3302618599228769,0.46311900440757064,0.30077860528097494,0.39944243520192885,0.37700892857142854,0.44961774658478504,0.5486135181975736,0.5257904454188784,0.4000740192450037,0.3942887281494876,0.2771577380952381,0.41885847797062753,0.3486543740303139,0.2934500648508431,0.39667597056584625,0.30006781193490056,0.4436781609195402,0.35879005690326443,0.34078024136963236,0.3606382978723404,0.4873635500711913,0.4279946474713917,0.35447950487012986,0.3322641935362504,0.532217984281091,0.30366837288661397,0.31207237655593106,0.4284702836104705,0.35545716311441017,0.42521880293619424,0.5477644246300963,0.3278878962018497,0.3821024812802819,0.3967056650246305
-10,0.44341829723185655,0.3564291580305815,0.41449746926970354,0.40210698479892243,0.3681064028664901,0.3600053334543763,0.4058937477734236,0.3100659477764905,0.4780119698152485,0.301097858498238,0.40123984608807184,0.3893571428571429,0.4548497318635483,0.49479254157567615,0.5114815632589976,0.3789377289377289,0.42454255497733756,0.27681721947776994,0.3923454768726975,0.37598347757671124,0.30546218487394955,0.4147831506656005,0.3361251580278129,0.4711878009630818,0.3729978967804562,0.33697678359600064,0.35695484915974895,0.5000293461673906,0.4305278636227694,0.34033157731639296,0.33600705863479585,0.49586558761435606,0.28709887603844275,0.31304945054945055,0.45748406213522497,0.36268690149521193,0.4197273546642632,0.5484308909810343,0.3469916463994925,0.373315036131184,0.5460562603419746
