cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,MI,MO,MS,MT,NC,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,VA,WA,WI,WV
-12,53,45,34,95,37,129,122,24,31,264,19,17,47,0,3,19,38,2,200,0,0,245,27,44,65,115,9,55,35,125,194,48,38,81,0
-11,57,54,38,105,34,148,136,25,32,189,18,16,38,0,5,20,30,1,195,2,0,211,26,50,37,114,5,46,35,106,177,47,14,38,0
-10,53,55,40,122,38,143,121,9,22,171,15,21,29,0,5,22,42,2,198,0,0,250,25,55,70,103,4,45,39,106,198,65,20,53,0
-9,60,62,27,113,44,153,148,6,27,179,24,28,50,0,7,18,43,3,195,0,0,221,44,52,62,102,6,53,28,125,189,65,19,51,0
-8,42,48,13,79,27,142,94,3,16,131,19,12,32,0,8,16,27,2,147,0,0,173,30,34,58,75,10,40,26,100,145,42,13,42,0
-7,34,39,12,103,27,97,134,6,24,268,26,244,19,3,11,82,102,2,174,0,0,114,43,78,43,77,7,46,25,87,130,144,11,36,65
-6,73,69,14,135,38,184,202,12,49,376,38,312,37,1,12,79,168,3,217,0,3,179,38,138,77,117,8,45,29,130,175,135,18,47,114
-5,64,81,22,116,34,195,237,4,38,410,33,344,70,2,17,95,167,5,250,1,3,220,42,126,78,144,18,69,30,144,184,133,14,48,46
-4,71,56,21,90,31,216,185,22,41,381,23,320,46,3,12,81,173,3,183,0,0,208,30,142,63,141,7,70,24,134,157,148,28,64,68
-3,67,62,19,89,40,649,212,26,28,372,22,315,50,1,8,78,161,1,150,1,2,233,31,123,76,139,8,55,23,127,155,154,44,49,125
-2,65,64,28,84,39,170,204,20,24,360,23,297,52,2,17,84,166,1,154,0,2,216,26,114,67,128,11,76,43,140,147,120,37,46,133
-1,55,75,20,68,37,158,225,18,29,338,30,319,58,1,13,63,177,3,140,1,3,215,31,110,79,150,8,67,25,108,180,98,35,33,121
0,62,83,30,87,40,234,223,26,38,305,27,315,45,1,16,86,137,3,184,1,6,248,38,168,64,142,9,67,32,108,220,139,49,45,95
1,62,80,20,73,31,204,217,24,44,386,36,353,63,2,13,85,183,4,174,1,4,254,50,135,65,153,9,64,27,129,203,151,45,59,75
