cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MI,MN,MO,MS,MT,NC,ND,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WY
-12,0.016754270696452037,0.01668726823238566,0.013157894736842105,0.0246804759806082,0.022614201718679332,0.014420509168595335,0.014785506039150353,0.045714285714285714,0.02926829268292683,0.020014295925661188,0.041346153846153845,0.030789825970548863,0.018158236057068743,0.02406417112299465,0.02474108170310702,0.03304347826086956,0.0040650406504065045,0.02476780185758514,0.04104636324968099,0.015873015873015872,0.016666666666666666,0.01728395061728395,0.029182219205972176,0.02454642475987193,0.026565464895635674,0.00998003992015968,0.03926282051282051,0.003355704697986577,0.022302158273381296,0.07430997876857749,0.025210084033613446,0.013240857503152586,0.02127659574468085,0.06974190005491489,0.037888198757763975,0.035509736540664374,0.010638297872340425
-11,0.011998736975055258,0.011668611435239206,0.03678929765886288,0.02127659574468085,0.025305015815634886,0.014394881819797405,0.015438733632988078,0.04840370751802266,0.01583710407239819,0.022781366882012922,0.029934518241347054,0.03650586701434159,0.017781541066892465,0.029556650246305417,0.019639065817409766,0.017006802721088437,0.006741573033707865,0.02586206896551724,0.04651675485008818,0.04819277108433735,0.014814814814814815,0.01735357917570499,0.03028009084027252,0.021141649048625793,0.029495718363463368,0.016563146997929608,0.04344512195121951,0.011560693641618497,0.027698863636363636,0.06417112299465241,0.025915261209378856,0.016533864541832668,0.04081632653061224,0.07482993197278912,0.03516548463356974,0.044548651817116064,0.029411764705882353
-10,0.017004578155657292,0.015313493210054898,0.021739130434782608,0.021464646464646464,0.023875114784205693,0.017949666913397482,0.01609868283504077,0.049494949494949494,0.02050113895216401,0.02461437479488021,0.04267701260911736,0.03463203463203463,0.019963702359346643,0.044009779951100246,0.025912215758857746,0.03420195439739414,0.006745362563237774,0.04666666666666667,0.03686934023285899,0.057971014492753624,0.013201320132013201,0.03009259259259259,0.03005780346820809,0.01762114537444934,0.02960039467192896,0.01342882721575649,0.04184934236747708,0.005917159763313609,0.0262582056892779,0.05711775043936731,0.034936292642827785,0.012629161882893225,0.022222222222222223,0.058486238532110095,0.04490657022302592,0.04152249134948097,0.035398230088495575
-9,0.0136986301369863,0.013075780089153046,0.016556291390728478,0.023066485753052916,0.017193308550185873,0.014900963111030348,0.01310316139767055,0.04526748971193416,0.03117505995203837,0.017976031957390146,0.033426183844011144,0.034375,0.014705882352941176,0.014989293361884369,0.02469784550709406,0.02197802197802198,0.012131715771230503,0.05421686746987952,0.03707742639040349,0.03773584905660377,0.018363939899833055,0.011976047904191617,0.026084836665041442,0.019715224534501644,0.024152106885919837,0.015901060070671377,0.03397212543554007,0.020958083832335328,0.026404874746106973,0.07547169811320754,0.03398259428097804,0.012717948717948718,0.057971014492753624,0.07183908045977011,0.034654837815359024,0.0498812351543943,0.03636363636363636
-8,0.006702974444909929,0.00644122383252818,0.023076923076923078,0.006444053895723492,0.00946969696969697,0.002704031465093412,0.004994450610432853,0.011920529801324504,0.014124293785310734,0.008027038445289396,0.01750291715285881,0.014141414141414142,0.006900517538815411,0.02,0.007369196757553427,0.01141552511415525,0.006085192697768763,0.004629629629629629,0.016427718040621268,0.022727272727272728,0.010482180293501049,0.002976190476190476,0.00932475884244373,0.007173601147776184,0.010073875083948958,0.004889975550122249,0.016523867809057527,0.0,0.01171875,0.016366612111292964,0.01594802126402835,0.004812834224598931,0.01639344262295082,0.00804093567251462,0.009777082518576457,0.024602026049204053,0.011235955056179775
-7,0.017014694508894045,0.012399708242159009,0.01875,0.021634615384615384,0.024676850763807285,0.012231759656652361,0.015005861664712778,0.04662379421221865,0.02981029810298103,0.018355945730247406,0.023333333333333334,0.02355072463768116,0.011725293132328308,0.028871391076115485,0.01943095072866065,0.019193857965451054,0.009216589861751152,0.00749063670411985,0.03687121411640769,0.0,0.017892644135188866,0.023255813953488372,0.029793977812995247,0.02677376171352075,0.019388954171562868,0.021764032073310423,0.032412327311370885,0.011320754716981131,0.01526032315978456,0.07282913165266107,0.03326904532304725,0.01265022137887413,0.0,0.01283147989734816,0.03438661710037175,0.033625730994152045,0.0
-6,0.024757129426512064,0.01789208834218619,0.020833333333333332,0.021897810218978103,0.02369868810833686,0.012647262647262647,0.018964536317087048,0.034340659340659344,0.030947775628626693,0.020471464019851116,0.027095681625740897,0.029333333333333333,0.014443909484833895,0.014736842105263158,0.029160382101558573,0.024,0.0061823802163833074,0.029940119760479042,0.03951430335459971,0.012345679012345678,0.029177718832891247,0.014492753623188406,0.031521994824747115,0.037300177619893425,0.03443396226415094,0.014744145706851692,0.03849144634525661,0.02535211267605634,0.02660300136425648,0.06300053390282968,0.028560830860534125,0.014254781667268134,0.009615384615384616,0.01704966641957005,0.04141858659073259,0.03282275711159737,0.025210084033613446
-5,0.01778595522845753,0.015151515151515152,0.026785714285714284,0.020967741935483872,0.019059205190592052,0.016209476309226933,0.016891250711710003,0.03983516483516483,0.01606425702811245,0.022603978300180832,0.029438822447102116,0.014360313315926894,0.016047297297297296,0.01511879049676026,0.025601638504864313,0.025396825396825397,0.005802707930367505,0.052486187845303865,0.034800179613830265,0.028985507246376812,0.018207282913165267,0.009784735812133072,0.03199484646768306,0.02490421455938697,0.02490421455938697,0.02127659574468085,0.040238450074515646,0.022113022113022112,0.023668639053254437,0.06986634264884568,0.028357621110673494,0.016220156734098778,0.009345794392523364,0.04486848891181021,0.03535965124727537,0.043683589138134596,0.0364963503649635
-4,0.015257857796765334,0.017241379310344827,0.013745704467353952,0.02965191233347658,0.023534635879218474,0.01981230448383733,0.010878164556962026,0.04234972677595628,0.02771362586605081,0.01936894720399875,0.022448979591836733,0.014986376021798364,0.017857142857142856,0.02511415525114155,0.02104722792607803,0.03806228373702422,0.01078167115902965,0.037463976945244955,0.03926915734933188,0.0,0.023529411764705882,0.016304347826086956,0.026963657678780773,0.03494347379239465,0.0356803044719315,0.018147086914995225,0.04719877206446661,0.011204481792717087,0.025215660252156602,0.07033096926713948,0.024628450106157114,0.013609246830723341,0.022988505747126436,0.07521645021645022,0.037934668071654375,0.04152637485970819,0.007407407407407408
-3,0.015020026702269693,0.015342129487572876,0.024734982332155476,0.021057155135367427,0.028062360801781736,0.009350218960823766,0.011346921622189535,0.039647577092511016,0.028720626631853787,0.020615072659682324,0.027939464493597205,0.02654867256637168,0.016786570743405275,0.028132992327365727,0.023928770172509738,0.03387096774193549,0.0109717868338558,0.028985507246376812,0.04338719329742669,0.0,0.0121765601217656,0.019157088122605363,0.026227944682880304,0.024390243902439025,0.029060716139076286,0.010377358490566037,0.05151395988989382,0.014577259475218658,0.02323943661971831,0.08064516129032258,0.029197080291970802,0.014318010550113038,0.0,0.059887005649717516,0.032435260266806175,0.052868391451068614,0.01652892561983471
