cycle,AL,AR,AZ,CA,CO,FL,GA,IA,ID,IL,IN,KS,KY,LA,MD,MI,MN,MO,MS,MT,NC,ND,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WY
-12,0.226875,0.15598290598290598,0.24927113702623907,0.260879523591388,0.2304670449585334,0.19792946130900158,0.18797431406888498,0.35507246376811596,0.2850877192982456,0.24429967426710097,0.25625,0.31515711645101663,0.2054120541205412,0.17008849557522124,0.21691973969631237,0.26737967914438504,0.27924311926605505,0.25312934631432543,0.1194331983805668,0.3333333333333333,0.32090729783037475,0.19047619047619047,0.3939393939393939,0.23333333333333334,0.32816675574559057,0.28670383510728165,0.29904761904761906,0.26188299817184646,0.20839469808541974,0.3482587064676617,0.2085889570552147,0.23148148148148148,0.4162269129287599,0.2788556395922394,0.1693121693121693,0.2553191489361702,0.24168865435356202,0.3361195542046606,0.3336058871627146,0.23157894736842105
-11,0.21345291479820627,0.1570892289922033,0.24057573680603153,0.26785714285714285,0.23352247926669575,0.1985666841461283,0.18336729023893314,0.3601570166830226,0.25910064239828695,0.261136712749616,0.2543532338308458,0.29537366548042704,0.2253012048192771,0.17631964809384165,0.18599562363238512,0.26044226044226043,0.2568710359408034,0.2519893899204244,0.13876651982378854,0.27586206896551724,0.31102123356926187,0.27710843373493976,0.3316062176165803,0.22701149425287356,0.31769505354411015,0.2848881066130249,0.2556869881710646,0.26561776955113375,0.22087745839636913,0.33681180280676504,0.22018348623853212,0.23006993006993007,0.4085889570552147,0.25875743555849307,0.17612208258527828,0.2,0.22754168908015063,0.32558702493343017,0.32151898734177214,0.2857142857142857
-10,0.23611977542108548,0.14850917431192662,0.25496915695681976,0.2515937101572461,0.210968597965502,0.19683175528040786,0.18707149853085211,0.35747883349012227,0.2540415704387991,0.20948012232415902,0.267341927562922,0.3261480787253983,0.2140921409214092,0.1746207917129116,0.17832957110609482,0.26405867970660146,0.27742616033755274,0.24484536082474226,0.12166666666666667,0.25666666666666665,0.28967304625199364,0.2898550724637681,0.3106796116504854,0.22535211267605634,0.32614413466596526,0.2810412347385395,0.24834123222748816,0.2515424774560987,0.20014398848092152,0.34520651762031074,0.20881226053639848,0.2394567548248749,0.432520325203252,0.2716688227684347,0.16563680054926194,0.16483516483516483,0.22173193601765032,0.34541420118343197,0.32386363636363635,0.2564102564102564
-9,0.21532404603270744,0.15945866431303324,0.22348232154769845,0.25944700460829495,0.19964189794091317,0.18739903069466882,0.18518518518518517,0.3311627906976744,0.26126126126126126,0.2528548123980424,0.25350358143880414,0.2971996386630533,0.19914651493598862,0.16927779900649598,0.2,0.26124197002141325,0.28496595075956,0.22019635343618513,0.11703958691910499,0.27927927927927926,0.2965764331210191,0.2830188679245283,0.23076923076923078,0.2679425837320574,0.3051295610787943,0.2675577156743621,0.29503407984420643,0.28423645320197044,0.18090839107005388,0.3625204582651391,0.19001919385796545,0.22319034852546918,0.48464163822525597,0.275323812686815,0.16302765647743814,0.2,0.21799116997792495,0.3269804822043628,0.3176865046102263,0.21008403361344538
-8,0.20031733439111463,0.1536,0.21964285714285714,0.23924572775486153,0.21600481347773767,0.18358999037536092,0.17374110203005536,0.330654420206659,0.25412541254125415,0.22014925373134328,0.2511792452830189,0.2728310502283105,0.19961612284069097,0.16588957055214723,0.20432692307692307,0.24147727272727273,0.2498173849525201,0.20634920634920634,0.10887096774193548,0.24074074074074073,0.3041140091422425,0.25,0.28688524590163933,0.2657200811359026,0.31931464174454827,0.2551282051282051,0.24015247776365947,0.25193298969072164,0.19741100323624594,0.3627507163323782,0.16666666666666666,0.2387774594078319,0.46755162241887904,0.24988323213451658,0.15188679245283018,0.14754098360655737,0.14747191011235955,0.3177323665128543,0.3286290322580645,0.25274725274725274
-7,0.212298682284041,0.15434314429289303,0.2421259842519685,0.2552731206057328,0.21528948847667229,0.20412457912457913,0.189708480565371,0.3684210526315789,0.19900497512437812,0.26239669421487605,0.24410029498525074,0.26673866090712745,0.19210977701543738,0.19009051929490234,0.23573200992555832,0.25984251968503935,0.2731034482758621,0.25112107623318386,0.14705882352941177,0.2209737827715356,0.3104990583804143,0.2558139534883721,0.3090909090909091,0.21346153846153845,0.3271823988644429,0.29276003793866584,0.24885844748858446,0.2494343891402715,0.21288515406162464,0.37821171634121276,0.1588785046728972,0.22251539138082674,0.4780976220275344,0.2792234613795952,0.17737296260786195,0.06329113924050633,0.18057921635434412,0.3379919087899963,0.3336623889437315,0.3218390804597701
-6,0.22291481151677056,0.16982167352537722,0.2503556187766714,0.28211189913317575,0.2214630225080386,0.20477001703577513,0.20469384153873302,0.3664440734557596,0.21212121212121213,0.24104683195592286,0.24833958995090963,0.2995008319467554,0.22122762148337596,0.17938931297709923,0.2079002079002079,0.2605042016806723,0.281437125748503,0.24743589743589745,0.13650306748466257,0.20059880239520958,0.3171709806780897,0.2222222222222222,0.3952380952380952,0.24461343472750316,0.32706957846622653,0.2872539831302718,0.2974036191974823,0.28610230873698506,0.20391061452513967,0.3789551140544518,0.2,0.2340710932260228,0.3987122337790986,0.26385943653438354,0.18298633702016917,0.04716981132075472,0.2533234859675037,0.35257510729613734,0.32166301969365424,0.216
-5,0.21322889469103568,0.1555615260612574,0.26038781163434904,0.28016032064128255,0.2203191903464383,0.21532846715328466,0.18887908208296558,0.3413793103448276,0.16846652267818574,0.2583668005354752,0.23922775601566873,0.25066904549509367,0.20515970515970516,0.182904597933968,0.1917808219178082,0.27370689655172414,0.2875318066157761,0.25093167701863356,0.11946050096339114,0.20110192837465565,0.3028115501519757,0.3333333333333333,0.2717948717948718,0.23149394347240915,0.329938900203666,0.2927715996578272,0.2744453574363188,0.26887661141804786,0.2140695915279879,0.35962145110410093,0.21617161716171618,0.22892347600518806,0.4774229074889868,0.26201846545686086,0.17909690512430237,0.02727272727272727,0.23593287265547877,0.3456416464891041,0.338748984565394,0.2014388489208633
-4,0.20005824111822948,0.21568109820485745,0.24478442280945759,0.26803036693378324,0.2507362221287337,0.2145900801090847,0.1773661041819516,0.363244176013805,0.141280353200883,0.26782884310618066,0.2556653108657757,0.2509765625,0.20205920205920205,0.1842876685557944,0.1883495145631068,0.272108843537415,0.2801833927661742,0.26657458563535913,0.15159574468085107,0.14985590778097982,0.3103182256509161,0.1411764705882353,0.3132530120481928,0.24507042253521127,0.3512869399428027,0.2784662146364274,0.2924865831842576,0.2772501130710086,0.18373493975903615,0.37257059039237256,0.19720767888307156,0.24528301886792453,0.46597713663581924,0.24247606019151846,0.17890064868555822,0.03409090909090909,0.26359832635983266,0.33579175704989156,0.33019607843137255,0.16129032258064516
-3,0.21806656101426308,0.15157894736842106,0.2514147130153597,0.2658173180738501,0.24753747323340472,0.14456000934907093,0.1733149931224209,0.3646850044365572,0.125,0.3057553956834532,0.2512437810945274,0.2248587570621469,0.19221698113207547,0.17581279768067923,0.188715953307393,0.26463104325699743,0.2804878048780488,0.27307692307692305,0.1545595054095827,0.0953757225433526,0.29468786351298953,0.13953488372093023,0.33507853403141363,0.2170767004341534,0.33074792243767315,0.27264083670073685,0.25806451612903225,0.27692307692307694,0.2052469135802469,0.37660377358490565,0.19636363636363635,0.22582872928176795,0.4637426900584795,0.2365702479338843,0.1829121540312876,0.0,0.26891220320265047,0.34537540805223066,0.35809225957779517,0.2619047619047619
-2,0.20044543429844097,0.15701119157340354,0.2582297000731529,0.2817885421518398,0.2411899313501144,0.21400549234994115,0.18556906517839347,0.3734290843806104,0.24786324786324787,0.25504587155963304,0.25406841580870143,0.21295279912184412,0.21240105540897097,0.19808369182635902,0.2390852390852391,0.22727272727272727,0.2740193291642979,0.26850507982583455,0.17098445595854922,0.08921933085501858,0.2915798249270529,0.2727272727272727,0.3780487804878049,0.23162939297124602,0.3728382502543235,0.28621031746031744,0.2581967213114754,0.2638743455497382,0.2011439466158246,0.37825763216679076,0.1936127744510978,0.22446143154968728,0.4795180722891566,0.24206200971236458,0.1786375416512403,0.0,0.310580204778157,0.3454868830591374,0.359626802374894,0.25663716814159293
-1,0.1866712002720163,0.15034965034965034,0.25664388762338647,0.26938208747975007,0.21922196796338672,0.2125924521145458,0.18835245724182723,0.34851301115241634,0.23529411764705882,0.313893653516295,0.2601973684210526,0.18270401948842874,0.1754636233951498,0.18808777429467086,0.2013274336283186,0.25059665871121717,0.28206551915602446,0.23044692737430167,0.1908256880733945,0.22580645161290322,0.2916858061552595,0.19607843137254902,0.2857142857142857,0.25274725274725274,0.30753968253968256,0.27210365853658536,0.29844559585492225,0.2548596112311015,0.21173235563703025,0.3716881150643452,0.19183673469387755,0.20869565217391303,0.4825474586650337,0.24945215485756025,0.17757359834989686,0.0,0.2743574417214585,0.3402654867256637,0.3425414364640884,0.26605504587155965
0,0.19810326659641728,0.14160189253126057,0.24964539007092199,0.27531645569620256,0.2423982869379015,0.21536670547147846,0.17110036275695284,0.3798994974874372,0.23510971786833856,0.2731707317073171,0.2414256893073302,0.16686251468860164,0.21830985915492956,0.19866999168744803,0.1945031712473573,0.27348066298342544,0.2799057159693577,0.25535168195718655,0.1912751677852349,0.28342245989304815,0.28327373857767185,0.24615384615384617,0.2857142857142857,0.21861152141802068,0.3825205826472451,0.27684797768479774,0.27413479052823314,0.24457083764219234,0.20641282565130262,0.38478831022855003,0.17613636363636365,0.23244717109747784,0.48717948717948717,0.22118263473053892,0.18155304411228582,0.0,0.30481012658227846,0.36424412335561784,0.3472222222222222,0.3181818181818182
1,0.19233167082294264,0.18612938596491227,0.24674479166666666,0.27609570188439553,0.26510212950890916,0.20072751322751323,0.18565796883799512,0.34730056406124094,0.2247191011235955,0.26686656671664166,0.2531010041346722,0.1391304347826087,0.18016928657799275,0.18927613941018767,0.1896551724137931,0.2784552845528455,0.2854100106496273,0.23172242874845106,0.20508744038155802,0.3058823529411765,0.29055386269940847,0.2,0.33760683760683763,0.23503649635036497,0.3848190644307149,0.2671389396709324,0.2950955943474647,0.22898120672601385,0.19076133447390933,0.3848257006151743,0.22178217821782178,0.2180306905370844,0.4982698961937716,0.2102496714848883,0.1825927163381223,0.1836734693877551,0.2807953443258972,0.35038200339558573,0.33162518301610544,0.23931623931623933
2,0.17453373244301174,0.1874662344678552,0.25034387895460797,0.2782146652497343,0.25392781316348195,0.21210180886825677,0.18379187722253415,0.3908541846419327,0.27972027972027974,0.3057228915662651,0.2574832009773977,0.27632950990615224,0.21153846153846154,0.19386281588447654,0.22560975609756098,0.23835125448028674,0.28859060402684567,0.2627906976744186,0.19427710843373494,0.27405247813411077,0.289038356662425,0.16326530612244897,0.2932692307692308,0.25314685314685315,0.38946890603722195,0.27152471571130193,0.29521492295214924,0.2722820763956905,0.1890625,0.3898635477582846,0.19107142857142856,0.22427440633245382,0.4813391877058178,0.20691676436107856,0.1928630705394191,0.14150943396226415,0.27918781725888325,0.345973583297827,0.3125,0.21008403361344538
3,0.22151088348271447,0.17697729052466718,0.2296718972895863,0.2858690940615518,0.24862112855324564,0.20179659929419314,0.1963935711485692,0.4140625,0.23273657289002558,0.3110419906687403,0.2576238881829733,0.3103802672147996,0.20812182741116753,0.18801431127012522,0.23578947368421052,0.28174603174603174,0.2568511552928533,0.2638522427440633,0.1564327485380117,0.29120879120879123,0.3231145382734625,0.22413793103448276,0.29508196721311475,0.2493150684931507,0.39364188873305284,0.2697759487882945,0.26001705029838024,0.2593491986401166,0.18509212730318259,0.3918727915194346,0.22082585278276481,0.18610271903323264,0.48676957001102533,0.2233517281440604,0.19693396226415094,0.22123893805309736,0.23581932773109243,0.35004995004995004,0.33014354066985646,0.29292929292929293
4,0.20326779285516478,0.20778859527121002,0.2566118656182988,0.2862595419847328,0.2494741270509045,0.2020621729763004,0.18190404231205137,0.38973897389738976,0.23671497584541062,0.2901849217638691,0.2528312570781427,0.27789473684210525,0.21008403361344538,0.18288623457998826,0.19879518072289157,0.2725409836065574,0.25858250276854927,0.25485122897800777,0.18448023426061494,0.2732732732732733,0.30591025173294417,0.29411764705882354,0.3082706766917293,0.23623188405797102,0.3866727107887579,0.24519670631290028,0.2991035044824776,0.25239755884917175,0.19148936170212766,0.38692196531791906,0.20825515947467166,0.21965317919075145,0.4785794813979707,0.199764982373678,0.1916370681304488,0.23595505617977527,0.2486659551760939,0.35140226035998323,0.31583629893238435,0.15789473684210525
5,0.19988801791713326,0.2115541090317331,0.27237654320987653,0.2813067150635209,0.23654618473895583,0.20434921650143908,0.18243243243243243,0.3825789923142613,0.25707547169811323,0.2729766803840878,0.26201002063071027,0.28230184581976114,0.21601016518424396,0.17715097402597402,0.2124756335282651,0.3051948051948052,0.2745205479452055,0.2427307206068268,0.18953323903818953,0.28402366863905326,0.3069067953954697,0.24,0.0,0.2552011095700416,0.3796928327645051,0.2491150442477876,0.3085531574740208,0.25775193798449614,0.17391304347826086,0.39399356453342865,0.19204152249134948,0.21357519016968987,0.49972870320130225,0.19495749047200234,0.19534197146137444,0.2987012987012987,0.2850574712643678,0.3424930306650737,0.31161971830985913,0.21374045801526717
