cycle,AL,AR,AZ,CA,CO,FL,GA,IA,ID,IL,IN,KS,KY,LA,MD,MI,MN,MO,MS,MT,NC,ND,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WY
-19,0.08082348455966451,0.06642728904847396,0.09104859335038364,0.10527103923330339,0.09609936805404228,0.07551056968828376,0.05828258978501305,0.14276609305289995,0.11572700296735905,0.10382978723404256,0.08030776628997355,0.13885180240320427,0.08,0.060862331900734784,0.07418397626112759,0.09496402877697842,0.10616438356164383,0.0948905109489051,0.07591836734693877,0.16084977238239756,0.12748829039812645,0.23096446700507614,0.15502183406113537,0.10274669379450661,0.142570281124498,0.12379997134259922,0.0933641975308642,0.1121404193076548,0.07473598700243704,0.1637888505180069,0.06950672645739911,0.09694477085781433,0.2286348501664817,0.11168199026500811,0.0768103809125157,0.11871227364185111,0.1246768170066073,0.15803265470671235,0.14723590585659552,0.1050228310502283
-18,0.08132147395171538,0.07274202271498108,0.09553072625698324,0.12012644889357219,0.09985133795837463,0.07867046907267185,0.07163040406894602,0.1362397820163488,0.1167608286252354,0.10395584176632934,0.08526933877967832,0.1480916030534351,0.11516533637400228,0.0686936936936937,0.08029197080291971,0.12878787878787878,0.11202938475665748,0.11995637949836423,0.08710801393728224,0.13181019332161686,0.15850043591979077,0.17369727047146402,0.15502183406113537,0.07525655644241733,0.1576881912236889,0.1303972366148532,0.11949685534591195,0.11546477699041267,0.07564160288158488,0.1695692025664528,0.0644361833952912,0.10038860103626943,0.2196029776674938,0.1168032786885246,0.07729109079311078,0.13608477412158393,0.12634309003334568,0.16506189821182943,0.13898704358068315,0.07777777777777778
-17,0.0792709705753184,0.058529819694868236,0.10363537710255019,0.09907376778035064,0.08407297830374753,0.07243440380913788,0.06370601589103292,0.14368231046931407,0.11047619047619048,0.08723599632690542,0.10264105642256903,0.1321056845476381,0.11081794195250659,0.07256577844813139,0.0852575488454707,0.10493827160493827,0.10417563495479983,0.10623556581986143,0.08602150537634409,0.12691131498470948,0.1377415351887963,0.1712707182320442,0.16143497757847533,0.09151785714285714,0.1565025716385011,0.11569255404323459,0.0902461257976299,0.1078204534937529,0.06601466992665037,0.16612855884942765,0.06258322237017311,0.09154040404040405,0.14759036144578314,0.11665646050214329,0.07347338630673778,0.11455981941309255,0.1049204052098408,0.15634408602150537,0.14098173515981735,0.08187134502923976
-16,0.0747800586510264,0.06963562753036437,0.09113422486379395,0.09936147017598505,0.07809847198641766,0.07461110044171308,0.058744814666131406,0.14346289752650176,0.10845588235294118,0.08382229673093043,0.09072345390898483,0.13973458235753317,0.09500609013398295,0.06457862447529868,0.08363636363636363,0.11756569847856155,0.11134542387178406,0.10514786418400876,0.06499261447562776,0.1541095890410959,0.1321762349799733,0.20207253886010362,0.1293634496919918,0.07957244655581948,0.13319386331938632,0.10630841121495327,0.08876811594202899,0.10880361173814898,0.07015810276679842,0.1564584596725288,0.06892382103990327,0.08755472170106317,0.21402550091074682,0.11348347470020474,0.07797581158497773,0.10586944596818432,0.1117967332123412,0.14865979381443298,0.13540510543840178,0.0782608695652174
-15,0.07486740106079151,0.0668323667495167,0.08299180327868852,0.10189954925949775,0.07474546809038987,0.07065588149303187,0.058632362897765744,0.15143056524773202,0.13052631578947368,0.10791993037423847,0.09942196531791908,0.13200306983883345,0.100418410041841,0.06627003801024624,0.08732876712328767,0.08571428571428572,0.10194778284293411,0.07657657657657657,0.07137433561123765,0.12251655629139073,0.13204619893121874,0.15538847117794485,0.1394335511982571,0.09930715935334873,0.15689149560117302,0.1059745347698335,0.11611785095320624,0.09859154929577464,0.07637362637362638,0.16931560168666884,0.06561360874848117,0.08493975903614458,0.25692963752665243,0.11446317657497782,0.07797552836484983,0.10542962572482868,0.0879492600422833,0.14921465968586387,0.13747954173486088,0.06912442396313365
-14,0.08142726440988106,0.06498621504529342,0.08499475341028331,0.09769402429952889,0.07894736842105263,0.06771851438145769,0.06070460704607046,0.1536144578313253,0.11138014527845036,0.08080808080808081,0.07052503898804367,0.14121037463976946,0.058776259901274254,0.06140127388535032,0.06349206349206349,0.08265582655826559,0.09979633401221996,0.0766685052399338,0.05144694533762058,0.13647058823529412,0.14920711196540126,0.14556962025316456,0.14705882352941177,0.1152542372881356,0.14087759815242495,0.11292909849213988,0.07920792079207921,0.10250297973778308,0.08836858006042296,0.18430335097001763,0.06832298136645963,0.08648194794290512,0.281203007518797,0.09836065573770492,0.062349759615384616,0.13049267643142476,0.04730713245997089,0.16327936617292457,0.1126865671641791,0.11612903225806452
-13,0.09537055434134711,0.06755674232309747,0.07913306451612903,0.104,0.08159618820726623,0.06880926407652933,0.06453656770456191,0.1560798548094374,0.10467289719626169,0.11148936170212766,0.09281476598549769,0.12710154673839946,0.11113730111962286,0.057328519855595665,0.08888888888888889,0.09780439121756487,0.11054637865311309,0.11330472103004292,0.06306937631394534,0.10566037735849057,0.13871703028329535,0.21691678035470668,0.11740041928721175,0.08979591836734693,0.1616401219925449,0.12124874118831823,0.11256354393609296,0.10964253529588465,0.0790273556231003,0.18004026459591602,0.059893048128342244,0.09095920617420065,0.27089337175792505,0.11003956478733927,0.06858846918489066,0.11432506887052342,0.08359133126934984,0.14776894865525672,0.12702156334231807,0.08292682926829269
-12,0.0932319094987322,0.06715108995239288,0.07467532467532467,0.10628505681001006,0.088545169244564,0.0723793677204659,0.06463545215613745,0.1555104800540906,0.12367491166077739,0.07667731629392971,0.09833869239013933,0.12876137158852344,0.10828958613111953,0.0628011564407324,0.07540983606557378,0.09203722854188211,0.11182432432432432,0.12152777777777778,0.07189097103918228,0.14250309789343246,0.15585642317380352,0.23511904761904762,0.11811023622047244,0.08227228207639568,0.17007251153592617,0.12551984877126654,0.1191553544494721,0.11994868505452214,0.08146067415730338,0.19105431309904153,0.0797872340425532,0.10097532989099255,0.2207953603976802,0.11392729134664618,0.07954998008761449,0.12369077306733167,0.08496366685299049,0.16078551702976374,0.13460788138899726,0.10126582278481013
-11,0.08033353670937564,0.061456953642384106,0.08396946564885496,0.10905143620574483,0.09125840537944284,0.07532143542506237,0.060481165532445126,0.14124293785310735,0.08348457350272233,0.09504132231404959,0.08908964558721334,0.1104199066874028,0.10355544505221283,0.06620450606585788,0.050080775444264945,0.09282700421940929,0.11792774369461487,0.11613194758246724,0.05867439333574792,0.15038560411311053,0.13709534760304262,0.19932810750279956,0.125,0.09224318658280922,0.1523517382413088,0.1116692426584235,0.11461794019933555,0.10829048843187661,0.07695852534562211,0.18311173314672266,0.0703883495145631,0.08849077090119435,0.24697057126370456,0.11455847255369929,0.07616707616707617,0.10721343873517787,0.0983341045812124,0.1564922480620155,0.14001623376623376,0.11637931034482758
-10,0.07626588872681808,0.05277185501066098,0.07809110629067245,0.11161651504548635,0.09730538922155689,0.056465614856193856,0.05483806874627459,0.15159076731129134,0.07103825136612021,0.10516605166051661,0.07981948949372444,0.11327433628318584,0.10283275126115639,0.0671591672263264,0.08191653786707882,0.10340775558166862,0.1032258064516129,0.12737378415933304,0.05716023107327455,0.11948051948051948,0.13268661624465636,0.19791666666666666,0.12474012474012475,0.08380520951302378,0.1366631980575789,0.10888888888888888,0.1018898931799507,0.10782608695652174,0.08502024291497975,0.1863218946350894,0.0812807881773399,0.09064994298745724,0.2653846153846154,0.10275175644028103,0.06998707625012426,0.12145110410094637,0.10535472646433404,0.1516186757768017,0.13447044823482746,0.0694980694980695
