cycle,AL,AR,AZ,CA,CO,FL,GA,IA,ID,IL,IN,KS,KY,LA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WY
-13,0.5649876290877797,0.5117400419287211,0.5379876120189774,0.5455694320547131,0.4900589101620029,0.5910466004583652,0.5247491690740222,0.4373025112256777,0.5863483774710929,0.3988667582417582,0.5230111569245696,0.5149769585253456,0.569389419715684,0.6137438949938949,0.6192189105858171,,0.5663395129043984,0.4079023654916512,0.5431509364671319,0.5285421545667448,0.4823848238482385,0.5194002354996772,0.37078977932636464,0.5660621761658031,0.49791033434650456,0.48643001248919204,0.4706454419818806,0.6434137291280149,0.5350185528756957,0.4692680776014109,0.45066427825048516,0.6713045019496632,0.39663382594417074,0.4132333184057322,0.5333033465275279,0.44428542368941065,0.6256713211600429,0.602802760928676,0.4541042234332425,0.49174078780177893,0.5606060606060606
-12,0.41544968189705034,0.3639044007334556,0.37207365003417636,0.40113200052959086,0.37933168316831684,0.45431181052548336,0.40854289940828403,0.3092619047619048,0.42351752021563344,0.3175934803451582,0.379734704721421,0.37600446428571427,0.46476893340361974,0.4611827904238619,0.4987410548635038,,0.47342995169082125,0.2992071219919321,0.3808111380145278,0.33254758939690443,0.36486486486486486,0.4134063973493055,0.20682539682539683,0.41942508710801396,0.35650128314798973,0.33599585062240667,0.2737261977219372,0.47581632653061223,0.45955345232801875,0.3321849358300021,0.3389229817801246,0.5171633070406076,0.28764753764753764,0.2974934036939314,0.43137830600836197,0.36185730295960844,0.5141941391941391,0.4762613378684807,0.33655069675056637,0.3776857771722042,0.47852891156462585
-11,0.4200096084554408,0.3701485245260895,0.3705633802816901,0.39341022527991365,0.36167478354978355,0.4480715658963393,0.4038360906492775,0.30706713780918726,0.4689989378651089,0.29610106051154084,0.39856727574750833,0.36732290089180547,0.4759896729776248,0.457950543561476,0.4646746175784288,,0.4098772321428571,0.2890625,0.3812991215903837,0.3569968859478396,0.35702479338842974,0.38202849300745,0.26554802955665024,0.45081803671189147,0.3326552965107182,0.3498127880184332,0.34250635703563004,0.48761861432471076,0.44126088358594,0.3643289388372596,0.3570344860803391,0.538859764089122,0.2558191808191808,0.2994522348816827,0.43624303654045893,0.3507210541254558,0.5033507682249101,0.4822209599545583,0.3288211681068824,0.37942406692406694,0.47393822393822393
-10,0.42224412977236064,0.3653089334907517,0.37011139117001385,0.3940723384101503,0.35706453634085217,0.44329818513636826,0.3881863243518048,0.32231685651583236,0.47855722806021017,0.31890459363957596,0.38932507766287927,0.38136956910423747,0.4239740611691832,0.46967350625887216,0.5031412182463808,,0.41841269841269846,0.2824455751642406,0.3823026015518028,0.36336079589616044,0.35647812424462166,0.3905013536026655,0.3165976535541753,0.40827067669172934,0.31401861106324314,0.3386148465295785,0.3255406487785342,0.4919431279620853,0.41531035846072745,0.33899002365525044,0.33796153450581096,0.5194991789819376,0.28977330746451546,0.27880371660859465,0.4044885418591757,0.34469073949834445,0.4878776575904513,0.48263050343674524,0.3211701127819549,0.36031688687035507,0.4257142857142857
-9,0.3895254249022119,0.3454366734183248,0.35313714602998336,0.369633963159143,0.4649725274725275,0.42818988714406203,0.37485494633014216,0.3167091836734694,0.46168958742632615,0.2972814011240361,0.38530910992027184,0.3554147465437788,0.4106380816907133,0.45718265021886195,0.4964685501066098,,0.4230847388742126,0.2680572453095985,0.384773166023166,0.32671656361861373,0.32719298245614037,0.3823871568171242,0.2457142857142857,0.4131419939577039,0.30415726436382573,0.29267259635747567,0.3129326620516048,0.46974544442898875,0.39618338934229475,0.3413889805344771,0.32568027210884354,0.45386619139018375,0.27539735733435466,0.32906712172923774,0.39993832139298763,0.34365325936199725,0.4582278481012658,0.4475085392806912,0.2875874125874126,0.3643392188336009,0.42220650636492224
-8,0.41065756035578144,0.3748841772496866,0.39925529683238936,0.40355076456812233,0.5612912704348755,0.46268498100374605,0.40651678998292545,0.28282392026578074,0.5021385799828914,0.2860675427441006,0.41051625239005735,0.35327570518653323,0.4923910063065533,0.4967655625550362,0.5027702905061396,,0.454943016167506,0.25331021437578816,0.41600821744627053,0.3773760533019792,0.3469155844155844,0.3945307023692696,0.2714737793851718,0.37026578073089705,0.3454525954525955,0.33677811550151976,0.3216660729129557,0.4892448720275912,0.44236809045226133,0.33148404993065184,0.3305229253505116,0.5451007326007327,0.2723427479874472,0.3444479561736199,0.4053513044638687,0.35956632653061227,0.512997287522604,0.5179998243919571,0.28118986201531343,0.38619306418219457,0.4252440106477373
-7,0.5227744776305404,0.46506105834464045,0.5489795918367347,0.502145139205842,0.5923159139491518,0.6352179429765638,0.5268258586163902,0.37386732296677483,0.5772138228941684,0.3957964245450153,0.6172281477627471,0.4859254046446164,0.7131776953205524,0.6370689655172413,0.6429199096158674,,0.5463393826586009,0.3895198246662682,0.5797613787008395,0.5700905362144858,0.4273255813953488,0.5497546346782988,0.46675688397269943,0.5202423929860753,0.6927431401839768,0.45036194415718717,0.4411898446381205,0.6397288842544318,0.5816893581550431,0.4898626117113512,0.4513690476190476,0.7559779276517473,0.4171838838628235,0.42293938852136603,0.5770385587863464,0.4768957281362809,0.666597853014038,0.7000428571428572,0.46611998273629696,0.4534869162388882,0.5728820598006645
-6,0.4395724115334207,0.3608198725548311,0.4262999918877261,0.43424082747853243,0.37893805961899846,0.5198309250707582,0.48023080279746677,0.30697823303457106,0.45968757873519783,0.44779039435323004,0.40460793470315926,0.5103428916911383,0.4342849817788928,0.5013024158537208,0.5153827808251848,0.8043093270365997,0.4273303916161059,0.2845394736842105,0.40008719662839703,0.3538281426314602,0.31186799043941904,0.38896925858951176,0.2892403788031433,0.4249496981891348,0.35189607757996816,0.3280832378770523,0.3737771039533154,0.497566778414621,0.43089397295599563,0.36705310396409874,0.3709671164882891,0.5788557502611117,0.38000973855719533,0.3864360008490766,0.4299840722059995,0.37660728001835464,0.5003098853424233,0.5292198778456413,0.3422042545831892,0.48338143338143336,0.4842233009708738
-5,0.42977842435094,0.3636594663278272,0.4134839210276748,0.398873853419308,0.38610382991116937,0.48065936257818176,0.40177726719827006,0.3162529274004684,0.4667729591836735,0.34245154498730573,0.3992075705492046,0.3730254813789923,0.4427602347735459,0.4996452436853376,0.5070438036539732,0.3773987206823028,0.43725666367175803,0.2741254378808964,0.40987437919953257,0.36853086062011015,0.2914322018515157,0.39592883987940364,0.25423534798534797,0.369047619047619,0.33673188747446176,0.32802854938271603,0.35959214099355735,0.4724949221394719,0.42468944099378886,0.3480417220574701,0.33302689250427164,0.5449210845811412,0.310515873015873,0.3234542164883574,0.4377989477040817,0.37139955779216227,0.504424778761062,0.550676816095058,0.33009327072204037,0.38725692297120873,0.3724888392857143
-4,0.43467690845739626,0.35968879077054555,0.4200278164116829,0.40652511651993783,0.37258015150355805,0.48085452395032524,0.402392877782976,0.33960459183673475,0.4828597497393117,0.25774734103603947,0.3986036129568107,0.39881477745555416,0.4557598824283076,0.522416812609457,0.5280013413816231,0.4055994256999282,0.408130454754249,0.2803492171877286,0.395021645021645,0.345794114142738,0.2960401667298219,0.3931904188526705,0.33517722878625134,0.47193877551020413,0.34550278896808184,0.34845596133190115,0.3469646112445383,0.48834069710358374,0.42084965299251015,0.35115665584415584,0.3296320404334342,0.5175516023900054,0.3090709446884538,0.3123298856831791,0.44450924669155073,0.37895147488170744,0.5024656306037059,0.5545003715772023,0.3405679447753812,0.3739167230873392,0.5355805243445693
