cycle,AL,AR,AZ,CA,CO,FL,GA,IA,ID,IL,IN,KS,KY,LA,MD,MI,MN,MO,MS,MT,NC,ND,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WY
-12,0.014631696428571428,0.004055468341182627,0.0016920033319450228,0.00847457627118644,0.001543306104633036,0.010001754693805931,0.006782864926472632,0.0009057971014492754,0.0,0.003257328990228013,0.006355733082706767,0.0039939265909691045,0.0012300123001230013,0.019917825537294567,0.006585063526495197,0.0,0.0005733944954128441,0.006805086429564871,0.00860323886639676,0.0,0.007297830374753451,0.0,0.005050505050505051,0.020634920634920634,0.0010689470871191875,0.0019368619216566507,0.004965986394557823,0.0015669887699138157,0.003681885125184094,0.0019135093761959434,0.006134969325153374,0.009157509157509158,0.0006596306068601583,0.01993000422793254,0.003273134650685671,0.0,0.003788164342254052,0.0017730496453900709,0.0008176614881439084,0.0
-11,0.010196455263719836,0.005228744688750464,0.00205620287868403,0.006819727891156462,0.005237887385421213,0.010531375633630484,0.005020771042256502,0.0003154353007149867,0.0,0.0046631555848145705,0.006363272921108742,0.0014298423995932894,0.010800344234079173,0.02366333263510683,0.002188183807439825,0.002457002457002457,0.0015856236786469344,0.005305039787798408,0.015418502202643172,0.0,0.006391737685974288,0.0,0.0,0.013136288998357963,5.4636847089677276e-05,0.0011674269909120298,0.003022227999480047,0.0009254974548819991,0.009185217203371515,0.0035984166966534724,0.02313237221494102,0.009665334665334665,0.0006134969325153375,0.018529883863657823,0.0034047191587586565,0.0,0.005187120571735956,0.001850122765155445,0.0016877637130801688,0.0
-10,0.011574280367168701,0.0052015072083879425,0.003965534123176344,0.00808997632202052,0.005560118784355848,0.009130163354489648,0.004281516720302225,0.0009407337723424271,0.0023094688221709007,0.000600698995194408,0.0055248618784530384,0.005623242736644799,0.004839334107626791,0.02692775223296866,0.0037891002902289586,0.0024449877750611247,0.0,0.006443298969072165,0.015,0.0033333333333333335,0.003880439735702894,0.0,0.0,0.001564945226917058,0.0005260389268805891,0.0026573863823345506,0.004333107650643196,0.0,0.004808186773629539,0.0034103827207275484,0.028735632183908046,0.011002757071377513,0.000900116144018583,0.02125300314174829,0.0030282967976067872,0.0,0.001694113939011898,0.0017258382642998027,0.002435064935064935,0.0
-9,0.013336073375443454,0.00961417223553146,0.0035738111121700177,0.008945029624753126,0.003133393017009848,0.008231402415570428,0.004678362573099415,0.0009302325581395349,0.0,0.008855744581682591,0.005094096187213596,0.004613498515937541,0.005689900426742532,0.0296004148698073,0.004301075268817204,0.0021413276231263384,0.0005238344683080147,0.011971548787818071,0.013769363166953529,0.006006006006006006,0.007705868971792539,0.0,0.0,0.004784688995215311,0.0026441036488630354,0.0026731470230862697,0.006676867436361107,0.0013898662913441238,0.004618937644341801,0.0028641571194762683,0.013915547024952015,0.010723860589812333,0.0,0.02015229871423827,0.0038014660012476607,0.013333333333333334,0.004277041942604857,0.0009184845005740528,0.0030834630583163694,0.0
-8,0.018005893352977843,0.007985714285714287,0.005357142857142857,0.012858826500547186,0.0006016847172081829,0.011128488931665063,0.006487514594553877,0.0,0.0,0.0018656716417910447,0.007075471698113208,0.0045662100456621,0.012407458184809433,0.03138475021910605,0.005494505494505494,0.005681818181818182,0.0007304601899196494,0.008818342151675485,0.010224654377880183,0.0,0.008662082741136251,0.0,0.0,0.016227180527383367,0.003115264797507788,0.0018887362637362635,0.0063532401524777635,0.0,0.0,0.0017191977077363897,0.02693833943833944,0.014326647564469915,0.0,0.021118302528858345,0.0037483153638814015,0.01639344262295082,0.006345304975922954,0.0022718711743101986,0.0030241935483870967,0.0
-7,0.01805323154151851,0.009640036919290329,0.006151574803149607,0.010845630842926678,0.003372681281618887,0.0137761544011544,0.007067137809187279,0.0010319917440660474,0.0023098791755508173,0.002066115702479339,0.013485040033712599,0.0021598272138228943,0.003430531732418525,0.02321683795004424,0.0024813895781637717,0.0,0.002758620689655172,0.01046337817638266,0.013736263736263736,0.0025414660246120923,0.008247578692493946,0.0,0.0,0.019230769230769232,0.0017236135050187572,0.003161555485298767,0.01141552511415525,0.0,0.005935707616379886,0.002752899721039495,0.02102803738317757,0.01941198643045609,0.0,0.02888416828937275,0.0023215997808519384,0.0379746835443038,0.005110732538330494,0.0018389113644722325,0.003948667324777887,0.0
-6,0.014841199168892847,0.0069958847736625515,0.004978662873399715,0.008027974783293932,0.001980937069361507,0.010817717206132879,0.004783332072903275,0.0,0.0,0.0004427390791027155,0.008405181304401634,0.0008319467554076539,0.0014157837047862624,0.022915112208000916,0.002079002079002079,0.0021008403361344537,0.0,0.002564102564102564,0.003943908851884312,0.0,0.006972293109733868,0.012345679012345678,0.004761904761904762,0.008871989860583017,0.0025393600812595226,0.0034308475030124515,0.0055074744295830055,0.0018107741059302852,0.002868116520351157,0.004047093451066961,0.007207207207207207,0.012144294337453291,0.002246515248001132,0.021908945341238585,0.002114508783344177,0.009433962264150943,0.003033340367166069,0.0008583690987124463,0.002188183807439825,0.008
-5,0.014070205976211198,0.004807323251707991,0.0035368025326474083,0.005239049527626682,0.0023355391202802647,0.009602015988877303,0.004217627033161014,0.0003694581280788177,0.0021598272138228943,0.001912411550965768,0.007714445599168599,0.006244424620874219,0.002062127062127062,0.018765010561648195,0.003005311713726586,0.007312192118226601,0.0,0.008518189884649512,0.009633911368015413,0.0027548209366391185,0.004267531480677378,0.014492753623188406,0.0,0.009421265141318977,0.003236834448647076,0.00213857998289136,0.0024650780608052587,0.0006412786108918705,0.0007564296520423601,0.0028916929547844372,0.01155115511551155,0.007179914767463405,0.0016519823788546256,0.01475872106244599,0.002542823319079027,0.01818181818181818,0.010506275560569735,0.000972846765824974,0.002437043054427295,0.0
-4,0.013998668774440469,0.005440111630713532,0.004172461752433936,0.007260348255708864,0.0012620950778291964,0.0073413036596946596,0.004592023896866157,0.001725625539257981,0.0,0.001584786053882726,0.007667884120527932,0.006661551339285714,0.004182754182754183,0.02534269521762193,0.001941747572815534,0.006802721088435374,0.0020376974019358125,0.011049723756906077,0.010638297872340425,0.0,0.005985672957707673,0.0,0.0,0.004225352112676056,0.00047664442326024784,0.002313036507565383,0.007155635062611807,0.0004522840343735866,0.0,0.002999109434752999,0.010284218399401645,0.014964216005204945,0.0010887316276537834,0.018785421145202267,0.007584255962542068,0.014204545454545454,0.005304841601912732,0.0013015184381778742,0.0033893557422969185,0.1336405529953917
-3,0.013572560561467058,0.007819548872180452,0.004042037186742118,0.007388098837029953,0.0029978586723768737,0.00621880164944323,0.006681076832383572,0.001774622892635315,0.0,0.0017985611510791368,0.00988361762615494,0.005730427764326069,0.003537735849056604,0.026868916960033132,0.0019455252918287938,0.005089058524173028,0.002771618625277162,0.010256410256410256,0.012364760432766615,0.0,0.006203955021326095,0.0,0.0,0.005478602439528633,0.0033240997229916896,0.0018846140785765222,0.007326007326007326,0.001488833746898263,0.0023148148148148147,0.003975741239892184,0.01883116883116883,0.010753749013417522,0.00045948203842940684,0.017463597009051555,0.003591689383334561,0.015873015873015872,0.006921984696694801,0.0006528835690968443,0.0023455824863174357,0.0
