cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,MI,MN,MO,MS,MT,NC,ND,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WV,WY
-12,0.03598608393128941,0.020194717563138617,0.015625,0.009307614555256064,0.0022054638588503133,0.029944577715278354,0.031072555205047318,0.0234375,0.07701577563540754,0.018874543923659837,0.045727636849132176,0.03906807478236049,0.04486814646177196,0.0,0.016216216216216217,0.0,0.013023330137424096,0.021858864027538727,0.0064516129032258064,0.0204715864246251,0.0,0.032214048410061695,0.017857142857142856,0.0085989010989011,0.013908533710513909,0.003812997347480106,0.014423076923076924,0.012832405689548547,0.07196162046908315,0.0472972972972973,0.010619469026548672,0.030139103554868624,0.016639116060553332,0.0,0.012404800369259174,0.0073475385745775165,0.003937007874015748,0.03502581755593804,0.037037037037037035
-11,0.02620672842515846,0.018812292358803984,0.014705882352941176,0.011363636363636364,0.010280231495583308,0.023196522611385106,0.027430326969497477,0.016216216216216217,0.012135922330097087,0.012333916984241427,0.01164021164021164,0.029507839721254356,0.03686246072032874,0.0,0.0189873417721519,0.002127659574468085,0.011111111111111112,0.006153846153846154,0.0,0.02129284017645063,0.010327022375215145,0.015412819120043456,0.016129032258064516,0.007810775005519983,0.01543778801843318,0.01713723837617643,0.013280689160086144,0.008928571428571428,0.06451612903225806,0.028571428571428574,0.004672897196261682,0.036115569823434994,0.026586033774532176,0.0,0.019513068385248838,0.005432917762781654,0.007936507936507936,0.04954954954954955,0.0
-10,0.03387874973778058,0.020887055183084063,0.03278688524590164,0.020089285714285712,0.013761467889908258,0.015185480899152438,0.040734989648033126,0.023513753327417924,0.019498607242339833,0.018860910082284126,0.02287747839349263,0.02058249267816466,0.029852366478506295,0.0,0.006896551724137931,0.009029345372460496,0.009925558312655087,0.02615830115830116,0.0,0.03423556641378424,0.0,0.012121212121212121,0.009900990099009901,0.011856913183279742,0.01773888363292337,0.007995735607675906,0.01818181818181818,0.016451806325888173,0.04285714285714286,0.01171875,0.004866180048661801,0.041478696741854636,0.023875661375661376,0.0625,0.031067125645438898,0.002793296089385475,0.0,0.041196388261851014,0.0
-9,0.02022509471807444,0.015287614441181551,0.0,0.016897081413210446,0.004395604395604396,0.02535977535977536,0.041193181818181816,0.012658227848101266,0.028132992327365727,0.017421602787456445,0.021379980563654033,0.03343066786463013,0.02988453701607426,0.0,0.0,0.005285073670723895,0.014778325123152709,0.023376623376623377,0.006369426751592357,0.02254259501965924,0.0,0.01731601731601732,0.030303030303030304,0.006683375104427736,0.01696770662287904,0.003500583430571762,0.03498542274052478,0.013656479048541004,0.11267605633802817,0.03221884498480243,0.0002927400468384075,0.032818532818532815,0.016022258466852155,0.037037037037037035,0.025540483255616787,0.00556077694235589,0.004739336492890996,0.03818615751789976,0.0
-8,0.018409995577178238,0.013558655924543132,0.019230769230769232,0.015151515151515152,0.005551872721246271,0.02080864253806181,0.03596403596403596,0.014925373134328358,0.002840909090909091,0.009456264775413711,0.021662763466042154,0.028755868544600938,0.047680730323217374,0.0,0.0,0.0022988505747126436,0.013839285714285714,0.006821829855537721,0.008620689655172414,0.025653923541247486,0.0,0.02848639455782313,0.0,0.0010120135805693393,0.014336917562724014,0.004959625161997807,0.024186256781193488,0.008900756564307966,0.0,0.023474178403755867,0.0028011204481792717,0.029404111371324485,0.0186151704940849,0.0,0.022490786906568392,0.005078125,0.0,0.035910518053375196,0.0
-7,0.014018147975802699,0.014723926380368098,0.03571428571428571,0.00904977375565611,0.004564381806534273,0.020574291081492082,0.030964256026600166,0.0018796992481203006,0.012987012987012988,0.018628661205251938,0.022831632653061224,0.02628968253968254,0.02640284244057829,0.08333333333333333,0.0,0.0,0.023733211233211236,0.010101010101010102,0.008064516129032258,0.019584104828372025,0.0,0.01616161616161616,0.0,0.002132644479154151,0.013043478260869565,0.004258070269306224,0.021994773519163763,0.009528585757271816,0.027777777777777776,0.02298136645962733,0.008379888268156424,0.019052044609665426,0.016194331983805668,0.0,0.01608287545787546,0.0029985007496251873,0.008756868131868132,0.017417311752287123,0.0
-6,0.013139615651771245,0.01928191489361702,0.01639344262295082,0.012576144625663194,0.004340542187024063,0.021060565753303184,0.034892353377876766,0.0195578231292517,0.011904761904761904,0.01332545958714183,0.007220216606498195,0.02501665001665002,0.049694362689608335,0.0,0.0,0.0045351473922902496,0.01443298969072165,0.006993006993006993,0.007692307692307693,0.01842356308132602,0.0,0.028558417902680197,0.011494252873563218,0.0066945606694560665,0.018867924528301886,0.0034925642181162686,0.024060150375939848,0.00851063829787234,0.058823529411764705,0.029736999402271373,0.0028735632183908046,0.01817862988075754,0.020300751879699246,0.0,0.023397309062129005,0.003928294788093393,0.004032258064516129,0.040625,0.0
-5,0.021032393381496154,0.013995562382659156,0.0,0.010159651669085631,0.0076962988585264624,0.023474607234198027,0.027780745806175875,0.0045871559633027525,0.013888888888888888,0.015595877644995067,0.01532567049808429,0.04425304425304425,0.028974654377880184,0.09090909090909091,0.0,0.004830917874396135,0.010290556900726392,0.02024872448979592,0.007692307692307693,0.033277870216306155,0.0,0.0194980694980695,0.015822784810126583,0.005627889997566317,0.05084970791290494,0.0068475715303940535,0.02112939416604338,0.0033685499923442044,0.07922077922077923,0.016129032258064516,0.016824085005903187,0.04383116883116883,0.01679322429906542,0.045454545454545456,0.014834383255435887,0.009394107837687604,0.014673311184939091,0.05210489993098689,0.0
-4,0.0939141281512605,0.012175324675324674,0.0,0.014404402244281397,0.01079913606911447,0.019755931046253627,0.027192982456140352,0.007894736842105263,0.0158311345646438,0.009709496043315285,0.0029547790339157247,0.027323326024624724,0.02935174069627851,0.0,0.005494505494505495,0.0026889134031991176,0.022930648769574943,0.022222222222222223,0.0,0.023828038213730283,0.0,0.02231292517006803,0.0051158301158301155,0.006762468300929839,0.024725274725274724,0.002074688796680498,0.02072538860103627,0.007762226512226512,0.07936507936507936,0.019428571428571427,0.007518796992481203,0.024922118380062305,0.019240442655935615,0.0,0.016449922360248448,0.006148212919444749,0.012269938650306749,0.023809523809523808,0.0
-3,0.017830609212481426,0.009170506912442398,0.03389830508474576,0.013417252146760343,0.004147465437788019,0.011731121853642274,0.0259023894255211,0.0,0.014606741573033709,0.008210726150925487,0.008861439312567132,0.013896889400921658,0.03309190809190809,0.0,0.01,0.004988913525498891,0.009216589861751152,0.008487394957983193,0.0,0.019884967063218954,0.0,0.016055625790139066,0.008902077151335312,0.004525862068965518,0.0,0.00518238791579624,0.009345794392523364,0.0070724841660802255,0.09259259259259259,0.017467248908296942,0.0,0.017903525046382186,0.015199895022307761,0.0,0.013421005224283912,0.0023953062762407146,0.007863695937090432,0.01909854851031322,0.0
-2,0.03670925848345203,0.013577702097150026,0.01694915254237288,0.013907025332985115,0.011043233082706766,0.014343944099378881,0.027800181469906243,0.004347826086956522,0.015217391304347827,0.012860967680244789,0.020896656534954407,0.02271756160091155,0.025308641975308643,0.0,0.0,0.0,0.015384615384615385,0.008714596949891068,0.005608028335301063,0.0149582560296846,0.0,0.021562196307094265,0.01092896174863388,0.00510204081632653,0.006349206349206349,0.004665992689944785,0.012958280657395701,0.00641025641025641,0.029411764705882353,0.034934497816593885,0.0028328611898017,0.03126340626340626,0.016827943298531534,0.0,0.01988155668358714,0.003176956475696283,0.008928571428571428,0.020299865229110512,0.07692307692307693
-1,0.004091539528432732,0.0052746013850861655,0.016129032258064516,0.012882138050374928,0.004608294930875576,0.01564326170997033,0.02241758241758242,0.008,0.0065449256625727216,0.009251432328355406,0.008888888888888889,0.0239770279971285,0.031053623795559277,0.0,0.010976408912188729,0.0006157635467980296,0.009784735812133072,0.01263157894736842,0.014705882352941176,0.012741815476190478,0.0,0.011528822055137845,0.002777777777777778,0.003134796238244514,0.022653721682847898,0.004802284329843385,0.014835164835164835,0.00855431993156544,0.06779661016949153,0.008571428571428572,0.006921373200442968,0.022404933196300103,0.016061390202551977,0.0,0.01746157323688969,0.004514672686230248,0.017241379310344827,0.02287809989521481,0.0
0,0.021611001964636542,0.004886789379377749,0.0,0.013651877133105802,0.008054018874064432,0.01050795541563856,0.025098814229249013,0.00398406374501992,0.007501630789302022,0.007252600438973185,0.006309148264984227,0.014659468438538206,0.022603978300180835,0.0,0.01407563025210084,0.0042643923240938165,0.01985049833887043,0.008954302181967888,0.006884681583476764,0.018900170905800744,0.0,0.0288,0.00862663906142167,0.003125,0.018391077361177028,0.004149659863945578,0.002793296089385475,0.0026960457994940753,0.0663265306122449,0.004804612427930814,0.005797101449275362,0.009970457902511078,0.014943310657596371,0.0,0.009450371057513915,0.0035588972431077693,0.008849557522123894,0.023837209302325583,0.0
1,0.03080745341614907,0.00938037865748709,0.0,0.013255915863277826,0.00661689854088904,0.009016973125884016,0.02507598784194529,0.0,0.006437768240343348,0.01096572918606817,0.0,0.01652341434499111,0.027995216351380733,0.0,0.01165011459129106,0.004767291531997415,0.00599680170575693,0.006569012382965872,0.011479591836734694,0.018348881645498485,0.011363636363636364,0.01686200796107917,0.007211538461538462,0.0034334763948497852,0.009836065573770493,0.0024961597542242707,0.018438538205980067,0.005626223091976516,0.08771929824561403,0.013636363636363636,0.0,0.01480299361655294,0.020718932161865336,0.0,0.015322041453086695,0.002807017543859649,0.033140283140283146,0.021459899749373432,0.0
2,0.0071301247771836,0.007972665148063782,0.016666666666666666,0.001669449081803005,0.007058823529411765,0.008204030675940789,0.0233843537414966,0.0044444444444444444,0.009478672985781991,0.004295768211315236,0.017216846898121797,0.015536957242293668,0.03470176730486008,0.0,0.005847953216374269,0.0019455252918287938,0.003116576819407008,0.0075,0.0,0.011490046838407493,0.0,0.016934633632050607,0.008086253369272238,0.0024457544211714537,0.00541871921182266,0.0035292550830151826,0.011965192168237854,0.0028625954198473282,0.01694915254237288,0.004651162790697674,0.012048192771084338,0.027054724328755893,0.015445859872611465,0.0,0.013766233766233765,0.0030860941126820006,0.011183261183261184,0.019504160887656035,0.0
3,0.011618695537364668,0.007376754228139619,0.0,0.00837598883201489,0.002688172043010753,0.006563580304587498,0.0238979255068364,0.0,0.011077632045373981,0.0025887573964497044,0.0,0.011664564943253467,0.015164835164835166,0.0,0.0,0.0,0.007594936708860759,0.002594258042199931,0.0,0.012807881773399013,0.0,0.024468375136314068,0.002857142857142857,0.0012755102040816326,0.0,0.0024992502249325203,0.004257332071901609,0.005301619143143717,0.09090909090909091,0.016428571428571428,0.0,0.013432835820895522,0.012796649604467195,0.0,0.0053295760842930655,0.001963275204989029,0.011111111111111112,0.007079223671651288,0.0
4,0.0024730869944719234,0.005428165584415584,0.0,0.0023439427584505306,0.0,0.004101984672823737,0.02389435584209931,0.0,0.0049504950495049506,0.006383960619423649,0.0,0.009070990359333918,0.017035775127768313,0.0,0.0,0.0,0.0014144271570014143,0.0013522112631244034,0.0,0.014504271806079874,0.0,0.010932944606413994,0.0029194239003503307,0.0009794319294809011,0.0022239665096807954,0.0014903129657228018,0.020640074211502785,0.0020491803278688526,0.007518796992481203,0.0019305019305019305,0.002932551319648094,0.008735072976559044,0.009858754384301829,0.0,0.0049833887043189366,0.004167155769456509,0.0,0.005697609783212896,0.09090909090909091
