cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,ME,MI,MO,MS,MT,NC,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,VA,WA,WI,WV,WY
-13,0.17996505532906232,0.21239606953892667,0.18807339449541285,0.123342175066313,0.061269146608315096,0.15233092580433355,0.12464488636363637,0.07849829351535836,0.13179571663920922,0.16553480475382004,0.10526315789473684,0.14989939637826963,0.1466346153846154,,,0.18181818181818182,0.15151515151515152,0.20174346201743462,,0.12564190345771997,,0.11294765840220386,0.061764705882352944,0.07231920199501247,0.12465373961218837,0.14629948364888123,0.16498316498316498,0.044444444444444446,0.052830188679245285,0.17543859649122806,0.2773722627737226,0.10031104199066875,0.24556582563077692,0.15,0.007978723404255319,0.19325842696629214,,
-12,0.16558177379983727,0.17971946230274694,0.14285714285714285,0.136003726129483,0.045180722891566265,0.14673913043478262,0.11643090315560392,0.0915032679738562,0.1255539143279173,0.15770491803278688,0.10869565217391304,0.15535248041775457,0.1537598204264871,0.16981132075471697,,0.0958904109589041,0.17204301075268819,0.1642304385210662,0.013513513513513514,0.11058293720290217,0.09230769230769231,0.12127659574468085,0.027985074626865673,0.08320433436532508,0.14814814814814814,0.12674418604651164,0.2031063321385902,0.039923224568138196,0.07333333333333333,0.17408123791102514,0.23987034035656402,0.09090909090909091,0.21972674527419053,0.12815990593768373,0.007104795737122558,0.15030674846625766,,
-11,0.17440499414748342,0.18487394957983194,0.10855263157894737,0.12389770723104056,0.051978277734678044,0.16083598364379828,0.12347560975609756,0.09907834101382489,0.15159944367176634,0.156963890935888,0.12025316455696203,0.13974358974358975,0.14714204867006225,,,0.16666666666666666,0.15498938428874734,0.17324350336862368,,0.11959724950884086,,0.11787072243346007,0.040152963671128104,0.09943936264384774,0.12320328542094455,0.15621436716077536,0.20194647201946472,0.04247422680412371,0.10601719197707736,0.2015065913370998,0.2620481927710843,0.08564678086237448,0.22375945397528132,0.11977401129943503,0.008403361344537815,0.182648401826484,,0.1282051282051282
-10,0.17046818727490998,0.19299191374663072,0.1347305389221557,0.11471861471861472,0.04344328238133548,0.14506946025962195,0.11559432933478735,0.14736842105263157,0.13717421124828533,0.1618134906008109,0.11736641221374046,0.16137931034482758,0.15096693699313787,,,,0.1298449612403101,0.19582043343653252,0.06756756756756757,0.11119293078055964,0.10614525139664804,0.11363636363636363,0.05708245243128964,0.09641194193371679,0.13815789473684212,0.1517467248908297,0.22076502732240438,0.04627681952040387,0.06784660766961652,0.15784313725490196,0.23183391003460208,0.0948948948948949,0.21242331288343558,0.1313912009512485,0.0024330900243309003,0.1378809869375907,,0.08888888888888889
-9,0.18976234003656306,0.18310991957104558,0.13522012578616352,0.1261603375527426,0.044657097288676235,0.1531924166485073,0.10970898789595673,0.10462287104622871,0.12660028449502134,0.173639392817475,0.10941704035874439,0.14473684210526316,0.1380952380952381,0.14,,0.128,0.1722689075630252,0.18018720748829953,,0.11246485473289597,0.12578616352201258,0.11405295315682282,0.030800821355236138,0.09630863169580905,0.12224448897795591,0.13095238095238096,0.1944739638682253,0.03550023052097741,0.10256410256410256,0.1879432624113475,0.24024024024024024,0.09034443817052512,0.21883239171374766,0.13154362416107382,0.002336448598130841,0.15453194650817237,,0.14583333333333334
-8,0.19419159081057652,0.18392630241423125,0.15081967213114755,0.1189663578742077,0.04582210242587601,0.13948717948717948,0.11069145845438698,0.10122699386503067,0.13972602739726028,0.16440608302507193,0.10737628384687208,0.15309446254071662,0.15648592999313657,,,,0.16099773242630386,0.15544041450777202,0.019230769230769232,0.12051492741714599,,0.09853249475890985,0.03416856492027335,0.08770287141073659,0.12412177985948478,0.1353658536585366,0.18126520681265207,0.04557786218122626,0.0650887573964497,0.18095238095238095,0.2364620938628159,0.09474367293964958,0.2053207466208968,0.13542526837324526,0.005509641873278237,0.18823529411764706,,0.14285714285714285
-7,0.19119025304592316,0.17964659685863874,0.165625,0.12377994676131322,0.05119825708061002,0.14247166756610902,0.11774011299435028,0.1523545706371191,0.13870967741935483,0.1767402376910017,0.10894941634241245,0.20874080484638685,0.10397553516819572,0.07407407407407407,,0.107981220657277,0.21428571428571427,0.21208141825344715,,0.11398381294964029,0.16964285714285715,0.10513245033112582,0.040776699029126215,0.08318457693680828,0.08471074380165289,0.1478537360890302,0.2017167381974249,0.0380952380952381,0.07987220447284345,0.1634517766497462,0.24036697247706423,0.12966507177033493,0.2139251156920488,0.17963929757949693,,0.19477911646586346,0.11353959693443089,
-6,0.17456173069750094,0.17648559041060954,0.17261904761904762,0.11573033707865168,0.05055762081784387,0.15769414006669843,0.10959135427220533,0.11990407673860912,0.12685459940652818,0.16017064184603452,0.13760993274702535,0.1698554714384033,0.1602787456445993,0.11827956989247312,,0.10126582278481013,0.18888888888888888,0.19758779709116708,0.014705882352941176,0.10992009354901579,0.1103448275862069,0.11620553359683794,0.0452418096723869,0.08308952603861908,0.136,0.12690605017215936,0.2293193717277487,0.03409906676238335,0.06266318537859007,0.15901639344262294,0.2391891891891892,0.1001306051371354,0.2213814512999612,0.1345575959933222,0.006787330316742082,0.17901234567901234,0.14228855721393036,
-5,0.1899171270718232,0.17911200807265387,0.1373134328358209,0.09002433090024331,0.049598832968636035,0.14430732484076433,0.10365853658536585,0.11194029850746269,0.10792951541850221,0.16840882694541232,0.12402597402597403,0.16129478489417623,0.16232014388489208,0.09900990099009901,,0.1326530612244898,0.15476190476190477,0.2080965909090909,0.03125,0.1061301084236864,0.1282051282051282,0.11743450767841011,0.05636070853462158,0.10711472827513784,0.10754716981132076,0.12850586435492095,0.17420066152149946,0.03829358414511253,0.1048951048951049,0.17233201581027668,0.23824451410658307,0.09920819748486259,0.21075888568683956,0.13376891334250343,0.00663716814159292,0.12685337726523888,0.1412140575079872,0.1323529411764706
-4,0.1849551414768806,0.17728882144663632,0.16262975778546712,0.1222011385199241,0.05475989890480202,0.14500941619585686,0.1158017041053447,0.08347826086956522,0.12254901960784313,0.17336279630373644,0.11860940695296524,0.161540672607071,0.14414866901054746,0.1702127659574468,0.13131313131313133,0.12903225806451613,0.19960179193628672,0.21109861267341581,0.015384615384615385,0.11408250355618776,0.17058823529411765,0.12646793134598014,0.040145985401459854,0.10862166761202496,0.16322701688555347,0.1366093366093366,0.18181818181818182,0.037037037037037035,0.09302325581395349,0.1670682730923695,0.2372159090909091,0.10441385856668249,0.23068006182380216,0.1295995670995671,0.033426183844011144,0.16236722306525037,0.11060171919770774,
