cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,MI,MO,MS,MT,NC,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,VA,WA,WI,WV
-12,320,442,88,276,185,845,834,6,295,847,277,779,507,9,35,415,454,4,1069,52,8,779,152,765,208,715,10,215,121,415,504,395,123,60,430
-11,284,544,88,379,160,768,720,35,228,810,208,842,427,5,31,392,440,1,933,57,8,726,133,1036,200,661,15,219,92,415,459,350,139,72,237
-10,274,795,82,323,164,1389,654,15,144,870,199,891,401,5,8,382,475,1,852,45,3,766,181,946,197,630,8,227,110,400,454,354,219,44,495
-9,279,590,87,327,156,726,669,19,179,780,208,773,408,9,17,379,426,0,843,44,5,778,137,954,181,695,10,202,101,386,457,354,172,55,405
-8,259,584,79,309,155,648,646,18,174,738,181,744,349,4,17,349,400,2,764,51,7,646,158,854,180,731,8,234,108,362,465,338,200,50,388
-7,243,541,99,275,152,672,675,8,185,697,171,697,387,6,17,318,351,2,735,50,3,706,169,878,130,640,11,218,102,367,408,316,171,53,386
-6,245,553,72,309,174,727,668,27,210,761,201,802,434,4,21,364,426,3,944,55,4,782,214,917,196,706,7,218,95,393,487,334,157,53,332
-5,323,590,76,343,182,763,697,20,216,764,200,847,485,6,46,356,449,2,904,64,73,672,206,863,190,712,8,225,121,385,478,358,161,57,411
-4,440,579,85,317,168,787,650,21,219,701,207,812,426,6,55,415,476,3,1041,46,93,772,200,795,175,640,13,227,112,380,520,314,191,55,375
-3,387,548,70,271,189,766,626,22,199,774,262,831,450,1,53,359,447,2,1127,48,86,699,193,996,177,704,17,216,114,448,521,318,169,64,379
-2,375,501,78,277,171,795,640,22,214,806,265,795,395,4,34,369,417,0,1139,59,80,795,240,884,170,700,13,232,131,418,534,324,160,51,371
-1,334,605,87,288,155,815,592,19,199,708,269,726,441,9,53,373,416,2,1074,83,88,734,200,966,175,730,13,204,104,405,515,349,187,57,357
0,309,531,67,257,158,706,585,28,220,737,280,702,486,3,46,318,380,1,1045,60,81,711,200,909,182,752,21,169,123,461,487,333,188,63,375
1,326,533,84,280,138,700,647,19,229,840,292,840,475,3,50,384,494,0,1152,62,92,648,211,1005,145,820,13,164,134,419,489,354,194,59,435
2,308,508,75,256,165,678,568,24,208,713,306,700,503,4,92,384,402,1,1168,48,105,729,210,1000,192,843,14,214,120,451,521,331,189,71,474
3,295,501,73,267,146,613,570,22,199,678,284,643,452,7,63,335,366,1,1023,48,86,638,188,953,169,794,10,178,107,448,628,320,189,60,475
4,305,446,77,271,120,609,549,19,202,743,239,657,423,4,48,382,388,1,1047,47,63,589,191,877,171,848,14,169,114,428,508,305,186,59,485
5,292,375,78,266,156,602,547,17,212,633,257,681,376,3,52,269,398,0,1093,48,85,577,179,843,128,848,16,185,93,378,438,271,180,40,410
6,269,358,83,227,129,619,478,20,189,618,239,554,354,1,49,271,355,0,951,42,82,542,199,720,139,870,13,154,104,349,398,286,189,51,370
7,312,443,58,251,117,654,580,19,232,696,227,704,414,4,72,342,377,5,1130,52,78,601,208,791,126,929,15,170,89,375,396,337,200,48,398
8,288,375,85,241,117,638,561,19,216,718,178,639,406,5,54,285,392,1,1170,49,82,547,189,882,127,857,24,186,92,422,433,260,214,53,437
9,329,402,93,290,141,621,526,31,250,753,196,698,429,10,63,317,427,1,1191,61,74,613,170,1005,119,946,24,197,117,448,459,322,197,71,466
10,332,469,72,278,134,626,563,23,257,670,213,525,432,4,73,270,346,2,1209,54,63,606,171,964,164,927,24,216,100,396,479,267,194,47,438
11,310,436,75,271,117,659,572,27,255,744,174,1007,412,4,70,354,431,0,1165,41,90,631,170,905,188,848,25,196,120,378,445,361,168,61,449
12,298,469,68,300,112,683,532,24,279,690,168,791,392,5,65,299,431,0,1218,64,71,581,171,974,164,798,38,176,118,390,417,295,171,66,434
13,287,481,81,276,105,674,584,21,252,806,119,832,412,0,37,322,386,1,1205,66,59,663,176,1010,165,913,56,194,136,377,494,328,167,62,396
14,333,462,79,313,30,650,576,17,206,728,129,796,413,0,57,320,400,0,1222,73,65,600,165,975,178,907,57,195,109,408,445,306,204,64,490
15,274,414,83,301,14,623,508,17,256,747,134,804,411,0,31,302,407,3,1282,105,59,591,163,926,162,894,63,186,116,377,440,314,202,50,425
16,271,440,89,240,21,612,508,21,235,743,112,771,417,0,58,296,390,1,1249,64,66,627,154,960,128,860,48,201,128,410,416,252,190,60,403
17,234,385,84,294,41,548,518,22,243,644,104,666,364,0,59,311,365,0,1283,61,74,552,137,910,139,843,44,201,117,342,384,245,180,47,456
18,222,339,80,252,25,531,434,20,237,565,103,668,342,0,45,233,345,1,1214,81,74,612,120,726,122,810,41,191,107,353,365,357,193,55,372
19,253,315,74,229,52,531,466,13,198,548,106,561,156,0,46,238,323,2,1092,69,47,525,109,773,144,824,43,191,101,320,318,198,178,35,372
20,241,292,74,245,98,530,421,23,206,529,87,522,300,0,49,235,293,2,1055,101,56,575,134,630,130,834,36,170,111,297,342,213,203,49,316
21,194,296,71,238,77,410,412,13,205,518,86,568,325,0,45,231,328,2,1200,63,71,492,107,622,148,799,22,194,114,370,338,177,149,16,371
