cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,ME,MI,MO,MS,MT,NC,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WY
-19,0.24892480086722912,0.24031773333837372,0.28719135802469137,0.2619072014051522,0.2356829980532122,0.29221806535998,0.24506052668837605,0.1701598790964047,0.2408623984710941,0.24103776516407027,0.21871902191871354,0.2902901785714286,0.3353706337052432,0.3978658536585366,,0.29651360544217686,0.2400146325601561,0.25891818936877076,0.232257326007326,0.21370169845544992,0.28288327526132406,0.23883134214539908,0.23002249078690654,0.13306899365852354,0.4056547619047619,0.2324392015907005,0.20453271336235326,0.17232467747270924,0.3721499821873887,0.18189530485091232,0.18547255146600125,0.2923015873015873,0.20717927032677896,0.24830769604037267,0.3028901641446525,0.12022200772200774,0.24115509657678333,0.33122399445214984
-18,0.20286331180763376,0.19231270554263255,0.17950728450020234,0.21289248334919125,0.18276985968401283,0.23847801788375558,0.20825169219807624,0.10798851478917558,0.19782461953853706,0.21337714285714285,0.1709880427942102,0.29663853317811406,0.25303982612781956,0.29065126050420165,,0.22108843537414963,0.20887530836510426,0.19222552480029725,0.16324626865671643,0.1729748537459898,0.19514432485322894,0.1673035714285714,0.1555177626606198,0.15738837933719824,0.2953444860224521,0.17372598162071845,0.18806012573568753,0.14558345267931735,0.34936884236453203,0.12490779444307844,0.1663230657288382,0.26874693176239567,0.16119335767482348,0.18043099810086516,0.2858161325366649,0.08790906230333542,0.2228144989339019,0.28424840085287845
-17,0.19770510326677726,0.1948381294964029,0.19470644340822382,0.1943367577695936,0.20956171383647798,0.23804322153991497,0.20529117326912294,0.13713249151903506,0.20028866809881848,0.20418094359515024,0.17625934671389218,0.21653295959791224,0.2674920127795527,0.2598116169544741,,0.23660714285714288,0.19298106253177427,0.17578636959370905,0.22309362934362936,0.17896619509522735,0.21594942324755992,0.14527224824355972,0.19181371272301082,0.1421221152684361,0.3468637454981993,0.16978753306878308,0.17147922998986828,0.13681979725005824,0.38891954253611555,0.14930130870841488,0.1852275392915787,0.26939344511038615,0.15222871675887917,0.1918617370378473,0.2570859119821214,0.08868894601542417,0.22073412698412698,0.2734375
-16,0.1999398073836276,0.18449661417965246,0.23333477808599168,0.18455311276908024,0.1908756949960286,0.24179905854663136,0.18997612595173569,0.13106863839285715,0.1998005319148936,0.211025515715829,0.19096209912536444,0.2458738309187603,0.2871552717921433,0.3263627819548872,,0.27754380053908356,0.1820349761526232,0.20451292027602408,0.22830149501661132,0.18369310964463859,0.16582401032702238,0.12867122897063016,0.17168367346938776,0.13979436329810396,0.33916546416546417,0.17290363726135616,0.17489252645502645,0.14514021277904188,0.3097144846796657,0.15294703185328187,0.14738612836438922,0.26984806147397833,0.1555744672667128,0.19460257787325455,0.27737815970892377,0.08084095707248416,0.1904433497536946,0.3155940594059406
-15,0.20099691974691974,0.19868777056277057,0.2673395445134576,0.19324280988387793,0.20466619579904188,0.25360067409483655,0.20520499866613312,0.12561753808151502,0.1997354497354497,0.22576342414501765,0.17383177570093458,0.2807877014793553,0.3104732690622261,0.26501623376623373,,0.2972560975609756,0.20214686998394862,0.19317346938775512,0.2619642857142857,0.18397887323943662,0.23698200654307525,0.15569908814589667,0.14559778456837283,0.14481694754625243,0.35311791383219954,0.19910820199966106,0.1707904437334817,0.1566462383770076,0.33475819506272764,0.14590382205513783,0.18869645848289063,0.2460678017866687,0.16670275537270612,0.2245691523954043,0.2785521315758223,0.09047034047034047,0.2518666457811195,0.31130063965884863
-14,0.34242908463189325,0.3182992371705964,0.34940918746680827,0.266375407000407,0.28373165731549416,0.3764811975046179,0.33326440249124173,0.19996630727762804,0.2947904368358914,0.4933272507964,0.27121955652490004,0.5812169641744825,0.4225785158421345,0.5390835579514826,,0.44738095238095243,0.4225055917533794,0.4370105053091347,0.2362012987012987,0.28010925283487803,0.3151669758812616,0.28538359788359785,0.29942823997348356,0.2459828035802382,0.4727323457792208,0.30440101237345335,0.2614202657807309,0.23233043217286914,0.4825023969319271,0.30358303919747354,0.26338120104438645,0.44288011413096046,0.3312813403608945,0.2918182688625048,0.4944805698333924,0.1062192118226601,0.32448465963566636,0.2787070524412297
-13,0.23110931483858227,0.19251015338511887,0.27171120246659813,0.18789904229848364,0.22235969387755103,0.3199439983093829,0.2579147043432758,0.15357922645040548,0.19406300484652667,0.25685018342684507,0.18297511312217193,0.2608125819134993,0.4626934724091521,0.39952380952380956,,0.25057746979388773,0.1896299593082401,0.19358523600751582,0.19182900432900432,0.19798183435688457,0.2349975704567541,0.19976580796252927,0.18699277956796753,0.1699436782074098,0.37153142507002795,0.17600513259195893,0.20073149741824442,0.15504067722075637,0.32577706875257306,0.1606375358166189,0.1763329623634156,0.30864197530864196,0.19733838057083136,0.2734313034282189,0.2870011021480161,0.10043089161418628,0.21329636505765098,0.2964716006884682
-12,0.2120930395733932,0.19260830624907666,0.23198177466863035,0.16656148716030914,0.20764903421904107,0.27414047810905184,0.2296465844900359,0.16082370448179273,0.29809171313209,0.23130745148541232,0.28444173630454966,0.2485738442099004,0.3413589377118926,0.3565668202764977,0.44826073492981006,0.2313426549865229,0.20100756129790046,0.1888999379372602,0.19051640926640928,0.1935111567068479,0.17674798792756538,0.17330624110109158,0.152890131956397,0.1693165881023803,0.32242063492063494,0.18548534798534796,0.16670800264550265,0.15588507927037162,0.34069858712715856,0.17241723440493933,0.18695969310568403,0.2716420034149118,0.1912163425579656,0.20779868833761048,0.29283833349007804,0.10399277688603531,0.2052401235723647,0.20673076923076922
-11,0.21247233315690708,0.19121146539229897,0.2148149852724595,0.2275090980448123,0.19913807013769366,0.27155138261627443,0.20566531577169878,0.2008484805452996,0.1590625,0.2269927033465159,0.1952811946696487,0.2541135628685562,0.3541746995694364,0.38181946006749157,0.25439489267209475,0.19970082273747194,0.20263414354505846,0.18426274018379282,0.18860078277886497,0.1905386652204428,0.21338222789115646,0.16030621572212067,0.17161620082815734,0.16745079833058926,0.3562742693643981,0.165699694274597,0.16666957310267858,0.13882309702711532,0.29728370221327965,0.16197344322344323,0.15881608548931384,0.27401803898748905,0.18818391842718396,0.221753784295175,0.301875,0.08091005897771954,0.23160133136094674,0.2661939775910364
-10,0.22370112847655665,0.19400639396190997,0.2122292794668888,0.20304304227090403,0.22114246250986583,0.19185469218743398,0.21305663731798172,0.13802083333333334,0.18207796014067995,0.22458410888785482,0.19391685006219503,0.2570801745242044,0.32810664178588705,0.33986175115207373,0.2326923076923077,0.19716042154566743,0.18837535014005602,0.20200980667640778,0.15638528138528138,0.20355980868417894,0.17835497835497835,0.19090648307515776,0.17476076555023923,0.17119424917590056,0.3612229758372192,0.18782643986448333,0.15690048474479612,0.1465033989448052,0.28802219321148825,0.14610625909752548,0.1675470052335724,0.28974247153874405,0.20984105512343593,0.1945710759621197,0.3509339209420888,0.19234261501210653,0.18544046058790487,0.31788793103448276
