cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,ME,MI,MO,MS,MT,NC,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WY
-19,0.2146038553989725,0.2119476051865573,0.24786596119929452,0.22796252927400468,0.2030175210902012,0.2565523476119948,0.2137066402378593,0.14027998727330576,0.20803870043000477,0.2117397248922771,0.18785659213569778,0.2571834415584416,0.3027200466710421,0.3527874564459931,,0.25795918367346937,0.20501842618686322,0.22906146179401993,0.19945054945054944,0.18205628538448854,0.2473432055749129,0.21379003558718862,0.20366897897246913,0.11169025767265138,0.3624190476190476,0.19824105230957478,0.1787033372905949,0.14736071074145835,0.33735304595653726,0.16164886515353805,0.15786026200873363,0.26223809523809527,0.17704324946554842,0.2166100543478261,0.2668665042318543,0.10059202059202059,0.20928475807993882,0.2804438280166436
-18,0.17659211424371293,0.1696358386139408,0.1537434237150951,0.18453853472882967,0.15733068169263065,0.21068447945497124,0.18270233507141237,0.08820012586532411,0.1760432007854688,0.18927085714285713,0.1485840151038389,0.26892566106768667,0.23014176065162906,0.25840336134453784,,0.19540816326530613,0.18162143978470507,0.17410365966932936,0.13646055437100213,0.14806567276844687,0.16937377690802347,0.14988571428571426,0.13692365835222978,0.13394695855325778,0.26676205150781424,0.1484544695071011,0.16710807918673087,0.12306062775987588,0.3201765188834154,0.11052372756331447,0.14519767159835073,0.2436776772564696,0.13881178063642519,0.15772314834353238,0.2542413543364114,0.07517306482064191,0.19505330490405118,0.23933901918976544
-17,0.17200354711367927,0.17302158273381296,0.16835523526918186,0.1682981197906571,0.18363656783468105,0.21112760645117756,0.18183692317841477,0.11569920844327178,0.1741675617615467,0.1798734844491302,0.15373212645939918,0.19304078871061278,0.2447740757644911,0.2357927786499215,,0.20909090909090908,0.16780630401626842,0.15767646508144542,0.19198841698841698,0.1540830137604331,0.18691215616681456,0.12996194379391102,0.1710964969397057,0.12088686616456562,0.3143337334933974,0.1452628968253968,0.15207700101317123,0.11724831041715217,0.3616573033707865,0.13309686888454011,0.16002814919071076,0.24612320764737122,0.13240100966319063,0.16909866549989064,0.23035499398315284,0.07300771208226221,0.1960218253968254,0.23244047619047623
-16,0.17519546419510174,0.16299869462348046,0.20709084604715672,0.15957375244618396,0.16602178599795755,0.214905644517295,0.16683443024906439,0.10796130952380951,0.1773809523809524,0.1865450897679922,0.1648886827458256,0.2220795892169448,0.2624811563359049,0.3055451127819549,,0.2473045822102426,0.1564160799454917,0.1836294229922185,0.1951827242524917,0.1581915915357685,0.13907056798623063,0.10972341032221271,0.15518243661100806,0.1197225190990777,0.30846560846560844,0.1496132323897301,0.155026455026455,0.1238484718037021,0.28599283724631913,0.13680622586872587,0.12524729698642742,0.2469332867621376,0.135742493012283,0.17254564983888293,0.2510053619302949,0.06586910626319493,0.16760591133004926,0.27835926449787834
-15,0.1757048507048507,0.17603896103896105,0.23840579710144927,0.1671246286794491,0.17952340007370102,0.22592137876717086,0.18097405628918234,0.10448744339234253,0.17591200222779171,0.19950993307688256,0.15112149532710278,0.2528924707440936,0.2839439088518843,0.23322510822510822,,0.267595818815331,0.1757223113964687,0.1741469387755102,0.2282857142857143,0.15961267605633803,0.21259541984732824,0.13869300911854102,0.1279755538579068,0.12348057192302937,0.3168367346938776,0.17330960854092525,0.15028515788009458,0.1349429416737109,0.30997571833265886,0.12955513784461153,0.16200047858339314,0.22408566847369626,0.14629053212797055,0.19762627357468027,0.24717373233582712,0.07285012285012285,0.22535505430242272,0.26982942430703627
-14,0.3000513203321825,0.28313106796116505,0.30754115772703133,0.2316239316239316,0.24748597324126026,0.33306729864426865,0.2929301284546516,0.16408355795148247,0.255745769382133,0.44508551634552934,0.2346964740094511,0.5316414244781007,0.38436631461923293,0.4750673854447439,,0.398,0.37600408441116406,0.3955983131259884,0.20108225108225106,0.24436131103401856,0.2741187384044527,0.2567791005291005,0.2647000331455088,0.2125731200225527,0.42893668831168835,0.2613498312710911,0.2287758752875032,0.19971788715486194,0.44913710450623207,0.2687999256919933,0.2281238343901529,0.40211819324886355,0.2977416639215255,0.26311757947146686,0.4476160935838355,0.0861247947454844,0.28232662192393737,0.2279385171790235
-13,0.20221394017178396,0.16830566618035567,0.2353717026378897,0.16236765097100292,0.19278571428571428,0.2854057480980558,0.22727302459445317,0.12788521522145976,0.16908608354488805,0.22762192490289168,0.15857035121741003,0.23193683908149157,0.42863631993847334,0.3578095238095238,,0.2267590618336887,0.16285423630286297,0.17003928713773273,0.16688311688311688,0.1711717270274924,0.20811467444120504,0.17688524590163934,0.1648406731113498,0.14443051286199643,0.335749299719888,0.1497291132021671,0.17696705188099335,0.13133559492398542,0.29508027995059694,0.14121469504707326,0.14858356940509915,0.2813558869114425,0.17350760196083312,0.24003260773772805,0.2523449957790076,0.08173682466025853,0.1867891342583545,0.24500860585197934
-12,0.18293806717185893,0.16931045944748116,0.2001104565537555,0.14350847668910496,0.1798705755466222,0.24161102797283296,0.20068667184645428,0.13333333333333333,0.2684051144010767,0.2039111417025623,0.25381350311712425,0.22101512561320052,0.3126271355447717,0.3244239631336405,0.4031791907514451,0.2079177897574124,0.17255542504771693,0.16574418867072896,0.15694980694980695,0.1655666695164002,0.15608651911468813,0.1548528713811106,0.13407917383820997,0.1448770890957965,0.28888888888888886,0.15978754578754578,0.14478174603174604,0.13229202182066144,0.30959183673469387,0.1498296785182031,0.16047114761184353,0.2454354012521343,0.1688780852655198,0.18099515255203877,0.2552666227781435,0.08449438202247192,0.1796760906197341,0.16785714285714284
-11,0.18356348939036712,0.168394766735869,0.18068851251840945,0.1981018981018981,0.1741340361445783,0.2400592266856826,0.17893504446695938,0.17101675660323773,0.14054285714285714,0.20053770901269685,0.17014723697698259,0.2265969183945216,0.3263382816014395,0.3279527559055118,0.22890451517394525,0.17430815258040389,0.17456623098677673,0.1618092851175558,0.16888454011741683,0.16385344222548331,0.18248299319727893,0.1369678767302168,0.15190864389233955,0.14313473982463532,0.32191906805640713,0.142982212340189,0.14498465401785715,0.11815933168432351,0.2663145539906103,0.1421906796906797,0.13554555680539931,0.24849869071864997,0.1659179559674337,0.19606906338694416,0.2648694581280788,0.0651867627785059,0.2028317836010144,0.2280112044817927
-10,0.19500174764068506,0.17275233663134018,0.18215326947105373,0.17442533168775068,0.19302627128199346,0.168750440134646,0.18571186686662475,0.11363378684807256,0.16343995980572767,0.1982805956258725,0.16849583771887858,0.22860104240701257,0.30002764531066417,0.2985023041474654,0.20835164835164835,0.17505854800936768,0.16230547774665421,0.17818646734854446,0.129978354978355,0.1753778337531486,0.15229437229437232,0.1675415949512335,0.15334244702665753,0.1471265737320783,0.32188427299703265,0.16122953133822698,0.13476618192187054,0.12534750405844156,0.26275643416635586,0.12844666250779788,0.14283775925566972,0.2630064879422206,0.18520218368037103,0.16854221237154945,0.30982299931784724,0.1647054075867635,0.16168320539224865,0.2772783251231527
