cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,ME,MI,MO,MS,MT,NC,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WY
-19,0.29744230255612636,0.2791271311382452,0.34341563786008233,0.30972872755659636,0.28263187169741355,0.34019536183936344,0.2879394969087734,0.21351680984197688,0.28631151457238413,0.2824204507789195,0.26185886845100415,0.3344561688311688,0.3760118136075257,0.44967092528068137,,0.34263038548752833,0.2890743550834598,0.29890642303433,0.284035409035409,0.2587648179702816,0.33006678281068524,0.2728562955431283,0.26385576992557264,0.16199752049162053,0.4541428571428571,0.27991485673498523,0.24032669392780195,0.20845344422916373,0.41675572972331076,0.21184727785195076,0.22515075899355375,0.3315026455026455,0.24728858818646685,0.28941834886128365,0.35206142600666834,0.15047190047190045,0.2834831389048256,0.38673139158576053
-18,0.242566633415586,0.2256724419133178,0.21738837177930664,0.25498391554528566,0.22149486244613856,0.27910013483783974,0.2464482732562533,0.1393171806167401,0.2310178366879398,0.24823238095238095,0.2051080344031886,0.336534730306558,0.28517256683375103,0.3408963585434173,,0.2619047619047619,0.25082230694475594,0.21970400644002727,0.20771144278606965,0.21103824620997674,0.2334474885844749,0.1919761904761905,0.18257117661879566,0.19156139136454098,0.33658008658008653,0.21274018379281537,0.22032726948457285,0.1800582806221904,0.39275451559934316,0.1461150725350381,0.19888430754305117,0.3050003506557262,0.19395210690911438,0.21374059224871633,0.3324355724545839,0.10913572477449128,0.2630952380952381,0.35572139303482586
-17,0.2343288136239678,0.22502226789996574,0.2326550798360887,0.23080485020783528,0.24564802336028752,0.2742668946022749,0.2381996899429363,0.16833144867445657,0.23686448263515933,0.2371815146722896,0.2091586864314137,0.250322185707842,0.2951696333485471,0.29631083202511777,,0.2763798701298701,0.22847822402982543,0.20032141296885728,0.27155727155727155,0.21503227954840856,0.2544365572315883,0.16603239656518343,0.2200698875721665,0.17164404526964436,0.3811924769907963,0.20341435185185186,0.200511410237854,0.16545774100831198,0.422117442482611,0.17114114481409,0.2227109234498397,0.3013365197380067,0.1805431614016301,0.22499635382483774,0.2945891352931064,0.11439588688946016,0.25203373015873015,0.32275132275132273
-16,0.23165743281727333,0.21294634358597805,0.2682616736014794,0.21839326484018265,0.223325390521578,0.2767533168018605,0.2209881920247774,0.16493055555555555,0.22743583248902396,0.2434152991409023,0.2256162205141797,0.27645332844305887,0.3172090686057166,0.3461779448621554,,0.31008535489667566,0.21861988038458627,0.2323080311261195,0.26453488372093026,0.2192144044779048,0.20453241537578884,0.15397775876817793,0.19212533498247783,0.16690746678277849,0.37219416386083054,0.20622119815668202,0.2017416225749559,0.17386692085357605,0.3401644780474864,0.17442889317889318,0.17828387393604783,0.29969146582838513,0.18193493516595294,0.22402434658073755,0.30999457423720156,0.10462115880835092,0.21983579638752052,0.36562942008486565
-15,0.23409923409923408,0.2283946608946609,0.3027605244996549,0.23060694031866055,0.2378393317774229,0.28939748430586765,0.2369281045751634,0.1543845203787567,0.22760605216745566,0.2598320774270608,0.20319314641744549,0.3154117906822698,0.34368244230207423,0.3091630591630592,,0.3373015873015873,0.2392767968610665,0.21959183673469387,0.30714285714285716,0.2177118265146434,0.2674482006543075,0.1797872340425532,0.16856378915202444,0.17241130660513412,0.3923091458805744,0.23356210811726824,0.19753558677609312,0.18571545975392129,0.3665182786995818,0.1656223893065998,0.22489431283401132,0.27417856506579114,0.19367004096068136,0.25793951875135485,0.3175394846217789,0.11685386685386685,0.28684558618769146,0.3463041933191187
-14,0.40117725731703524,0.36390429958391124,0.40542573906886176,0.314161918328585,0.3333333333333333,0.4340663808826775,0.38645062929804075,0.2508423180592992,0.34399186671913945,0.5528922978587408,0.322928026172301,0.6410092129538997,0.4702149342227164,0.6144429469901168,,0.5090476190476191,0.484399818470615,0.4912141978562643,0.29004329004329005,0.3297519805312484,0.36147186147186144,0.32131834215167543,0.34137111921334656,0.29065355792045483,0.5180262445887446,0.36349831271091115,0.3065635914473124,0.2785414165666267,0.5279242569511027,0.35068734906186144,0.3130361805296531,0.49353580294677113,0.3745775532862389,0.32918422060513214,0.5561635944700462,0.13806787082649152,0.37738361563864925,0.352622061482821
-13,0.2712590910586764,0.2242978063430727,0.3177743519470138,0.2233395406579764,0.26162414965986397,0.3655395886165117,0.29833129833129834,0.19268558951965065,0.22763289483806445,0.29565350309308014,0.21996875673346264,0.2994099235773234,0.5041378260590912,0.44777777777777783,,0.28346363420990284,0.2282432301506564,0.2255926284423694,0.22673160173160176,0.23673688036886106,0.27178490443796566,0.22987900078064014,0.21624497752317298,0.20578857250714555,0.41574754901960786,0.21293128029654976,0.23424309482829278,0.18882187879549356,0.35899547138740223,0.18749147223359258,0.21580331849453663,0.3449708727486505,0.22924909381972614,0.31754355042448806,0.3365342525716787,0.13017898574743123,0.2496905739039802,0.3681870338496845
-12,0.25344591012567436,0.22421763431329098,0.2757731958762887,0.1990983129726585,0.24455011929274112,0.31756903674711895,0.26942595353590504,0.20036764705882354,0.338821060052554,0.2678645440146839,0.32363929787328116,0.28514753976512563,0.3774513062554012,0.40053763440860213,0.5066749243049821,0.2636455525606469,0.24243870209954485,0.22150756037011962,0.23182110682110682,0.23267599479448672,0.2074111334674715,0.19818857775668408,0.17883916618856377,0.2034620229329801,0.3622868900646678,0.2232967032967033,0.1944885361552028,0.19084555063075348,0.3791732077446363,0.20143176495635512,0.22388516677472806,0.30803452855245683,0.22156984958032078,0.2430535753889047,0.3453517351641117,0.13515248796147672,0.24032640579167447,0.25560897435897434
-11,0.2537370286612456,0.2240850274850823,0.2600638193421698,0.26871342942771514,0.23441982214572574,0.31374461875709797,0.24362827873466172,0.24368077250781028,0.18586904761904763,0.26263712543459994,0.2304227627123909,0.29175860757085786,0.39065077222971956,0.44975628046494187,0.28941524796447077,0.23578908002991772,0.24345843206196335,0.21574272984047418,0.21950424005218527,0.22899785193219763,0.2582908163265306,0.19141203099155565,0.19744220151828848,0.20177789689984812,0.39769398460385585,0.1998100796738929,0.1978817894345238,0.16977411676856302,0.3380840599150458,0.1888990638990639,0.19347581552305962,0.30951896033362425,0.21875354503171984,0.25644118574582153,0.3540024630541872,0.10646024464831803,0.2713264299802761,0.31629318394024275
-10,0.2621252975150214,0.2238147380496135,0.25211717339997225,0.24273629538208372,0.2581839365580486,0.2222034431439933,0.25051803654072535,0.17448507180650039,0.20719589125216323,0.2592484876686831,0.22965107007303925,0.29541446208112876,0.36334577372313226,0.39314516129032256,0.26556776556776557,0.22482435597189696,0.22480288411660962,0.23456408527218914,0.18740981240981242,0.24334292911119107,0.21421356421356422,0.2223417479441576,0.2047505126452495,0.20286084964984047,0.4035078423060619,0.22587285902503296,0.1880168234958654,0.17665212391774893,0.31875543951261964,0.17000242600679283,0.2016379143244815,0.32479495654302853,0.2424050276180814,0.23035462421922226,0.40521368135090174,0.23099273607748183,0.2203239093802659,0.368431855500821
