cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,MI,MO,MS,MT,NC,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,VA,WA,WI,WV
-13,33.0,34.0,33.0,34.0,35.0,36.0,32.0,29.0,32.0,33.0,36.0,34.0,34.0,35.5,36.0,36.0,30.5,29.0,35.0,33.5,37.0,31.0,34.0,33.0,33.0,34.0,34.0,33.0,32.5,32.0,33.0,33.0,34.0,32.0,33.0,
-12,36.0,35.0,31.0,34.0,34.0,34.0,33.0,36.0,31.0,33.0,35.0,34.0,34.0,36.0,33.0,35.0,34.0,33.0,34.0,33.0,36.0,33.0,33.0,34.5,35.0,33.0,35.0,36.0,35.0,32.0,34.5,33.0,33.0,35.0,33.0,
-11,35.0,34.0,30.0,34.0,35.0,36.0,32.0,32.0,31.0,33.0,35.5,32.0,34.0,32.0,31.0,37.0,33.0,38.0,36.0,34.5,35.0,34.0,33.0,32.0,34.0,36.0,35.0,36.0,34.0,33.0,33.0,33.0,34.0,33.0,32.0,
-10,34.0,33.0,35.0,34.0,34.0,36.0,34.0,34.0,33.0,33.0,34.0,36.0,33.0,37.0,33.0,36.0,31.0,45.0,35.0,43.0,36.0,34.0,33.0,33.0,33.0,34.0,35.0,36.0,34.0,34.0,34.0,33.0,32.0,34.0,36.0,
-9,34.0,34.0,33.0,35.0,34.0,35.0,33.0,33.0,33.0,33.0,35.0,33.0,34.0,23.0,32.0,34.0,31.0,37.0,34.0,31.0,36.5,33.0,33.0,35.0,33.0,37.5,34.0,30.0,33.0,32.0,35.0,34.0,32.0,36.0,33.0,
-8,35.0,35.0,33.0,35.0,36.0,35.0,33.0,36.0,31.0,33.0,35.0,35.0,35.0,35.5,33.0,36.0,32.0,31.0,35.0,42.0,36.5,32.0,33.0,33.0,33.0,34.0,34.0,33.0,35.0,35.0,35.0,33.0,34.0,35.0,32.0,
-7,35.0,34.0,32.0,34.0,36.0,35.0,34.0,37.0,31.0,33.0,34.0,36.0,34.0,35.0,34.0,35.0,32.0,41.5,33.0,35.0,33.0,35.0,34.0,34.0,34.0,33.0,34.0,32.5,37.0,30.5,35.0,33.0,35.0,34.5,33.5,36.0
-6,33.0,34.0,33.0,36.0,35.0,36.0,34.0,33.0,32.0,33.0,35.0,35.0,34.0,33.0,36.0,35.0,33.0,37.5,34.0,38.0,34.0,33.0,33.0,34.0,34.0,36.0,35.0,34.0,33.0,32.0,34.0,34.0,34.0,35.0,32.0,36.0
-5,34.0,35.0,33.5,36.0,35.0,36.0,33.5,34.5,32.0,33.0,33.0,36.0,33.0,34.5,34.0,34.0,33.0,45.0,34.0,58.0,33.0,34.0,34.0,37.0,34.0,35.0,35.0,31.0,35.0,32.0,35.0,33.0,35.0,34.0,35.0,36.0
-4,36.0,34.0,31.0,34.0,35.0,35.5,34.0,35.0,33.0,34.0,34.0,36.0,34.0,36.0,35.5,35.0,33.0,38.0,34.0,33.5,34.0,36.0,34.0,34.0,35.0,34.0,35.0,36.0,33.0,32.0,34.0,33.0,33.0,35.0,36.0,38.0
