cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MI,MO,MS,MT,NC,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,VA,WA,WI
-12,0.0,0.0,0.058823529411764705,0.03614457831325301,0.02702702702702703,0.0390625,0.021739130434782608,0.0,0.03225806451612903,0.052083333333333336,0.0,0.0,0.02127659574468085,0.3333333333333333,0.05263157894736842,0.10714285714285714,0.0,0.1813186813186813,0.0,0.0,0.053061224489795916,0.2962962962962963,0.023809523809523808,0.0,0.11428571428571428,0.0,0.0,0.2857142857142857,0.08,0.039473684210526314,0.06521739130434782,0.0,0.09210526315789473
-11,0.02631578947368421,0.0,0.02631578947368421,0.022222222222222223,0.058823529411764705,0.02054794520547945,0.024390243902439025,0.0,0.09375,0.03428571428571429,0.125,0.125,0.02631578947368421,0.2,0.1,0.10526315789473684,0.0,0.22093023255813954,0.0,0.0,0.03317535545023697,0.15384615384615385,0.021739130434782608,0.02702702702702703,0.09649122807017543,0.0,0.021739130434782608,0.3142857142857143,0.07547169811320754,0.0425531914893617,0.13043478260869565,0.0,0.08571428571428572
-10,0.0,0.0,0.075,0.00909090909090909,0.02631578947368421,0.03546099290780142,0.0,0.0,0.045454545454545456,0.05847953216374269,0.07142857142857142,0.0,0.0,0.2,0.09090909090909091,0.037037037037037035,0.0,0.20994475138121546,0.0,0.0,0.048,0.04,0.11764705882352941,0.02857142857142857,0.11650485436893204,0.0,0.0,0.28205128205128205,0.10377358490566038,0.012345679012345678,0.046153846153846156,0.0,0.09433962264150944
-9,0.0,0.0,0.07407407407407407,0.02247191011235955,0.022727272727272728,0.03355704697986577,0.03759398496240601,0.16666666666666666,0.037037037037037035,0.08379888268156424,0.041666666666666664,0.03571428571428571,0.0,0.14285714285714285,0.16666666666666666,0.027777777777777776,0.0,0.12777777777777777,0.0,0.0,0.06334841628959276,0.13636363636363635,0.04081632653061224,0.06451612903225806,0.1568627450980392,0.0,0.0,0.2857142857142857,0.104,0.00625,0.09230769230769231,0.0,0.0625
-8,0.0,0.0,0.0,0.013888888888888888,0.037037037037037035,0.03571428571428571,0.03614457831325301,0.0,0.0625,0.05343511450381679,0.10526315789473684,0.0,0.03125,0.125,0.1875,0.05,0.0,0.11363636363636363,0.0,0.0,0.04046242774566474,0.1,0.03333333333333333,0.0,0.21333333333333335,0.0,0.0,0.15384615384615385,0.05,0.01680672268907563,0.047619047619047616,0.15384615384615385,0.10256410256410256
-7,0.0,0.0,0.0,0.0,0.07407407407407407,0.031914893617021274,0.03773584905660377,0.0,0.125,0.06363636363636363,0.0,0.0,0.0,0.0,0.13043478260869565,0.0625,0.0,0.1678832116788321,0.0,0.0,0.07017543859649122,0.1388888888888889,0.1111111111111111,0.046511627906976744,0.11688311688311688,0.0,0.024390243902439025,0.24,0.08450704225352113,0.018691588785046728,0.030303030303030304,0.0,0.0
-6,0.0,0.0,0.21428571428571427,0.030303030303030304,0.07894736842105263,0.04516129032258064,0.040983606557377046,0.0,0.12903225806451613,0.06875,0.07407407407407407,0.0,0.0,0.0,0.2,0.058823529411764705,0.0,0.13372093023255813,0.0,0.0,0.0223463687150838,0.17857142857142858,0.06,0.025974025974025976,0.15384615384615385,0.0,0.02564102564102564,0.27586206896551724,0.10909090909090909,0.024,0.14,0.16666666666666666,0.07317073170731707
-5,0.0,0.0,0.09090909090909091,0.030612244897959183,0.029411764705882353,0.049689440993788817,0.037037037037037035,0.0,0.05263157894736842,0.061611374407582936,0.09523809523809523,0.06896551724137931,0.0,0.0,0.16,0.0,0.0,0.03783783783783784,0.0,0.0,0.06363636363636363,0.1794871794871795,0.0425531914893617,0.01282051282051282,0.109375,0.0625,0.014925373134328358,0.23333333333333334,0.104,0.02142857142857143,0.1206896551724138,0.14285714285714285,0.06382978723404255
-4,0.0,0.0,0.047619047619047616,0.02631578947368421,0.12903225806451613,0.047619047619047616,0.024793388429752067,0.0,0.07142857142857142,0.06818181818181818,0.0,0.0,0.03125,0.0,0.3125,0.05,0.0,0.06666666666666667,0.0,0.0,0.04807692307692308,0.07407407407407407,0.02,0.031746031746031744,0.12871287128712872,0.0,0.015625,0.16666666666666666,0.09322033898305085,0.01834862385321101,0.1016949152542373,0.05263157894736842,0.10526315789473684
-3,0.0,0.02631578947368421,0.05263157894736842,0.0,0.1,0.025437201907790145,0.007352941176470588,0.0,0.14285714285714285,0.05813953488372093,0.0,0.047619047619047616,0.030303030303030304,0.0,0.2727272727272727,0.047619047619047616,0.0,0.08333333333333333,0.0,0.0,0.034334763948497854,0.03333333333333333,0.08888888888888889,0.039473684210526314,0.10344827586206896,0.0,0.02040816326530612,0.30434782608695654,0.05825242718446602,0.05405405405405406,0.07142857142857142,0.0,0.10638297872340426
