cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,MI,MN,MO,MS,MT,NC,ND,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WV,WY
-12,0.07446808510638298,0.0,0.0,0.010869565217391304,0.03508771929824561,0.09627329192546584,0.051209103840682786,0.18518518518518517,0.09848484848484848,0.10555555555555556,0.022727272727272728,0.1179245283018868,0.08421052631578947,0.0,0.07142857142857142,0.16279069767441862,0.13725490196078433,0.02857142857142857,0.46511627906976744,0.08,0.10714285714285714,0.11538461538461539,0.05,0.04838709677419355,0.1111111111111111,0.07766990291262135,0.02040816326530612,0.1791044776119403,0.0,0.08441558441558442,0.4,0.08823529411764706,0.10194174757281553,0.0,0.047337278106508875,0.14084507042253522,0.17647058823529413,0.0,0.2
-11,0.07246376811594203,0.0,0.0,0.04225352112676056,0.03125,0.07692307692307693,0.05923836389280677,0.22727272727272727,0.168141592920354,0.08421052631578947,0.06666666666666667,0.14423076923076922,0.1962025316455696,0.0,0.0,0.1927710843373494,0.14606741573033707,0.06666666666666667,0.32727272727272727,0.0948905109489051,0.06976744186046512,0.06382978723404255,0.045454545454545456,0.10752688172043011,0.0425531914893617,0.058823529411764705,0.05660377358490566,0.22058823529411764,0.0,0.06666666666666667,0.3974358974358974,0.05405405405405406,0.07142857142857142,0.0,0.1,0.13043478260869565,0.0,0.15384615384615385,0.0
-10,0.09090909090909091,0.0,0.0,0.05333333333333334,0.057692307692307696,0.06462035541195477,0.05500705218617771,0.125,0.14615384615384616,0.07926829268292683,0.1,0.09340659340659341,0.11864406779661017,0.0,0.1111111111111111,0.13068181818181818,0.0975609756097561,0.07692307692307693,0.3958333333333333,0.09433962264150944,0.07692307692307693,0.05555555555555555,0.02564102564102564,0.041666666666666664,0.22727272727272727,0.07307692307692308,0.08695652173913043,0.21875,0.0,0.07236842105263158,0.3645833333333333,0.07692307692307693,0.10285714285714286,0.0,0.16336633663366337,0.11242603550295859,0.058823529411764705,0.10810810810810811,0.2222222222222222
-9,0.08620689655172414,0.0,0.0,0.05660377358490566,0.03773584905660377,0.10457516339869281,0.06703146374829001,0.125,0.08849557522123894,0.06666666666666667,0.019230769230769232,0.15789473684210525,0.09900990099009901,0.0,0.06666666666666667,0.12751677852348994,0.10377358490566038,0.0,0.4107142857142857,0.08163265306122448,0.0625,0.14893617021276595,0.029850746268656716,0.10843373493975904,0.2,0.11524163568773234,0.10344827586206896,0.1896551724137931,0.4,0.06569343065693431,0.32926829268292684,0.05084745762711865,0.08196721311475409,0.0,0.16666666666666666,0.18421052631578946,0.0,0.14285714285714285,0.25
-8,0.046153846153846156,0.0,0.0,0.0273972602739726,0.025,0.08571428571428572,0.057057057057057055,0.23809523809523808,0.14728682170542637,0.10365853658536585,0.04878048780487805,0.1301775147928994,0.16379310344827586,0.0,0.0,0.22777777777777777,0.12380952380952381,0.05263157894736842,0.359375,0.07246376811594203,0.30434782608695654,0.08163265306122448,0.0,0.014492753623188406,0.03571428571428571,0.1087866108786611,0.03225806451612903,0.11666666666666667,0.125,0.0949367088607595,0.4426229508196721,0.05357142857142857,0.05333333333333334,0.0,0.09950248756218906,0.19021739130434784,0.045454545454545456,0.0,0.0
-7,0.014705882352941176,0.020833333333333332,0.0,0.01694915254237288,0.10526315789473684,0.09246575342465753,0.0677710843373494,0.15789473684210525,0.13245033112582782,0.07633587786259542,0.0967741935483871,0.14754098360655737,0.07207207207207207,0.0,0.0625,0.1597222222222222,0.1259259259259259,0.02857142857142857,0.34782608695652173,0.08045977011494253,0.18181818181818182,0.15384615384615385,0.0,0.06896551724137931,0.19230769230769232,0.07936507936507936,0.06666666666666667,0.1875,0.0,0.06172839506172839,0.41509433962264153,0.06944444444444445,0.0707070707070707,0.0,0.11392405063291139,0.17266187050359713,0.08695652173913043,0.041666666666666664,0.3333333333333333
-6,0.034482758620689655,0.02040816326530612,0.0,0.05,0.1,0.08860759493670886,0.05994897959183673,0.2727272727272727,0.11920529801324503,0.06111111111111111,0.11764705882352941,0.11483253588516747,0.125,0.0,0.0,0.18072289156626506,0.0873015873015873,0.044444444444444446,0.391304347826087,0.05084745762711865,0.045454545454545456,0.07692307692307693,0.11764705882352941,0.13924050632911392,0.058823529411764705,0.06666666666666667,0.2,0.12,0.0,0.10559006211180125,0.29906542056074764,0.06666666666666667,0.11055276381909548,0.0,0.14444444444444443,0.17045454545454544,0.14814814814814814,0.05555555555555555,0.0
-5,0.08235294117647059,0.06451612903225806,0.0,0.09615384615384616,0.11764705882352941,0.06611570247933884,0.045205479452054796,0.18181818181818182,0.15625,0.08,0.07142857142857142,0.12745098039215685,0.10101010101010101,0.0,0.2222222222222222,0.1870967741935484,0.08490566037735849,0.0196078431372549,0.1625,0.10377358490566038,0.14285714285714285,0.16666666666666666,0.10638297872340426,0.058823529411764705,0.16129032258064516,0.08968609865470852,0.08108108108108109,0.21666666666666667,0.0,0.05847953216374269,0.3815789473684211,0.05063291139240506,0.06030150753768844,0.0,0.1506849315068493,0.16666666666666666,0.07142857142857142,0.10526315789473684,0.0
-4,0.08333333333333333,0.03773584905660377,0.0,0.04838709677419355,0.0,0.07276995305164319,0.056890012642225034,0.28846153846153844,0.140625,0.06989247311827956,0.10256410256410256,0.13309352517985612,0.06451612903225806,0.0,0.0,0.1513157894736842,0.08426966292134831,0.05405405405405406,0.2535211267605634,0.12403100775193798,0.0,0.15217391304347827,0.0,0.10101010101010101,0.05,0.08762886597938144,0.06451612903225806,0.0625,0.0,0.054187192118226604,0.4020618556701031,0.0449438202247191,0.07,0.0,0.15311004784688995,0.16666666666666666,0.0,0.05,0.0
-3,0.046511627906976744,0.0,0.2857142857142857,0.039473684210526314,0.02857142857142857,0.06361323155216285,0.06865671641791045,0.2807017543859649,0.08552631578947369,0.08653846153846154,0.02631578947368421,0.128099173553719,0.07317073170731707,0.0,0.07692307692307693,0.1761006289308176,0.15328467153284672,0.015151515151515152,0.2125,0.055944055944055944,0.2727272727272727,0.09803921568627451,0.0,0.05555555555555555,0.06976744186046512,0.07207207207207207,0.05,0.15873015873015872,0.0,0.04782608695652174,0.3723404255319149,0.05263157894736842,0.07766990291262135,0.0,0.125,0.15517241379310345,0.11764705882352941,0.041666666666666664,0.25
-2,0.10638297872340426,0.0196078431372549,0.0,0.017857142857142856,0.06666666666666667,0.08374384236453201,0.06930693069306931,0.2,0.11386138613861387,0.07772020725388601,0.0625,0.11312217194570136,0.05555555555555555,0.0,0.0,0.1791044776119403,0.12307692307692308,0.0196078431372549,0.2857142857142857,0.1111111111111111,0.15384615384615385,0.14583333333333334,0.07692307692307693,0.1171875,0.0625,0.07142857142857142,0.06896551724137931,0.11475409836065574,0.0,0.055,0.2976190476190476,0.027777777777777776,0.05909090909090909,0.0,0.09302325581395349,0.15789473684210525,0.0625,0.14285714285714285,0.0
-1,0.0547945205479452,0.0,0.0,0.05194805194805195,0.056338028169014086,0.0810126582278481,0.05928853754940711,0.25,0.10778443113772455,0.0761904761904762,0.07317073170731707,0.11891891891891893,0.0660377358490566,0.0,0.14285714285714285,0.24242424242424243,0.15789473684210525,0.043478260869565216,0.5,0.08860759493670886,0.18181818181818182,0.06666666666666667,0.10416666666666667,0.13861386138613863,0.07692307692307693,0.07720588235294118,0.075,0.16666666666666666,0.09090909090909091,0.07103825136612021,0.4024390243902439,0.12,0.058091286307053944,0.5,0.12574850299401197,0.14204545454545456,0.0,0.08823529411764706,0.1111111111111111
