cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,MI,MN,MO,MS,MT,NC,ND,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WV,WY
-12,0.0,0.0,0.0,0.020574534161490684,0.0,0.003105590062111801,0.005689900426742532,0.0,0.007575757575757576,0.0,0.0,0.013308625336927223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005357142857142857,0.0,0.0,0.0,0.016129032258064516,0.0,0.02912621359223301,0.0,0.0,0.0,0.0,0.023529411764705882,0.014705882352941176,0.0,0.0,0.005917159763313609,0.0,0.0,0.03125,0.0
-11,0.014492753623188406,0.030303030303030304,0.0,0.028169014084507043,0.0,0.0,0.005641748942172073,0.0,0.0,0.0,0.0,0.0,0.04430379746835443,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.014598540145985401,0.0,0.0,0.0,0.0,0.07826747720364742,0.018907563025210086,0.0,0.0,0.14285714285714285,0.0,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0
-10,0.0,0.0,0.0,0.04,0.019230769230769232,0.0,0.006246222043119081,0.0,0.0,0.0,0.0,0.01098901098901099,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.011118598382749326,0.0,0.018518518518518517,0.0,0.0,0.0,0.01868131868131868,0.0,0.0,0.0,0.006578947368421052,0.0,0.0,0.0,0.0,0.0049504950495049506,0.005917159763313609,0.0,0.0,0.0
-9,0.034482758620689655,0.0,0.0,0.0,0.0,0.0032679738562091504,0.003908540160250147,0.0,0.0,0.0,0.019230769230769232,0.011695906432748537,0.009900990099009901,0.0,0.0,0.0,0.0,0.0,0.0,0.006802721088435374,0.0,0.0,0.0,0.0,0.0,0.01991502920870951,0.0,0.0,0.0,0.0,0.0313588850174216,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0
-8,0.015384615384615385,0.0,0.0,0.0136986301369863,0.0,0.0035714285714285713,0.00916988416988417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009523809523809525,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.03571428571428571,0.013000597728631201,0.0,0.0,0.0,0.0,0.01639344262295082,0.0,0.0,0.0,0.006574271499644633,0.0,0.0,0.047619047619047616,0.0
-7,0.014705882352941176,0.020833333333333332,0.0,0.0,0.0,0.0,0.0030120481927710845,0.0,0.0,0.007633587786259542,0.0,0.0,0.03474903474903475,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0451559934318555,0.0,0.0,0.0,0.0,0.02335164835164835,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6,0.0,0.0,0.0,0.0,0.0,0.0,0.002551020408163265,0.0,0.0,0.0,0.0,0.019138755980861243,0.017219387755102043,0.0,0.0,0.0,0.0,0.0,0.0,0.00847457627118644,0.0,0.0,0.0,0.012658227848101266,0.0,0.03214285714285715,0.0,0.0,0.07692307692307693,0.0,0.022363150867823766,0.0,0.0,0.0,0.0,0.005681818181818182,0.0,0.0,0.0
-5,0.023529411764705882,0.0,0.0,0.0,0.0,0.0,0.004990215264187867,0.0,0.0,0.0,0.0,0.00980392156862745,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.02402306213965407,0.0,0.0,0.1111111111111111,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-4,0.027777777777777776,0.018867924528301886,0.0,0.016129032258064516,0.0,0.0,0.0012642225031605564,0.0,0.0,0.0,0.0,0.0,0.008064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.007751937984496124,0.0,0.0,0.0,0.020202020202020204,0.022321428571428572,0.0,0.0,0.0,0.07142857142857142,0.0,0.010309278350515464,0.0,0.0,0.0,0.004784688995215311,0.0,0.05555555555555555,0.0,0.0
-3,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0060767590618336885,0.0,0.006578947368421052,0.0,0.008458646616541355,0.008264462809917356,0.0,0.0,0.0,0.006289308176100629,0.0,0.0,0.0,0.013986013986013986,0.0,0.0,0.024390243902439025,0.0,0.0,0.0503003003003003,0.0,0.0,0.237012987012987,0.004347826086956522,0.010638297872340425,0.0,0.0119625520110957,0.0,0.005681818181818182,0.0,0.0,0.03571428571428571,0.0
-2,0.010638297872340425,0.0196078431372549,0.0,0.017857142857142856,0.0,0.0024630541871921183,0.004243281471004243,0.0,0.0,0.0,0.040178571428571425,0.0,0.031084656084656086,0.0,0.0,0.0,0.007692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025210084033613446,0.0,0.0,0.0,0.0,0.03061224489795918,0.0,0.0,0.0,0.011627906976744186,0.0,0.0,0.047619047619047616,0.0
-1,0.0136986301369863,0.0,0.0,0.0,0.0,0.005063291139240506,0.008328627893845284,0.0,0.0,0.0,0.0,0.016216216216216217,0.03706199460916442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019801980198019802,0.0,0.03072478991596639,0.0,0.0,0.09090909090909091,0.0,0.012195121951219513,0.0,0.004149377593360996,0.0,0.0,0.0,0.0,0.0,0.0
0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0060499609679937555,0.0,0.0,0.00909090909090909,0.0,0.00998645903859174,0.014814814814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0026260504201680674,0.0,0.0,0.0,0.0,0.0,0.019704433497536943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.005563282336578581,0.0,0.0,0.0,0.0,0.005235602094240838,0.02158273381294964,0.0,0.0,0.0,0.0,0.0,0.0,0.011299435028248588,0.0,0.0,0.02040816326530612,0.0,0.03125,0.008130081300813009,0.0,0.0,0.058823529411764705,0.0,0.04664723032069971,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.0
2,0.015873015873015872,0.0,0.0,0.0,0.0,0.004807692307692308,0.0,0.0,0.0,0.0,0.0,0.01098901098901099,0.05215419501133787,0.0,0.0,0.0,0.0,0.0,0.029761904761904764,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.027906976744186046,0.0,0.0,0.0,0.0,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0
3,0.017241379310344827,0.0,0.0,0.014705882352941176,0.0,0.002857142857142857,0.0,0.0,0.0,0.0,0.0,0.005405405405405406,0.037619047619047614,0.0,0.0,0.0,0.0,0.0,0.05454545454545454,0.00023191094619666046,0.0,0.0,0.0,0.010101010101010102,0.0,0.007198228128460687,0.0,0.0,0.12755102040816327,0.009259259259259259,0.0,0.0,0.008011950027159154,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0625,0.0,0.0,0.002857142857142857,0.0,0.0,0.003130970070048822,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.0,0.1111111111111111,0.0,0.0,0.0,0.03361344537815126,0.0,0.0,0.0,0.0,0.0,0.0,0.004694835680751174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0015090543259557343,0.0014814814814814814,0.0,0.0,0.0,0.0,0.005235602094240838,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.00980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0
6,0.0,0.013848396501457727,0.0,0.0,0.0,0.0,0.006578947368421052,0.0,0.0,0.0,0.0,0.0037020905923344943,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.007194244604316547,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004329004329004329,0.0,0.0,0.0,0.08163265306122448,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.002718410198725159,0.0,0.0,0.0,0.0,0.004310344827586207,0.017699115044247787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.004424778761061947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0
8,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.002663115845539281,0.0,0.0,0.0,0.0,0.0,0.016792809839167453,0.0,0.0,0.002247752247752248,0.008403361344537815,0.0,0.05,0.006565126050420168,0.0,0.0,0.0,0.02942857142857143,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0013458950201884253,0.0,0.0,0.0,0.0,0.004149377593360996,0.006200396825396826,0.0,0.0,0.0,0.0070921985815602835,0.0,0.02335164835164835,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.004201680672268907,0.0,0.0,0.0,0.0,0.016692546583850932,0.0,0.0,0.0,0.003515914137675796,0.0,0.07142857142857142,0.0,0.0
