cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,ME,MI,MO,MS,MT,NC,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,VA,WA,WI,WV,WY
-19,1.0,1.0,1.0,1.0,1.0,0.9993949173053651,0.9990852961353762,1.0,1.0,1.0,1.0,1.0,0.9995029821073559,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9630372972068908,1.0,1.0,1.0,,1.0
-18,1.0,1.0,1.0,1.0,1.0,1.0,0.9991946308724832,1.0,0.9986072423398329,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9565068493150685,1.0,1.0,1.0,,1.0
-17,1.0,1.0,1.0,1.0,1.0,0.9997645396750647,0.9997335464961364,1.0,0.9985714285714286,1.0,1.0,1.0,1.0,1.0,,,1.0,0.999096657633243,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999054820415879,1.0,1.0,0.9562057059785571,1.0,,1.0,,
-16,1.0,0.9997313994090787,1.0,1.0,1.0,1.0,0.9992160961588712,1.0,0.99581589958159,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9444938623020814,1.0,1.0,1.0,,1.0
-15,1.0,1.0,1.0,1.0,1.0,1.0,0.9984472049689441,1.0,0.9958333333333333,1.0,0.9991166077738516,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9491680380325471,1.0,1.0,1.0,,1.0
-14,1.0,1.0,1.0,1.0,1.0,1.0,0.9987325728770595,1.0,0.998389694041868,1.0,1.0,0.9998716138143535,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9967741935483871,1.0,1.0,1.0,0.9202173913043479,1.0,,1.0,,1.0
-13,1.0,1.0,1.0,1.0,1.0,0.9998274672187716,0.9998241912798875,1.0,0.9959839357429718,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.9996404171161453,,1.0,1.0,1.0,1.0,1.0,0.9984350547730829,1.0,1.0,1.0,1.0,0.9991883116883117,1.0,1.0,0.9199503017394391,1.0,,1.0,1.0,1.0
-12,1.0,1.0,1.0,1.0,1.0,0.999815293683044,0.9994907485995587,1.0,0.9994824016563147,1.0,0.9995138551288284,0.9998633879781421,1.0,1.0,,1.0,1.0,0.9993014320642682,1.0,1.0,1.0,1.0,1.0,1.0,0.9982142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9299542414642732,1.0,1.0,1.0,1.0,
-11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9974651457541192,1.0,0.9986263736263736,0.9998598851057867,1.0,1.0,,1.0,1.0,0.9996283909327388,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992101105845181,1.0,1.0,0.91152863918278,1.0,1.0,1.0,1.0,1.0
-10,1.0,1.0,1.0,1.0,1.0,0.9996278838997767,0.9995961227786753,1.0,0.9977578475336323,1.0,0.9992997198879552,1.0,1.0,1.0,1.0,1.0,1.0,0.9992834109638122,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9191436659589526,1.0,1.0,1.0,1.0,1.0
