cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,MI,MO,MS,MT,NC,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,VA,WA,WI,WV
-12,2613,3973,335,1478,959,4331,5759,111,1626,4908,1900,7278,2323,38,196,1838,2383,31,5070,202,38,3087,547,3439,913,3099,84,1089,658,2193,2989,2358,433,655,1819
-11,2590,4200,328,1420,930,6516,5165,227,1278,4719,1297,7103,2057,32,179,1745,2270,36,4258,200,51,3062,550,4584,878,2836,82,1161,624,2120,2805,2286,421,611,932
-10,2571,4344,284,1275,893,8065,5463,218,1032,4639,1262,6973,1952,35,114,1718,2336,25,3622,153,46,3010,533,4043,831,3436,75,1082,722,2000,2846,2281,865,671,2043
-9,2471,4077,283,1268,843,4934,5971,211,1119,4449,1226,6701,1850,38,141,1721,2314,24,3769,175,55,3059,519,4050,769,3322,87,1072,600,1972,2675,2166,712,684,1859
-8,2346,3782,310,1168,807,3565,4751,183,1100,4066,1162,6195,1689,37,124,1664,2232,24,3358,162,53,2600,506,3661,730,3185,69,1076,639,1746,2547,1929,725,590,1597
-7,2028,3695,305,1066,826,3608,4245,147,1171,3902,1070,6170,1718,36,129,1635,2113,30,3242,202,45,2932,564,3699,656,3160,69,998,577,1853,2638,1878,645,596,1663
-6,2148,3870,320,1181,993,6041,5334,221,1209,4369,1356,6645,1897,30,165,1762,2225,38,4768,197,68,3124,713,3960,810,3302,70,1079,654,1949,3027,2208,723,590,1370
-5,2153,4081,354,1129,924,5304,5551,201,1336,4425,1381,7586,1999,33,279,1840,2526,26,4650,256,393,2913,695,3605,808,3261,88,1090,613,2160,3244,2307,736,690,1816
-4,3467,4022,316,1108,862,5303,7445,206,1354,4298,1399,7275,1851,45,245,1853,2450,30,4948,217,586,3100,684,3454,820,2848,77,1201,635,2239,3419,2233,754,625,1811
-3,2451,3812,318,971,922,5437,6160,211,1384,4624,1429,7353,2034,26,281,2041,2581,34,5699,172,619,2973,676,4490,845,3265,94,1131,687,2398,3921,2183,764,641,1653
-2,2746,3494,289,975,826,5489,6464,224,1467,4608,1445,7095,1901,36,189,1926,2514,29,5798,197,739,3411,737,4108,794,3320,96,1022,676,2292,4115,2194,782,604,1619
-1,2473,3923,318,1017,879,5335,6314,180,1469,4520,1299,7217,2114,37,278,1973,2482,25,5777,247,651,3120,662,4290,792,3268,89,1207,670,2229,4018,2287,794,731,1752
0,2420,3672,272,949,841,5137,6080,221,1505,4393,1421,6591,2101,37,196,1754,2151,23,5237,220,567,2960,640,3972,776,3379,92,987,690,2232,3528,2079,854,710,1649
1,2564,3552,322,984,842,5053,6367,223,1539,4846,1417,7310,2128,27,232,2042,2575,26,5239,222,637,2885,695,4467,802,3727,80,889,717,2429,3775,2345,855,659,1902
2,2502,3379,303,933,819,5083,6115,192,1432,4651,1387,6666,2702,28,348,1849,2254,28,5523,179,688,2911,635,4389,798,3522,100,1038,585,2312,3675,2120,852,624,1890
3,2226,3380,257,974,767,4371,5728,206,1392,4182,1298,6266,2031,39,273,1595,2212,31,4821,158,581,2629,654,4132,690,3589,82,911,653,2234,4007,2013,816,625,2036
4,2241,3037,331,907,673,4447,5989,201,1384,4145,1332,6092,1763,22,225,1593,2164,21,5133,163,569,2521,640,3836,720,3427,87,925,636,2239,3421,2032,817,606,2095
5,2153,2711,308,791,746,4108,5563,202,1249,3843,1223,5842,1569,18,247,1425,1944,26,4992,152,574,2433,596,3686,603,3333,102,874,533,2003,2996,1936,799,536,1795
6,1879,2413,308,852,694,4154,4873,162,1320,3510,1137,4931,1480,19,230,1382,1788,27,4570,159,572,2299,577,3332,550,3434,72,849,576,1743,2666,1685,775,494,1733
