cycle,AL,AR,AZ,CA,CO,FL,GA,IA,ID,IL,IN,KS,KY,LA,MD,MI,MN,MO,MS,MT,NC,ND,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WY
-1,2941,3146,1317,4321,2185,5273,4619,1076,255,583,3040,821,701,4785,452,419,1801,716,545,93,4354,51,196,637,1008,3936,965,1852,1091,2642,490,1495,1633,2738,5333,0,1673,4520,1086,109
0,2847,2959,1410,4740,2335,6013,4962,995,638,615,2974,851,710,4812,473,362,1697,654,596,374,5034,65,182,677,1579,4302,1098,1934,998,2669,528,1467,1677,2672,5486,0,1975,4637,1224,88
1,3208,3648,1536,4723,2301,6048,5327,1241,445,667,3386,1035,827,5595,464,492,1878,807,629,340,5579,70,234,685,2266,4376,1203,2022,1169,2926,505,1564,1734,3044,5986,147,2062,4712,1366,117
2,4343,3702,1454,4705,2355,6247,5343,1159,429,664,3274,959,884,5540,492,558,1937,860,664,343,5501,49,208,715,2203,4309,1233,2042,1280,2052,560,1516,1822,3412,6025,106,1970,4694,1264,119
3,3124,3831,1402,4614,2357,6234,5102,1152,391,643,3148,973,788,5590,475,504,1861,758,684,364,5317,58,183,730,2139,4374,1173,2059,1194,2830,557,1655,1814,3443,5936,113,1904,5005,1254,99
4,3611,3595,1399,4454,2377,6498,5294,1111,414,703,3532,950,833,5107,498,488,1806,773,683,333,5482,51,133,690,2206,4372,1227,2294,1175,2768,533,1730,1774,3404,6194,89,1874,4778,1124,114
5,3572,3687,1296,4959,2490,6254,5624,1171,424,729,3393,921,787,4928,513,462,1825,791,707,338,5386,75,0,721,2344,4520,1251,2064,1196,2797,578,1709,1843,3411,6097,77,1305,5022,1136,131
6,3288,3833,1385,4817,2435,6356,5570,1249,461,719,3325,1060,780,6148,576,524,1855,787,706,333,5582,65,297,767,2441,4308,1276,1986,1226,2772,542,2371,1823,3398,6051,126,1522,5297,1451,140
7,3467,3495,1430,5306,2539,6389,5140,1220,419,791,3542,946,779,5941,614,457,1824,765,712,302,5465,64,218,666,2508,4172,1307,2011,1219,3039,514,1740,2196,3334,5921,95,1494,5235,1405,142
8,3570,3859,1451,5342,2524,6498,5389,1263,415,663,3445,1044,749,5892,578,464,1832,726,757,296,5526,74,224,817,2554,4257,1244,2002,1234,3169,573,1857,1749,3579,6191,111,1394,5043,1297,139
9,3291,3398,1406,4874,2269,6403,5215,1221,412,750,3118,923,734,5575,592,537,1901,654,677,336,6071,70,237,704,2482,4158,1237,2003,1102,2918,615,1731,1638,3440,6712,112,1469,5107,1309,104
10,3142,3288,1400,4893,2354,5682,5015,1231,440,780,3164,928,808,5328,568,435,1751,662,695,271,4829,44,184,696,2142,3832,1242,1913,983,2843,564,1664,1660,3404,6062,94,1354,4902,1254,104
11,2988,3017,1350,4567,2196,5616,4989,1111,343,639,2855,923,727,4836,498,709,1724,614,629,269,4779,52,216,646,2149,3615,1077,1670,946,2727,495,1706,1555,3300,5667,95,1200,4765,1119,111
12,2855,2890,1451,4496,2273,5506,4539,1059,416,650,2833,845,771,4776,502,448,1601,593,574,278,4639,46,189,848,2246,3400,1085,1603,1038,2808,487,1660,1428,3077,5320,76,1272,4616,1083,110
13,2838,2907,1328,4760,2226,5757,4795,1039,385,698,2864,849,693,4407,494,508,1608,620,666,328,4887,52,218,624,2168,3622,1207,1619,879,3019,467,1622,1603,2938,5235,101,1161,4880,1179,119
14,3265,3045,1459,4843,2405,6338,5433,1081,398,713,3140,1028,986,5387,521,492,1676,618,764,306,5244,50,191,731,2285,3663,1139,1881,831,2837,503,1827,1555,3596,5713,103,1335,4839,1160,117
15,3364,3396,1407,4703,2382,6536,5104,1147,367,771,3302,1068,957,5159,510,499,1831,815,779,303,5792,51,239,820,2327,3713,1215,1948,845,2976,568,2034,1631,3673,6320,109,1440,5059,1240,150
16,3550,3226,1472,4779,2458,6600,4738,1244,407,748,3126,1157,738,5405,564,522,1814,722,903,329,5401,52,211,766,2458,3687,1024,2079,689,3014,511,1950,1677,3822,6195,102,1346,5126,1193,135
17,3674,3606,1451,4762,2559,6389,5847,1236,417,764,3040,1055,866,6348,633,542,1690,716,671,312,5685,67,223,760,2981,3801,1071,1988,1395,2987,565,1961,1663,3895,6209,96,1494,5045,1319,131
18,3485,3450,1460,4751,2513,6560,5195,1236,387,786,3460,1164,901,5510,465,569,1796,668,755,307,5461,56,222,717,2651,3938,1056,2115,1178,2988,530,2091,1765,3624,6180,80,1346,5077,1270,132
19,3328,3473,1441,5055,2528,6359,5339,1255,449,793,3153,649,887,5549,459,495,1809,554,781,318,5410,60,215,784,2697,4044,1092,2026,1170,3064,535,1722,1774,3906,6252,78,1320,5191,1359,172
20,3527,3600,1558,5134,2642,6326,5504,1341,487,794,3406,458,1007,5454,438,442,1934,553,891,360,5577,52,230,850,2733,3989,1182,2076,1216,2976,593,2032,2134,3893,6121,84,1408,5255,1355,129
21,3500,3495,1541,5260,2689,6767,5062,1281,450,829,3269,1104,859,5500,418,428,1864,738,1049,322,5587,51,236,759,2666,3885,1052,2130,1204,2998,611,1826,1760,3954,6374,105,1400,5250,1255,173
22,3313,3490,1489,4927,2507,6318,5345,1276,419,793,3107,1093,868,4839,451,487,1790,729,886,372,5574,58,198,762,2581,3941,1109,2063,1204,3157,559,1953,1906,3781,6409,84,1534,5033,1357,109
23,3243,3365,1427,4521,2431,6172,4877,1242,450,730,3063,985,755,5388,468,465,1739,651,740,314,5196,46,196,634,2407,3763,1100,2057,970,2874,570,1736,1683,3554,6260,85,1326,4767,1222,118
24,2952,3179,1415,4263,2324,6096,4743,1161,390,685,2730,1024,723,5338,489,429,1651,661,750,275,5020,51,207,630,2459,3820,994,1800,1084,2997,490,1806,1468,3451,5991,74,1226,4696,1136,141
25,2910,2861,1385,3923,2174,5849,4554,1130,427,670,2533,908,812,4595,432,421,1531,574,685,270,4834,42,233,605,2383,3758,865,1747,1036,2819,439,1713,1574,3404,5528,58,1160,4562,1012,97
26,3029,2945,1437,4537,2312,6204,4781,1175,417,781,2843,945,707,4657,298,428,1539,582,675,323,5318,53,197,720,2449,3900,1014,1821,1064,3007,493,1917,1621,3296,5580,80,1248,4950,1189,103
27,3045,2927,1386,4431,2375,5967,4912,1255,339,722,2765,1053,753,5170,241,456,1629,585,777,359,4849,58,212,687,2709,3775,1006,2009,1107,3113,382,1817,1705,3250,6126,78,1334,4911,1007,135
28,3244,3336,1469,5054,2441,6361,5272,1228,371,746,3094,986,830,5710,267,518,1672,677,747,337,5496,62,200,646,2500,3970,1056,2091,1205,3211,543,1981,1742,3607,6496,86,1462,5014,1151,160
