cycle,AL,AR,AZ,CA,CO,FL,GA,IA,ID,IL,IN,KS,KY,LA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WV,WY
-13,226.94022507993097,184.4109087232454,832.0892857142857,637.8500338721428,687.0100108225108,760.9373145677255,316.8543517781879,100.6443881008859,111.48724489795919,163.38878667628666,312.6139645268999,99.36004381385897,277.19391617829956,337.0283696216729,222.96528892455856,90.20833333333334,202.0832836451409,57.02438179980941,88.08717485166298,247.00395637508956,101.09438775510203,252.13974482426576,126.90946027287319,141.5,607.0997899159664,605.9972311396468,1169.0848214285713,139.4100415851272,114.38523193561075,141.54277188328913,168.562031835206,466.74840900329815,207.60980651042792,217.0297619047619,620.8516028149583,339.786372309997,359.9732142857143,524.0750668503143,163.72883701483303,204.03972060050043,4719.569282136895,49.089285714285715
-12,231.53098916334213,185.24678011448484,835.8809523809524,642.9466294184559,696.6893939393939,768.2155896992545,321.69235607157,102.38851236868858,112.96173469387755,168.0339947089947,314.7687728151392,101.16239143706841,275.7593331452736,338.7716569042119,231.8153290529695,112.05681818181817,201.32702123253924,58.715341248165664,88.12112797154103,246.49192940006893,106.61904761904762,258.70075314670885,125.99869582664527,136.70982142857142,599.3930672268907,618.7072632423756,1205.7767857142858,144.3348061399217,118.91781838996346,138.6982780612245,170.6262577060516,468.715554943985,208.98203179936465,220.49404761904762,627.7366025828104,336.3422828744038,374.2767857142857,522.5865884859104,167.6747126810099,207.7327058262838,4684.697829716193,52.642857142857146
-11,232.46622386328266,184.14240604778496,810.9642857142857,648.0723555563995,673.7857142857143,769.9390505798646,322.03258756775864,102.23055657369692,111.36224489795919,165.31313131313132,312.97531193809607,99.25841441948667,275.45887414993007,337.02229918757484,224.87945425361156,133.90530303030303,199.1679169954022,58.07273545224239,87.8575432074786,241.77832800838388,106.55114638447971,252.69378911892153,127.3560393258427,136.59821428571428,591.0363445378151,612.4707062600321,1147.7142857142858,143.73055283757338,122.51327613926117,140.50848214285713,172.46436521903559,468.68367491064583,209.49665460796197,223.9375,641.4582623071515,332.98393566198723,395.8392857142857,512.2342501465126,165.90118227911694,210.69517157154772,4649.826377295492,53.205357142857146
-10,233.7612469230116,187.0909656545545,808.3333333333334,650.3790881878498,660.5714285714286,772.6076153353579,323.33706419381735,99.60777165178821,111.84183673469387,164.39583934583933,315.48330700928585,98.43105097416307,273.22761158315797,338.62742738294963,223.8185794542536,155.7537878787879,192.39571752017,59.60678781958441,88.49324415770188,240.71762840241314,110.8374118165785,251.97065416528585,130.039275682183,141.46875,582.5546218487394,622.8912921348315,1162.7098214285713,140.44326382093934,122.69398734478007,139.00929722498756,172.54344854001343,476.39465202016385,215.44471897500085,225.42862758310872,640.0841428107133,332.1223931681345,383.4375,514.8104832356862,165.96733168017965,213.38491004408436,4614.954924874792,51.861607142857146
-9,238.03113770760828,188.19521480987072,816.0238095238095,652.6798684383476,687.6934523809524,775.5477574718036,328.6566991083208,100.91107796746694,114.33418367346938,165.36426166426168,318.9864852147049,98.88232947342222,271.71361092114773,340.3929197239827,228.05056179775283,177.60227272727272,191.36161328303302,60.43868390019373,87.94394510792516,232.52634843929954,110.04034391534391,255.23474166661455,134.88322632423757,145.75892857142858,574.7943277310924,608.3190208667736,1164.419642857143,140.57226944716243,123.49163403416996,133.1537232693265,167.80808544402296,484.8913434153962,220.73044567970211,219.47585354896677,642.2733350025868,329.2317055729583,383.875,509.88267537658396,167.1693493078433,214.11198617895863,4580.08347245409,48.63392857142857
-8,238.0036040479209,187.01983734181036,825.6209608843537,657.7075041746294,850.149349162742,778.5729581508973,333.0455499344854,98.7808576977277,115.92756924198251,165.695934571381,324.63807814315606,98.2481184197173,270.06344852280836,342.8325946168244,233.0327011271233,199.45075757575756,192.34117826358312,59.50170057830227,89.83186544590355,234.54130518962134,115.55641376921139,257.49256239324336,140.0407930377207,144.21747448979593,564.6540493120325,603.0679034448698,1163.03957760989,142.07278888323637,125.1200714765856,132.53456573132934,166.42168851344604,489.31966746368965,223.97431245861486,223.72220550956231,636.305808912742,329.0173344951041,413.6057692307692,515.5827994837119,168.74522337463435,220.40295377951014,4545.212020033389,50.28300382653061
-7,239.1415732149034,187.12545038802662,854.9861819727892,656.9195626310483,1015.1929127420199,776.6150279988005,336.7881602517736,99.8381599039392,116.34028790087463,166.63249856955213,332.22285586292213,95.74063684578958,274.9232761482182,347.0677971985845,234.4416568183021,221.29924242424244,193.97108652044898,58.4806795982812,94.7934287967737,231.71728989940934,116.5601773116654,263.5069749014312,146.50911667335475,141.63073979591837,560.333240603934,597.6465829114705,1159.3800652472528,139.70764317400432,128.96955125033642,137.76093262732402,164.9713983526024,492.2982894743565,225.38692899334814,226.20973519124632,636.028881932674,328.63115918741846,428.44780219780216,527.7731649264729,167.87010770744013,221.32692230770542,4546.9174815168135,47.97592474489796
-6,243.88756613756613,188.56818181818184,871.4642857142857,657.5203000740526,989.2738095238095,779.8630021172194,345.08113779478913,100.08209246374926,118.79591836734694,168.7500841750842,340.6658163265306,98.30146163286022,276.9512648809524,340.67489474469716,241.47857142857143,243.38392857142858,198.24404761904762,58.297877604690306,99.52571428571429,231.25223214285714,116.74107142857143,268.92635455941905,151.2982142857143,142.19642857142858,571.0285714285715,598.4,1163.325892857143,143.33370535714286,136.7202892965178,151.48852040816325,171.62454978644737,492.16660887656036,232.0721975393028,233.95822102425876,650.9301948051948,332.1796091729407,446.92857142857144,533.906128467721,171.13959922258212,224.8409090909091,4679.035714285715,50.080357142857146
-5,247.37433862433863,188.87244897959184,881.1506595881596,644.1076533343975,851.8452380952381,781.6860119047619,351.4262417984946,100.93626048507706,110.48469387755102,188.97142857142856,347.39285714285717,99.1396103896104,274.30059523809524,338.25704524233936,241.09285714285716,263.5357142857143,202.08928571428572,56.35858395989975,97.49860317460318,229.7674689440994,117.7202380952381,265.03679957256395,138.79107142857143,140.30357142857142,583.5428571428571,591.0142857142857,1212.40625,142.98214285714286,137.35023041474653,149.06887755102042,171.25,505.5357142857143,235.6818181818182,237.98809523809524,658.3246753246754,332.3695020522634,461.05357142857144,533.1704935830957,172.67507104964002,219.52272727272728,4603.292293233083,53.42857142857143
-4,246.30026455026456,185.13089923469389,874.1700450450451,627.942227942228,680.5892857142857,780.0297619047619,348.3580988608461,103.34326029000584,104.03571428571429,181.24642857142857,349.8558673469388,93.07865997638724,280.6433962264151,336.63818860877683,249.9142857142857,259.17857142857144,198.10714285714286,54.58843137254902,99.03425396825396,231.98029891304347,116.43452380952381,264.15803446203165,142.46875,140.9375,587.7285714285714,583.6785714285714,1204.4017857142858,145.04241071428572,136.2811059907834,144.62244897959184,169.88095238095238,515.0785714285714,239.4577922077922,230.2202380952381,653.3474025974026,340.5411859147127,451.7142857142857,537.5652709359606,172.67258678027963,216.1931818181818,4474.225563909774,52.767857142857146
