cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,MI,MN,MO,MS,MT,NC,ND,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WV,WY
1,0.07058823529411765,0.03076923076923077,0.0,0.06349206349206349,0.10638297872340426,0.08055555555555556,0.04604051565377532,0.16279069767441862,0.14960629921259844,0.06511627906976744,0.08571428571428572,0.1004566210045662,0.06060606060606061,0.0,0.125,0.17277486910994763,0.08571428571428572,0.0625,0.35443037974683544,0.08,0.058823529411764705,0.0,0.061224489795918366,0.12903225806451613,0.12222222222222222,0.05263157894736842,0.07207207207207207,0.034482758620689655,0.13432835820895522,0.0,0.05056179775280899,0.3333333333333333,0.07228915662650602,0.06598984771573604,0.2,0.1572052401746725,0.14835164835164835,0.08695652173913043,0.0,0.0
2,0.05714285714285714,0.0784313725490196,0.0,0.06756756756756757,0.05660377358490566,0.0660377358490566,0.05132743362831858,0.2727272727272727,0.15602836879432624,0.06091370558375635,0.061224489795918366,0.14522821576763487,0.0967741935483871,0.0,0.14285714285714285,0.1793478260869565,0.0880503144654088,0.01694915254237288,0.1839080459770115,0.11666666666666667,0.13636363636363635,0.0,0.2,0.05263157894736842,0.05102040816326531,0.15151515151515152,0.1013215859030837,0.06666666666666667,0.12280701754385964,0.0,0.0625,0.4117647058823529,0.042105263157894736,0.05851063829787234,0.125,0.15289256198347106,0.14857142857142858,0.07142857142857142,0.08695652173913043,0.0
3,0.08080808080808081,0.017543859649122806,0.2857142857142857,0.041666666666666664,0.02631578947368421,0.07435897435897436,0.05536332179930796,0.28846153846153844,0.10869565217391304,0.08465608465608465,0.11428571428571428,0.1225296442687747,0.07339449541284404,0.0,0.0,0.13725490196078433,0.11643835616438356,0.01694915254237288,0.2345679012345679,0.08496732026143791,0.07407407407407407,0.0,0.0784313725490196,0.0,0.042105263157894736,0.06976744186046512,0.05226480836236934,0.05172413793103448,0.13333333333333333,0.0,0.03669724770642202,0.32673267326732675,0.09278350515463918,0.058823529411764705,0.0,0.15023474178403756,0.15428571428571428,0.058823529411764705,0.038461538461538464,0.14285714285714285
4,0.07258064516129033,0.02127659574468085,0.0,0.039473684210526314,0.08823529411764706,0.059850374064837904,0.05862646566164154,0.1568627450980392,0.10759493670886076,0.09803921568627451,0.02631578947368421,0.1346938775510204,0.04,0.0,0.07142857142857142,0.1625,0.13138686131386862,0.0196078431372549,0.23943661971830985,0.046511627906976744,0.2857142857142857,0.0,0.14035087719298245,0.04081632653061224,0.1016949152542373,0.046511627906976744,0.0711743772241993,0.017241379310344827,0.06666666666666667,0.0,0.04433497536945813,0.29591836734693877,0.02702702702702703,0.08121827411167512,0.09090909090909091,0.11442786069651742,0.10884353741496598,0.0,0.0,0.16666666666666666
5,0.07476635514018691,0.0,0.0,0.012195121951219513,0.04918032786885246,0.08755760368663594,0.04028776978417266,0.25,0.11904761904761904,0.06217616580310881,0.03571428571428571,0.08121827411167512,0.05172413793103448,0.0,0.0,0.17365269461077845,0.136,0.03636363636363636,0.32,0.11855670103092783,0.07407407407407407,0.0,0.09523809523809523,0.043478260869565216,0.08928571428571429,0.06060606060606061,0.07773851590106007,0.07547169811320754,0.15873015873015872,0.08333333333333333,0.07655502392344497,0.4065934065934066,0.07865168539325842,0.05363984674329502,0.0625,0.0989010989010989,0.18994413407821228,0.07692307692307693,0.17647058823529413,0.14285714285714285
6,0.06451612903225806,0.03076923076923077,0.0,0.07575757575757576,0.014492753623188406,0.06720430107526881,0.06363636363636363,0.29310344827586204,0.08633093525179857,0.05194805194805195,0.0851063829787234,0.1813186813186813,0.10948905109489052,0.0,0.13333333333333333,0.18229166666666666,0.12121212121212122,0.02,0.5714285714285714,0.05421686746987952,0.16,0.0,0.13725490196078433,0.13953488372093023,0.1388888888888889,0.03333333333333333,0.07094594594594594,0.017857142857142856,0.11940298507462686,0.0,0.0663265306122449,0.38461538461538464,0.06578947368421052,0.059322033898305086,0.0,0.13333333333333333,0.15151515151515152,0.0,0.038461538461538464,0.0
7,0.08791208791208792,0.05555555555555555,0.16666666666666666,0.02531645569620253,0.06,0.05789473684210526,0.044407894736842105,0.21153846153846154,0.0935672514619883,0.09777777777777778,0.02857142857142857,0.10648148148148148,0.06976744186046512,0.0,0.0,0.192090395480226,0.1271186440677966,0.0,0.38461538461538464,0.08433734939759036,0.20689655172413793,0.0,0.06818181818181818,0.06451612903225806,0.07339449541284404,0.06451612903225806,0.07196969696969698,0.10294117647058823,0.11764705882352941,0.0625,0.04285714285714286,0.30303030303030304,0.075,0.07916666666666666,0.0,0.17647058823529413,0.0815450643776824,0.043478260869565216,0.03333333333333333,0.0
8,0.03296703296703297,0.0784313725490196,0.0,0.02564102564102564,0.014492753623188406,0.07373271889400922,0.03872053872053872,0.25,0.1118421052631579,0.048458149779735685,0.06060606060606061,0.18848167539267016,0.13333333333333333,0.0,0.0,0.16091954022988506,0.07514450867052024,0.0,0.3793103448275862,0.05813953488372093,0.2903225806451613,0.0,0.14545454545454545,0.1794871794871795,0.1092436974789916,0.0,0.0912863070539419,0.058823529411764705,0.09090909090909091,0.2222222222222222,0.06289308176100629,0.36065573770491804,0.0379746835443038,0.09,0.0,0.13513513513513514,0.15568862275449102,0.0625,0.1,0.0
9,0.07608695652173914,0.023809523809523808,0.0,0.06578947368421052,0.057692307692307696,0.05778894472361809,0.04746317512274959,0.21818181818181817,0.06790123456790123,0.07058823529411765,0.07142857142857142,0.17543859649122806,0.07947019867549669,0.0,0.0,0.17801047120418848,0.12195121951219512,0.04,0.20454545454545456,0.057803468208092484,0.10714285714285714,0.4,0.11764705882352941,0.1111111111111111,0.07563025210084033,0.05555555555555555,0.08088235294117647,0.08163265306122448,0.16326530612244897,0.125,0.06557377049180328,0.375,0.0945945945945946,0.0778688524590164,0.08695652173913043,0.18719211822660098,0.12345679012345678,0.23076923076923078,0.08571428571428572,0.16666666666666666
10,0.05555555555555555,0.0,0.0,0.03636363636363636,0.06666666666666667,0.055900621118012424,0.03063063063063063,0.27450980392156865,0.10256410256410256,0.07692307692307693,0.023255813953488372,0.1674641148325359,0.07792207792207792,0.0,0.0625,0.17341040462427745,0.09523809523809523,0.05555555555555555,0.2,0.04938271604938271,0.041666666666666664,0.0,0.1,0.10256410256410256,0.08196721311475409,0.0967741935483871,0.07720588235294118,0.1276595744680851,0.16176470588235295,0.0,0.08547008547008547,0.35526315789473684,0.04878048780487805,0.05855855855855856,0.1,0.11398963730569948,0.12195121951219512,0.0,0.0,0.0
11,0.013157894736842105,0.038461538461538464,0.0,0.08333333333333333,0.09302325581395349,0.07526881720430108,0.06020066889632107,0.21153846153846154,0.078125,0.08270676691729323,0.038461538461538464,0.12935323383084577,0.050724637681159424,0.0,0.08333333333333333,0.1329479768786127,0.1391304347826087,0.02564102564102564,0.1875,0.05161290322580645,0.2,0.0,0.175,0.09090909090909091,0.109375,0.08,0.11055276381909548,0.07317073170731707,0.12727272727272726,0.0,0.06976744186046512,0.3058823529411765,0.0410958904109589,0.10112359550561797,0.0,0.14102564102564102,0.12359550561797752,0.06666666666666667,0.04,0.0
