cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MI,MN,MO,MS,MT,NC,ND,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WY
-12,0.6745098039215687,0.5301724137931034,0.6307692307692307,0.5235404896421846,0.6223021582733813,0.6155844155844156,0.5838668373879642,0.5439330543933054,0.6111111111111112,0.6274900398406374,0.6709677419354839,0.6744186046511628,0.5611650485436893,0.5405405405405406,0.4454022988505747,0.7307692307692307,0.6440677966101694,0.64,0.6688014638609332,0.6,0.6153846153846154,0.53125,0.36899119837508465,0.5748299319727891,0.7069351230425056,0.6796536796536796,0.5525812619502868,0.7241379310344828,0.3231292517006803,0.4077669902912621,0.6575091575091575,0.6034318398474738,0.7647058823529411,0.6575342465753424,0.5299684542586751,0.5483870967741935,0.5333333333333333
-11,0.6481481481481481,0.5766590389016019,0.5301204819277109,0.49256505576208176,0.6353383458646616,0.6163905841325196,0.5781057810578106,0.46153846153846156,0.48333333333333334,0.5945945945945946,0.5971223021582733,0.7469879518072289,0.5072463768115942,0.5544554455445545,0.37566137566137564,0.59375,0.5779816513761468,0.75,0.6109979633401222,0.75,0.5833333333333334,0.4457831325301205,0.4915590863952334,0.6308243727598566,0.6656976744186046,0.7208333333333333,0.5274725274725275,0.65,0.2916666666666667,0.42213114754098363,0.7215909090909091,0.5717131474103586,0.6956521739130435,0.7204301075268817,0.5252725470763132,0.4842105263157895,0.7647058823529411
-10,0.6288288288288288,0.5868544600938967,0.5915492957746479,0.5567765567765568,0.6126760563380281,0.6143106457242583,0.5594125500667557,0.5308056872037915,0.6756756756756757,0.6374570446735395,0.6090225563909775,0.7325581395348837,0.5379609544468547,0.6404494382022472,0.391304347826087,0.575,0.7299270072992701,0.8260869565217391,0.6344086021505376,0.7142857142857143,0.5661764705882353,0.5232558139534884,0.46794258373205744,0.6714801444043321,0.6702702702702703,0.6652719665271967,0.4974182444061962,0.75,0.3906810035842294,0.42073170731707316,0.6615969581749049,0.6091081593927894,0.6666666666666666,0.6717557251908397,0.4959677419354839,0.48672566371681414,0.5
-9,0.6462585034013606,0.53125,0.6615384615384615,0.5769230769230769,0.6212121212121212,0.6122270742358079,0.5748427672955975,0.36585365853658536,0.5932203389830508,0.5879017013232514,0.5581395348837209,0.6774193548387096,0.5051334702258727,0.6494845360824743,0.41397849462365593,0.6608695652173913,0.6506849315068494,0.6896551724137931,0.6125760649087221,0.6666666666666666,0.611764705882353,0.4380165289256198,0.448692152917505,0.6265060240963856,0.664576802507837,0.6190476190476191,0.5628997867803838,0.84,0.3501683501683502,0.42342342342342343,0.658203125,0.582135523613963,0.4,0.667953667953668,0.461839530332681,0.56,0.6
-8,0.6014669926650367,0.515527950310559,0.6301369863013698,0.5906735751295337,0.5458937198067633,0.6112385321100917,0.5189274447949527,0.25874125874125875,0.6461538461538462,0.5877192982456141,0.43119266055045874,0.7575757575757576,0.5389048991354467,0.6865671641791045,0.33840304182509506,0.6741573033707865,0.6822429906542056,0.6666666666666666,0.5525568181818182,0.14285714285714285,0.5405405405405406,0.45714285714285713,0.3935064935064935,0.5891089108910891,0.657243816254417,0.5665024630541872,0.535031847133758,0.6666666666666666,0.3961352657004831,0.45454545454545453,0.6318681318681318,0.5259467040673211,0.8333333333333334,0.6966824644549763,0.38140161725067384,0.5212765957446809,0.25
-7,0.7347826086956522,0.685131195335277,0.7159090909090909,0.6863543788187373,0.7682926829268293,0.7264618434093162,0.7043847241867044,0.5079365079365079,0.7027027027027027,0.7108433734939759,0.6917293233082706,0.7866666666666666,0.6845637583892618,0.7051282051282052,0.4891304347826087,0.7075471698113207,0.7295081967213115,0.8620689655172413,0.7192796610169492,0.6666666666666666,0.69,0.6276595744680851,0.6388888888888888,0.7424242424242424,0.8011695906432749,0.7959183673469388,0.6519174041297935,0.7073170731707317,0.5074626865671642,0.5892857142857143,0.7760532150776053,0.7485822306238186,0.8,0.8430232558139535,0.6088379705400983,0.6585365853658537,0.6
-6,0.68,0.5364077669902912,0.7037037037037037,0.5784313725490197,0.5964285714285714,0.6449456975772765,0.5581395348837209,0.373134328358209,0.6265060240963856,0.6057233704292527,0.5664335664335665,0.6831683168316832,0.6027088036117382,0.625,0.4005037783375315,0.6870748299319728,0.7371428571428571,0.5862068965517241,0.6090993500464252,0.5,0.5588235294117647,0.47368421052631576,0.5189035916824196,0.6601671309192201,0.6496350364963503,0.6213991769547325,0.5902255639097744,0.7647058823529411,0.3626373626373626,0.48214285714285715,0.6805111821086262,0.627318718381113,0.6666666666666666,0.7789473684210526,0.5114893617021277,0.4444444444444444,0.35714285714285715
-5,0.6795774647887324,0.5485436893203883,0.6170212765957447,0.5772495755517827,0.5920245398773006,0.64332784184514,0.5466200466200466,0.381294964028777,0.5301204819277109,0.6506622516556292,0.5379746835443038,0.6463414634146342,0.5531496062992126,0.6017699115044248,0.42782152230971127,0.7777777777777778,0.6615384615384615,0.5,0.6193619361936193,0.14285714285714285,0.5197368421052632,0.4519230769230769,0.5044404973357016,0.5880398671096345,0.7442455242966752,0.6554621848739496,0.5701275045537341,0.6585365853658537,0.3424657534246575,0.45774647887323944,0.6593220338983051,0.5852036575228595,0.68,0.8195718654434251,0.5260977630488816,0.5614035087719298,0.5882352941176471
-4,0.644404332129964,0.5340909090909091,0.6056338028169014,0.6010733452593918,0.6195286195286195,0.6649746192893401,0.5747422680412371,0.3472222222222222,0.42424242424242425,0.5959595959595959,0.553030303030303,0.6111111111111112,0.4860813704496788,0.5172413793103449,0.4168564920273349,0.7024793388429752,0.6,0.7741935483870968,0.6524184476940382,0.5,0.6285714285714286,0.5503875968992248,0.4843137254901961,0.5478547854785478,0.708803611738149,0.6764705882352942,0.5244755244755245,0.6666666666666666,0.3890675241157556,0.41509433962264153,0.68,0.6444073455759599,0.7333333333333333,0.726643598615917,0.5178727114210985,0.49056603773584906,0.625
-3,0.6372745490981964,0.5186046511627908,0.5454545454545454,0.5464098073555166,0.5827814569536424,0.40484234234234234,0.5956284153005464,0.36082474226804123,0.42592592592592593,0.6537785588752196,0.5583333333333333,0.6435643564356436,0.5228310502283106,0.5512820512820513,0.4486486486486487,0.664,0.7591623036649214,0.7567567567567568,0.6506666666666666,0.3333333333333333,0.5637583892617449,0.4918032786885246,0.4967197750702905,0.6336336336336337,0.6975476839237057,0.6584362139917695,0.573055028462998,0.71875,0.38652482269503546,0.45041322314049587,0.6030534351145038,0.6062861869313482,0.75,0.71,0.5085227272727273,0.5930232558139535,0.5
