cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,ME,MI,MO,MS,MT,NC,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,VA,WA,WI,WY
-3,0.10705252655988783,0.11354512343180898,0.11347804139323574,0.10397189064304967,0.10586632243258748,0.10364235848407731,0.1106055171136979,0.06446965052115267,0.0712425840474621,0.12135909568874868,0.11129709948495527,0.1497063934014403,0.19534562211981565,0.17476580796252927,0.13164125200642054,0.09888222464558342,0.0913020734259083,0.10780892448512586,0.0860774818401937,0.09677572849368683,0.07955417066155321,0.1124733077087337,0.083133954652942,0.08042022792022792,0.2028335301062574,0.08307543886198547,0.09189645057201525,0.08018319384974698,0.20902255639097747,0.08143908421913328,0.0851715154146765,0.1651711666770593,0.11833946201894015,0.16698782324880743,0.05584281789638932,0.11810301716952824,0.12355623100303952
-2,0.10732351306281267,0.11384107860011475,0.09315661047027506,0.10216903515332836,0.10955436156763591,0.1587664338537387,0.11554076265614728,0.06428571428571428,0.08039764836589205,0.12232193424849645,0.11211087420042645,0.14605056532663316,0.20026713124274098,0.1319254658385093,0.07859589041095891,0.11903824521934758,0.09772183357879234,0.09466875981161695,0.10968523002421307,0.09172330950427751,0.11649769585253456,0.10294784580498867,0.08288402457757296,0.07740731367834999,0.19584370333499254,0.07882967648942986,0.1017092479309104,0.07105995508251148,0.18393913778529164,0.08124327555289898,0.0928175232057958,0.1685893304690297,0.11623247978436657,0.1681609461966605,0.06366326530612246,0.10260029043383553,0.10447686116700201
-1,0.11628425655976675,0.11182258617732808,0.1072284735812133,0.20079705702023298,0.10722002716384739,0.16181126130105722,0.11127395352435973,0.06348639455782314,0.06152493606138107,0.12449354162066681,0.10155726469692354,0.14082107843137256,0.19033225222507164,0.23482961992136303,0.09026530612244897,0.08517080745341614,0.09970547309833025,0.10882116585275392,0.08305084745762713,0.09601516581904558,0.11395643363728471,0.11356439127375088,0.07360985533453888,0.07937374637842656,0.17807397959183674,0.08597078514911746,0.1078913601368691,0.07172139181573144,0.17844281757024139,0.09947436047190748,0.08068561872909699,0.17351064544294448,0.11172375248399205,0.15901045178691842,0.0562572198690797,0.11041001596169195,0.15829228243021345
0,0.10838804368411084,0.11125589195068891,0.10725659690627844,0.11546957671957672,0.105520909757887,0.15622663366857986,0.11389963012777404,0.054018892940006634,0.0727531336118766,0.1251213452811764,0.11713942307692309,0.1394940797742156,0.1880512627214474,0.16791338582677165,0.11404494382022472,0.11692546583850932,0.09520360030804774,0.11820553539019962,0.11578341013824885,0.09426729706698919,0.11078252957233849,0.1333978927796715,0.05764273138832998,0.07707491482449885,0.20605102040816328,0.08901491365777081,0.12037054148955832,0.07439456947162426,0.17787076683534447,0.09177350427350427,0.09692383887299141,0.15867369910593684,0.11747106000830565,0.15196032489846922,0.05005058680696075,0.10795982142857144,0.12354323308270676
1,0.11049052299052298,0.11322216045951455,0.10494585589337777,0.11844612127833926,0.10535580724436372,0.15769823701478378,0.11198789571694599,0.06470019342359769,0.07640071627536808,0.12728361059595317,0.09673453048152808,0.1453991362496517,0.18722744360902255,0.19059609455292909,0.1213830755232029,0.1022829131652661,0.09397771952817825,0.11656765583647727,0.055760368663594476,0.09213139468241509,0.11978021978021978,0.11886748120300752,0.05770403806270587,0.07759455222418185,0.19179399852724593,0.09182492695678918,0.10985410693202902,0.07553273625694873,0.16400947119179163,0.087201222901612,0.09244656917885265,0.1690446723243753,0.11468561792339195,0.15170093904877835,0.05207735104091888,0.1212671074888513,0.1411951909476662
2,0.3186327991817252,0.11396709757522641,0.12645429362880886,0.12297544319514382,0.09804047790709651,0.15579475249790253,0.11058039898246085,0.0761624649859944,0.0617197772449532,0.1183370357712463,0.10517649846008055,0.146755488925428,0.18680761303619736,0.17369505494505494,0.10176565008025681,0.1139085337105139,0.09342072667217176,0.10685020393029292,0.08193877551020408,0.09377490164632771,0.12342243645924628,0.13153002368936037,0.04554020100502513,0.07698983828239295,0.18897158322056834,0.08347918033982352,0.10172858617131063,0.07679925382115779,0.16727351916376307,0.09554659394220727,0.08832697914330567,0.16797851461625865,0.11049856977376421,0.1709452129102251,0.06410564225690277,0.1266030599965618,0.14752747252747253
3,0.13234697955920977,0.11030202767259988,0.12764466546112116,0.12269496672481746,0.10434453781512605,0.15484336514778324,0.11371136840185979,0.05661605206073753,0.06113918236104732,0.1338979373021546,0.0902073732718894,0.1373800092961219,0.18883520501436407,0.24373015873015874,0.1247039230199852,0.13646470261256252,0.09480077745383868,0.10201199766417159,0.07758458646616541,0.10794213614714628,0.10539932508436446,0.11797705943691346,0.05361584932480455,0.08562504797727796,0.19559106661532538,0.08475178571428571,0.11097269361308239,0.08622593558834112,0.20254475254475254,0.08455056179775282,0.07255747126436782,0.15867919164771552,0.10780000454380224,0.15509806440561835,0.06561962134251291,0.12186686339177227,0.125834879406308
4,0.1335764854614412,0.11277811071990412,0.1358600583090379,0.12325693684413828,0.10911251980982567,0.15396452949780595,0.11552831453144198,0.06077731092436975,0.060714285714285714,0.12210732353649723,0.10184677707613488,0.14007022389375332,0.1699092708677004,0.20689655172413793,0.17693379790940766,0.12948979591836735,0.09633116883116882,0.09606411328247466,0.09773960216998191,0.09949713372564935,0.11059981684981686,0.09698676500303091,0.049894957983193274,0.06078311617806732,0.18448749526335734,0.08938557330827067,0.10168952827032453,0.0724657791993979,0.18520809898762655,0.1014221630681258,0.08068972574703233,0.17374948538493207,0.10915281299896684,0.1608210691025966,0.06841064839219821,0.1161579038395019,0.17331932773109243
5,0.1412981656077065,0.11498819971974335,0.13833030027297544,0.12822967980295566,0.09894339622641508,0.15295999212637174,0.11635777383269523,0.05680851063829787,0.06607837687604225,0.11572981894082812,0.10009045539613225,0.13224322866730584,0.16695006321112515,0.22954545454545455,0.16527982326951401,0.10210280373831776,0.09364729931598395,0.11011124974007071,0.05171428571428571,0.100063083995403,0.11008878127522194,0.12311825166112957,0.046454716586488184,0.07709187631608112,0.18504611330698287,0.09257537334460411,0.09716106604866744,0.07451662261788844,0.16253607503607503,0.08892123287671232,0.08227401129943503,0.16311041951318253,0.10655246301488523,0.17221190971190972,0.06013137289020358,0.12374979163193865,0.19479717813051145
6,0.13458111007206117,0.10189038791869454,0.13360389610389609,0.12121511405632726,0.09562051847766133,0.15956256543865202,0.11040098390551115,0.056963621879978756,0.06729109177103235,0.11104329745596869,0.10034412955465587,0.13782580123344454,0.18081841432225063,0.1901530612244898,0.27098901098901096,0.1684192037470726,0.10222139117427075,0.09867328284147296,0.05491596638655462,0.10968932302265635,0.11032757051865333,0.10998334566987417,0.049532738095238095,0.07413080429575833,0.17890881048775786,0.08869667013527575,0.11216961245338089,0.07375110986494696,0.17643910143910144,0.17442472501518322,0.07328671328671328,0.15649128669099882,0.1027786254166471,0.17449682966663463,0.05187886475344854,0.13032146612588252,0.15445378151260503
7,0.14027470501474926,0.12183093089573811,0.13097572362278245,0.11420543977837941,0.11306657223796035,0.16457195012914763,0.12029898247344122,0.06025882012724118,0.07173950806003335,0.12242861913508099,0.09259729272419628,0.1410001634754889,0.18542508262945281,0.16989795918367345,0.40194805194805194,0.1253105590062112,0.10727257986054807,0.09854283615759929,0.08878151260504201,0.10440707030734732,0.098414820473644,0.10823575331772053,0.04688149088391414,0.07662299239222316,0.20110619469026547,0.08003667568722403,0.0968171114599686,0.07113410735318863,0.1941745574310416,0.09063192370677198,0.0797188555533479,0.1684126984126984,0.11138273171198775,0.17214826095500096,0.05631428571428571,0.12764373307851568,0.1362760834670947
8,0.13528954081632655,0.10673195279125335,0.1313956043956044,0.11194941837668278,0.09915014164305949,0.1523976827439408,0.11862902535114765,0.05717544316996871,0.07088783339422726,0.11887848468284336,0.09472209644555128,0.14361651637399145,0.21101794191997042,0.20896103896103896,,0.12788461538461537,0.10891731874523926,0.09229436462970458,0.10660714285714286,0.10390150634317752,0.07998338870431894,0.11756176154672394,0.040588654816765414,0.07535553591515347,0.20802046179838557,0.09233419004783322,0.09728510247782196,0.07064376706096452,0.17082309582309585,0.09819776152286948,0.08735184029943856,0.1684850863422292,0.10360574759204248,0.17348157815480375,0.05742624223602484,0.12249447936130456,0.17660455486542442
9,0.13685475357003946,0.11061490683229813,0.12038177339901478,0.1286464448793216,0.10854581198617896,0.1577037748243974,0.11909996410624551,0.061879856545128516,0.06565822784810127,0.12265228586575114,0.09705771879303869,0.14161992492557277,0.29849867939391134,0.21735880398671095,,0.16820276497695852,0.09296586526626734,0.09104996399490389,0.05964285714285714,0.10521253699219801,0.1017982017982018,0.12023098083855056,0.043733206448723694,0.07344876248371689,0.16671683999270206,0.08651874115983027,0.09864588447062675,0.07436798687186766,0.1632457271847791,0.09516938519447929,0.06900226757369614,0.16702054620352946,0.1300889188425332,0.18541919658036626,0.05111709067188519,0.13576061320754718,0.17739403453689168
