cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,MI,MO,MS,MT,NC,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,VA,WA,WI,WV
-12,928,1752,116,414,430,1420,2402,62,322,1381,719,3682,732,11,69,453,636,15,1718,37,14,828,125,1084,232,1138,30,399,164,915,474,965,199,242,576
-11,897,1875,94,386,418,1280,2278,109,330,1283,565,3572,757,8,74,423,589,23,1341,41,27,797,119,1145,243,1065,29,418,155,840,452,939,175,208,342
-10,874,1896,77,372,408,1907,2026,121,240,1326,554,3407,723,11,52,437,598,16,1028,25,35,742,112,1131,212,1035,31,336,181,791,456,927,319,246,696
-9,887,1841,81,336,349,1260,2127,106,276,1221,505,3364,629,15,66,452,635,17,1205,31,28,784,132,1085,170,1077,31,392,160,790,414,896,295,284,619
-8,805,1704,107,328,362,1121,1844,92,275,1087,517,2980,607,11,45,360,603,17,961,34,33,660,102,1051,143,964,25,370,160,672,389,825,277,228,502
-7,666,1538,85,315,389,1181,1812,73,278,1019,426,3027,608,13,52,383,618,21,896,34,23,732,129,962,161,1013,24,345,151,757,375,766,240,224,493
-6,789,1752,104,343,441,1405,1981,98,332,1196,536,3301,682,13,89,410,555,27,1171,38,47,833,176,1044,168,1035,27,359,174,706,427,906,324,207,446
-5,769,1842,141,360,409,1396,2066,99,334,1221,591,3463,703,12,99,377,656,16,1273,45,210,731,161,951,183,1007,35,351,140,887,466,890,313,258,595
-4,1063,1758,99,290,376,1268,2086,106,342,1163,574,3508,656,17,72,415,597,21,1403,45,329,832,161,874,154,819,23,418,144,902,504,880,298,223,613
-3,839,1713,117,242,407,1419,1964,93,362,1249,529,3476,718,11,95,430,686,18,1681,29,361,777,135,1216,150,1068,44,381,182,912,512,927,335,236,536
-2,1031,1639,96,265,337,1345,2056,102,377,1212,554,3346,689,13,72,394,686,16,1640,22,465,862,128,1088,153,985,42,340,187,906,545,930,346,231,492
-1,924,1795,91,245,393,1321,1967,78,412,1210,500,3484,729,12,97,381,639,16,1686,45,397,755,133,1188,143,991,37,602,189,855,487,919,352,296,581
0,957,1676,98,254,368,1205,1887,97,424,1154,523,3160,692,15,59,351,602,17,1575,40,313,712,116,1067,145,1004,22,432,204,810,500,814,362,273,484
1,939,1655,103,258,402,1233,1964,135,407,1279,510,3504,721,14,83,467,664,17,1566,39,353,738,145,1227,163,1111,22,406,196,981,520,942,387,247,559
2,972,1637,100,253,379,1234,1928,105,405,1214,521,3166,1124,8,106,399,678,19,1688,38,428,752,130,1153,175,1002,34,433,170,880,550,859,387,233,592
3,881,1684,74,258,342,1094,1813,111,386,1142,499,3048,722,16,99,390,666,20,1328,31,335,632,139,1105,129,1035,24,420,171,837,527,791,381,224,635
4,826,1490,117,232,327,1184,1962,100,371,1090,527,2919,616,7,85,340,638,15,1513,33,322,594,124,1063,158,910,22,425,174,877,507,793,406,234,638
5,802,1262,98,213,326,1013,1682,107,332,1065,476,2767,528,7,75,360,577,17,1456,26,322,572,132,923,139,921,40,350,155,750,437,784,314,193,556
6,623,1068,99,236,330,1002,1509,78,342,814,399,2268,504,6,72,308,539,19,1217,31,323,531,128,885,102,897,21,337,175,631,393,599,342,205,508
7,843,1509,107,236,388,1173,1949,79,329,1085,499,3124,641,14,81,420,716,16,1527,31,387,569,130,1051,120,998,38,402,169,746,461,846,362,242,579
8,792,1402,91,249,337,1257,1919,80,355,1103,497,3103,574,10,76,331,725,17,1629,43,358,567,123,967,116,919,42,396,148,831,448,820,340,205,630
9,960,1468,96,239,326,1240,1983,86,405,1017,548,3311,711,6,97,381,738,28,1591,34,335,583,119,1139,128,1015,41,474,173,858,460,900,440,214,700
10,950,1550,120,241,331,1210,1864,112,369,837,528,2271,694,11,74,336,504,18,1603,36,475,554,123,1197,199,970,70,500,168,804,481,665,369,228,678
11,965,1524,104,245,331,1156,1996,87,433,1070,533,3278,628,9,112,366,650,21,1573,33,433,679,125,1157,201,1043,105,510,220,815,491,957,452,258,656
12,872,1500,102,251,293,1254,1950,89,435,1024,399,3131,655,13,104,370,752,21,1623,44,416,646,122,1158,183,995,144,507,186,847,478,838,410,251,620
13,858,1522,106,256,308,1221,1997,79,343,1059,305,3004,674,5,66,323,868,17,1695,41,395,642,136,1203,161,1023,244,487,224,866,495,841,444,288,621
14,922,1571,117,274,105,1315,1985,119,367,1052,315,2947,696,1,95,363,950,28,1646,61,406,629,122,1262,172,997,237,476,223,879,452,970,482,279,639
15,749,1447,96,253,33,1170,1915,105,372,1029,340,2878,640,0,89,385,879,22,1509,58,370,501,121,1163,173,1055,202,436,148,792,468,903,524,223,597
16,759,1392,108,221,40,1061,1939,114,342,940,321,2588,659,0,88,372,898,22,1514,50,338,614,112,1165,165,950,190,466,191,730,479,823,366,237,661
17,820,1271,97,196,61,1117,1775,79,423,861,321,2364,576,0,60,380,764,9,1494,50,312,618,106,1057,162,960,170,440,172,757,460,846,370,247,591
18,711,1204,90,212,31,1063,1754,70,382,819,290,2227,457,0,54,335,648,16,1366,59,313,602,105,1023,133,947,161,405,137,707,383,984,366,221,551
