cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MI,MN,MO,MS,MT,NC,ND,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WY
-12,0.039473684210526314,0.0,0.0,0.0,0.0,0.0,0.0015527950310559005,0.0,0.0,0.0,0.0,0.03459821428571429,0.022556390977443608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.015625,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0
-11,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.03759398496240601,0.0,0.0,0.0,0.019230769230769232,0.051843317972350235,0.0,0.0,0.0,0.0,0.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10,0.016666666666666666,0.0,0.0,0.0,0.0,0.00749063670411985,0.008032128514056224,0.0,0.0,0.0,0.0,0.0,0.007936507936507936,0.0,0.0,0.0,0.0,0.0,0.007633587786259542,0.0,0.0,0.0,0.015384615384615385,0.13333333333333333,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-9,0.0136986301369863,0.0,0.0,0.0,0.003644314868804665,0.0,0.0,0.0,0.0,0.011235955056179775,0.022817460317460316,0.0,0.01652892561983471,0.0,0.0,0.0,0.0,0.0,0.03493788819875776,0.0,0.0,0.0,0.0,0.04183673469387755,0.0,0.0,0.0,0.0,0.0,0.03826530612244898,0.007936507936507936,0.0,0.0,0.0,0.0,0.0,0.0
-8,0.03875379939209726,0.0,0.0,0.0,0.0,0.0,0.0027614138438880704,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.01870748299319728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-7,0.03861003861003861,0.0,0.0,0.03389830508474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.16666666666666666,0.012345679012345678,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6,0.013333333333333334,0.0,0.0,0.004365079365079365,0.0023809523809523807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0163826998689384,0.028169014084507043,0.0,0.0,0.0,0.0,0.0,0.0
-5,0.0,0.0,0.0,0.031746031746031744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0,0.012195121951219513,0.022664835164835164,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.01038961038961039,0.0,0.0,0.011111111111111112,0.0,0.0,0.0
-4,0.014705882352941176,0.0,0.0,0.05357142857142857,0.0,0.0,0.0038910505836575876,0.0,0.0,0.0,0.0,0.0,0.03205128205128205,0.0,0.0,0.0,0.0,0.0,0.009330759330759332,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.007575757575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3,0.0,0.0,0.0,0.016129032258064516,0.018518518518518517,0.0017953321364452424,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008210180623973727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2,0.037388392857142856,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.005102040816326531,0.0,0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.011904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0
