cycle,AL,AR,AZ,CA,CO,FL,GA,IA,ID,IL,IN,KS,KY,LA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WV,WY
-13,0.015754812563323204,0.00564373897707231,0.011224489795918367,0.032857142857142856,0.14645502645502645,0.02387057387057387,0.010753968253968255,0.018344155844155843,0.002380952380952381,0.025155279503105588,0.028510998307952624,0.018005952380952383,0.004126984126984127,0.035338345864661655,0.04166666666666667,,0.058403361344537816,0.030402930402930402,0.08628117913832199,0.005284552845528455,0.016666666666666666,0.037515664160401,0.002380952380952381,0.04421768707482993,0.19380952380952382,0.03712998712998713,0.02019607843137255,0.12291666666666667,0.045036319612590796,0.06923809523809524,0.04696307094266278,0.1532738095238095,0.010224089635854344,0.04159663865546218,0.0295754446356856,0.02226738152888274,0.05327380952380953,0.040433673469387754,0.0313733228097869,0.140625,,0.015343915343915345
-12,0.0083128078817734,0.0037566137566137567,0.013585434173669466,0.023068371317398556,0.08907463694697738,0.02385584584028164,0.005818815331010453,0.014701436130007559,0.002380952380952381,0.015783410138248848,0.012203939167289953,0.018253968253968255,0.053854875283446714,0.010825027685492802,0.07976190476190476,,0.10020703933747412,0.022561576354679803,0.05142857142857142,0.013699102829537612,0.015637860082304528,0.03416988416988417,0.004421768707482994,0.020861678004535148,0.12116402116402115,0.024555792466240227,0.01613036303630363,0.07245817245817246,0.04650364650364651,0.04240362811791384,0.019856244384546272,0.05112781954887218,0.0030423280423280425,0.02626119754832626,0.021311475409836064,0.019037203682872973,0.05205627705627705,0.04062219227313567,0.019337016574585635,0.08152281746031746,,0.009375
-11,0.007113821138211383,0.004672057502246182,0.0068986568986568984,0.014157014157014156,0.1163919413919414,0.021412907268170425,0.009474616292798112,0.013054187192118226,0.002380952380952381,0.016398390342052316,0.014276074802390591,0.005844155844155844,0.007349896480331263,0.023197278911564628,,,0.09255952380952381,0.015360983102918587,0.049567099567099565,0.010735171261487052,0.01005952380952381,0.03122857142857143,0.00625,0.020476190476190478,0.1216931216931217,0.03806022408963586,0.011801881246325691,0.0634453781512605,0.04075167256985439,0.02205308352849336,0.03352007469654529,0.11978021978021977,0.0033882783882783884,0.01290609701824655,0.021720430107526882,0.02032448377581121,0.05416666666666666,0.031123981123981126,0.019634612847909245,0.079004329004329,,0.007142857142857143
-10,0.00920018492834027,0.004652014652014653,0.008571428571428572,0.019205729166666668,0.06745045844424725,0.018111289459604066,0.014731509625126647,0.013069908814589666,0.002380952380952381,0.027994227994227995,0.011787840136054422,0.012121212121212121,0.01636904761904762,0.04039408866995074,0.007142857142857143,,0.07488095238095238,0.016363360630876553,0.020761904761904763,0.014054232804232803,0.012031746031746032,0.03674285714285714,0.005952380952380952,0.033035714285714286,0.12777777777777777,0.02745383867832847,0.01298644784284471,0.09880952380952382,0.02943562610229277,0.02489177489177489,0.017933455433455432,0.08992673992673993,0.0040764790764790775,0.013995354239256677,0.027182539682539683,0.020003749531308585,0.0642857142857143,0.0315018315018315,0.011293339087901021,0.08336886993603411,,0.011904761904761904
-9,0.008194905869324474,0.0028169014084507044,0.02504105090311987,0.020129043984005817,0.07802469135802469,0.014158829676071055,0.008753501400560224,0.010425335182616735,0.0029100529100529104,0.01984126984126984,0.015538847117794487,0.011367127496159755,0.013133640552995391,0.03739837398373984,0.04523809523809524,,0.04145658263305323,0.021061041866410994,0.038471177944862156,0.011434450323339214,0.010095238095238095,0.027435064935064934,0.07777777777777778,0.019047619047619046,0.009523809523809525,0.020061728395061727,0.008673469387755102,0.11666666666666665,0.037737041719342605,0.04254385964912281,0.016819727891156464,0.061111111111111116,0.0032596371882086172,0.016277939747327504,0.01896551724137931,0.01484007338278695,0.05952380952380953,0.025464445868033314,0.016344916344916346,0.07745535714285715,,0.038644688644688646
-8,0.005349412492269635,0.019272237196765497,0.0037414965986394557,0.020776942355889724,0.10826465201465202,0.01261188686000716,0.010594035594035595,0.006574271499644633,0.002380952380952381,0.010231660231660231,0.024427284427284427,0.011666666666666665,0.03777777777777778,0.03175948345439871,,,0.04114285714285714,0.013747412008281572,0.02156084656084656,0.01376984126984127,0.009880952380952381,0.03284461152882206,0.004761904761904762,0.002380952380952381,0.19642857142857145,0.013302277432712216,0.020452472176610108,0.10693277310924369,0.06198781838316722,0.030317460317460316,0.02004160887656033,0.23922305764411025,0.012268518518518519,0.010964912280701754,0.03282714660667417,0.020549014044545327,0.09209726443768997,0.02025440313111546,0.015548728451954257,0.08935309973045823,,0.028214285714285713
-7,0.017369242779078843,0.007580174927113703,0.012698412698412697,0.02507476420519899,0.1297112462006079,0.026423902894491133,0.013054882970137209,0.005045351473922903,0.02023809523809524,0.02683982683982684,0.03494208494208494,0.02084942084942085,0.0315604659129839,0.01994047619047619,0.08134920634920635,,0.04810405643738977,0.019913419913419914,0.06547619047619048,0.02500967866821525,0.007763975155279503,0.05020943562610229,0.02107583774250441,0.03746031746031746,0.16904761904761906,0.017830687830687832,0.028222049689440996,0.11738095238095238,0.04277504105090312,0.0603505291005291,0.02927565392354125,0.09798534798534798,0.01254826254826255,0.026658163265306123,0.03870023419203747,0.030722415795586527,0.1363265306122449,0.0549198250728863,0.033234126984126984,0.060238095238095236,0.12362637362637363,0.028809523809523813
-6,0.01598095238095238,0.002813852813852814,0.01126984126984127,0.03601794340924776,0.08096868884540118,0.0244010182689428,0.010627340823970039,0.004292421193829645,0.00272108843537415,0.03104395604395604,0.02372285102477822,0.0079499596448749,0.009851275753854551,0.015515873015873016,0.11666666666666667,,0.052116402116402116,0.015902629708599857,0.03350545037292025,0.0073613986657464926,0.003983516483516484,0.026038310060866453,0.007936507936507936,0.03333333333333333,0.18611111111111112,0.010340136054421769,0.023606889564336375,0.053918650793650796,0.03468415937803693,0.019444444444444445,0.017953058000451366,0.1783882783882784,0.009647495361781076,0.01817111459968603,0.0238749345892203,0.02347684809098294,0.04880952380952381,0.03085034013605442,0.019247787610619467,0.05199004975124378,0.020175438596491232,0.02393483709273183
-5,0.01183982683982684,0.00462962962962963,0.022186147186147184,0.023762062964720772,0.12137085137085137,0.01464076858813701,0.007235863095238095,0.005484693877551021,0.009523809523809523,0.02152675503190967,0.015856967787114845,0.007665505226480836,0.018544428080510555,0.011952380952380952,0.1626984126984127,,0.029621848739495797,0.014231292517006803,0.037714285714285714,0.02230698104484512,0.003609831029185868,0.025804828973843057,0.006175595238095239,0.008095238095238095,0.11845238095238095,0.02748015873015873,0.0183103354978355,0.07203389830508475,0.038839285714285715,0.01535821535821536,0.022203325774754343,0.023152709359605908,0.0028698979591836736,0.029427501337613696,0.02586010480747323,0.017669272308447566,0.0524103468547913,0.02956268221574344,0.01900241109101869,0.06234693877551021,0.062163561076604555,0.010090702947845805
-4,0.007180352455943008,0.006779661016949153,0.01746031746031746,0.02991188601424822,0.08239122987324426,0.016363764440687517,0.011924882629107982,0.007630522088353413,0.002380952380952381,0.025025879917184263,0.020903087797619048,0.0037766830870279147,0.020533170533170532,0.027321428571428573,0.12142857142857141,0.002380952380952381,0.03198924731182796,0.016846053489889108,0.04247720364741641,0.009893267651888343,0.004545454545454546,0.03160388533522862,0.014495798319327732,0.03562271062271062,0.08253968253968254,0.029346622369878186,0.019260611592879964,0.1272005772005772,0.03105251446372942,0.024160401002506264,0.02085998578535892,0.06383928571428571,0.005806182121971595,0.025102880658436213,0.027124440936595634,0.02344247650120407,0.034782608695652174,0.028446115288220553,0.015483125288950532,0.06826441102756893,0.04544817927170869,0.03137254901960784
-3,0.00834467120181406,0.0027777777777777783,0.005357142857142857,0.029464285714285714,0.05524956970740103,0.006925835063219476,0.009137372226377461,0.005659640905542545,0.002380952380952381,0.028666666666666667,0.02348790322580645,0.014920634920634921,0.016919088552326374,0.013205980066445182,0.25952380952380955,,0.043525480367585634,0.01463032581453634,0.02386489479512735,0.013230008984725965,0.006171679197994988,0.020826792255363682,0.0056547619047619055,0.03619047619047619,0.13714285714285715,0.012685402029664325,0.018581175160122528,0.09465894465894466,0.03144292893036612,0.01645238095238095,0.019184981684981686,0.1294047619047619,0.005952380952380952,0.031155632984901274,0.019382022471910114,0.022525342874180083,0.02857142857142857,0.03300172436662688,0.019857772976865605,0.06576123407109323,0.025066666666666668,0.009890109890109891
-2,0.007400793650793652,0.005456349206349207,0.011054421768707483,0.022917977763792743,0.08826173826173826,0.015520581113801451,0.009606349206349207,0.009485407066052227,0.02023809523809524,0.021904761904761903,0.014389448725548312,0.012777777777777779,0.014712693588073526,0.005605786618444846,0.0719047619047619,,0.026258503401360545,0.019734151329243353,0.05048154093097913,0.014367816091954023,0.005714285714285714,0.02731016731016731,0.005379188712522047,0.037142857142857144,0.2833333333333333,0.024101921470342524,0.020413380075956764,0.11833333333333333,0.034700176366843034,0.03530126336248785,0.02966432474629196,0.004395604395604396,0.003805774278215223,0.0255133245958934,0.02,0.02207081590400135,0.038553113553113555,0.03228715728715729,0.017210000883470272,0.04047619047619048,0.02916219119226638,0.010476190476190476
-1,0.007096171802054155,0.0027210884353741495,0.007023809523809524,0.03573160173160173,0.05549845837615622,0.011854103343465046,0.006767955801104973,0.006609808102345416,0.002380952380952381,0.021138996138996138,0.015256892230576441,0.015442176870748298,0.01854357341822523,0.019165487977369167,0.016666666666666666,0.15,0.026278659611992945,0.014583333333333334,0.05582368082368083,0.012474120082815735,0.01316137566137566,0.023153235653235654,0.003348214285714286,0.01749482401656315,0.21547619047619046,0.006168831168831168,0.017135749822316988,0.07676962676962677,0.031110234148908185,0.01807674526121128,0.027266483516483517,0.06904761904761905,0.011319966583124478,0.017067950775815945,0.019836309523809523,0.017903995229576624,0.020441347270615563,0.030428735067910325,0.013703289534992079,0.0424684159378037,0.017330210772833723,0.023484848484848487
0,0.008633372048006195,0.005411255411255411,0.013412698412698413,0.03427100569957713,0.09121918270854441,0.021114369501466276,0.009401709401709401,0.010861423220973783,0.002380952380952381,0.027630121816168328,0.01634719710669078,0.013210445468509984,0.021193244739756367,0.014502164502164502,0.1976190476190476,,0.03790627362055934,0.02587912087912088,0.01858678955453149,0.017387387387387387,0.0049107142857142865,0.025958485958485957,0.015559246954595794,0.0303030303030303,0.007142857142857143,0.01040903540903541,0.013537771129394166,0.11099773242630387,0.036534100819815105,0.033436853002070395,0.030928085519922252,0.03888888888888889,0.0027777777777777783,0.02165973185390661,0.022962313759859774,0.020654712425285993,0.02462797619047619,0.02494077232883203,0.015160173160173162,0.051776830135039094,0.021754385964912283,0.01575091575091575
1,0.008737244897959184,0.0038429406850459483,0.0051190476190476186,0.0268140589569161,0.09883040935672516,0.01831942398952708,0.006882440476190476,0.005335628227194493,0.002380952380952381,0.01750700280112045,0.01976388065599684,0.03327796234772979,0.01987366375121477,0.008035714285714287,0.007142857142857143,0.002380952380952381,0.042643923240938165,0.01880580357142857,0.03240601503759399,0.017773858514599256,0.006084656084656085,0.026411960132890367,0.004968944099378882,0.03378684807256236,0.2486772486772487,0.010671462829736212,0.01460982298678634,0.06984126984126984,0.029309188464118043,0.03126190476190476,0.020425485008818342,0.11857142857142856,0.005696484201157099,0.02378419452887538,0.027970054000981837,0.019422515410403376,0.05265151515151516,0.028497600590623846,0.01903551251008878,0.04697802197802198,0.028,0.007047619047619048
2,0.018571428571428572,0.003123067408781695,0.01638655462184874,0.04182238296162347,0.09439117929050815,0.01577107907383137,0.010228233305156383,0.00948509485094851,0.002380952380952381,0.025288220551378447,0.014588833480003912,0.024031007751937988,0.012473759805546348,0.00507703081232493,0.05619047619047619,,0.05305250305250306,0.013342921061041867,0.03333333333333333,0.011240547721234416,0.006037414965986395,0.04238695478191277,0.015945165945165946,0.03976190476190476,0.2033333333333333,0.00950761256883706,0.016595166595166595,0.11423809523809522,0.049581473214285715,0.016082659478885892,0.02451874366767984,0.11552380952380953,0.003948896631823461,0.028669612174766813,0.024943797261393827,0.018742613138129555,0.024414850686037128,0.034159031783734875,0.021424364798923103,0.08028083028083029,0.031145431145431147,0.004870129870129871
3,0.010884353741496598,0.002961672473867596,0.007509157509157509,0.0281691672102631,0.08055252635405306,0.012302839116719243,0.00842670401493931,0.015488215488215488,0.002380952380952381,0.0193813974187806,0.016361668634395907,0.010158730158730159,0.014840858623242043,0.009916543937162493,0.04285714285714286,,0.014880952380952382,0.025104761904761904,0.03780129335684891,0.014647619047619046,0.01161236424394319,0.026059242594675666,0.004531490015360983,0.029166666666666667,0.2538095238095238,0.013265306122448979,0.020142146410803127,0.10759209344115005,0.03687074829931973,0.025110229276895945,0.028797111261566238,0.07212885154061625,0.003212396069538927,0.020292207792207792,0.018788215675375208,0.017125192618483855,0.015192743764172336,0.03784136132839303,0.020650427133553244,0.06501623376623376,0.01709039548022599,0.008791208791208791
4,0.0071613141380583245,0.012791783380018674,0.009627329192546583,0.028390882419318437,0.07926025756214436,0.014214641080312722,0.008624205349646155,0.008264652014652015,0.002380952380952381,0.017644887412329273,0.020151470151470154,0.006705539358600583,0.020924441205053452,0.018819308545335943,0.01904761904761905,,0.07593073593073593,0.021721611721611724,0.024613899613899613,0.011548101021785233,0.00808080808080808,0.037699910152740344,0.004545454545454545,0.03523809523809524,0.31785714285714284,0.005291005291005292,0.013293110159595174,0.10788982259570495,0.03620915032679738,0.02851335656213705,0.021304445948995714,0.10289115646258504,0.005757220921155348,0.022030350601779172,0.02593666908387721,0.017918367346938774,0.02181729834791059,0.02487468671679198,0.015288005236458844,0.05816326530612245,0.02694235588972431,0.03265306122448979
5,0.00741608118657299,0.0038288288288288288,0.006575963718820862,0.0433614825240441,0.06969559975889089,0.015201979668271803,0.007249626307922272,0.007062825130052021,0.03214285714285715,0.03226890756302521,0.017704634435035966,0.004878048780487805,0.014471999068576087,0.006060606060606061,,,0.05967261904761905,0.013392857142857142,0.028453850676072902,0.01283499446290144,0.0077268643306379154,0.04454169019386411,0.0054421768707483,0.029894179894179893,0.13476190476190475,0.014341517857142856,0.01765248472270264,0.08787878787878788,0.03602957164601,0.007869674185463658,0.030605407992342664,0.11649659863945579,0.00279704114655571,0.015935879302215936,0.025901027077497665,0.0188553189802149,0.028456221198156682,0.03785996612083569,0.01539313399778516,0.08196896736222578,0.03665674603174603,0.023922902494331065
