cycle,AL,AR,AZ,CA,CO,FL,GA,IA,ID,IL,IN,KS,KY,LA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WY
-19,0.13027050442818636,0.12381074355971897,0.11658190784404376,0.12797029702970297,0.08662516885108247,0.15848573195511972,0.11577955506526935,0.057275896871272595,0.12686405878539012,0.07917933130699088,0.11589539734036865,0.07540787902904894,0.1577922077922078,0.24189721599442765,0.19380094380094381,,0.1323837452869711,0.040814056939501776,0.0940713191861737,0.13895348837209304,0.07356485539000876,0.08334428527620799,0.049906425452276984,0.13849206349206347,0.15393706603634216,0.13242554546902371,0.05615209046581595,0.21598774537614887,0.07368421052631578,0.0981139646869984,0.062042975611748846,0.21638321995464854,0.09185333209406078,0.041963773461191706,0.15599247019451995,0.09884367234840229,0.18382807668521955,0.15142636001769127,0.055399758055647196,0.0951800636689216,0.14090019569471623
-18,0.0904042148903092,0.09263757189491684,0.08764898438811482,0.09660907186948853,0.0660507446221732,0.1281105366099266,0.09088505484934575,0.03517869315415328,0.12613106663010692,0.06887755102040816,0.11182543947186613,0.062382001258653244,0.1769499417927823,0.1740359832845382,0.12297153498270817,,0.10426802299867316,0.030718688613425457,0.06849551414768806,0.10993303571428571,0.053730017761989345,0.05850593830400998,0.03449848024316109,0.10420048701298702,0.10583374243168057,0.08000295159386069,0.05567319154275676,0.14631229235880397,0.0683563748079877,0.08586466165413534,0.04427803379416283,0.2119137977771754,0.0679206914082359,0.04544813317031882,0.13391709511568123,0.08664619694031458,0.17308384310903202,0.13651315789473684,0.03660912258473234,0.07934099284630393,0.07999164578111946
-17,0.10145668285203169,0.10395141022060878,0.10028423133959466,0.10390029789365461,0.09683670672982812,0.13985838935774567,0.09973292836196063,0.057031910397295014,0.16895332390381895,0.06827150749802684,0.1031599736668861,0.06651038793895937,0.11516528126812295,0.22165009625781268,0.18321559392987966,,0.10826949076160432,0.026882940108892923,0.08517387218045112,0.10218123946826436,0.08475056689342404,0.0738835522971129,0.08756868131868133,0.1113627006998765,0.0916747651441529,0.09976659285415046,0.06263489470921076,0.19414607948442536,0.0665041782729805,0.0842616863259065,0.05124223602484472,0.25979149056072137,0.08100250626566416,0.0572517277288649,0.14387824564815715,0.08632795223352499,0.15874956339504018,0.14617398894384637,0.04882263987902355,0.10052226208060773,0.09022556390977443
-16,0.10926492319323688,0.09807381412404872,0.11783427351730448,0.10899401645474945,0.08759593283727453,0.14865928242723667,0.10502044947533669,0.04958890030832477,0.13428845626542363,0.08789038003261006,0.11482532940360611,0.07701421800947868,0.15413533834586465,0.2242954673784713,0.18594426406926406,,0.12241948802642444,0.03134991686916486,0.09593837535014006,0.12112758772573778,0.08226253464348703,0.07736616648078677,0.05294486215538847,0.10764166001596169,0.0808247781451192,0.10587773382968822,0.06430316426244764,0.1888439939734283,0.0663853912584877,0.10179369810517352,0.05868383555860468,0.19623233908948193,0.08817437866235603,0.058854166666666666,0.14716491292560768,0.08993954724747043,0.17248062015503876,0.16990546218487393,0.04400979832286375,0.09126413155190134,0.11034593209481101
-15,0.11498323105465963,0.10957695578231293,0.12989598569803348,0.11954802562796557,0.14896924780645712,0.15397485614210657,0.10938518003735395,0.0435218400506436,0.14192840256670045,0.08561732385261797,0.12296060485475527,0.06754256106587714,0.1769154338706116,0.22417427497314715,0.15280706378492356,,0.11878306878306878,0.03474459272894616,0.09744191794364804,0.1140487087283426,0.08979410269445857,0.08476646472542505,0.03168202764976959,0.12631218621633958,0.10404847859721505,0.09523809523809523,0.06979925604844907,0.19543840480742966,0.08986622305399598,0.08975104699860399,0.06395451081540536,0.22948614474038204,0.08331668331668331,0.07241266196490077,0.14426773855295352,0.09732408268200025,0.24753086419753087,0.17833788444955448,0.044232370263019946,0.11104284645795491,0.14136904761904762
-14,0.17293906810035842,0.1783876787384739,0.1657204789430223,0.16220953034611238,0.15554094848573374,0.22103493338433097,0.16671542337071346,0.06526087681280214,0.15827695980899323,0.09946639206141171,0.3037820165043831,0.12071809185485916,0.4010733848195149,0.2875095372739105,0.2750078149421694,,0.20161805407707045,0.05743910467412772,0.24423076923076922,0.2743994276677461,0.1176162547130289,0.12817448461308634,0.1364101514531314,0.20918367346938774,0.16864627399934917,0.18028903103529967,0.1154334271367875,0.31037414965986393,0.11117752540346681,0.12308015989901115,0.09512131032670579,0.3341533763148965,0.16636043484918084,0.09017223910840931,0.2484134648547975,0.14913882908535314,0.24471830985915494,0.3196111468706221,0.07675523039404442,0.14224559686888455,0.08367346938775509
-13,0.11311976713762427,0.09437409136123652,0.16674153938304884,0.15181171622719258,0.08482819410509386,0.21453921748416954,0.17273643614690157,0.037322071685817186,0.11949265687583445,0.07579867389993972,0.14058566708621775,0.0691828455520139,0.14561049533912493,0.26586997459928174,0.190702947845805,,0.11355859709153122,0.04886790701990443,0.06658928571428571,0.0976019594440647,0.09400863620007197,0.1270744062749655,0.03838035992001777,0.11189099917423617,0.33817640692640694,0.09536153170945798,0.07724889068172651,0.22961406784936197,0.09939750290360046,0.10051471302321065,0.05248828069510867,0.34088700415231027,0.07497241320770733,0.0494716618635927,0.16578249336870027,0.13471295060080107,0.22678892023595792,0.14601420678768745,0.07110603310664539,0.16129032258064516,0.11777003484320557
-12,0.09453402128345695,0.09708798017348204,0.10994203128722306,0.09960131382760334,0.07572422607213859,0.14751770680208473,0.10749133598475644,0.03855519480519481,0.0752776375567895,0.15541761380194674,0.11745987271344514,0.17938266719430154,0.1429887624130857,0.21973477998794452,0.18501170960187355,0.27301816680429397,0.11382774412764071,0.03812693130496791,0.08039850011028601,0.09107707063868202,0.06273525721455459,0.07526725656630366,0.03635490070467649,0.09314123376623376,0.11179479575950774,0.08288588784032976,0.07066365211740495,0.16262658909717734,0.06328931287343835,0.10133546506160067,0.04862982929020665,0.20956316410861867,0.1153281456467479,0.08114865664575689,0.13911471565370334,0.10746864026579923,0.14442231075697212,0.14081295699347432,0.04517363154796939,0.08002336448598131,0.08212778782399036
-11,0.09810485701316386,0.09323308270676692,0.1345175273275537,0.1155112569241376,0.08159993893362849,0.1464490338799731,0.09563330282608093,0.05727636849132176,0.06416904329789992,0.06306432421082103,0.11890073201584307,0.08779631255487269,0.14713491139567972,0.239058285291162,0.1661666282021694,0.14933382679496668,0.09007685352622061,0.028444688889951695,0.07873851294903926,0.0898603068473524,0.05873633500092644,0.07550252943546581,0.03413200723327306,0.10474101921470341,0.11086728941858592,0.07903452147067078,0.06915232191287984,0.18640246796392976,0.06134883882873159,0.08560775162337662,0.04749990594078032,0.1918556127416887,0.07977784316610269,0.05370538290330558,0.14716591819395558,0.10702842902914103,0.09949972206781546,0.17466240227434257,0.04498567653394329,0.09419075548107807,0.09698275862068965
-10,0.10708504030659442,0.10412116876270804,0.1416181857358328,0.11621465085240866,0.0761800903567534,0.1128298097841245,0.10318360503289982,0.04205069124423964,0.0735753317720531,0.07472715425965142,0.12148863085579416,0.08258110936682365,0.14603912733714594,0.20978057470969727,0.15969308898211526,0.13406593406593406,0.11637569246264899,0.03649095555444205,0.07489616801191129,0.10434697088906372,0.07413632119514472,0.0847510264238341,0.06979561736198904,0.10548172757475083,0.12228487886382623,0.08081963509009772,0.07871764433377729,0.19042728019720626,0.06420261579593901,0.06688358640636298,0.054443731451030715,0.1840497260851243,0.07796426637791012,0.056927001569858714,0.16457528957528958,0.11397570319588668,0.1419716646989374,0.17209591134887275,0.05103164119016167,0.07867945528348827,0.25096525096525096
-9,0.09259985005452563,0.10220428812334378,0.13580790835995155,0.11793765296921292,0.07334332334332334,0.14892554633854768,0.10730576197870452,0.04068688118811881,0.09536082474226804,0.06841981869334167,0.11081635772144713,0.0992099468980702,0.14671692264337044,0.25979440951070937,0.16779604532326148,0.09920634920634921,0.11643026004728133,0.03145720313441832,0.08885065654168645,0.08213706876591804,0.08939859129492504,0.0736780025469197,0.04395604395604395,0.09287925696594428,0.10368663594470046,0.09381983840467595,0.06892570281124498,0.17834394904458598,0.059386341141537444,0.09459381490883914,0.052726008867513344,0.1965686274509804,0.07305017192872772,0.06078579841830725,0.13779447188992774,0.11839555443822931,0.16476091476091476,0.15299099213397616,0.04591284565774362,0.10946000402982067,0.1043189368770764
-8,0.10042281396185679,0.1093202906162465,0.10775773724123797,0.1544972293553183,0.08038650437753578,0.15387862301847857,0.10610499271536666,0.033356741573033706,0.09865940511101802,0.05834922477406517,0.11498532127468157,0.09416251100029334,0.1443541488451668,0.2100929949130988,0.16715042907622413,0.084375,0.12198189134808854,0.03002032626257362,0.07884945621064682,0.09298502009499451,0.07390779951755562,0.07191456071310037,0.03909716060337179,0.09912318220701453,0.10880750605326876,0.07993668381480015,0.07066886315654788,0.17779078844652615,0.06298719947485025,0.09320709911261092,0.04948400616820212,0.19133825944170774,0.07659255755282245,0.05234248097802855,0.1503311708932541,0.10854362703165098,0.11097280735350441,0.14346742910647403,0.04366493305300431,0.08232886904761906,0.09367988032909498
-7,0.09068158251575337,0.10222734254992319,0.10628097392803275,0.11860106185948883,0.07775165226232843,0.14173797849986294,0.09909226676622952,0.03694396920444824,0.12241616903996325,0.051129259143482333,0.11343337127022612,0.10582601755786113,0.13040579772478011,0.18693571564135236,0.17417677642980936,0.10158254918733961,0.11055863023175372,0.02997640497640498,0.07354405176704829,0.09548532731376976,0.09849967384213959,0.07715209691494276,0.04608091024020227,0.0942340791738382,0.11698006442064944,0.041012743125419186,0.06807852451325358,0.18004926108374383,0.06473885698660103,0.10010771509357748,0.04358487581078943,0.18352645220307975,0.07485430776500236,0.05872815708881282,0.14324986139345777,0.10466138472837336,0.1264222503160556,0.13650160038262021,0.042212938432624594,0.0914095238095238,0.09647212543554007
