cycle,AL,AR,AZ,CA,CO,FL,GA,IA,ID,IL,IN,KS,KY,LA,MD,MI,MN,MO,MS,MT,NC,ND,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WY
-19,0.015003125651177328,0.01702016234616392,0.01687979539641944,0.02150197628458498,0.017650904336456743,0.014114056837688346,0.01313052522100884,0.04079031230082855,0.026706231454005934,0.026382978723404255,0.018514065881221446,0.02870493991989319,0.014444444444444444,0.01871620684874532,0.025222551928783383,0.02302158273381295,0.022466960352422908,0.020855057351407715,0.010250569476082005,0.028831562974203338,0.033962816571512226,0.0532994923857868,0.026200873362445413,0.023397761953204477,0.030683403068340307,0.029542521153018787,0.023919753086419752,0.026522593320235755,0.017323775388291517,0.031118143459915613,0.008968609865470852,0.02526439482961222,0.06048834628190899,0.0327536231884058,0.014274733721313276,0.030181086519114688,0.055472711005070084,0.037694013303769404,0.0314868804664723,0.0228310502283105
-18,0.0175074867542041,0.013256006628003313,0.01899441340782123,0.029362572012637055,0.018582755203171458,0.015219430834983842,0.015934475055845124,0.03201634877384196,0.030131826741996232,0.028518859245630176,0.01940260403369926,0.03587786259541985,0.037628278221208664,0.02027679433537174,0.03102189781021898,0.030303030303030304,0.023551577955723033,0.027262813522355506,0.01020408163265306,0.028119507908611598,0.04498692240627725,0.04466501240694789,0.03275109170305677,0.01710376282782212,0.03488372093023256,0.02592352559948153,0.02336028751123091,0.031732776617954074,0.02483343428225318,0.04576885083964439,0.012391573729863693,0.027202072538860103,0.08498759305210918,0.031230283911671923,0.020554869145231944,0.03457891801450084,0.06519208381839348,0.03736817973406694,0.03722397476340694,0.011111111111111112
-17,0.01783132530120482,0.014606741573033709,0.017362995116657624,0.024633123689727462,0.02342209072978304,0.015414465883367468,0.0186018601860186,0.047653429602888084,0.02666666666666667,0.028466483011937556,0.02460984393757503,0.024819855884707767,0.040897097625329816,0.023294788000670353,0.02664298401420959,0.024691358024691357,0.022747546833184657,0.028868360277136258,0.007444168734491315,0.039755351681957186,0.042368374401701825,0.03038674033149171,0.04932735426008968,0.017857142857142856,0.03942232630757221,0.029040656919687564,0.020054694621695533,0.030232558139534883,0.01917989417989418,0.047103755569700825,0.011984021304926764,0.02904040404040404,0.053614457831325305,0.03590425531914894,0.020302821748107363,0.024830699774266364,0.04852160727824109,0.04,0.031746031746031744,0.023391812865497075
-16,0.018038331454340473,0.014301430143014302,0.018821198613174838,0.026714448607265028,0.018433179723502304,0.016311550616780506,0.017346938775510204,0.0480565371024735,0.025735294117647058,0.026823134953897737,0.020711785297549593,0.04527712724434036,0.031668696711327646,0.01873082512514129,0.03090909090909091,0.035961272475795295,0.03126356925749023,0.028477546549835708,0.012757605495583905,0.046232876712328765,0.038551401869158876,0.08031088082901554,0.028747433264887063,0.011876484560570071,0.030416823131806235,0.029801324503311258,0.025362318840579712,0.03274215552523874,0.019310344827586208,0.037389307969826174,0.008464328899637243,0.028142589118198873,0.07012750455373407,0.03821062441752097,0.018853190539937528,0.02852441031267142,0.06116207951070336,0.0445360824742268,0.03714622641509434,0.017391304347826087
-15,0.011303191489361703,0.011350737797956867,0.015881147540983607,0.018562267971650354,0.01291283834119692,0.010662525879917185,0.009630818619582664,0.02930914166085136,0.018947368421052633,0.02175805047867711,0.013872832369942197,0.024558710667689946,0.023709902370990237,0.01636634154405687,0.02054794520547945,0.013605442176870748,0.016170212765957447,0.013513513513513514,0.01511879049676026,0.014900662251655629,0.027753835545595587,0.03258145363408521,0.037037037037037035,0.019630484988452657,0.022449783379283182,0.01939655172413793,0.014731369150779897,0.01902654867256637,0.013034033309196235,0.03163881976537505,0.013365735115431349,0.02108433734939759,0.057569296375266525,0.023733162283515075,0.012012719349899894,0.019504480759093307,0.0388739946380697,0.024365686669351592,0.02789076118535735,0.009216589861751152
-14,0.014584023864766324,0.008041817450743867,0.01993704092339979,0.009963293130571578,0.011208576998050682,0.008459483526268923,0.010187449062754686,0.035140562248995984,0.009685230024213076,0.021464646464646464,0.011831184884336925,0.020172910662824207,0.010817031070195627,0.015286624203821656,0.017857142857142856,0.014905149051490514,0.012552301255230125,0.012799109627156371,0.007579585649317837,0.021176470588235293,0.02739067755886593,0.02109704641350211,0.032679738562091505,0.013559322033898305,0.025735294117647058,0.01957637997432606,0.01485148514851485,0.017323775388291517,0.017937219730941704,0.026832774317201723,0.012422360248447204,0.012594458438287154,0.05263157894736842,0.0211468076453843,0.012911555842479019,0.0039946737683089215,0.006437236939836593,0.025146400275576988,0.02141157811260904,0.01935483870967742
-13,0.023957409050576754,0.016749038989566173,0.014112903225806451,0.026156637435742366,0.01786777843954735,0.011949017525225704,0.016577690362461366,0.03569267997580157,0.022429906542056073,0.03234042553191489,0.02050326188257223,0.0242098184263618,0.027708703374777974,0.015306859205776173,0.023809523809523808,0.01996007984031936,0.02592352559948153,0.03161541792983976,0.011526232114467409,0.021383647798742137,0.04005210029306415,0.05184174624829468,0.02546296296296296,0.027551020408163266,0.03795620437956204,0.030016116035455277,0.025417574437182282,0.02707581227436823,0.020485175202156335,0.0388923459863099,0.00909090909090909,0.020396912899669238,0.07973102785782901,0.032300767805136354,0.018204112431616674,0.02295684113865932,0.017615971814445096,0.034077017114914426,0.028691392582225334,0.00975609756097561
-12,0.020134228187919462,0.01591375770020534,0.016233766233766232,0.029443502389394173,0.022416498542927595,0.014056817064779318,0.016766588761304744,0.04259634888438134,0.030035335689045935,0.02476038338658147,0.02440347071583514,0.034289713086074175,0.02610294117647059,0.015579826533890138,0.03114754098360656,0.017580144777662874,0.03013508832698303,0.02450765864332604,0.013784954706577392,0.03345724907063197,0.039200251889168765,0.06696428571428571,0.03382663847780127,0.02056807051909892,0.03629177146963708,0.030824508320726172,0.03092006033182504,0.028241335044929396,0.022929936305732482,0.0459743824336688,0.019756838905775075,0.027538726333907058,0.06006628003314002,0.03381510771748023,0.018915247152262515,0.02892768079800499,0.019102749638205498,0.03585718682671591,0.026720647773279354,0.02109704641350211
-11,0.0166333998669328,0.017161536366112777,0.013358778625954198,0.028500178126113287,0.01921229586935639,0.016710821275728552,0.01640906203684099,0.03515379786566227,0.029038112522686024,0.028925619834710745,0.019409282700421943,0.02177293934681182,0.025355983012740446,0.015944540727902946,0.01615508885298869,0.020042194092827006,0.021640488656195462,0.03137789904502047,0.013245033112582781,0.04113110539845758,0.04104015566955599,0.03583426651735722,0.020689655172413793,0.020964360587002098,0.0355672032946462,0.02377730523873961,0.027408637873754152,0.025839793281653745,0.028685790527018012,0.047322540473225407,0.013754045307443365,0.030944625407166124,0.07674552798615118,0.028514963297571992,0.018874029335634167,0.021245059288537548,0.034417727487034415,0.03924418604651163,0.04060913705583756,0.021551724137931036
-10,0.014429683921209345,0.012859097127222982,0.015907447577729574,0.02770924274055798,0.024201596806387227,0.012627259095572567,0.013062722660045342,0.046163443543356206,0.020036429872495445,0.03228782287822878,0.02123414564628759,0.021238938053097345,0.024035338443549433,0.01796507723304231,0.013910355486862442,0.024676850763807285,0.022034520749173704,0.04071127749181095,0.013531799729364006,0.033766233766233764,0.04307793488983887,0.03819444444444445,0.029213483146067417,0.014722536806342015,0.03695324283559578,0.029328478964401293,0.03368940016433854,0.029658060013956735,0.02518720217835262,0.04967658473479948,0.017241379310344827,0.021094640820980615,0.07637362637362638,0.0284019975031211,0.014400500886987374,0.028916929547844375,0.05146476642913698,0.03334960143159265,0.03549060542797495,0.019305019305019305
