cycle,AL,AR,AZ,CA,CO,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,MI,MN,MO,MS,MT,NC,ND,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WV,WY
-12,0.2598885793871866,0.18258212375859434,0.3107266435986159,0.31283842794759825,0.25417151726814124,0.24861878453038674,0.23317052452750053,0.41696428571428573,0.22614107883817428,0.2351434426229508,0.2904906643508467,0.2729422894985809,0.29396495781959764,0.21239837398373984,0.1976284584980237,0.25285171102661597,0.2911392405063291,0.3276374442793462,0.30434782608695654,0.18635531135531136,0.2930011862396204,0.36316936488169366,0.5206286836935167,0.4,0.14893617021276595,0.37279843444227007,0.33113890717577354,0.33182503770739064,0.3138281002220108,0.2205398288347597,0.43640776699029127,0.2478540772532189,0.2723535457348407,0.46064623032311514,0.3091655266757866,0.2214561500275786,0.05263157894736842,0.29179149191132414,0.39137431606050854,0.36497968230513483,0.21667354519191084,0.2556390977443609
-11,0.24920863309352517,0.17932636469221835,0.2809956917185256,0.31077147016011647,0.26905829596412556,0.259523072158563,0.2160018661068346,0.4065934065934066,0.16192560175054704,0.3312061263560944,0.29292929292929293,0.2693096377306904,0.28584607274644175,0.21807909604519773,0.21686746987951808,0.21482889733840305,0.3016344725111441,0.33821321321321324,0.28739416745061147,0.20428015564202334,0.29454545454545455,0.3445841226106423,0.4525691699604743,0.3505747126436782,0.14536015574302402,0.3947237431557989,0.3249720044792833,0.33970099667774084,0.30696371398078975,0.25,0.4248677248677249,0.28135593220338984,0.26416065911431513,0.5245239469128679,0.3058623619371283,0.22204791785510553,0.16,0.2784445511281805,0.3919239904988123,0.3931758530183727,0.19923076923076924,0.25384615384615383
-10,0.24778237729154345,0.24286620164870007,0.313458262350937,0.3115102356122055,0.28390367553865653,0.1865947774606195,0.21898329185922502,0.42467948717948717,0.1522198731501057,0.3136327817178881,0.2830246441144956,0.2749648382559775,0.2864968501780334,0.21959942775393418,0.23636363636363636,0.23214285714285715,0.28987993138936535,0.3151443258204824,0.3059210526315789,0.19805194805194806,0.2524752475247525,0.3493435266744225,0.45048543689320386,0.4134078212290503,0.12315930388219545,0.4047856430707876,0.3289597000937207,0.3360723089564503,0.3101983002832861,0.22431259044862517,0.42526790750141,0.2508630609896433,0.2506767731456416,0.5285714285714286,0.292583280955374,0.21021611001964635,0.14814814814814814,0.30155861757397784,0.38771320277953253,0.37257880744398025,0.2451232977548767,0.20279720279720279
-9,0.24447101016138673,0.20662155630739487,0.28604786923525977,0.3138485680659082,0.2926297426951592,0.24169086802194256,0.2099421965317919,0.4049586776859504,0.18691588785046728,0.3089675960813866,0.2976758993950971,0.2689850958126331,0.2812991844326799,0.22424557752341312,0.2345679012345679,0.28186714542190305,0.3127147766323024,0.3174413984902662,0.3091182364729459,0.20493712156497437,0.27524038461538464,0.3417578879587894,0.47533632286995514,0.41317365269461076,0.12397216951296648,0.4327309236947791,0.32635294117647057,0.30300272975432213,0.3255517826825127,0.23424878836833601,0.43215417106652587,0.25232558139534883,0.2587527352297593,0.5035335689045937,0.28551014575593026,0.22513852435112278,0.24897119341563786,0.29937578027465667,0.39214711729622265,0.3849337748344371,0.22778614457831325,0.3088235294117647
-8,0.22999686225290242,0.20742637644046094,0.3182589033352176,0.3107998375964271,0.2693726937269373,0.24965612104539203,0.21794378128609934,0.37663469921534437,0.2567049808429119,0.3305471124620061,0.2995511049723757,0.24272588055130168,0.29145651841662845,0.2306394149634352,0.2775330396475771,0.25,0.3118811881188119,0.32339730502245817,0.2807017543859649,0.205666829506595,0.3153846153846154,0.33593608135100783,0.4584221748400853,0.4,0.13869625520110956,0.4010095344924285,0.3126157101295953,0.319672131147541,0.3099296325254105,0.23447069116360456,0.4305901911886949,0.24423337856173677,0.24668874172185432,0.533213644524237,0.307081613210543,0.2167985927880387,0.2976588628762542,0.3133159268929504,0.3894295302013423,0.389914452949122,0.23767605633802816,0.29357798165137616
-7,0.21940928270042195,0.1931106471816284,0.30970366066240557,0.3218698517298188,0.27598896044158233,0.2462551440329218,0.21635883905013192,0.4233301975540922,0.2936170212765957,0.34111818825194623,0.28265563152213025,0.23642439431913115,0.286610558530987,0.22858796296296297,0.2815533980582524,0.22044088176352705,0.3708609271523179,0.3112724167378309,0.2623400365630713,0.19478527607361965,0.34552845528455284,0.3228771228771229,0.457002457002457,0.324468085106383,0.13917884481558804,0.3677621283255086,0.29912451361867703,0.34088669950738915,0.3112369871402327,0.23751178133836004,0.4196056650930297,0.22236180904522612,0.24972436604189635,0.5189155107187894,0.2820181112548512,0.22388973966309342,0.28321678321678323,0.30062217194570134,0.4069352371239164,0.3561708118254341,0.23225535489290214,0.2777777777777778
-6,0.235048231511254,0.22169362511893434,0.2742200328407225,0.3158490566037736,0.28654970760233917,0.24019822183355197,0.21180012040939195,0.4172661870503597,0.25033288948069243,0.32689655172413795,0.2971936552204985,0.2139406487232574,0.2875071306332002,0.23278456363958222,0.23444976076555024,0.23434343434343435,0.30303030303030304,0.3064516129032258,0.301699716713881,0.21201588877855015,0.3510747185261003,0.3285356695869837,0.4570815450643777,0.36082474226804123,0.1265984654731458,0.43641618497109824,0.315273132664437,0.3156586578293289,0.308472553699284,0.2260795935647756,0.42785011958543717,0.25485436893203883,0.2492046659597031,0.549175667993178,0.26819799417664186,0.206,0.29553264604810997,0.3274336283185841,0.40288,0.3462012320328542,0.21500457456541627,0.2905982905982906
-5,0.23700811054370682,0.23187473187473187,0.2794348508634223,0.31048464954624444,0.2934643314822725,0.23362573099415204,0.21853613269922284,0.4114942528735632,0.30277777777777776,0.32151898734177214,0.3036891819639993,0.22949689869055823,0.27417626573801235,0.23056478405315614,0.24107142857142858,0.24550898203592814,0.2931726907630522,0.3319327731092437,0.30261927034611785,0.2050840155105558,0.3552479815455594,0.3241075640824029,0.4645161290322581,0.34497816593886466,0.14067684140676842,0.4340277777777778,0.3051133622768934,0.336038961038961,0.3130841121495327,0.22441243366186506,0.4460431654676259,0.26134969325153373,0.2553975776724592,0.5185801442041043,0.24759019553841916,0.22025211248095303,0.21333333333333335,0.30197338228545206,0.3949782713664896,0.3288564850345357,0.23186813186813188,0.2857142857142857
-4,0.21664374140302614,0.21851689337428698,0.2814569536423841,0.3292093562729557,0.2799653829511034,0.24716816729596283,0.21276836158192092,0.41946308724832215,0.27253218884120173,0.33866995073891626,0.30268595041322316,0.32385575589459087,0.28621104721144847,0.23184165232358003,0.21171171171171171,0.2504672897196262,0.2847222222222222,0.31097079715864245,0.2899272309459977,0.2007042253521127,0.36067415730337077,0.34064885496183206,0.4375,0.3497536945812808,0.15083798882681565,0.4333639705882353,0.30609010640706363,0.32199367088607594,0.3160453808752026,0.2,0.44055299539170506,0.2741176470588235,0.23435152729093642,0.5313568985176739,0.2614173228346457,0.22292735619767756,0.28440366972477066,0.27279236276849644,0.394589552238806,0.36601941747572814,0.21882001493651979,0.22413793103448276
-3,0.25638792102206737,0.24295695289610098,0.29890710382513663,0.3136704119850187,0.28506600660066006,0.23559037493005036,0.22424684159378036,0.44341801385681295,0.3207070707070707,0.34255842558425587,0.29133262743911664,0.3274215552523875,0.2939701807626336,0.22795698924731184,0.32558139534883723,0.2462406015037594,0.31912144702842377,0.2910779168348809,0.25879593432369036,0.21953255425709517,0.35903337169159955,0.35580286168521463,0.47291666666666665,0.3463687150837989,0.13848117421825143,0.44634253175646077,0.2830593280914939,0.34731543624161076,0.31068342498036133,0.22485690923957483,0.43482849604221635,0.2644341801385681,0.24248302618816683,0.5334069574820541,0.2543859649122807,0.22454766405617066,0.2621359223300971,0.28052425845021844,0.3930247106662496,0.3938931297709924,0.21686328938237334,0.24509803921568626
