cycle,AL,AR,AZ,CA,CO,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,MI,MN,MO,MS,MT,NC,ND,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WV,WY
-12,0.14562636297552703,0.11411625148279952,0.13340744858254586,0.16567754698318496,0.14551804423748546,0.11485897063099738,0.1053419870194708,0.26537785588752194,0.1606425702811245,0.11424180327868852,0.15414676508901434,0.14997713763145862,0.16088448341593595,0.10469374167776298,0.07378129117259552,0.12737642585551331,0.1518987341772152,0.17649086521889004,0.137621540762902,0.09984089101034209,0.21352313167259787,0.2133427963094393,0.35952848722986247,0.19491525423728814,0.07210401891252956,0.2191780821917808,0.20057055080096556,0.1779788838612368,0.18032022384579513,0.1264559068219634,0.28228155339805827,0.11078717201166181,0.1341212744090442,0.3036454018227009,0.1791907514450867,0.11497619919443428,0.13346613545816732,0.1426003594967046,0.24090762793691664,0.20767335445265753,0.12092447379281882,0.15789473684210525
-11,0.13313825896122897,0.10767160161507403,0.12716222533894342,0.16885007278020378,0.15858132898491642,0.10295239132803137,0.09335109335109334,0.2286158631415241,0.10337552742616034,0.18123803446075304,0.1453339363787125,0.1751487111698612,0.15857605177993528,0.10768943635684958,0.08433734939759036,0.10456273764258556,0.15601783060921248,0.18631832244757648,0.13094798967170787,0.09151414309484193,0.19393939393939394,0.19539872532255556,0.2874493927125506,0.1858108108108108,0.0791693705386113,0.2105525136884022,0.18633818589025755,0.1777408637873754,0.16416929547844375,0.12955223880597014,0.2611111111111111,0.12095933263816476,0.13388259526261587,0.34795152914021926,0.17324979569599563,0.10569993448351168,0.12166172106824925,0.1529044647143543,0.24194095690532746,0.21994134897360704,0.10076923076923076,0.16153846153846155
-10,0.12825601587695362,0.1469622331691297,0.14877910278250994,0.17188103514870606,0.16434305027460921,0.0894553663813376,0.09071980963712076,0.23389021479713604,0.08943089430894309,0.1954294720252167,0.1389866829940303,0.180028129395218,0.15810328886540748,0.1108151305274374,0.11363636363636363,0.12142857142857143,0.15265866209262435,0.1700479527849502,0.14536436474628003,0.09318273497377975,0.16831683168316833,0.19985085756897839,0.28815977175463625,0.22468354430379747,0.07028112449799197,0.2193419740777667,0.19048734770384254,0.17502054231717337,0.1707724425887265,0.11287370347773032,0.25302580497830557,0.11452810180275716,0.13914455874390905,0.3598901098901099,0.16861335729260257,0.11019718309859156,0.11131725417439703,0.1528558476881233,0.23545182147926194,0.22621184919210055,0.1221935958778064,0.09090909090909091
-9,0.12953500255493103,0.12624738918542586,0.14769410391126678,0.16849744998038446,0.17444395987788922,0.114613576662519,0.09225310467179183,0.2396694214876033,0.11572700296735905,0.17483044461190655,0.15027061445399553,0.177430801987225,0.15734412051890082,0.11315563198624248,0.11522633744855967,0.14183123877917414,0.17697594501718214,0.18345461509000383,0.13364966389877422,0.09703613479496549,0.17548076923076922,0.20910849828843578,0.3225806451612903,0.189873417721519,0.07463630613535736,0.2389558232931727,0.19247058823529412,0.1592356687898089,0.1800820483802518,0.11863270777479892,0.27699530516431925,0.10697674418604651,0.1351203501094092,0.35983510011778563,0.15171467764060356,0.1151949271958666,0.12751677852348994,0.1724290780141844,0.23900099239166392,0.24251846094053633,0.12876506024096385,0.16176470588235295
-8,0.1209742895805142,0.1319582504970179,0.16449971735443752,0.15647756138865368,0.15821033210332103,0.13170563961485557,0.09902751423149905,0.23888404533565824,0.12455516014234876,0.20288753799392098,0.15227900552486187,0.15313935681470137,0.1690663500074217,0.11667286937104578,0.1145374449339207,0.1443089430894309,0.15676567656765678,0.18599129402453501,0.12305168170631665,0.08943089430894309,0.2169230769230769,0.20330495743615423,0.3003048780487805,0.2226027397260274,0.07628294036061026,0.19966348850252383,0.18751653001851362,0.16939890710382513,0.17498045347928068,0.13373403456048083,0.26535087719298245,0.11940298507462686,0.14624724061810154,0.360263315380012,0.1796875,0.11337175114665413,0.14732142857142858,0.19869402985074627,0.24002681863895406,0.24756252649427724,0.13160211267605634,0.14678899082568808
-7,0.11101055806938159,0.12803030303030302,0.16327716443927948,0.17592592592592593,0.16467341306347746,0.13037037037037036,0.09808212125112627,0.2539981185324553,0.1814516129032258,0.20665251238499646,0.1446563512054696,0.15121136173767752,0.17225381622268782,0.11147227533460803,0.10679611650485436,0.12625250501002003,0.1390728476821192,0.1806930693069307,0.11692192753081808,0.09543193125282677,0.21002710027100271,0.19920174165457186,0.3117338003502627,0.14838709677419354,0.07515657620041753,0.2237871674491393,0.1831225680933852,0.1891625615763547,0.17682180036742193,0.12703330751355538,0.25611545988258316,0.11180904522613065,0.1306504961411246,0.3776796973518285,0.16656460502143294,0.115127506808616,0.128,0.18987988755430615,0.24791843670348343,0.21161460624725034,0.12893742125157498,0.16666666666666666
-6,0.12036250354007363,0.15167699209570604,0.15638051044083526,0.17526084984122184,0.1658312447786132,0.12716243540777353,0.10165437512457644,0.26298960831334933,0.12916111850865514,0.19586206896551725,0.15757364476207078,0.12955729166666666,0.1740094208922139,0.10968985456456982,0.11004784688995216,0.10505050505050505,0.18022328548644337,0.1800476947535771,0.15567970204841713,0.10481099656357389,0.23541453428863868,0.20012894906511927,0.26676829268292684,0.17716535433070865,0.0639386189258312,0.2597027250206441,0.1875139353400223,0.17812758906379453,0.17492753623188406,0.13854235062376888,0.2712181435585691,0.12985436893203883,0.147932131495228,0.3979533826037521,0.154236276849642,0.09950748818976782,0.13649851632047477,0.21448957189901208,0.2534783304014073,0.21134421134421136,0.11802378774016468,0.1111111111111111
-5,0.13139281828073993,0.17742582197273457,0.15388007054673722,0.1801671488267438,0.17983767620674926,0.12351718234071175,0.09957081545064378,0.25134099616858235,0.17777777777777778,0.20632911392405062,0.15879522366779542,0.148124191461837,0.16519174041297935,0.12201940470317382,0.13839285714285715,0.1277445109780439,0.1566265060240964,0.19673469387755102,0.1448301605076521,0.10437710437710437,0.1914648212226067,0.20623661670235546,0.2927215189873418,0.16966580976863754,0.07498341074983411,0.2703993055555556,0.18210323203087314,0.20454545454545456,0.18497552019583843,0.1399506781750925,0.27815045519885,0.12269938650306748,0.1332280147446024,0.3771491957848031,0.1474010861132661,0.11395582329317269,0.1074561403508772,0.1769633507853403,0.2513080703979705,0.19818511796733213,0.11538461538461539,0.14285714285714285
-4,0.10114618942288357,0.16232709519934907,0.1421933085501859,0.18558330698703762,0.17395067070532236,0.13014624554504117,0.08864394939066987,0.25083892617449666,0.17219917012448133,0.20073891625615764,0.16098484848484848,0.18134377038486627,0.17287573360551162,0.1085548738922972,0.11261261261261261,0.1252336448598131,0.14722222222222223,0.18024596464258263,0.14558001971738416,0.09600903614457831,0.21348314606741572,0.20641827576828936,0.2793053545586107,0.18018018018018017,0.08317815021725636,0.28400735294117646,0.19470228661987773,0.19145569620253164,0.18519095869056898,0.1167076167076167,0.28023598820059,0.14705882352941177,0.12819228843264896,0.387115165336374,0.15551132122418512,0.12198958026147645,0.13432835820895522,0.15353418308227115,0.2511422479439537,0.22049405306495884,0.11165048543689321,0.1206896551724138
-3,0.1384010484927916,0.17747010698552548,0.17337031900138697,0.18519665531124188,0.17533003300330033,0.12394733720792314,0.10330839268006851,0.28735632183908044,0.170316301703163,0.22078720787207873,0.16275903796702465,0.2026854219948849,0.1820117750219216,0.1218872870249017,0.14534883720930233,0.12406015037593984,0.1640826873385013,0.15825688073394495,0.13633310946944258,0.10651313422094279,0.18642117376294592,0.21432325886990802,0.3117283950617284,0.22,0.08615188257817485,0.29697766097240474,0.18203478675244222,0.19630872483221476,0.18194532739987285,0.13073979591836735,0.2772348033373063,0.10797174571140263,0.13482056256062075,0.387078961899503,0.1470939966515188,0.1235356762513312,0.14661654135338345,0.16359631557869445,0.2511128165771297,0.22643297015632402,0.13289382373351838,0.13725490196078433
