cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,MI,MO,MS,MT,NC,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,VA,WA,WI,WV
-12,392,768,62,342,228,965,1016,15,644,1354,517,969,529,15,56,428,472,5,1216,77,2,947,139,842,177,946,22,145,135,451,721,430,81,135,415
-11,366,855,68,263,221,1803,786,44,394,1226,266,921,393,9,36,429,380,6,1074,63,9,948,139,1419,156,821,15,161,149,464,712,438,77,92,222
-10,415,813,61,233,190,1891,883,27,349,1254,269,856,432,15,25,393,427,6,918,48,5,926,124,1052,179,1056,20,149,142,407,726,430,238,120,443
-9,364,808,54,261,226,1233,1036,30,382,1279,284,929,406,12,34,388,421,4,910,70,8,882,132,1124,158,939,28,150,119,449,613,375,175,89,418
-8,399,717,52,205,183,877,804,14,340,1120,231,833,378,15,24,395,396,3,870,50,3,785,135,926,128,895,16,140,121,366,587,330,168,90,364
-7,378,812,56,201,195,843,636,25,375,1121,272,837,372,12,31,379,438,1,900,73,8,898,137,1049,136,924,20,144,123,391,635,347,169,109,406
-6,358,745,59,209,248,1412,883,28,328,1216,273,830,423,9,28,458,475,2,1219,72,7,870,154,1031,171,888,18,144,136,453,715,387,155,103,319
-5,350,738,76,165,203,1214,843,28,424,1139,253,991,395,11,84,458,507,2,1159,89,70,872,168,895,148,869,23,152,134,463,811,409,172,107,414
-4,921,781,52,180,213,1266,1568,21,373,1222,278,854,393,14,63,391,491,4,1215,81,117,866,165,977,168,807,21,163,137,485,776,439,171,103,420
-3,400,736,58,180,216,1311,981,29,440,1338,263,997,428,10,82,407,474,4,1389,58,113,827,188,1192,184,935,12,146,145,562,852,392,186,94,374
-2,463,681,58,161,203,1344,1066,36,459,1317,285,998,425,16,35,472,512,5,1557,72,138,993,202,1190,187,1034,20,143,125,505,868,367,189,101,424
-1,415,760,62,194,192,1265,976,27,437,1357,225,998,444,16,86,480,517,2,1487,82,123,983,178,1148,167,934,22,130,138,530,915,429,169,118,408
0,388,769,42,159,189,1322,917,27,429,1355,311,862,446,13,53,400,391,4,1362,77,123,897,170,1067,151,996,26,126,135,510,791,406,209,127,430
1,455,724,64,156,180,1230,961,26,456,1366,259,974,450,6,69,519,500,1,1244,81,138,852,185,1207,181,1091,21,128,136,502,858,430,171,113,456
2,432,691,59,148,183,1215,950,16,415,1403,253,862,593,12,85,413,424,1,1392,65,117,812,153,1200,176,979,25,112,123,516,773,346,178,111,411
3,358,582,57,162,181,1144,914,14,392,1213,223,815,413,14,57,385,431,2,1316,50,125,761,183,1096,130,947,22,110,127,513,1003,377,150,92,449
4,351,591,68,139,144,1080,929,26,396,1224,257,792,382,5,50,381,462,4,1377,58,120,746,169,1004,138,910,29,105,125,491,703,386,133,101,514
5,376,579,62,126,174,1007,910,22,366,1102,216,796,348,6,71,368,361,2,1267,52,121,734,143,1050,115,873,30,115,114,451,661,369,192,108,462
6,302,536,60,144,152,1052,808,18,390,1114,247,714,338,8,64,397,366,5,1295,60,127,709,143,1011,125,952,26,145,135,450,620,374,155,81,495
7,328,579,61,136,161,1078,914,21,426,1187,212,818,389,6,60,404,369,2,1351,64,102,719,157,1035,114,919,17,103,122,449,651,376,152,84,487
8,385,543,63,140,178,1051,881,26,397,1164,273,817,427,9,52,350,461,2,1285,85,129,747,140,946,109,920,27,141,108,431,729,393,166,88,496
9,383,576,55,150,159,1103,903,29,428,1206,295,807,419,7,74,461,401,2,1398,70,113,717,150,1105,107,904,37,124,123,468,741,361,183,90,517
10,353,667,60,137,186,1157,926,29,386,1094,318,650,379,9,78,342,451,1,1432,71,123,809,130,1099,215,946,27,121,106,467,679,326,155,71,492
11,389,664,68,167,189,1246,949,28,402,1134,264,872,445,9,88,417,445,1,1448,58,123,804,146,1014,176,974,35,158,125,482,714,439,157,87,474
12,366,636,50,139,140,1156,857,32,421,1247,253,875,450,18,74,447,490,4,1523,69,123,816,155,1216,164,998,55,128,99,513,688,391,193,71,539
13,391,677,65,166,169,1074,877,24,357,1232,163,886,391,6,71,401,480,1,1424,126,112,813,160,1193,166,1026,65,91,136,502,806,360,178,75,503
14,437,662,58,176,57,1160,879,18,374,1138,170,807,363,0,68,404,535,2,1488,121,126,776,143,1236,174,903,51,136,131,489,731,396,160,114,533
15,417,631,75,162,15,1098,870,26,307,1112,167,735,398,0,45,405,478,2,1423,92,131,732,121,1121,155,999,52,151,119,515,661,400,177,98,440
16,358,562,71,149,22,1044,771,26,376,1127,181,751,355,0,67,344,467,2,1434,98,109,757,121,1059,151,945,75,129,114,431,672,348,167,103,467
17,355,543,62,132,51,960,751,20,366,994,156,694,378,1,52,393,402,2,1325,86,101,744,104,1098,128,901,58,110,101,407,586,321,176,100,512
18,379,577,55,142,18,939,746,29,323,884,150,649,340,0,44,338,397,1,1279,73,120,677,107,900,148,904,52,141,107,449,574,427,164,97,429
19,321,481,54,136,66,929,710,24,343,928,139,609,227,0,64,339,416,2,1356,76,81,649,88,866,119,818,55,110,100,427,564,291,161,98,393
20,313,484,40,155,151,782,689,18,295,812,132,507,317,0,52,272,371,3,1266,92,94,679,89,721,110,829,47,126,118,358,513,267,147,67,376
21,369,521,55,126,123,737,643,27,325,819,123,475,317,0,45,269,442,3,1320,78,120,621,65,628,113,812,28,114,93,418,524,245,181,55,419
