cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,ME,MI,MO,MS,MT,NC,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,VA,WA,WI,WY
-3,0.020951302378255945,0.02292594091460947,0.0035335689045936395,0.011532537543319215,0.01316695352839931,0.016038757823784305,0.01755918631829858,0.004291845493562232,0.013843111404087014,0.01829527815332232,0.018568717809704528,0.025953567241668064,0.042662176533144275,0.01639344262295082,0.02247191011235955,0.007633587786259542,0.011056686322997908,0.014043260324724855,0.0,0.01741146824652173,0.0,0.028187059577194105,0.007789678675754625,0.0031339031339031338,0.03197560015741834,0.004502118644067797,0.01444705192138457,0.010655897236278708,0.06847475832438239,0.02125919869174162,0.01438341293964394,0.04921431689218682,0.015804452951843642,0.022177588082684743,0.006868131868131868,0.008376396066011002,0.00303951367781155
-2,0.020261256253474153,0.01945143210203451,0.00942768411712511,0.018844012299509685,0.00913400758533502,0.021994952459208825,0.017328825021132713,0.0,0.015507823349689845,0.019350575797621294,0.011016346837242359,0.024822774587221826,0.043515292295780106,0.008695652173913044,0.00684931506849315,0.015748031496062992,0.011643961708394698,0.01249607535321821,0.0,0.01590150005859604,0.0032258064516129032,0.026133786848072563,0.002150537634408602,0.0032266228014677972,0.02656794425087108,0.0026225176169122357,0.018891687657430732,0.008507469973635388,0.032438715131022824,0.016796174536760314,0.009735114330993886,0.05957751521661296,0.016974393530997302,0.021706864564007423,0.005816326530612244,0.004855690687965148,0.028169014084507043
-1,0.027099125364431487,0.020343851826444867,0.010273972602739725,0.056751992642550576,0.009816026669959255,0.022830344258915686,0.01690609444716684,0.003996598639455782,0.00723876507124589,0.0220799293442261,0.018923240938166313,0.021697012138188608,0.0360159903454518,0.03669724770642202,0.011428571428571429,0.021739130434782608,0.011363636363636364,0.01247141002658095,0.0,0.01567591436489326,0.005825734549138804,0.03316326530612245,0.002109704641350211,0.004056162246489859,0.023278061224489797,0.0026736805495174328,0.011976047904191617,0.008992893898554276,0.04669568658488326,0.02531830393645602,0.010033444816053512,0.05304251460809994,0.01696704570545374,0.02124072825354012,0.0013477088948787063,0.006983240223463687,0.034482758620689655
0,0.025361403951770722,0.017313270485859317,0.013080072793448588,0.018518518518518517,0.014018446703699823,0.024077194460533937,0.017947209145931405,0.004640371229698376,0.014334607520668504,0.024742949049342294,0.012877747252747252,0.02330606575088748,0.04707877874104787,0.007874015748031496,0.0449438202247191,0.0,0.012851366961879091,0.020077132486388385,0.016129032258064516,0.01529728689628632,0.025477707006369428,0.04431360396653238,0.001886317907444668,0.005823627287853577,0.02229591836734694,0.00739795918367347,0.02384032526335243,0.00698385518590998,0.045932269365511876,0.025366300366300366,0.01078582434514638,0.043288094166077054,0.021412998338870434,0.01829785334939974,0.0027316875758802103,0.013035714285714286,0.0
1,0.023941148941148942,0.022206781545302947,0.0029154518950437317,0.02096421742693253,0.010017095843573031,0.02373705431259388,0.019691628979338478,0.0019342359767891683,0.017429367290091525,0.028808093669554623,0.011151778565709711,0.02487760219718983,0.04982769423558898,0.007194244604316547,0.07006369426751592,0.0063025210084033615,0.00923984272608126,0.019820935863505827,0.0,0.015187760085719268,0.00641025641025641,0.02722953216374269,0.004757838233500061,0.005624142661179698,0.019928203240058912,0.004690143010918037,0.01859504132231405,0.009706167828465543,0.0393646408839779,0.021650917176209008,0.006299212598425197,0.05616454502593116,0.0201577933028186,0.0253130162594557,0.001256281407035176,0.01084115023835153,0.009900990099009901
2,0.13083873167405388,0.016770742039146948,0.004847645429362881,0.020055873629026694,0.013492635698836132,0.024699361858998802,0.01893939393939394,0.010224089635854342,0.011911207363291824,0.013784461152882205,0.01507344231224828,0.027647741561079405,0.04861200566791189,0.019230769230769232,0.06179775280898876,0.006718528995756718,0.015028901734104046,0.016168758938503097,0.0,0.016262811035657902,0.012269938650306749,0.047816458955608196,0.0008375209380234506,0.005535566011624689,0.029866615116953415,0.0039196382994239045,0.01901813356921716,0.010756408713443254,0.03641114982578397,0.021324126726238832,0.014969724153397625,0.05885239128189236,0.011234958984421171,0.027790693169049554,0.004201680672268907,0.016589307203025615,0.01327838827838828
3,0.032730958090670316,0.018799320570437737,0.02147377938517179,0.02083737158364024,0.009859943977591035,0.022917949507389162,0.019327194821770442,0.0,0.011655948553054662,0.019012304707444094,0.00989601796053409,0.021906513348018512,0.048005353878297206,0.0,0.08290155440414508,0.019455252918287938,0.012446736936532855,0.019071508201942984,0.0,0.02334026261084651,0.0,0.03328988529718457,0.005804311774461028,0.007062255315882397,0.029601463226800157,0.0064821428571428565,0.019168466522678184,0.008917326376394388,0.06124956124956125,0.02079153290529695,0.0015394088669950737,0.05455344221624974,0.014233460559796438,0.022289311408016446,0.006024096385542169,0.011369553896892901,0.012059369202226345
4,0.030796460176991152,0.02045097011012061,0.011783284742468416,0.01952295113629048,0.014404573239755488,0.017595075572891274,0.021383893666927285,0.0,0.01586280420557312,0.01718862924596483,0.011259382819015847,0.022149419208242736,0.045298581326294954,0.034482758620689655,0.14146341463414633,0.0163265306122449,0.012318563789152024,0.013598599644685965,0.0,0.019226866883116884,0.011446886446886446,0.028642149929278642,0.004405929038281979,0.0030731347913758337,0.030361879499810535,0.006422305764411028,0.009869521579123453,0.007773178418552143,0.05896137982752156,0.03214039238883959,0.010182153090462547,0.0590392136681762,0.015021837137221753,0.027615664382982325,0.0021964505359339304,0.01223625043237634,0.0
5,0.030436564869850382,0.020788774983405856,0.009554140127388535,0.019766009852216746,0.013638814016172509,0.021818562078637863,0.01975274313947768,0.002127659574468085,0.01424402445803224,0.015181301878549585,0.01572052401746725,0.021627317034196226,0.04481668773704172,0.006493506493506494,0.14432989690721648,0.004672897196261682,0.01554760594386351,0.01941671865252651,0.0,0.01609578773797032,0.011299435028248588,0.03244393687707641,0.004392386530014641,0.00542133067346411,0.029738377564464524,0.008065652296421527,0.015312034431385532,0.010073260073260072,0.030393217893217896,0.018639921722113505,0.007617029862792574,0.05830929608825464,0.014121589277166108,0.030615780615780616,0.001218026796589525,0.007792965494249042,0.014109347442680775
6,0.02830188679245283,0.0142517177211566,0.009490509490509492,0.020119153816745252,0.007501378929950359,0.026248508607465484,0.01719184036981276,0.0,0.013709049741739192,0.016150929549902153,0.010699826489300172,0.023334344353452635,0.050450615028620145,0.005612244897959183,0.2564102564102564,0.04789227166276347,0.013089005235602094,0.017628623661530427,0.0,0.020926604259937594,0.006369426751592357,0.02532846039970392,0.002648809523809524,0.004027273429653094,0.03426836321573164,0.005537386650810168,0.022701475595913734,0.008960699098088696,0.05177255177255178,0.06449490518928402,0.007192807192807192,0.05093044774584897,0.013831510257734379,0.028160726294552792,0.0,0.009651494667267538,0.011764705882352941
