cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MI,MN,MO,MS,MT,NC,ND,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WY
-12,0.00980392156862745,0.0,0.0,0.003766478342749529,0.0,0.005040197897340754,0.005121638924455826,0.0,0.0,0.00199203187250996,0.0,0.0,0.005825242718446602,0.0,0.0,0.0,0.0,0.0,0.005685531303097634,0.0,0.006993006993006993,0.015625,0.0013540961408259986,0.002186588921282799,0.0,0.012987012987012988,0.0,0.0,0.006802721088435374,0.002773925104022191,0.015240711669283098,0.0009532888465204957,0.0,0.003424657534246575,0.0,0.010752688172043012,0.0
-11,0.004497354497354498,0.002288329519450801,0.0,0.0055762081784386614,0.0,0.0052310374891020054,0.00984009840098401,0.004524886877828055,0.0,0.0,0.0,0.0,0.01264418811002662,0.0,0.0,0.0078125,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.0015959710597247838,0.0,0.0,0.03333333333333333,0.0,0.0,0.003787878787878788,0.0,0.007575757575757576,0.00099601593625498,0.0,0.007168458781362007,0.0009910802775024777,0.0,0.0
-10,0.004697554697554698,0.0,0.0,0.003663003663003663,0.0035211267605633804,0.006980802792321117,0.0026702269692923898,0.0,0.0,0.001718213058419244,0.0,0.009966777408637873,0.012085528354508832,0.0,0.0,0.008333333333333333,0.0072992700729927005,0.0,0.0015011869850579526,0.0,0.007352941176470588,0.0,0.0,0.0,0.0,0.008368200836820083,0.0,0.0,0.0,0.0,0.022813688212927757,0.0,0.0,0.0,0.0,0.0,0.0
-9,0.0033406219630709427,0.003652597402597402,0.0,0.004655067155067156,0.0,0.0069868995633187774,0.005031446540880503,0.0,0.0,0.001890359168241966,0.0,0.0,0.023100616016427104,0.0,0.0,0.0,0.02054794520547945,0.0,0.004056795131845842,0.0,0.0058823529411764705,0.0,0.001006036217303823,0.004016064257028112,0.0,0.004109977324263038,0.0,0.0,0.003367003367003367,0.0,0.009765625,0.0005866823115283074,0.0,0.009514616657473801,0.0,0.0,0.0
-8,0.019559902200488997,0.006211180124223602,0.0,0.0,0.0,0.010321100917431193,0.007886435331230283,0.0,0.0,0.0,0.0,0.045454545454545456,0.03170028818443804,0.0,0.0,0.011235955056179775,0.009345794392523364,0.0,0.0032467532467532465,0.0,0.018018018018018018,0.004591836734693878,0.0,0.0049504950495049506,0.0,0.0019352568613652356,0.0,0.08333333333333333,0.004830917874396135,0.0,0.0244309262166405,0.001402524544179523,0.0,0.0,0.0026954177897574125,0.003419452887537994,0.0
-7,0.004347826086956522,0.0029154518950437317,0.0,0.002036659877800407,0.0040650406504065045,0.003999716834206427,0.009648413820973934,0.0,0.0,0.0,0.0,0.0,0.008948545861297539,0.0,0.0,0.0,0.00819672131147541,0.034482758620689655,0.004161622276029056,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.017579980994615142,0.000945179584120983,0.0,0.006436877076411961,0.0032733224222585926,0.0,0.0
-6,0.0043506493506493505,0.0,0.0,0.0,0.0035714285714285713,0.008413891872538489,0.004895960832313341,0.0,0.0,0.0,0.0,0.019801980198019802,0.006772009029345372,0.0,0.0,0.0,0.0,0.0,0.002122297386921342,0.0,0.0,0.0,0.000945179584120983,0.008356545961002786,0.0,0.0,0.0037593984962406013,0.0,0.007326007326007326,0.0035714285714285713,0.015403925148334094,9.033967718622019e-05,0.0,0.005263157894736842,0.000851063829787234,0.0,0.0
-5,0.007042253521126761,0.0,0.0,0.0,0.0,0.005618969169216286,0.002331002331002331,0.0,0.0,0.0016556291390728477,0.0,0.010452961672473867,0.015748031496062992,0.0,0.0,0.0,0.006043956043956044,0.023809523809523808,0.005500550055005501,0.0,0.0035244360902255637,0.0,0.0,0.0,0.0,0.00015006002400960383,0.0,0.0,0.0,0.0035211267605633804,0.006779661016949152,0.0,0.0,0.007972913936216689,0.0,0.0,0.0
-4,0.005415162454873646,0.0,0.0,0.008944543828264758,0.0019240019240019239,0.0008460236886632825,0.0032676730486008833,0.0,0.0,0.0,0.0,0.011111111111111112,0.006423982869379015,0.0,0.0,0.008264462809917356,0.01904761904761905,0.0,0.003374578177727784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.01929260450160772,0.0,0.011768707482993197,0.0008347245409015025,0.05952380952380953,0.0034602076124567475,0.0005293311744924648,0.0,0.0
-3,0.010163183509876897,0.006810631229235881,0.0,0.0,0.0,0.002051158301158301,0.008440671350507417,0.0,0.0,0.0017574692442882249,0.0,0.0,0.008480104370515329,0.0,0.0,0.008,0.0,0.0,0.0027619047619047623,0.0,0.020134228187919462,0.0,0.0,0.0,0.0,0.002204585537918871,0.0,0.03125,0.0,0.0,0.009541984732824428,0.0004726456339359565,0.0,0.004642857142857143,0.0,0.0,0.0
