cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,MI,MO,MS,MT,NC,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,VA,WA,WI,WV
-12,2082,3689,335,1317,959,4331,5218,111,1626,4908,1832,7124,2228,38,196,1758,2111,31,4840,202,38,3087,547,3439,913,3099,84,1089,658,2193,2217,2358,433,562,1819
-11,1974,4052,328,1420,930,4041,4760,227,1278,4719,1247,6976,2012,32,179,1673,1982,36,3985,200,51,3062,550,4584,878,2836,82,1161,624,2120,2036,2286,421,511,932
-10,1929,4208,284,1275,893,6965,4360,218,1032,4639,1262,6714,1918,35,114,1656,2066,25,3356,153,46,3010,533,4043,830,2649,75,1082,722,2000,2134,2274,865,549,2043
-9,1907,3909,283,1268,843,3972,4646,211,1119,4449,1226,6536,1804,38,141,1649,2084,24,3521,175,55,3059,519,4050,769,2885,87,1072,600,1972,2046,2164,712,566,1859
-8,1840,3663,310,1168,807,3565,4194,183,1100,4066,1162,6008,1648,37,124,1599,1992,24,3139,162,53,2600,506,3661,729,2720,69,1076,639,1746,1900,1921,725,478,1597
-7,1561,3568,305,1066,826,3608,4067,147,1171,3902,1070,6040,1675,36,129,1583,1890,30,3018,202,45,2932,564,3699,650,2711,69,998,577,1853,1904,1873,645,490,1663
-6,1736,3718,320,1181,993,4135,4395,221,1209,4369,1274,6449,1844,30,165,1700,1963,38,3680,197,68,3124,713,3764,722,2821,70,1079,654,1858,2275,2200,723,487,1370
-5,1809,3925,354,1129,924,4082,4491,201,1336,4425,1292,6932,1939,33,279,1765,2250,26,3835,256,393,2913,695,3489,765,2726,88,1090,613,2135,2383,2307,736,579,1816
-4,2858,3838,316,1108,862,4137,4463,206,1354,4298,1313,6919,1798,45,245,1800,2173,30,4239,217,586,3100,684,3218,741,2405,77,1201,635,2206,2377,2190,754,530,1811
-3,2086,3643,318,971,922,4274,4220,211,1384,4624,1338,6972,1977,26,281,1977,2276,34,4867,172,619,2973,676,4292,745,2892,94,1131,687,2365,2292,2166,764,536,1653
-2,2384,3317,289,975,826,4323,4426,224,1467,4608,1364,6715,1840,36,189,1854,2174,29,4971,197,739,3411,737,3902,725,2844,96,1022,676,2263,2428,2186,782,516,1619
-1,2121,3761,318,1017,879,4196,4260,180,1469,4520,1213,6784,2037,37,278,1921,2196,25,4930,247,651,3120,662,4092,728,2794,89,1207,670,2188,2327,2283,794,625,1752
0,2073,3510,272,949,841,4022,4172,221,1505,4393,1351,6246,2029,37,196,1703,1931,23,4659,220,567,2960,640,3801,721,2912,92,987,690,2196,2250,2072,854,594,1649
1,2166,3428,322,984,842,3977,4367,223,1539,4846,1336,6905,2053,27,232,1974,2349,26,4626,222,637,2885,695,4311,765,3206,80,889,717,2378,2347,2342,855,558,1902
2,2170,3338,303,933,819,3906,4177,192,1432,4651,1295,6267,2648,28,348,1788,2057,28,4920,179,688,2911,635,4173,746,3003,100,1038,585,2272,2428,2118,852,528,1890
3,1933,3333,257,974,767,3482,3921,206,1392,4182,1244,6000,1953,39,273,1531,2129,31,4259,158,581,2629,654,3945,674,2931,82,911,653,2200,2794,2011,816,518,2036
4,1908,2994,331,907,673,3496,4097,201,1384,4145,1251,5872,1735,22,225,1529,2111,21,4570,163,569,2521,640,3680,718,2856,87,925,636,2210,2284,2032,817,523,2095
5,1841,2650,308,791,746,3169,3820,202,1249,3843,1165,5645,1569,18,247,1376,1930,26,4453,152,574,2433,596,3487,603,2792,102,874,533,1960,1997,1934,799,432,1795
6,1603,2351,308,852,694,3288,3334,162,1320,3510,1084,4773,1480,19,230,1326,1780,27,4085,159,572,2299,577,3183,550,2891,72,849,576,1722,1904,1682,775,415,1733
7,1948,3029,292,894,773,3574,4211,166,1440,4099,1161,6054,1790,27,272,1630,2071,27,4763,175,615,2441,632,3555,560,3062,98,924,607,1941,2050,2138,817,486,1939
8,1935,2787,298,924,754,3616,4115,160,1386,4230,1149,6061,1779,25,253,1594,2195,25,4848,210,614,2406,570,3559,537,2934,139,986,528,2028,2103,2082,861,494,2056
9,2211,2958,304,933,709,3626,4200,204,1537,4282,1279,6343,1926,29,306,1749,2251,35,4929,196,583,2474,553,4237,481,3087,131,1070,627,2161,2209,2165,951,529,2233
10,2166,3254,316,924,751,3570,4132,214,1457,3661,1323,4497,1906,30,298,1416,1748,24,5040,198,711,2510,517,4214,780,3048,158,1145,570,2016,2227,1738,828,485,2049
11,2223,3174,328,954,746,3694,4303,183,1521,3999,1207,6569,1832,25,347,1794,2114,23,4924,166,709,2746,551,3941,747,3128,201,1197,653,2039,2157,2332,868,585,2059
12,2081,3186,282,1014,622,3874,4135,185,1585,4076,1055,6237,1827,40,302,1750,2254,29,5125,213,666,2611,561,4407,719,3029,287,1114,583,2095,2087,2028,846,531,2129
13,2051,3252,304,975,677,3705,4431,167,1353,4222,801,6086,1795,16,214,1663,2322,24,5174,301,633,2694,580,4373,719,3215,426,1077,722,2075,2449,2063,888,566,1938
14,2148,3291,337,1064,216,3787,4290,207,1345,4045,795,5859,1825,2,253,1713,2461,35,5188,309,661,2592,529,4437,774,3094,411,1107,664,2162,2107,2170,966,586,2179
15,1906,2998,306,1036,70,3594,4053,200,1349,3947,812,5632,1791,0,213,1686,2346,30,5010,325,615,2335,511,4169,706,3243,378,1061,575,2004,2090,2150,1024,514,1882
16,1845,2902,335,880,95,3306,4016,205,1332,3815,836,5301,1774,0,255,1591,2282,28,4969,252,564,2564,480,4192,661,3044,364,1085,634,1925,2161,1959,828,510,1986
17,1796,2670,326,876,170,3195,3767,172,1435,3496,768,4834,1638,1,224,1583,2024,15,4874,248,540,2448,450,4048,610,2973,320,1054,606,1831,2002,1936,818,498,2014
18,1691,2502,306,815,92,3117,3671,156,1299,3110,716,4606,1411,0,191,1517,1853,22,4644,247,555,2456,406,3581,611,2906,301,1077,509,1834,1754,2425,811,463,1770
19,1615,2214,297,805,290,2895,3353,144,1343,3044,692,4195,1018,0,213,1352,1786,30,4518,239,445,2235,366,3460,622,2823,280,1048,555,1614,1726,1538,802,442,1743
20,1531,2132,299,892,660,2813,3463,175,1337,2977,642,3484,1396,0,211,1353,1655,32,4299,314,510,2384,390,3152,575,3020,255,999,533,1603,1720,1640,906,476,1529
21,1550,2423,286,797,522,2385,3572,179,1423,3175,668,3974,1384,0,201,1343,1906,32,4771,229,532,2106,342,3053,667,2869,266,1107,501,1839,1792,1540,781,284,1790
