cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,MI,MO,MS,MT,NC,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,VA,WA,WI,WV
-12,343,704,62,306,228,965,886,15,644,1354,506,941,509,15,56,417,414,5,1167,77,2,947,139,842,177,946,22,145,135,451,517,430,81,118,415
-11,296,827,68,263,221,985,690,44,394,1226,261,905,381,9,36,412,324,6,1011,63,9,948,139,1419,156,821,15,161,149,464,499,438,77,81,222
-10,343,788,61,233,190,1595,672,27,349,1254,269,813,423,15,25,373,369,6,864,48,5,926,124,1052,178,771,20,149,142,407,530,428,238,106,443
-9,319,786,54,261,226,967,751,30,382,1279,284,905,402,12,34,376,383,4,864,70,8,882,132,1124,158,832,28,150,119,449,461,374,175,74,418
-8,348,697,52,205,183,877,672,14,340,1120,231,803,370,15,24,383,355,3,834,50,3,785,135,926,128,785,16,140,121,366,408,328,168,74,364
-7,314,780,56,201,195,843,604,25,375,1121,272,817,366,12,31,368,393,1,853,73,8,898,137,1049,131,815,20,144,123,391,446,346,169,93,406
-6,317,718,59,209,248,906,687,28,328,1216,265,802,413,9,28,442,427,2,906,72,7,870,154,975,146,777,18,144,136,437,543,385,155,87,319
-5,303,704,76,165,203,872,649,28,424,1139,245,885,378,11,84,445,446,2,968,89,70,872,168,876,134,757,23,152,134,462,607,409,172,90,414
-4,810,754,52,180,213,927,704,21,373,1222,267,797,381,14,63,381,435,4,1052,81,117,866,165,882,150,702,21,163,137,482,549,427,171,87,420
-3,359,703,58,180,216,998,672,29,440,1338,256,939,416,10,82,389,413,4,1183,58,113,827,188,1121,171,835,12,146,145,560,468,388,186,73,374
-2,415,652,58,161,203,1050,724,36,459,1317,274,934,405,16,35,458,449,5,1320,72,138,993,202,1136,180,910,20,143,125,501,529,366,189,91,424
-1,361,740,62,194,192,966,664,27,437,1357,217,941,425,16,86,466,468,2,1246,82,123,983,178,1088,152,814,22,130,138,528,513,428,169,103,408
0,346,728,42,159,189,996,615,27,429,1355,303,813,431,13,53,385,337,4,1190,77,123,897,170,1014,135,889,26,126,135,503,510,406,209,104,430
1,402,702,64,156,180,956,673,26,456,1366,245,913,432,6,69,505,461,1,1075,81,138,852,185,1148,178,964,21,128,136,498,542,430,171,97,456
2,389,681,59,148,183,903,636,16,415,1403,239,807,586,12,85,396,396,1,1208,65,117,812,153,1143,165,851,25,112,123,512,466,346,178,88,411
3,331,578,57,162,181,854,597,14,392,1213,213,758,404,14,57,371,410,2,1144,50,125,761,183,1024,128,815,22,110,127,506,711,377,150,77,449
4,307,581,68,139,144,826,629,26,396,1224,248,767,376,5,50,368,449,4,1202,58,120,746,169,937,136,796,29,105,125,487,444,386,133,78,514
5,338,575,62,126,174,764,626,22,366,1102,213,768,348,6,71,351,359,2,1107,52,121,734,143,983,115,767,30,115,114,442,399,369,192,88,462
6,272,528,60,144,152,816,538,18,390,1114,238,691,338,8,64,386,366,5,1138,60,127,709,143,957,125,836,26,145,135,443,421,374,155,68,495
7,286,573,61,136,161,841,616,21,426,1187,205,789,389,6,60,386,365,2,1179,64,102,719,157,966,113,807,17,103,122,443,457,376,152,69,487
8,304,517,63,140,178,836,578,26,397,1164,269,789,409,9,52,330,428,2,1140,85,129,747,140,889,107,806,27,141,108,426,439,393,166,78,496
9,367,556,55,150,159,829,621,29,428,1206,286,775,406,7,74,446,389,2,1230,70,113,717,150,1049,106,790,37,124,123,464,478,361,183,81,517
10,341,635,60,137,186,855,631,29,386,1094,307,631,369,9,78,335,428,1,1288,71,123,809,130,1027,180,848,27,121,106,462,443,324,155,71,492
11,365,643,68,167,189,915,646,28,402,1134,263,828,427,9,88,412,417,1,1273,58,123,804,146,947,153,868,35,158,125,477,418,437,157,87,474
12,348,610,50,139,140,869,580,32,421,1247,252,849,431,18,74,443,451,4,1374,69,123,816,155,1157,138,897,55,128,99,508,425,387,193,71,539
13,372,648,65,166,169,827,620,24,357,1232,163,856,380,6,71,401,452,1,1279,126,112,813,160,1134,146,927,65,91,136,497,598,359,178,75,503
14,354,631,58,176,57,889,571,18,374,1138,170,777,343,0,68,404,468,2,1356,121,126,776,143,1171,153,805,51,136,131,486,456,396,160,85,533
15,371,602,75,162,15,832,574,26,307,1112,166,701,383,0,45,405,445,2,1260,92,131,732,121,1061,125,893,52,151,119,505,422,399,177,85,440
16,307,540,71,149,22,810,541,26,376,1127,180,720,348,0,67,344,422,2,1297,98,109,757,121,1000,129,850,75,129,114,427,479,347,167,87,467
17,290,516,62,132,51,740,493,20,366,994,155,669,364,1,52,347,372,2,1193,86,101,744,104,1048,106,807,58,110,101,402,398,320,176,72,512
18,322,540,55,142,18,727,491,29,323,884,150,618,332,0,44,326,362,1,1171,73,120,677,107,862,128,805,52,141,107,445,385,427,164,76,429
19,281,458,54,136,66,733,477,24,343,928,136,576,219,0,64,324,379,2,1210,76,81,649,88,829,105,725,55,110,100,421,370,291,161,76,393
20,271,462,40,155,151,621,459,18,295,812,130,485,312,0,52,253,335,3,1140,92,94,679,89,675,92,740,47,126,118,356,332,267,147,53,376
21,311,492,55,126,123,587,425,27,325,819,123,463,305,0,45,258,400,3,1192,78,120,621,65,585,101,722,28,114,93,415,343,245,181,31,419
