cycle,AL,AR,AZ,CA,CO,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,MI,MN,MO,MS,MT,NC,ND,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WV,WY
-12,0.5880222841225626,0.48663101604278075,0.5923875432525951,0.5348471615720524,0.5211486224291813,0.6264902587961617,0.5693353153535783,0.4035714285714286,0.6141078838174274,0.6198770491803278,0.5533362281082645,0.6054872280037843,0.6019467878001298,0.630420054200542,0.8985507246376812,0.6330798479087453,0.5569620253164557,0.4063893016344725,0.5824175824175825,0.49862637362637363,0.5112692763938316,0.5594645080946451,0.4577603143418468,0.5095238095238095,0.5313238770685579,0.48385518590998045,0.4880403774412991,0.6372549019607843,0.6049793847129717,0.5516787360105333,0.537621359223301,0.6727467811158798,0.4516957862281603,0.49295774647887325,0.5904240766073872,0.47352454495311636,0.5877192982456141,0.6980227681246255,0.4892178950756357,0.6047284817140747,0.6405282707387536,0.40601503759398494
-11,0.5717985611510792,0.5495934959349593,0.6471996170416467,0.5684133915574964,0.5381165919282511,0.614122019200991,0.5472358292512246,0.4340659340659341,0.6236323851203501,0.38672622846202936,0.549675863108699,0.5406698564593302,0.6058249868212968,0.6672316384180791,0.7831325301204819,0.6482889733840305,0.5111441307578009,0.43318318318318316,0.5921919096895578,0.48686770428015563,0.5224242424242425,0.5536421560185982,0.466403162055336,0.5747126436781609,0.5574302401038287,0.4992533598805376,0.47950727883538635,0.6337209302325582,0.6596851654215582,0.5561079545454546,0.5124338624338625,0.6903954802259887,0.38362512873326465,0.463935372186959,0.5751911639762107,0.48987450085567597,0.576,0.7085933749399904,0.494570749915168,0.5564304461942258,0.823076923076923,0.4307692307692308
-10,0.5771732702542874,0.5292749947157049,0.5746734809767178,0.5561993047508691,0.516687790452049,0.4216090495824083,0.5421258442943476,0.3958333333333333,0.6553911205073996,0.35145784081954295,0.5657431501607225,0.5379746835443038,0.6091481785812106,0.6258941344778255,0.7181818181818181,0.6553571428571429,0.5660377358490566,0.40608936338473706,0.5512218045112782,0.5301484230055659,0.5495049504950495,0.5762007645005817,0.49320388349514566,0.6480446927374302,0.5562248995983936,0.5169491525423728,0.46251171508903466,0.6524239934264585,0.5872521246458924,0.5412445730824892,0.5,0.6939010356731876,0.3714131023280996,0.4532967032967033,0.6033940917661847,0.4840022452989054,0.4444444444444444,0.6690761237858595,0.5055274794693619,0.5727307254082795,0.69377990430622,0.5804195804195804
-9,0.5591751344889421,0.5398743354277429,0.5610040863981319,0.5739505688505296,0.5425207152202355,0.5932558889964504,0.5419653179190751,0.3756574004507889,0.6666666666666666,0.346646571213263,0.5652658389048074,0.5429382540809085,0.6055229646587494,0.6389177939646202,0.7160493827160493,0.6319569120287253,0.5481099656357389,0.40921732220897894,0.5721442885771543,0.4890544946436889,0.5300480769230769,0.5386349001931745,0.4439461883408072,0.562874251497006,0.528146742567995,0.5572289156626506,0.4524705882352941,0.651501364877161,0.5940860215053764,0.5945072697899838,0.5430306230200633,0.7197674418604652,0.3725382932166302,0.4929328621908127,0.5152900828808231,0.48760571595217267,0.551440329218107,0.6724094881398253,0.4902253147779987,0.5831953642384106,0.6607680722891566,0.4852941176470588
-8,0.5632256040163163,0.5180537772087068,0.5528547201808932,0.5556232237109217,0.5299815498154982,0.6033356258596974,0.5383134385829803,0.4210985178727114,0.632183908045977,0.2978723404255319,0.5650897790055248,0.5459418070444104,0.6046156197462937,0.6141008813050816,0.6916299559471366,0.6788617886178862,0.5313531353135313,0.42057982850142916,0.594896331738437,0.5012212994626283,0.5676923076923077,0.5373161430906119,0.4541577825159915,0.5842105263157895,0.5346740638002774,0.5232753785754347,0.46416291986247027,0.6775956284153005,0.597810789679437,0.5931758530183727,0.5178719866999169,0.7028493894165536,0.35485651214128033,0.47456612806702575,0.5614480787551603,0.4769862210495456,0.5384615384615384,0.6540469973890339,0.49714765100671143,0.6010805943268798,0.6439260563380281,0.44036697247706424
-7,0.5362165963431786,0.5211377870563675,0.5671121441022661,0.5731054365733114,0.5515179392824286,0.6037860082304527,0.5401055408970976,0.39793038570084666,0.6127659574468085,0.35385704175513094,0.5599136379992803,0.5555555555555556,0.6015302218821729,0.6114969135802469,0.7087378640776699,0.655310621242485,0.5413907284768212,0.46925704526046114,0.6471663619744058,0.5132924335378323,0.592140921409214,0.5416583416583417,0.5061425061425061,0.5319148936170213,0.5560194850382741,0.39906103286384975,0.48273346303501946,0.6679802955665025,0.6025719534598898,0.5937794533459001,0.5426270480422105,0.6557788944723618,0.360529217199559,0.489281210592686,0.5653298835705045,0.4522205206738132,0.5559440559440559,0.6626131221719457,0.49702532721400644,0.5842327545753168,0.6854262914741706,0.4222222222222222
-6,0.5491961414790997,0.5080875356803045,0.5670498084291188,0.5616981132075471,0.5551378446115288,0.5990380411018802,0.5247441300421433,0.3701039168665068,0.7856191744340879,0.3275862068965517,0.5703329266166987,0.5376121463077985,0.6237877923559612,0.6140909895556735,0.7177033492822966,0.6767676767676768,0.5263157894736842,0.4057071960297767,0.5845136921624173,0.5764647467725919,0.563971340839304,0.5361389236545682,0.49356223175965663,0.4690721649484536,0.5760869565217391,0.5846407927332783,0.4608695652173913,0.6785418392709196,0.5921837708830548,0.5605419136325148,0.5290991230401275,0.683252427184466,0.3934252386002121,0.47299602046617395,0.5596894208993853,0.48,0.5360824742268041,0.6656302320019134,0.47888,0.5872689938398358,0.7031107044830741,0.38461538461538464
-5,0.5617302493241214,0.5008580008580008,0.5808477237048666,0.5773315311836262,0.5360956856044425,0.6197368421052631,0.5421644820786452,0.42298850574712643,0.6333333333333333,0.3056962025316456,0.5676350026733202,0.5403170227429359,0.6255022769890168,0.6048172757475083,0.6964285714285714,0.6766467065868264,0.5234270414993306,0.42983193277310927,0.5968194574368568,0.5062473071951745,0.5536332179930796,0.5386066991665356,0.46021505376344085,0.5938864628820961,0.5680159256801592,0.5230034722222222,0.4691268692715871,0.6688311688311688,0.5937694704049844,0.49583017437452614,0.5293303818483674,0.6699386503067485,0.37335439705107953,0.4980587909040488,0.581382539245387,0.49411275799972293,0.6304761904761905,0.6528223955943093,0.499114759375503,0.5943975441289332,0.7135531135531136,0.42857142857142855
-4,0.6932599724896836,0.4958315050460728,0.5717439293598234,0.5640827372897739,0.49459108610990915,0.6025268661051408,0.5374011299435029,0.3934563758389262,0.6351931330472103,0.3023399014778325,0.5835055096418733,0.5533980582524272,0.6156212384646248,0.5951807228915663,0.7432432432432432,0.6504672897196262,0.525,0.4388318863456985,0.5924932975871313,0.49955985915492956,0.550561797752809,0.5494592875318066,0.48588709677419356,0.5172413793103449,0.5648665425201738,0.5574448529411765,0.45641838351822506,0.6368670886075949,0.5896272285251215,0.5053846153846154,0.5748079877112136,0.6623529411764706,0.3685528292438658,0.4977194982896237,0.5356955380577428,0.47191466378611935,0.573394495412844,0.6692124105011933,0.48569651741293535,0.5480582524271844,0.6452576549663929,0.4827586206896552
-3,0.6010452961672473,0.49222447599729546,0.5562841530054645,0.5586142322097378,0.5321782178217822,0.6078623391158366,0.5421525753158406,0.3710546574287914,0.6212121212121212,0.30996309963099633,0.5610346392376342,0.5470668485675307,0.6124818577648766,0.6160463192721257,0.75,0.6522556390977443,0.541343669250646,0.4267258780783206,0.6121970289288506,0.48247078464106846,0.5523590333716916,0.5381558028616852,0.4583333333333333,0.5865921787709497,0.5181876196553925,0.5488392466053439,0.42792470812485106,0.660234899328859,0.591516103692066,0.5028618152085037,0.5203166226912929,0.6939953810623557,0.38069835111542194,0.4721148536720044,0.5546365914786967,0.46718876586551444,0.5315533980582524,0.6865946194527478,0.480294025649046,0.5435114503816794,0.6679389312977099,0.5294117647058824
-2,0.612266385891024,0.5428639846743295,0.5718972115910333,0.5984515589035363,0.5070362473347548,0.5984089973940474,0.5272441298730479,0.38884397736459175,0.6483253588516746,0.3050058207217695,0.5588728103579589,0.55,0.6018455692766997,0.6280333915744516,0.7867647058823529,0.6648550724637681,0.5052950075642966,0.41911764705882354,0.6076707950459449,0.4764111204717776,0.515358361774744,0.5446120012566761,0.48747591522157996,0.6666666666666666,0.5034267912772585,0.4856418918918919,0.450329717081472,0.6390354182366239,0.6029492833517089,0.5312,0.527027027027027,0.6730987514188422,0.3533077660594439,0.44660734149054504,0.5460847240051347,0.4723719676549865,0.5187165775401069,0.66999191156646,0.48518294526761413,0.5673400673400674,0.6682551319648093,0.4959349593495935
-1,0.6115933912069448,0.49049429657794674,0.6046128500823723,0.5548008077841013,0.5109868158210148,0.6098484848484849,0.5346690679873931,0.382467028704422,0.6651270207852193,0.315820198482195,0.5452586206896551,0.5351071692535108,0.614658153764299,0.6315955268546227,0.7522522522522522,0.6021505376344086,0.5732484076433121,0.3910931174089069,0.6065959952885748,0.5250809061488673,0.5131313131313131,0.539568345323741,0.4383838383838384,0.7323232323232324,0.506900878293601,0.5587520259319287,0.4661531279178338,0.6238738738738738,0.5932688377163101,0.5176110260336907,0.5127659574468085,0.6777522935779816,0.46536548029085345,0.4410005437737901,0.5515883433972171,0.4944800327109173,0.5306603773584906,0.6645418326693228,0.47943980929678187,0.5755868544600939,0.6414575455482984,0.49635036496350365
0,0.605332552007032,0.5378093492208983,0.5807759119861031,0.5614003265009977,0.5289290110791958,0.5991306786315199,0.5234636227372305,0.3383399209486166,0.7032967032967034,0.31366120218579235,0.5560391730141458,0.5276679841897233,0.6093479515291402,0.6094990836896762,0.7048458149779736,0.6115326251896813,0.5113464447806354,0.3871753246753247,0.6430990685859441,0.511554145899411,0.4077079107505071,0.5522218618228998,0.5066964285714286,0.4423076923076923,0.4918509895227008,0.5447347585114806,0.46716175446739383,0.6441717791411042,0.5796847635726795,0.5251353441608662,0.5211194610002592,0.6608478802992519,0.35660957400087834,0.4481441048034934,0.5699064449064449,0.48117933304708743,0.4948875255623722,0.6714801444043321,0.46289344498989315,0.5550724637681159,0.6640029059208137,0.4846153846153846
